ACCESSION_NUMBER	COMPENSATIONAMOUNT	FINANCIALINTEREST	SECURITYOFFEREDTYPE	SECURITYOFFEREDOTHERDESC	NOOFSECURITYOFFERED	PRICE	PRICEDETERMINATIONMETHOD	OFFERINGAMOUNT	OVERSUBSCRIPTIONACCEPTED	OVERSUBSCRIPTIONALLOCATIONTYPE	DESCOVERSUBSCRIPTION	MAXIMUMOFFERINGAMOUNT	DEADLINEDATE	CURRENTEMPLOYEES	TOTALASSETMOSTRECENTFISCALYEAR	TOTALASSETPRIORFISCALYEAR	CASHEQUIMOSTRECENTFISCALYEAR	CASHEQUIPRIORFISCALYEAR	ACTRECEIVEDRECENTFISCALYEAR	ACTRECEIVEDPRIORFISCALYEAR	SHORTTERMDEBTMRECENTFISCALYEAR	SHORTTERMDEBTPRIORFISCALYEAR	LONGTERMDEBTRECENTFISCALYEAR	LONGTERMDEBTPRIORFISCALYEAR	REVENUEMOSTRECENTFISCALYEAR	REVENUEPRIORFISCALYEAR	COSTGOODSSOLDRECENTFISCALYEAR	COSTGOODSSOLDPRIORFISCALYEAR	TAXPAIDMOSTRECENTFISCALYEAR	TAXPAIDPRIORFISCALYEAR	NETINCOMEMOSTRECENTFISCALYEAR	NETINCOMEPRIORFISCALYEAR
0001670254-17-000232	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1000000.0	2017-08-11	8	41605	19048	3596	19048	0	0	568723	207247	0	0	97696	58463	98848	62584	567	895	-335228	-236992
0001670254-17-000230	3.0% of the offering amount upon a successful fundraise	No	Preferred Stock		600	500.0	Pro-rated portion of the total principal value of $300,000; interests will be sold in increments of $500.	300000.0	Y	Other	As determined by the issuer	1000000.0	2017-08-11	20	661672	559379	17911	16580	0	0	240501	190945	283291	247698	1288438	1248091	321132	367180	0	0	184842	-75585
0001665160-17-000349	6 percent	N/A	Common Stock		3334	3.0	N/A	10002.0	Y	Other	At issuer's discretion	106980.0	2017-10-09	3	59575	500063	-1089	500063	0	0	243225	221892	500000	500000	0	0	0	0	0	0	-473499	-256682
0001669191-17-000112	4.9% of amount raised for a successful offering.	None.	Common Stock		40000	0.25	To determine the value of the company, we used a pre-money valuation report conducted by Gust that took into account factors such as team, traction and market opportunity	10000.0	Y	First-come, first-served basis		100000.0	2017-11-06	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001713167-17-000004	7.0%	The intermediary will receive a number of shares of Series Seed Preferred Stock in a principal amount that is equal to 2% (two percent) of the total number of shares of Series Seed Preferred Stock sold by the issuer in the Offering.	Preferred Stock		10000	5.0		50000.0	Y	Other	At the Company's discretion	300000.0	2017-10-16	8	88818	83321	11895	75041	69923	1280	156773	91399	0	0	673230	508452	186706	226803	0	0	-66769	-70695
0001713167-17-000003	7.0%	The intermediary will receive a number of shares of Series Seed Preferred Stock in a principal amount that is equal to 2% (two percent) of the total number of shares of Series Seed Preferred Stock sold by the issuer in the Offering.	Preferred Stock		60000	5.0		50000.0	Y	Other	At the Company's discretion	300000.0	2017-10-16	8	88818	83321	11895	75041	69923	1280	156773	91399	0	0	673230	508452	186706	226803	0	0	-66769	-70695
0001713167-17-000001	7.0%	The intermediary will receive a number of shares of Series Seed Preferred Stock in a principal amount that is equal to 2% (two percent) of the total number of shares of Series Seed Preferred Stock sold by the issuer in the Offering.	Preferred Stock		60000	5.0		50000.0	Y	Other	At the Company's discretion	300000.0	2017-10-16	8	88818	83321	11895	75041	69923	1280	156773	91399	0	0	673230	508452	186706	226803	0	0	-66769	-70695
0001669191-17-000110	4.9% of amount raised for a successful offering.	None.	Common Stock		40000	0.25	To determine the value of the company, we used a pre-money valuation report conducted by Gust that took into account factors such as team, traction and market opportunity	10000.0	Y	First-come, first-served basis		100000.0	2017-11-06	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001710938-17-000003	7.0%	The intermediary will receive SAFE Units in a principal amount that is equal to 2% (two percent) of the aggregate dollar amount of all revenue participation rights issued in the Offering.	Other	SAFE Units	50000	1.0		50000.0	Y	Other	At the Company's discretion	100000.0	2017-09-13	6	157822.65	0	4054.59	0	3026	0	0	0	0	0	5997	0	1609.26	0	0	0	-239177.35	0
0001710619-17-000002	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				In conjunction with a broker-dealer	25000.0	Y	First-come, first-served basis		1000000.0	2017-10-13	1	10857	8484	10106	7233	0	0	97020	98924	2607	0	47707	39549	0	0	0	0	1670	-36475
0001644600-17-000152	SI Securities, LLC will receive a 5% cash commission and 5% convertible debt commission on all sales through the broker-dealer (e.g., $5,000 cash and $5,000 convertible note on a raise of $100,000).	The intermediary will acquire a convertible note for the issuer valued at 5% of the amount raised through SI Securities, LLC.	Debt			1.0		100000.0	Y	Other	First-come, first-served at the sole discretion of the issuer.	600000.0	2017-08-02	3	5738	13492	738	13492	0	0	10583	19575	0	0	276980	128389	140310	77149	0	0	-2423	-74616
0001665160-17-000346	6 percent	N/A	Common Stock		2000	5.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-10-09	20	374310	378141	-62208	-88293	33203	35393	0	0	882334	887510	2507463	3023036	1017636	1201271	0	0	-198045	-134328
0001625242-17-000019	7% of funds raised		Common Stock		3000000	0.33332999999999996	NA	250000.0	Y	Other	At the descretion of company management	1000000.0	2017-08-11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001687688-17-000007	Five percent (5%) of the gross amount raised.	There is no financial interest in the issuer held by the intermediary, or any arrangement for the intermediary to acquire such an interest.	Common Stock		100000	1.0		100000.0	Y	First-come, first-served basis		1000000.0	2017-12-31	7	195985	171204	0	0	0	0	180742	180742	0	0	290563	57485	280796	55859	0	0	-96245	-81788
0001670254-17-000227	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $25,000; interests will be sold in increments of $1.	25000.0	Y	Other	As determined by the issuer	100000.0	2017-12-31	1	8920	22826	82	1146	0	0	11182	50051	57259	116204	252685	320670	86637	112697	-22127	-68	-2868	18647
0001665160-17-000340	6 percent	N/A	Other	Series B Non-voting Common Stock	2000	5.0	N/A	10000.0	Y	Other	At issuer's discretion	500000.0	2017-10-13	2	12752	0	12752	0	0	0	51125	0	0	0	0	0	0	0	0	0	-38373	0
0001670254-17-000229	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	50000.0	Y	Other	As determined by the issuer	1000000.0	2017-08-18	4	205993	321426	36975	60110	0	0	18264	14125	150000	150000	1124	0	0	0	0	0	-267072	-233914
0001680729-17-000006	7.0%	The intermediary will receive SAFE Securities that is equal to 2% of the total number of SAFE Securities that are issued in this Offering.	Other	Crowd Safe (Simple Agreement for Future Equity) Units	50000	1.0		50000.0	Y	Other	At the Company's discretion	425000.0	2017-10-10	4	46175	0	8432	0	0	0	0	0	0	0	0	0	0	0	0	0	-51173	0
0001708151-17-000001	Five percent (5%) of the gross amount raised.	No.	Common Stock		5000	10.0		50000.0	Y	First-come, first-served basis		107000.0	2018-01-31	20	154272	39916	25127	32618	35290	0	30000	30000	0	0	706330	297002	239713	89450	94862	21982	3956	-3548
0001665160-17-000338	6 percent	N/A	Common Stock		9090	1.1	Investments of $50,000 or more will receive a 10% discount on the price per share.	9999.0	Y	Other	At issuer's discretion and to the updated maximum of $1069999.70	1000000.0	2017-09-08	1	16187	0	16187	0	0	0	0	0	0	0	58792	0	46151	0	1554	0	11087	0
0001680729-17-000005	7.0%	The intermediary will receive SAFE Securities that is equal to 2% of the total number of SAFE Securities that are issued in this Offering.	Other	Crowd Safe (Simple Agreement for Future Equity) Units	50000	1.0		50000.0	Y	Other	At the Company's discretion	425000.0	2017-10-10	4	46175	0	8432	0	0	0	0	0	0	0	0	0	0	0	0	0	-51173	0
0001670254-17-000226	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Common Stock		6231	120.38	See Offering Circular. Note: The first 3,043 shares are offered at $82.14/share and the remainder are offered at $120.38/share.	150000.0	Y	Other	As determined by the issuer	1000000.0	2017-09-30	38	2435500	2331800	734500	53400	450000	582200	1567900	1668300	8098200	8845600	5943900	6996400	4773500	5261400	-565200	-454200	-573800	-666300
0001665160-17-000337	6 percent	N/A	Common Stock		7300	1.37	N/A	10001.0	Y	Other	At issuer's discretion	499999.31	2017-10-29	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000224	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Preferred Stock		5848	8.5511	Preferred Stock is being offered at the same price as the Company sold Preferred Stock to investors between November 2016 and January 2017.    See Question 13 for additional information on classes of Preferred Stock and their rights.	50000.0	Y	Other	As determined by the issuer	1000000.0	2018-02-01	4	1132328	0	1072883	0	0	0	340694	0	0	0	0	0	2167	0	0	0	-675094	0
0001669191-17-000108	4.9% of amount raised for a successful offering.	None.	Common Stock		40000	0.25	To determine the value of the company, we used a pre-money valuation report conducted by Gust that took into account factors such as team, traction and market opportunity	10000.0	Y	First-come, first-served basis		100000.0	2017-11-06	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001680729-17-000004	7.0%	The intermediary will receive SAFE Securities that is equal to 2% of the total number of SAFE Securities that are issued in this Offering.	Other	Crowd Safe (Simple Agreement for Future Equity) Units	50000	1.0		50000.0	Y	Other	At the Company's discretion	425000.0	2017-10-10	4	46175	0	8432	0	0	0	0	0	0	0	0	0	0	0	0	0	-51173	0
0001712427-17-000003	6% of the closing amount raised + pass-through and registration fees	n/a	Common Stock		12500	2.0	Pro-rated portion of the total principal value	25000.0	Y	First-come, first-served basis		100000.0	2017-11-21	6	0	0	0	0	0	0	0	0	65000	0	0	0	0	0	0	0	0	0
0001680729-17-000002	7.0%	The intermediary will receive SAFE Securities that is equal to 2% of the total number of SAFE Securities that are issued in this Offering.	Other	Crowd Safe (Simple Agreement for Future Equity) Units	50000	1.0		50000.0	Y	Other	At the Company's discretion	425000.0	2017-10-10	4	46175	0	8432	0	0	0	0	0	0	0	0	0	0	0	0	0	-51173	0
0001665160-17-000336	6 percent	N/A	Common Stock		400	25.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-07-27	2	13414	13214	13414	13214	0	0	3800	3600	0	0	0	0	0	0	0	0	-36890	-31107
0001699213-17-000003	NextSeed charges the Issuer 7% of the total offering amount as compensation for its services provided in connection with the offering, provided that NextSeed will only charge 5% for funds raised from investors referred by the Issuer.	None	Debt				The value of the security is the face value of the note purchased by the investor.	300000.0	Y	First-come, first-served basis		1000000.0	2017-07-28	3	56151	0	0	0	0	0	124654	0	0	0	0	0	0	0	0	0	-68503	0
0001669191-17-000106	4.9% of amount raised for a successful offering.	None.	Common Stock		10000	1.0	Book Value = Capital Raised / Total Shares Issued	10000.0	Y	First-come, first-served basis		100000.0	2017-11-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000222	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	415330.0	2018-02-02	3	71623	0	71623	0	0	0	0	0	0	0	0	0	0	0	0	0	-10907	0
0001706950-17-000008	7.0%	The intermediary will receive a ten (10) year warrant to purchase revenue participation rights in a principal amount that is equal to 2% (two percent) of the aggregate principal amount of all revenue participation rights issued in the Offering.	Other	Revenue Participation Rights	500000	1.0		200000.0	Y	Other	At the Company's discretion	500000.0	2017-07-24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001644600-17-000150	SI Securities, LLC will receive a 7.5% cash commission and 5% convertible debt commission on all sales through the broker-dealer (e.g., $7,500 cash and $5,000 convertible note on a raise of $100,000)	The intermediary will acquire a convertible note fore the issuer valued at 5% of the amount raised through SI Securities, LLC.	Debt			1.0		25000.0	Y	Other	First come, first served basis at issuer's discretion up to $1,070,000	1000000.0	2017-07-31	4	92284	0	542	0	0	0	44189	0	125000	0	5247	0	15855	0	0	0	-92718	0
0001644600-17-000148	SI Securities, LLC will receive a 5% cash commission and 5% convertible note commission on all sales through the broker-dealer (e.g., $5,000 cash and $5,000 convertible note on a raise of $100,000)	The intermediary will acquire a convertible note for the issuer valued at 5% of the amount raised through SI Securities, LLC.	Debt			1.0		100000.0	Y	First-come, first-served basis		500000.0	2017-07-15	12	54212	113736	14620	113736	39152	0	53056	106925	15600	0	384231	221824	98613	30036	0	0	-71391	-9757
0001702419-17-000004	7.5%	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Debt				N/A	100000.0	Y	First-come, first-served basis		1000000.0	2017-08-01	7	620604	684579	201582	566683	27785	0	635143	674366	0	0	1119257	671614	470145	250722	0	0	48165	-21441
0001702419-17-000003	7.5%	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Debt				To be determined	100000.0	Y	Other	At the Company's discretion	1000000.0	2017-06-02	3	55986	9514	55986	9514	0	0	151000	10000	0	0	64518	25938	33923	4152	0	0	-94528	-12836
0001665160-17-000335	5 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion and to the updated maximum of $1,070,000.00	1000000.0	2017-10-17	11	400496	207224	233640	74956	4138	7797	55369	840590	0	0	708820	541696	313314	298469	15652	6191	-534910	-378560
0001702939-17-000005	7.5%	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Preferred Stock		95239	1.05		100000.0	Y	First-come, first-served basis		1000000.0	2017-07-12	4	180341	58505	150601	33182	500	2500	40312	29067	34096	0	1922653	539950	-906701	-151877	0	0	-410572	-388039
0001670254-17-000219	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1000000.0	2018-02-02	3	0	0	0	0	0	0	4089	0	0	0	0	0	0	0	0	0	-4089	0
0001669191-17-000104	4.9% of amount raised for a successful offering.	None.	Common Stock		40000	0.25	We raised our last $100K convertible note at a $2.5M valuation cap. At the time the company was pre-product and had no users or traction. We have since launched two ... [Truncated: see complete discussion in attachment offeringstatement.pdf, question 21.]	10000.0	Y	First-come, first-served basis		100000.0	2017-09-25	3	238131	92487	11158	44252	0	0	3193	12462	185000	75000	0	0	0	0	800	0	0	0
0001669191-17-000102	4.9% of amount raised for a successful offering.	None.	Common Stock		2000	5.0	Based on the pricing and conversion of our seed round the company cap is $5000000 priced at $5 per share.	10000.0	Y	First-come, first-served basis		100000.0	2017-07-31	5	418582	53189	269063	53189	1762	0	0	0	164942	109942	888360	469	136780	20381	13177	0	106876	-60838
0001669191-17-000101	4.9% of amount raised for a successful offering.	None.	Common Stock		10000	1.0	The valuation is based on the current composition of the team, the technology currently built, and the market value of competitors.	10000.0	Y	First-come, first-served basis		100000.0	2017-07-31	2	0	0	0	0	0	0	0	339780	0	0	0	0	0	0	0	0	0	-340360
0001665160-17-000333	6 percent	N/A	Common Stock		76923	0.13	N/A	9999.99	Y	Other	At issuer's discretion	100000.03	2017-10-30	4	2805171.18	2814062	5742	12233.880000000001	0	0	0	0	0	0	476.71000000000004	0	0	0	3000	3250	-9118.77	-12410.27
0001669191-17-000100	4.9% of amount raised for a successful offering.	None.	Other	Netcapital Units	10989	0.91	Rapunzl Investment's valuation represents the expectation of rapidly scaling an untapped market and producing positive cash flow in less than 3 years with 5 year proj... [Truncated: see complete discussion in attachment offeringstatement.pdf, question 21.]	9999.99	Y	First-come, first-served basis		499999.5	2017-10-30	3	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-17-000331	6 percent	N/A	Other	Simple Agreement for Future Equity (SAFE)	5000	2.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-08-18	6	31972	11174	532	1770	0	0	0	0	44451	11342	0	0	0	142	489	25	-23311	-5968
0001665160-17-000330	5 percent	N/A	Common Stock		62500	0.16	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2017-08-22	9	576438	804401	38200	135302	7660	2640	632293	1641515	0	0	977817	700626	293401	258829	0	0	-990295	-873562
0001665160-17-000329	6 percent	N/A	Other	Simple Agreement for Future Equity (SAFE)	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-08-31	3	71147.15000000001	75180.42	24881.65	30210.420000000002	0	0	1841.71	14498.15	431038.83	342567.24	117920.79000000001	87645.18000000001	62853.94	53142.71	0	0	-330953.07	-281711.56
0001704091-17-000004	$0	None.	Preferred Stock		40000	1.0		40000.0	Y	First-come, first-served basis		95000.0	2017-07-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000218	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1000000.0	2017-07-31	37	3965530	4840001	64892	100651	204952	240679	978856	668799	4849807	1312901	2562441	4906343	1528380	854311	64335	-64435	-4728585	1380601
0001665160-17-000328	StartEngine Capital will receive a 5% commission on all sales through the portal: Issuer will pay a 2.5% commission, based on the amount of investments raised, and Investors will pay StartEngine a 2.5% surcharge, based on the amount invested.	None	Debt			1.0		50000.0	Y	Other	First-come, first-served basis, at the sole discretion of the company, up to $1,070,000	1000000.0	2017-09-18	5	1244012	2058	407725	2058	0	0	159315	0	170000	0	36764	0	27902	0	0	0	-453656	-33048
0001706024-17-000005	7.5%	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Debt				N/A	100000.0	Y	First-come, first-served basis		1000000.0	2017-08-01	7	620604	684579	201582	566683	27785	0	635143	674366	0	0	1119257	671614	470145	250722	0	0	48165	-21441
0001665160-17-000327	5 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-07-23	2	6304	0	3083	0	0	0	4392	0	0	0	5763	0	2911	0	0	0	1887	0
0001670254-17-000214	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1000000.0	2017-07-31	10	32742.16	83959.59	6174.72	57392.15	2952	2952	2325048.33	2338802.17	606045.5	573545.5	14427.11	145226.39	54150.4	10256.02	0	0	-66711.73	-71050.73
0001665160-17-000325	6 percent	N/A	Common Stock		3663	2.73	N/A	9999.99	Y	Other	At issuer's discretion	499999.5	2017-10-29	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000213	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Class B Common stock for investors with investment less than $25,000.00.  Series 4 Preferred stock for investors with investment equal to or more than $25,000.00.	578035	0.34600000000000003	See Term Sheet. Note: Both common stock B and Series 4 Preferred Stock are offered at $0.346/share	200000.0	Y	Other	As determined by the issuer	1000000.0	2017-07-31	12	798753	311395	697308	303379	63900	0	22061	1877	70062	0	1407214	224831	0	0	0	0	-581094	-1234191
0001665160-17-000321	6 percent	N/A	Debt			1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2017-09-26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001706939-17-000004	The funding portal charges $3,500.00 upfront which will be credited against the 4.0% success fee.	None	Common Stock		4551	8.790000000000001	Equidam.com	40000.0	Y	First-come, first-served basis		1000070.0	2017-12-31	6	22561	0	1636	0	5170	0	0	0	52952	0	263133	0	-756	0	0	0	-33981	0
0001669191-17-000098	4.9% of amount raised for a successful offering.	None.	Other	Netcapital Units	10989	0.91	Rapunzl Investment's valuation represents the expectation of rapidly scaling an untapped market and producing positive cash flow in less than 3 years with 5 year proj... [Truncated: see complete discussion in attachment offeringstatement.pdf, question 21.]	9999.99	Y	First-come, first-served basis		455000.0	2017-10-30	3	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001674439-17-000008	The intermediary will get paid 8% success fee.	None	Common Stock		10000	2.0	Equidam valuation report	20000.0	Y	First-come, first-served basis		100000.0	2017-08-31	2	12461	35873	3877	27303	0	0	0	0	92150	63799	0	0	0	0	2392	0	-102832	-48127
0001711875-17-000001	5%	2% of the Securities being issued in this Offering	Other	SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		107000.0	2017-09-30	0	10086	4349	10086	4349	0	0	6143	0	100000	0	26209	5711	66180	8305	0	0	-100406	-13051
0001557286-17-000010	7.0%	The intermediary will receive a Convertible Promissory Note in a principal amount that is equal to 2% (two percent) of the aggregate principal amount of all Convertible Promissory Notes issued in the Offering.	Other	Promissory Notes (Revenue Sharing Interests)	50000	1.0		50000.0	Y	Other	At the Company's discretion	1070000.0	2017-08-14	11	773783	336272	105909	64585	0	0	97686	0	166314	251035	1805523	1413733	577697	476529	68029	39005	263658	196795
0001605652-17-000005	7.0%		Other	Crowd SAFE	50000	1.0		50000.0	Y	Other	At the Company's discretion	1070000.0	2017-09-19	14	1927561	1721592	84883	138463	82678	55333	1025000	0	0	0	4037186	2798927	745431	647279	36633	20995	-2559870	-2805350
0001708142-17-000007	7.0%	The intermediary will receive Series Seed Preferred Stock of the issuer that is equal to 2% (two percent) of the total number of shares sold by the issuer in the Offering.	Preferred Stock		7694	6.5		50011.0	Y	Other	At company's discretion	450008.0	2017-08-28	3	131980	68035	3380	1776.76	7699	0	0	0	0	0	51535	420	39525	0	0	0	-25868	-26319
0001665160-17-000318	6 percent	N/A	Common Stock		1000	10.0	N/A	10000.0	Y	Other	At issuer's discretion	1000000.0	2017-10-26	6	9100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5427	0
0001691935-17-000003	7.0%	The Intermediary will receive Crowd SAFE Units in a principal amount that is equal to 2% (two percent) of the aggregate principal amount of all Crowd SAFE Units issued in the Offering.	Other	Crowd SAFE (Simple Agreement for Future Equity) Units	50000	1.0		50000.0	Y	Other	At the Company's discretion	107000.0	2017-08-22	11	417432.74	78838.96	11612.130000000001	9943.34	0	0	153197.61000000002	25000	4000	4000	154149.02	745	135749.76	1344.01	0	0	-238327.38	-255908.41
0001605652-17-000004	7.0%		Other	Crowd SAFE	1000000	1.0		50000.0	Y	Other	At the Company's discretion	1000000.0	2017-09-19	14	1927561	1721592	84883	138463	82678	55333	704838	0	0	0	4037186	2798927	745431	647279	36633	20995	-2559870	-2805350
0001674199-17-000004																																
0001670254-17-000212	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Debt			1.0	Pro-rated portion of the total principal value of $200,000; interests will be sold in increments of $1.	200000.0	Y	Other	As determined by the issuer	500000.0	2017-08-18	8	1558995	559684	45938	392970	265495	0	267110	0	1247327	0	762763	0	0	0	0	0	-1165395	0
0001644600-17-000145	SI Securities, LLC will receive a 7.5% cash commission and a 5% convertible note commission on all sales through the broker-dealer (e.g., $7,500 cash and $5,000 convertible note on a raise of $100,000)	The intermediary will acquire a convertible note for the issuer valued at 5% of the amount raised through SI Securities, LLC.	Debt			1.0		25000.0	Y	First-come, first-served basis		1070000.0	2017-09-29	10	11141	16945	7077	15610	3200	0	408754	60912	0	0	5200	0	0	0	0	0	-645646	-103967
0001674199-17-000003	4.0% of the offering amount upon a successful fund raise, and be entitled to reimbursement for out of pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.		Other	SIMPLE AGREEMENTS FOR FUTURE EQUITY	100000		To be determined based on subsequent sale of preferred shares.	100000.0	Y	First-come, first-served basis		1000000.0	2017-07-28	3	10350	11728	350	1728	0	0	0	7331	140438	140438	0	0	0	0	0	0	-33093	-17581
0001670254-17-000211	3.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Debt			1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1.	100000.0	Y	Other	As determined by the issuer	1000000.0	2017-10-31	5	152354	203523	10702	5621	18103	23969	77293	47434	995281	812898	343282	175602	283659	240881	0	0	-233552	-444345
0001670254-17-000210	3.0% of the offering amount upon a successful fundraise	No	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	1000000.0	2017-10-31	5	295156	260812	3307	4499	2668	0	0	0	367185	332753	2684	4920	0	0	0	0	-88	2853
0001704205-17-000012	Intermediary will get paid a success fee of 8%	none	Common Stock		10000	3.0	www.equidam.com	30000.0	Y	First-come, first-served basis		1070000.0	2017-09-30	0	25676	267	24898	0	0	0	0	0	0	0	0	0	0	0	0	0	-274171	-9233
0001704205-17-000011	Intermediary will get paid a success fee of 8%	none	Common Stock		10000	3.0	www.equidam.com	30000.0	Y	First-come, first-served basis		1000000.0	2017-09-30	0	25676	267	24898	0	0	0	0	0	0	0	0	0	0	0	0	0	-274171	-9233
0001605652-17-000003	7.0%		Other	Crowd SAFE	1000000	1.0		50000.0	Y	Other	At the Company's discretion	1000000.0	2017-09-19	14	1927561	1721592	84883	138463	82678	55333	704838	0	0	0	4037186	2798927	745431	647279	36633	20995	-2559870	-2805350
0001669191-17-000094	4.9% of amount raised for a successful offering.	None.	Common Stock		40000	0.25	The valuation is based upon the seed round valuation we received, plus the additional value created by completion of the tech platform	10000.0	Y	First-come, first-served basis		99999.5	2017-07-24	1	0	7920	0	7848	0	0	363450	358450	0	0	6700	0	0	0	0	0	-46876	-124755
