ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001669191-19-000251	2	Chris Anderson	Principal Financial Officer	2019-07-11
0001669191-19-000251	1	Chris Anderson	Principal Executive Officer	2019-07-11
0001669191-19-000251	7	Roger  Berry	Board Member	2019-03-05
0001669191-19-000251	6	John Preston	Board Member	2019-03-06
0001773139-19-000003	1	David McCullar	President	2019-07-23
0001669191-19-000249	2	Andrew House	Principal Financial Officer	2019-04-09
0001669191-19-000249	1	Andrew House	Principal Executive Officer	2019-04-09
0001669191-19-000249	4	Andrew House	Board Member	2019-04-09
0001669191-19-000249	3	Andrew House	Principal Accounting Officer	2019-04-09
0001669191-19-000245	6	Stephen Wilson	Board Member	2019-04-10
0001669191-19-000245	7	Jason Brown	Board Member	2019-04-10
0001669191-19-000245	8	Ryan  Beckman	Board Member	2019-04-10
0001669191-19-000245	5	Dr. David Jensen	Board Member	2019-04-10
0001669191-19-000245	4	Jeff Vanderpol	Board Member	2019-04-10
0001669191-19-000245	3	Jason Brown	Principal Accounting Officer	2019-04-10
0001669191-19-000245	9	Kirk Layne	Board Member	2019-04-10
0001669191-19-000245	2	Jason Brown	Principal Financial Officer	2019-04-10
0001669191-19-000245	1	Jason Brown	Principal Executive Officer	2019-04-10
0001746059-19-000003	1	JOSE BARRIGA	FOUNDER & CEO	2019-07-22
0001746059-19-000002	1	JOHN P. BAILES	CEO	2019-07-22
0001746059-19-000002	2	VERONICA BURBA	CO-FOUNDER	2019-07-22
0001665160-19-000805	1	Alexander McCarthy	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer	2019-07-22
0001713167-19-000005	1	Emmanuel Saint-Martin	CEO	2019-07-22
0001669191-19-000241	4	Andrew  Weinberger	Board Member	2019-02-07
0001669191-19-000241	2	Andrew  Weinberger	Principal Financial Officer	2019-02-07
0001669191-19-000241	1	Andrew  Weinberger	Principal Executive Officer	2019-02-07
0001669191-19-000241	3	Andrew  Weinberger	Principal Accounting Officer	2019-02-07
0001670254-19-000418	1	Alexander Jackman	Marketing Director	2019-07-18
0001670254-19-000418	2	Kim Goulbourne	Founder & Space Director	2019-07-18
0001670254-19-000422	1	Emmanuel Akwiwu	Mr	2019-07-19
0001670254-19-000422	2	Chuka Ikokwu	Founder & CEO	2019-07-18
0001782819-19-000001	1	Marie Miller	CEO	2019-07-19
0001665160-19-000804	1	John Larson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-19
0001665160-19-000801	1	John Larson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-19
0001707193-19-000003	3	Wes Selke	Wes Selke	2019-07-19
0001707193-19-000003	2	Julie Lein	Board Member	2019-07-19
0001707193-19-000003	1	Eric Quick	CEO	2019-07-19
0001670254-19-000416	3	Hayden Michael	President	2019-07-17
0001670254-19-000416	2	Klaus moeller	Director	2019-07-17
0001670254-19-000416	1	Mishelle Moeller	Secretary	2019-07-18
0001669191-19-000239	5	Barbara Gollan	Board Member	2019-03-05
0001669191-19-000239	4	Daniel Googel	Board Member	2019-03-05
0001669191-19-000239	3	Sebastian Scripps	Board Member	2019-03-05
0001669191-19-000239	2	Christopher Sauer	Board Member	2019-03-05
0001669191-19-000239	1	Christopher Sauer	Principal Executive Officer	2019-03-05
0001670254-19-000414	3	Bill Ottman	CIO	2019-07-17
0001670254-19-000414	1	Emily Molli	Chief Content Officer	2019-07-17
0001670254-19-000414	2	timothy pool	CEO	2019-07-17
0001713167-19-000004	1	Emmanuel Saint-Martin	CEO	2019-07-18
0001665160-19-000798	1	Reza Izadi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-18
0001747949-19-000001	1	Matthew Moroney	Chief Operating Officer	2019-07-17
0001713167-19-000003	1	Emmanuel Saint-Martin	CEO	2019-07-18
0001665160-19-000796	1	Keith Veltre	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-18
0001776945-19-000001	1	Jason Andaya	Chairman	2019-07-18
0001669191-19-000236	2	Stev Stephens	Principal Financial Officer	2019-07-17
0001669191-19-000236	1	Christopher Darnell	Principal Executive Officer	2019-07-17
0001669191-19-000236	3	Stev Stephens	Principal Accounting Officer	2019-07-17
0001669191-19-000233	4	Daniel Googel	Board Member	2019-03-05
0001669191-19-000233	5	Barbara Gollan	Board Member	2019-03-05
0001669191-19-000233	3	Sebastian Scripps	Board Member	2019-03-05
0001669191-19-000233	2	Christopher Sauer	Board Member	2019-03-05
0001669191-19-000233	1	Christopher Sauer	Principal Executive Officer	2019-03-05
0001669191-19-000228	1	Christopher Sauer	Principal Executive Officer	2019-03-05
0001665160-19-000793	1	Chris Bradley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-17
0001670254-19-000411	1	Raja Weise	Founder/CEO	2019-06-24
0001669191-19-000228	2	Christopher Sauer	Board Member	2019-03-05
0001669191-19-000228	3	Sebastian Scripps	Board Member	2019-03-05
0001669191-19-000228	4	Daniel Googel	Board Member	2019-03-05
0001669191-19-000228	5	Barbara Gollan	Board Member	2019-03-05
0001779118-19-000001	1	Jordan Mayerson	Co-Founder & CEO, Director	2019-07-17
0001779118-19-000001	2	Nikolas Schreiber	Co-Founder & CTO, Director	2019-07-17
0001665160-19-000790	1	Gregg Bigger	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-07-17
0001709628-19-000004	2	Elizabeth Fetter	Director	2019-07-17
0001709628-19-000004	3	Ralph Eschenbach	Director	2019-07-17
0001709628-19-000004	1	S. Richard Bentley	CEO & Director	2019-07-17
0001782075-19-000006	2	George Varvatsoulis	Director	2019-07-16
0001782075-19-000006	1	Andrew Christodoulides	CEO	2019-07-16
0001707193-19-000002	1	Eric Quick	President, CEO and Accounting Officer	2019-07-16
0001665160-19-000786	1	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-16
0001665160-19-000787	1	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-16
0001770281-19-000005	1	/s/ Christopher VanBerg	CEO	2019-07-16
0001707193-19-000002	3	Wes Selke	Board Member	2019-07-16
0001707193-19-000002	2	Julie Lein	Board Member	2019-07-16
0001144204-19-034855	1	/s/ Eugene Meehan	President, Manager	2019-07-16
0001144204-19-034855	3	/s/ E. Harold Gassenheimer	Chief Financial Officer, Manager	2019-07-16
0001144204-19-034855	2	/s/ Fredy Dellis	Chief Operating Officer, Manager	2019-07-16
0001665160-19-000784	1	Vikram Chopra	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-16
0001665160-19-000783	1	Michael Licamele	CEO, Principal Executive Officer and Sole Director, Principal Financial Officer and Principal Accounting Officer	2019-07-16
0001774156-19-000008	1	/s/ Peter Ghiorse	Co-Founder & CEO	2019-07-16
0001670254-19-000409	2	Jon Fitzgerald	CEO	2019-06-21
0001670254-19-000409	3	Jeff Swimmer	Director	2017-11-10
0001670254-19-000409	4	Cindy Fitzgerald	Secretary	2017-11-10
0001670254-19-000409	1	Jon Fitzgerald	CEO	2019-06-21
0001670254-19-000409	5	Jon Fitzgerald	CEO	2017-11-10
0001771238-19-000001	2	Alexey Rozov	Executive producer	2019-07-15
0001771238-19-000001	1	Alexander Us	CEO, principal executive officer	2019-07-15
0001670254-19-000406	2	Sama Jashnani	Co-Founder and CEO	2019-06-19
0001670254-19-000406	1	Anuja Shah	Co-Founder & COO	2019-06-20
0001771238-19-000001	3	Andrey Kostyuk	principal financial officer, principal accounting officer	2019-07-15
0001779569-19-000003	1	SRINI KATTA	CEO	2019-07-15
0001776715-19-000004	1	Adam Carolla	Manager	2019-07-15
0001778493-19-000002	1	John Perfitt	Ex Director of Restore Neighborhoods LA, inc., the Manager	2019-07-15
0001665160-19-000782	1	David Allred	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-15
0001669191-19-000222	6	John  Preston	Board Member	2019-01-23
0001669191-19-000222	7	Christopher Schuh	Board Member	2019-01-23
0001669191-19-000222	8	Craig Bouchard	Board Member	2019-01-23
0001669191-19-000222	5	Michael Porter	Board Member	2019-01-23
0001669191-19-000222	3	Charles Price	Board Member	2019-01-23
0001669191-19-000222	2	Julio  Ramirez	Principal Financial Officer	2019-01-23
0001669191-19-000222	1	Craig Bouchard	Principal Executive Officer	2019-01-23
0001669191-19-000222	4	Norton Schwartz	Board Member	2019-01-23
0001778493-19-000001	1	John Perfitt	Executive Director of Manager, Restore Neighborhoods LA, Inc.	2019-07-15
0001665160-19-000779	1	Brian Gale	CEO, Principal Executive Officer and Director	2019-07-12
0001665160-19-000779	2	Edgar D. McKean III	Director	2019-07-12
0001665160-19-000778	2	Edgar D. McKean III	Director	2019-07-12
0001665160-19-000778	3	Cynthia P. Baron	Principal Financial Officer and Principal Accounting Officer	2019-07-12
0001665160-19-000778	1	Brian Gale	CEO, Principal Executive Officer and Director	2019-07-12
0001665160-19-000779	3	Cynthia P. Baron	Principal Financial Officer and Principal Accounting Officer	2019-07-12
0001665160-19-000777	3	Cynthia P. Baron	Principal Financial Officer and Principal Accounting Officer	2019-07-12
0001665160-19-000777	2	Edgar D. McKean III	Director	2019-07-12
0001665160-19-000777	1	Brian Gale	CEO, Principal Executive Officer and Director	2019-07-12
0001782111-19-000001	1	Shelly Gracon	CEO	2019-07-12
0001782075-19-000005	2	George Varvatsoulis	Director	2019-07-12
0001782075-19-000005	1	Andrew Christodoulides	CEO	2019-07-12
0001775091-19-000004	1	Willard Jackson by Vincent Petrescu -POA	CEO	2019-07-12
0001773435-19-000002	1	Julio Garcia	Managing Member of General Partner, ASMK Memorial LLC	2019-07-12
0001773435-19-000002	2	Amber Garcia	Managing Member of General Partner, ASMK Memorial LLC	2019-07-12
0001760049-19-000003	2	Delgerdalai Davaasambuu	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-07-12
0001760049-19-000003	1	Sukhbat Lkhagvadorj	CFO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-07-12
0001778006-19-000003	1	Michael Peterson	Managing Partrner	2019-07-12
0001767242-19-000005	2	Matthew Runeare	CEO	2019-07-12
0001767242-19-000005	1	Dave Rothenberg	Chairman, COO	2019-07-12
0001782075-19-000004	2	George Varvatsoulis	Director	2019-07-12
0001782075-19-000004	1	Andrew Christodoulides	CEO	2019-07-12
0001713366-19-000003	1	Carl Jibril Sulaiman II	CEO	2019-07-11
0001668287-19-000027	1	William Benson	Owner	2019-07-11
0001773714-19-000003	1	Oleg Cheine	President	2019-07-11
0001669191-19-000219	1	James Canova	Principal Executive Officer	2018-11-28
0001669191-19-000219	2	Valerie  Canova	Principal Financial Officer	2018-11-28
0001669191-19-000219	3	James Canova	Principal Accounting Officer	2018-11-28
0001669191-19-000219	4	Valerie  Canova	Board Member	2018-11-28
0001669191-19-000219	5	James Canova	Board Member	2018-11-28
0001669191-19-000217	7	Jason Brown	Board Member	2019-04-10
0001669191-19-000217	8	Ryan  Beckman	Board Member	2019-04-10
0001669191-19-000217	6	Stephen Wilson	Board Member	2019-04-10
0001669191-19-000217	5	Dr. David Jensen	Board Member	2019-04-10
0001669191-19-000217	4	Jeff Vanderpol	Board Member	2019-04-10
0001669191-19-000217	1	Jason Brown	Principal Executive Officer	2019-04-10
0001669191-19-000217	2	Jason Brown	Principal Financial Officer	2019-04-10
0001669191-19-000217	3	Jason Brown	Principal Accounting Officer	2019-04-10
0001669191-19-000217	9	Kirk Layne	Board Member	2019-04-10
0001669191-19-000215	3	Sebastian Scripps	Board Member	2019-03-05
0001669191-19-000215	2	Christopher Sauer	Board Member	2019-03-05
0001669191-19-000215	1	Christopher Sauer	Principal Executive Officer	2019-03-05
0001669191-19-000215	4	Daniel Googel	Board Member	2019-03-05
0001669191-19-000215	5	Barbara Gollan	Board Member	2019-03-05
0001670254-19-000404	1	Julie Basu	Founder & CEO	2019-07-03
0001670254-19-000404	2	Rishi Mukhopadhyay	COO & Head of Product	2019-07-03
0001670254-19-000404	3	Rishi Mukhopadhyay	COO & Head of Product	2019-07-03
0001670254-19-000404	4	Rishi Mukhopadhyay	COO and Head of Product	2019-06-28
0001620525-19-000003	1	Graham Dodge	CEO	2019-07-09
0001669191-19-000213	4	Sam Malone	Board Member	2019-06-20
0001669191-19-000213	3	Sam Malone	Principal Accounting Officer	2019-06-19
0001669191-19-000213	1	Sam Malone	Principal Executive Officer	2019-06-19
0001669191-19-000213	2	Sam Malone	Principal Financial Officer	2019-06-19
0001669191-19-000211	2	Valerie  Canova	Principal Financial Officer	2018-11-28
0001669191-19-000211	5	James Canova	Board Member	2018-11-28
0001669191-19-000211	4	Valerie  Canova	Board Member	2018-11-28
0001669191-19-000211	3	James Canova	Principal Accounting Officer	2018-11-28
0001669191-19-000211	1	James Canova	Principal Executive Officer	2018-11-28
0001779469-19-000002	1	Brock Heasley	CEO	2019-07-08
0001773138-19-000003	1	Brian Ching	Manager	2019-07-08
0001780452-19-000003	1	Tobias Mandonado	Manager	2019-07-08
0001665160-19-000775	2	Robert S. Marks	Director, Secretary	2019-07-08
0001665160-19-000775	1	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-08
0001665160-19-000774	1	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer	2019-07-08
0001665160-19-000773	1	Kathy Meis	President and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-08
0001665160-19-000772	1	Ganga Bathula	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-08
0001665160-19-000771	1	Fusion Properties Management Group, Inc. d/b/a Fusion Farms	Kendell Lang	2019-07-08
0001665160-19-000770	1	Michael Winston	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-08
0001665160-19-000769	2	Angelo D'Anzi	CTO	2019-07-08
0001665160-19-000769	3	Gabriele Colombo	Secretary	2019-07-08
0001665160-19-000769	1	Carlo Brovero	CEO, President, Chief Executive Officer, Treasurer, Principal Financial Officer and Principal Accounting Officer	2019-07-08
0001665160-19-000768	1	Ronald L. Miller, Jr.	Vice President, CFO, Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer	2019-07-08
0001665160-19-000768	2	Mitchell A. Saltz	Chairman of the Board and Director	2019-07-08
0001767272-19-000002	1	Michael Brown	Chief Executive Officer, Chief Financial Officer and sole Director	2019-07-05
0001719575-19-000006	1	/s/ Henry Finkelstein	CEO	2019-07-05
0001665160-19-000765	1	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-03
0001665160-19-000763	1	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-03
0001665160-19-000762	3	Gabriele Colombo	Secretary	2019-07-03
0001665160-19-000762	2	Angelo D'Anzi	CTO	2019-07-03
0001665160-19-000762	1	Carlo Brovero	CEO, President, Chief Executive Officer, Treasurer, Principal Financial Officer and Principal Accounting Officer	2019-07-03
0001711429-19-000002	1	/s/ Earl Benjamin	President of C3 Entertainment, Inc.,Managing Member of Three Little Stooges Productions, LLC.	2019-07-03
0001780039-19-000001	1	Tudor Palaghita	CEO	2019-07-03
0001665160-19-000760	1	Emmanuel Umoh	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer	2019-07-03
0001770587-19-000002	1	Ilya Breyman	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-07-03
0001770587-19-000002	2	Aleksei Dolinskii	Head of University Relations, CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-07-03
0001743601-19-000003	1	Darren V. Walker	CEO	2019-07-02
0001665160-19-000759	1	Maya Parbhoe	CEO, Principal Executive Officer and Director	2019-07-02
0001772270-19-000003	1	MARGARET CROWLEY	FOUNDER	2019-07-02
0001665160-19-000756	1	Daniel Eisenman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-02
0001665160-19-000751	1	Robert Boulanger	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer	2019-07-02
0001665160-19-000759	2	Zeenat William	Principal Financial Officer and Principal Accounting Officer	2019-07-02
0001665160-19-000750	1	Steve Nauert	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-02
0001665160-19-000749	1	J. Garrett Green	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-07-02
0001759526-19-000001	3	Paul Paras	COO	2019-07-02
0001759526-19-000001	2	Scott Carpenter	Chief of Staff	2019-07-02
0001759526-19-000001	4	John Ball	CTO	2019-07-02
0001759526-19-000001	1	James Penas	CEO	2019-07-02
0001777060-19-000007	2	Josiah Daniel Litle	Chief Financial Officer and Treasurer	2019-07-02
0001777060-19-000007	1	Donald Amason	Manager and Chief Executive Officer	2019-07-02
0001777060-19-000007	4	Fred Dawe	Director	2019-07-02
0001777060-19-000007	5	Spencer Yee	Director	2019-07-02
0001777060-19-000007	3	Daniel McNicoll	Head of Production and Director	2019-07-02
0001670254-19-000403	1	Jason A. Hobson	Co-Founder	2019-06-24
0001670254-19-000403	2	David Nikzad	Founder	2019-04-17
0001775794-19-000001	1	Adam Steven Fogerson	Senior Partner	2019-07-01
0001665160-19-000748	1	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer	2019-07-01
0001665160-19-000746	1	Yogesh Sharma	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2019-07-01
0001659586-19-000004	1	Starling Childs	Director	2019-07-01
0001670254-19-000400	1	Nat Mundel	CEO	2019-06-25
0001781049-19-000003	1	Peter Tolman	Owner	2019-07-01
0001665160-19-000744	1	Peter J. Tezza II	CEO, Principal Executive Officer and Director	2019-07-01
0001665160-19-000744	2	Laura L. Tezza	Director of Operations, Principle Financial Officer and Director and Principal Accounting Officer	2019-07-01
0001554477-19-000002	3	Jared Augustine	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-07-01
0001554477-19-000002	2	Mark Gerson	Co-Chairman, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-07-01
0001554477-19-000002	1	Atiim Kiambu Tiki Barber	Co-Chairman, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-07-01
0001665160-19-000743	1	Richard Marino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-01
0001769638-19-000002	1	Tyler Czuczman	Owner	2019-07-01
0001665160-19-000742	1	Mohammed Diallo	CEO, Principal Executive Officer, and Director	2019-07-01
0001665160-19-000742	2	Ibrahima Diallo	COO, Principal Financial Officer, and Principal Accounting Officer	2019-07-01
0001665160-19-000741	2	Aike Muller	CEO, Principal Executive Officer, President and Director	2019-07-01
0001665160-19-000741	1	Friso Schmid	CFO, Principal Financial Officer and Principal Accounting Officer	2019-07-01
0001665160-19-000740	1	JD Claridge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-01
0001659586-19-000002	1	Starling Childs	Director	2019-06-28
0001665160-19-000739	1	Vitaly Khusidman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-06-28
