accession_number	id	issuer	issuerSignature	issuerTitle
0001665160-20-000256	5004472	AIREMOS CORP	Ryan Pirkle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000258	5004456	Penny Luck Shoes, Inc.	Brian Munoz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001796110-20-000006	5004457	Rent Yuh Ride LLC	Cherie Williams	Manager/CEO
0001746059-20-000084	5004458	Brato Brewhouse & Kitchen LLC	Jonathan Gilman	Co-founder
0001568609-20-000002	5004459	Cuddle Clones LLC	Jennifer Williams	CEO
0001665160-20-000260	5004460	Young God INC.	Brandon Ganske	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000085	5004473	INFIN8 SKATES ROLLER RINK INC.	Rasheeda Wallace	Owner and Founder
0001793868-20-000002	5004474	Porky's LLC	NIcholas Weiss	Co-Owner
0001805743-20-000002	5004475	Goodwolf Feeding Company	Joseph Keenan Smith	Founder, CEO
0001669191-20-000127	5004476	WWF Holdings, Inc.	Lonnie Johnson	Principal Executive Officer
0001665160-20-000262	5004477	Flower Turbines, Inc.	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000200	5004478	Denim.la Inc.	John H DAVIS	CEO
0001805075-20-000002	5004479	ScHE Corp	Adrian Scheeren	Co-Owner
0001746059-20-000086	5004461	True Wines LLC	Zulema Mejia	Owner and Founder
0001669191-20-000130	5004462	Dome Audio Inc.	Benjamin White	Principal Executive Officer
0001665160-20-000264	5004480	PlantSnap, Inc.	Eric Ralls	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000266	5004463	vRotors, Inc.	Sunil Malhotra	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000267	5004464	Metai Knights Media Inc	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000087	5004481	Hey Rooster General Store LLC	Courtney Webb	Owner and Founder
0001736388-20-000003	5004465	R3 Printing, Inc.	/s/Paul Sieradzki	Director, President, CEO, Treasurer
0001799600-20-000001	5004466	Los Redondos, Inc.	Nicolas Botti Salici	CEO
0001213900-20-007152	5004482	Work Hard Play Hard Train Hard, Inc.	/s/ William Zanker	Chief Executive Officer and President
0001722137-20-000002	5004483	Upshift Inc.	Ezra Goldman	Chief Executive Officer, President and Director
0001670254-20-000202	5004467	OODLES CORPORATION	Asheesh Barman	Co-Founder, President, & COO
0001778006-20-000001	5004469	Weeds Never Sleep LLC	Michael Peterson	Managing member
0001665160-20-000269	5004468	VLISO Inc.	David Obasiolu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001788657-20-000002	5004484	Flowh, Inc.	Eric Darst	CEO
0001665160-20-000270	5004490	WaterRR, Inc	Bruce Kania	Chief Executive Officer, Principal Executive Officer, Director
0001719575-20-000001	5004491	Big Data Analytics, Inc	Henry Finkelstein	CEO
0001669191-20-000132	5004492	Avail Productivity Systems, Inc., d/b/a SNAPSHYFT	Thor Wood	Principal Executive Officer
0001746059-20-000089	5004485	POPOVER KING LLC	Coco Cabuquit-Love	Owner and Founder
0001665160-20-000271	5004487	ARTICHOKE, LLC	Justin Shelby	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001785236-20-000001	5004486	Texas Karne, LLC	Jason Cho	Member
0001666102-20-000008	5004493	Vendaval Corp	Nick Saifan Jr.	President
0001666102-20-000009	5004494	Connection Publishing, LLC	Ryan Spelts	Director and Owner
0001666102-20-000010	5004495	Slumber Bump, LLC	Shad Morris	Chief Executive Officer
0001669191-20-000138	5004489	Impact X Partners , LLC	Nathan Pinto	Principal Executive Officer
0001730486-20-000003	5004488	Thematic, Inc.	/s/ Marc Schrobilgen	Chief Executive Officer
0001791223-20-000002	5004496	Renu Robotics Corp	/s/ Tim Matus	Chief Executive Officer/President
0001213900-20-007323	5004510	Work Hard Play Hard Train Hard, Inc.	/s/ William Zanker	Chief Executive Officer and President
0001668287-20-000004	5004511	Palouse Ag-Drone Services LLC	Bill Benson	CEO
0001668287-20-000005	5004512	Secretdays Co.	Joy Cruz	CEO
0001668287-20-000006	5004513	Shira Productions, LLC	Davy Hobson	President
0001668287-20-000007	5004514	Simpkins E-Bikes, Inc.	Kent Simpkins	CEO
0001668287-20-000008	5004497	Plugsby, LLC	Jay Bennett	CEO
0001668287-20-000009	5004498	EV Trail LLC	Curtis Claar	CEO
0001799600-20-000003	5004515	Los Redondos, Inc.	Nicolas Botti Salici	CEO
0001746059-20-000090	5004516	ALOHA TROPICAL BOWLS LLC	Christopher Tobiens	Owner and Founder
0001806281-20-000002	5004499	Hilltop Coffee LLC	Dan Gladis	Co-Owner
0001746059-20-000092	5004500	HOT OVEN COOKIES, LLC	Sheila Coons	Owner and CoFounder
0001779318-20-000003	5004517	Fleeting,Inc.	Pierre Laguerre	Founder & CEO
0001746059-20-000093	5004501	Smokey Vale LLC	Paul Howlett	Owner and Founder
0001805103-20-000002	5004502	McAndrews Restaurants Inc	Debra Driggers	Co-Owner
0001665160-20-000272	5004518	CompanionCBD, Inc.	Brad Malin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000273	5004519	SitTight, Inc.	Scott Bahneman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001777274-20-000005	5004520	Oracle Health, Inc.	/s/ Jaeson Bang	CEO / Founder
0001317687-20-000002	5004521	Litescape Technologies Inc	Aleksey Feldman	CEO
0001784191-20-000001	5004522	Avenify Corp	Justin Potts	Chief Executive Officer
0001725245-20-000001	5004503	Preemadonna Inc.	/s/Herpreet Walia	CEO, President and Director
0001670254-20-000209	5004506	SunState Laboratories, Inc.	David Shahan	Founder / CEO
0001708246-20-000004	5004507	Jetoptera, Inc.	Denis Dancanet	CEO
0001670254-20-000205	5004504	Genius Juice, LLC	Alex Bayer	CEO/Founder
0001670254-20-000213	5004508	Delsure Health Insurance Inc.	Abbas Bayat	Founder, CEO
0001670254-20-000208	5004505	SunState Laboratories, Inc.	David Shahan	Founder / CEO
0001772684-20-000001	5004523	All ebt Corp	Eli Calderon Morin	Chief Executive Officer
0001803581-20-000002	5004524	Fluux, Inc.	Chadwick Manning	Co-Founder & CEO
0001666102-20-000011	5004525	CEO SPACE INTERNATIONAL INC.	S. Dohrmann	CEO
0001669191-20-000141	5004509	Domestic Brands Inc	Lawrence Charles	Principal Executive Officer
0001669191-20-000142	5004526	Neurotez Inc.	Nikolaos Tezapsidis	Principal Executive Officer
0001665160-20-000274	5004530	Atmos Home Inc.	Mark Lyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001803497-20-000002	5004531	PointBreezeway LLC	Lauren McMillen	Owner
0001803497-20-000003	5004532	Wine Collective, LLC	Enrique Pallares	Co-Owner
0001806520-20-000001	5004527	Common Oven LLC	Ian N Herrington	Owner
0001669191-20-000144	5004533	College Coaching Network Inc.	Claude Harris	Principal Executive Officer
0001669191-20-000146	5004534	SelenBio, Inc.	Kenny Gallagher	Principal Executive Officer
0001665160-20-000276	5004528	Clear Genius Inc.	Harry R. Kraatz	CEO, Principal Executive Officer and Director
0001746059-20-000095	5004529	GODDARD MEDICAL SERVICES LLC	Sean Goddard	Owner and Manager
0001746059-20-000096	5004550	Enthrall Capital Investments LLC	Mike Pirtle	Owner and CoFounder
0001772684-20-000004	5004553	All ebt Corp	Elijah Calderon Morin	CEO, Director
0001807742-20-000003	5004552	CricClubs Inc	Visweswara R Kottapalli	PRESIDENT
0001807742-20-000002	5004551	CricClubs Inc	Visweswara R Kottapalli	President
0001670254-20-000215	5004536	NYCE Companies, Inc.	Philip Michael	Founder, NYCE
0001807742-20-000001	5004535	CricClubs Inc	Visweswara R Kottapalli	PRESIDENT
0001213900-20-007809	5004537	Work Hard Play Hard Train Hard, Inc.	/s/ William Zanker	Chief Executive Officer and President
0001807984-20-000003	5004538	All ebt Foundation	Elijah Calderon Morin	CEO, Director
0001807984-20-000004	5004539	All EBT Corp	Elijah Calderon Morin	CEO, Director
0001807941-20-000001	5004554	Global Wordsmiths LLC	Mary Jayne McCullough	Owner
0001665160-20-000278	5004555	Life Imaging Fla, Inc.	J. Thomas Graham	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000280	5004556	Solutions International Vending	Dawn Dickson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001778787-20-000001	5004557	Hidrent, Inc.	David Heimbuch	Founder / CEO
0001665160-20-000282	5004540	Rayton Solar Inc.	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001745548-20-000001	5004558	K POP Foods, Inc.	Theodore Lee	Co-founder & CEO
0001769091-20-000001	5004541	Rocket Dollar Inc	Todayashi Henry Yoshida	Director, Chief Executive Officer
0001807812-20-000001	5004542	Livie & Luca, LLC	Amie Garcia	Co-Owner
0001769091-20-000002	5004559	Buff Bake, Inc.	Chris Bernard	CEO, Director and Chairman of the Board
0001670254-20-000218	5004543	Sniffy Labs Inc.	Howard Shyng	Co-Founder & President
0001746059-20-000097	5004560	WanderLinger Brewing Company, LLC	Christopher Dial	Owner and CoFounder
0001783580-20-000005	5004561	Ember Fund Inc	Alex Wang	Chief Executive Officer, Director
0001665160-20-000283	5004544	Currency Tracking Technologies LLC	Keith F. Duffy	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000285	5004562	Vand Labs Inc.	Koustubh Parulekar	CEO, Principal Executive Officer and Director, President, Principal Financial Officer and Principal Accounting Officer
0001807883-20-000001	5004563	Black Hammer Brewing LLC	Kevin Jackey	Managing Partner
0001796828-20-000003	5004545	3204 Lyons Avenue LLC	Christopher Senegal	President/CEO
0001665160-20-000288	5004564	Solutions Vending International, Inc.	Dawn Dickson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000099	5004565	AV Seals Labor Group, LLC	Charles Webber	Owner and Founder
