ACCESSION_NUMBER	COMPENSATIONAMOUNT	FINANCIALINTEREST	SECURITYOFFEREDTYPE	SECURITYOFFEREDOTHERDESC	NOOFSECURITYOFFERED	PRICE	PRICEDETERMINATIONMETHOD	OFFERINGAMOUNT	OVERSUBSCRIPTIONACCEPTED	OVERSUBSCRIPTIONALLOCATIONTYPE	DESCOVERSUBSCRIPTION	MAXIMUMOFFERINGAMOUNT	DEADLINEDATE	CURRENTEMPLOYEES	TOTALASSETMOSTRECENTFISCALYEAR	TOTALASSETPRIORFISCALYEAR	CASHEQUIMOSTRECENTFISCALYEAR	CASHEQUIPRIORFISCALYEAR	ACTRECEIVEDRECENTFISCALYEAR	ACTRECEIVEDPRIORFISCALYEAR	SHORTTERMDEBTMRECENTFISCALYEAR	SHORTTERMDEBTPRIORFISCALYEAR	LONGTERMDEBTRECENTFISCALYEAR	LONGTERMDEBTPRIORFISCALYEAR	REVENUEMOSTRECENTFISCALYEAR	REVENUEPRIORFISCALYEAR	COSTGOODSSOLDRECENTFISCALYEAR	COSTGOODSSOLDPRIORFISCALYEAR	TAXPAIDMOSTRECENTFISCALYEAR	TAXPAIDPRIORFISCALYEAR	NETINCOMEMOSTRECENTFISCALYEAR	NETINCOMEPRIORFISCALYEAR
0001690216-17-000001	The company will pay the intermediary 7% for actual capital raised and closed.	none	Other	convertible note	200	250.0	Equidam.com	50000.0	Y	First-come, first-served basis		1000000.0	2017-09-30	4	110596	103660	6773	6447	0	0	0	0	0	0	0	5750	0	0	0	0	-207066	-155484
0001674439-17-000001	The intermediary will get paid 8% success fee.	None	Common Stock		4000	5.0	Average valuation from Equidam.com report.	20000.0	Y	First-come, first-served basis		100000.0	2017-02-28	2	12461	35873	3877	27303	0	0	0	0	92150	63799	0	0	0	0	2392	0	-102832	-48127
0001685706-17-000001	NextSeed charges the Issuer 10% of the total offering amount as compensation for its services provided in connection with the offering, provided that NextSeed will only charge 5% for funds raised from investors referred by the Issuer.	None	Debt				The value of the security is the face value of the note purchased by the investor	150000.0	Y	First-come, first-served basis		300000.0	2017-04-04	2	100400	0	100400	0	0	0	0	0	0	0	0	0	0	0	0	0	-1033	0
0001691341-17-000001	The Intermediary will receive 5% of the total amount raised, a right of first refusal, and a non-refundable $4.00 processing fee for each investment commitment made.	No	Other	Revenue Sharing Interest	2000	25.0		50000.0	Y	First-come, first-served basis		100000.0	2017-04-30	2	350890	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001668506-17-000003	6% of the closing amount raised + pass-through and registration fees	n/a	Debt			200.0	Minimum investment is $200.00, as determined by the issuer.	100000.0	Y	First-come, first-served basis		1000000.0	2017-07-17	16	190244	236676	0	0	475	0	1995	6504	0	0	6116	1233	1022148	814858	0	0	219055.03	66114.63
0001668506-17-000002	6% of the closing amount raised + pass-through and registration fees	N/A	Debt			100.0	Minimum investment is $100.00, as determined by the issuer.	25000.0	Y	First-come, first-served basis		100000.0	2017-07-10	5	231000	0	140000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001691942-17-000003	Wefunder Portal, LLC will receive 4.0% of the offering amount upon a successful fundraise.	None.	Common Stock		20408	7.0	$7.00 with a discounted price of $4.90 for investors contributing the first $100,000.	100000.0	Y	First-come, first-served basis		1000000.0	2017-07-15	6	140732	107955	34873	44141	65635	57017	101757	37720	0	0	998238	1065156	476634	507293	0	0	15267	101064
0001693084-17-000001	5% of the amount raised	2% of the Securities issued in this offering	Other	Crowd SAFE	50000	1.0		50000.0	Y	First-come, first-served basis		100000.0	2017-03-31	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000006	3.0% of the offering amount upon a successful fundraise	No	Preferred Stock		600	500.0	Pro-rated portion of the total principal value of $300,000; interests will be sold in increments of $500.	300000.0	Y	Other	As determined by the issuer	1000000.0	2017-01-30	25	661672	559379	17911	16580	0	0	240501	190945	283291	247698	1288438	1248091	321132	367180	0	0	184842	-75585
0001644600-17-000005	SI Securities, LLC will receive a 5% cash commission and 5% equity commission on all sales through the broker -dealer (e.g., $5,000 cash and $5,000 equity on a raise of $100,000)	The intermediary will acquire an equity interest in the issuer valued at 5% of the amount raised through SI Securities, LLC.	Debt			1.0		100000.0	Y	First-come, first-served basis		200000.0	2017-04-16	6	231555	44910	223818	44910	0	0	0	0	0	0	135512	0	0	0	0	0	-65772	-90
0001676315-17-000005	10% as a percentage of the offering amount		Debt			1000.0		100000.0	Y	First-come, first-served basis		1000000.0	2017-06-30	2	2	0	2	0	0	0	0	0	0	0	0	0	70391	0	0	0	-70393	0
0001691942-17-000001	Wefunder Portal, LLC will receive 3.0% of the offering amount upon a successful fundraise.	None.	Common Stock		149980	7.0	$7.00 with a discounted price of $4.90 for investors contributing the first $100,000.	100000.0	Y	First-come, first-served basis		1000000.0	2017-07-15	6	140732	107955	34873	44141	65635	57017	0	0	0	0	998238	1065156	476634	507293	0	0	15267	101064
0001670254-17-000005	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Convertible Note	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	1000000.0	2017-04-17	4	386793	546137	9003	285505	40544	11547	981188	93344	674034	630282	493819	92402	286942	59359	0	0	-1361952	-485420
0001687197-17-000001	5% of the total amount raised	2% of the equity offered for services provided	Other	Crowd Safe	10000	1.0	Founder used best judgement based on the maximum valuation	10000.0	Y	First-come, first-served basis		100000.0	2017-09-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-17-000009	5 percent	N/A	Common Stock		50000	1.0	N/A	50000.0	Y	First-come, first-served basis		1000000.0	2017-03-24	0	575607	0	36400	0	0	0	0	0	270165	0	1328	0	12844	0	800	0	-326287	0
0001668506-17-000001	6% of the closing amount raised + pass-through and registration fees	N/A	Debt			100.0	Minimum investment is $100.00, as determined by the issuer.	25000.0	Y	First-come, first-served basis		100000.0	2017-07-10	5	231000	0	140000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-17-000002	4.9% of amount raised for a successful offering.	None.	Common Stock		4008	4.99	We arrived at the valuation of the company combining the Berkus Method with customer traction and revenue generating relationships: 1. Idea Creation 2. Prototype 3. Ma... [Truncated: see complete discussion in attachment QuestionsAnswers.pdf, question 21.]	19999.920000000002	Y	First-come, first-served basis		99999.6	2017-02-24	3	720	5000	-6830	5000	0	0	0	0	149000	0	40000	0	0	0	0	0	-155830	0
0001670254-17-000004	3.0% of the offering amount upon a successful fundraise	No	Preferred Stock		600	500.0	Pro-rated portion of the total principal value of $300,000; interests will be sold in increments of $500.	300000.0	Y	Other	As determined by the issuer	1000000.0	2017-01-13	20	661672	559379	17911	16580	0	0	240501	190945	283291	247698	1288438	1248091	321132	367180	0	0	184842	-75585
0001670254-17-000001	3.0% of the offering amount upon a successful fundraise	No	Preferred Stock		75734	1.32042	Management based on market feedback	100000.0	Y	Other	As determined by the issuer	1000000.0	2017-01-12	4	1088600	443871	764414	158041	0	0	274823	169698	736097	121327	1753914	1402813	850144	704790	1456	15585	-55666	73128
0001665160-17-000006	For the services provided hereunder by StartEngine Capital, Issuer shall pay to StartEngine Capital at the conclusion of the offering a fee consisting of a 5% (five percent) commission based on the amount of investments raised in the Offering.		Common Stock		5000	2.0		10000.0	Y	First-come, first-served basis		100000.0	2016-12-31	5	4657	3750	4657	3750	0	0	0	0	0	0	0	0	0	0	0	0	-38768	-20350
0001670254-17-000002	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	1000000.0	2017-07-07	3	27437	40023	23930	35461	0	0	8650	0	220561	150561	17270	150	672	0	0	525	-91338	-89812
0001665160-17-000005	For the services provided hereunder by StartEngine Capital, Issuer shall pay to StartEngine Capital at the conclusion of the offering a fee consisting of a 5% (five percent) commission based on the amount of investments raised in the Offering.		Common Stock		5834	12.0		69996.0	Y	First-come, first-served basis		999996.0	2016-11-25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-17-000007	As compensation for the services provided hereunder by StartEngine Capital, Issuer shall pay to StartEngine Capital at the conclusion of the offering a fee consisting of a 5% (five percent) commission based on the amount of investments raised.		Common Stock		1000	100.0		100000.0	Y	First-come, first-served basis		1000000.0	2016-12-31	12	2602000	2120000	294000	359000	133000	1288	100000	50000	1208000	1458000	788000	76000	106000	58000	0	0	-76000	-300000
0001691189-17-000001	6% of the closing amount raised and 3% purchase warrant at the same terms as investors with 10-year expiration	none	Preferred Stock		1000	100.0	Comparisons to competition in this market and revenue projections	100000.0	Y	First-come, first-served basis		1000000.0	2017-03-06	1	73857	0	26107	0	0	0	102000	0	0	0	0	0	0	0	0	0	0	0
0001693411-17-000003	SI Securities, LLC will receive a 5% cash commission and 5% equity commission on all sales through the portal and (e.g., $5,000 cash and $5,000 equity on a raise of $100,000)	The intermediary will acquire an equity interest in the issuer valued at 5% of the amount raised through SI Securities, LLC.	Debt			1.0	$1.00 at par.	100000.0	Y	First-come, first-served basis		400000.0	2017-04-09	2	24980	0	24980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001644600-17-000002	StartEngine Capital will receive a %5 cash commission on all sales through the portal [e.g. $2,500 cash on a raise of $50,000 and $50,000 on a raise of $1,000,000]	None.	Other	Series D-1 Preferred Participating Non-Voting Stock	7693	6.5		50004.5	Y	Other	First-come, first-served with rolling closings	999999.0	2017-02-28	23	4241696	3818683	2318230	2351296	483380	233544	9537	4938	1025567	16638	5145449	5167060	2912135	3116703	0	0	-764388	-590973
0001693411-17-000001	SI Securities, LLC will receive a 5% cash commission and 5% equity commission on all sales through the portal and (e.g., $5,000 cash and $5,000 equity on a raise of $100,000)	The intermediary will acquire an equity interest in the issuer valued at 5% of the amount raised through SI Securities, LLC.	Debt			1.0	$1.00 at par.	100000.0	Y	First-come, first-served basis		400000.0	2017-04-09	2	24980	0	24980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001688072-17-000001	5.0%	2% of the Securities being issued in this Offering	Other	SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		500000.0	2016-12-31	0	7529	71997	7529	71997	0	0	12953	4070	280000	200000	0	0	0	0	2025	800	-155595	-137086
0001665160-17-000003	5 percent	N/A	Common Stock		7143	7.0	N/A	50001.0	Y	First-come, first-served basis		999950.0	2017-03-31	6	1725000	0	7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001686564-17-000003	Three percent (3%) of the gross amount raised.	No.	Common Stock		100000	1.0		100000.0	Y	First-come, first-served basis		450000.0	2017-07-01	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001686564-17-000002	Three percent (3%) of the gross amount raised.	No.	Common Stock		100000	1.0		100000.0	Y	First-come, first-served basis		300000.0	2017-07-01	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001686564-17-000001	Three percent (3%) of the gross amount raised.	No.	Common Stock		100000	1.0		100000.0	Y	First-come, first-served basis		300000.0	2017-03-03	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-16-000193	5 percent	N/A	Other	Series B, Non-voting Common Stock	5000	10.0	N/A	50000.0	Y	First-come, first-served basis		1000000.0	2017-04-03	5	0	0	0	0	0	0	103780	97453	0	0	0	0	0	0	0	0	-6327	-33793
0001665160-16-000192	5 percent	N/A	Common Stock		7143	7.0	N/A	50001.0	Y	First-come, first-served basis		999950.0	2017-03-31	6	1725000	0	7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
