ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001669191-17-000158	2	Olivier Grinda	Principal Financial Officer	2017-10-05
0001669191-17-000158	1	Olivier Grinda	Principal Executive Officer	2017-10-03
0001718385-17-000001	1	Nicholas Bouck	Co-founder, CEO	2017-10-19
0001670254-17-000287	1	Kevin Strom	CEO	2017-10-13
0001670254-17-000286	1	Benjamin Bondar	CEO & Founder	2017-10-16
0001718203-17-000001	1	Barry Markman	Director	2017-10-18
0001718203-17-000001	2	Lee Miller	CEO	2017-10-18
0001718414-17-000001	2	Daniel Twyman	Managing Partner	2017-10-18
0001718414-17-000001	1	Brian Gettelfinger	Managing Partner	2017-10-18
0001704090-17-000005	1	Thomas Murphy	CEO	2017-10-18
0001665160-17-000500	1	Neil Rothenberg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2017-10-17
0001665160-17-000502	1	Michael Burtov	Chief Executive Officer	2017-10-17
0001665160-17-000502	2	Richard Cuoto	Chief Financial Officer, Principal Accounting Officer	2017-10-17
0001718971-17-000001	1	Erick Opeka	Co-Founder	2017-10-13
0001718971-17-000001	2	Jason Connell	Co-Founder - President	2017-10-13
0001719326-17-000001	1	Kevin Davis	CEO/President/Secretary/Director	2017-10-05
0001593780-17-000003	4	Carl Sheldon	Director	2017-10-17
0001593780-17-000003	3	Steven Dietz	Director	2017-10-17
0001593780-17-000003	2	Tom McGovern	Director	2017-10-17
0001593780-17-000003	1	Bill Gross	CEO and Director	2017-10-17
0001718720-17-000002	2	Craig Douglass	CEO	2017-10-17
0001718720-17-000002	1	Tom Buchanan	Chief Product Officer	2017-10-17
0001684984-17-000002	2	David J. Prilutski	Director	2017-10-16
0001684984-17-000002	3	Alvaro Vaselli	Founder and CEO	2017-10-16
0001684984-17-000002	1	John Sykes	Director	2017-10-16
0001665160-17-000498	1	Alan Scholz	CEO, Principal Financial Officer and Principal Accounting Officer	2017-10-16
0001669191-17-000156	4	Joe  Pacheco	Board Member	2017-07-10
0001669191-17-000156	3	Joe  Pacheco	Principal Accounting Officer	2017-07-10
0001669191-17-000156	2	Joe  Pacheco	Principal Financial Officer	2017-07-10
0001669191-17-000156	1	Franz  Almeida	Principal Executive Officer	2017-07-10
0001670254-17-000283	3	Randy Ritchie	CEO	2017-10-13
0001665160-17-000498	2	Hanna Scholz	President, Principal Executive Officer and Director	2017-10-16
0001670254-17-000283	1	Colum Riley	President	2017-10-13
0001670254-17-000285	2	Mario Costanz	CEO	2017-10-13
0001670254-17-000285	1	Theodre Muftic	CFO	2017-10-13
0001670254-17-000283	2	Irene C Byrne	CFO	2017-10-13
0001213900-17-010600	1	/s/ Hemi Reem	President	2017-10-04
0001638829-17-000001	2	Fisk Biggar	Head of Finance	2017-10-16
0001638829-17-000001	1	Graham Veysey	CEO	2017-10-16
0001665160-17-000497	1	Zack Fleishman	Principal Executive Officer and Director, Principal Financial Officer and Controller	2017-10-16
0001719648-17-000001	1	/c/ Charles Potter	Board Member	2017-10-16
0001719671-17-000001	1	/s/ Zach Liptak	Board Member	2017-10-13
0001718752-17-000001	1	David Reed	Chief Technology Officer	2017-10-15
0001718752-17-000001	2	Matthew Laffer	CEO & Founder	2017-10-15
0001139685-17-000001	1	Marc Gordon, CPA	Controller	2017-10-13
0001139685-17-000001	2	John G. Compton, Ph.D.	Chairman of the Board	2017-10-13
0001718528-17-000002	1	Robert Steele	Chairman and Member	2017-10-13
0001718528-17-000002	2	Kevin Chow	CEO, Comptroller, Chief Financial Officer, and Member	2017-10-13
0001640709-17-000009	1	Payam Safa	Director	2017-10-13
0001665160-17-000496	1	Darnell Henderson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2017-10-12
0001670254-17-000281	1	Dave Gottesmann	CEO	2017-10-11
0001715013-17-000003	1	Shaun Masavage	Managing Member	2017-10-12
0001719434-17-000001	1	/s/ David Trujillo	Board member	2017-10-12
0001718186-17-000001	1	/s/ Joe Mindak	Board Member	2017-10-12
0001718547-17-000002	3	Mehfuz Hossain	CEO and Co-Founder	2017-10-11
0001718547-17-000002	2	Joseph Holguin	CPO and Co-Founder	2017-10-11
0001718547-17-000002	1	Jean-Mark Ly	CMO and Co-Founder	2017-10-11
0001718547-17-000002	4	Jeffrey Broer	COO and Co-Founder	2017-10-11
0001665160-17-000494	1	Darnell Henderson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2017-10-12
0001670254-17-000280	2	Oleksii Vynogradov	Founder and CEO	2017-10-11
0001670254-17-000280	1	Dmytro Fedkov	co-founder	2017-10-11
0001665160-17-000490	3	Scott Hankinson	CEO, Principal Executive Officer and Director	2017-10-11
0001665160-17-000490	2	Robert J Fenton	Principal Financial Officer, Principal Accounting officer and Director	2017-10-11
0001665160-17-000490	1	Robert Stokely	Director	2017-10-11
0001719220-17-000003	1	/s/ Austin Wright	Board member	2017-10-11
0001715237-17-000003	1	Jonathan Kesselman	Managing Member	2017-10-10
0001710903-17-000007	2	Kaiwei Tang	Director	2017-10-11
0001710903-17-000007	1	Joseph Hollier	Director	2017-10-11
0001517560-17-000012	4	Sam G Rubenstein	Director	2017-10-11
0001517560-17-000012	5	Paul Feldman	Director	2017-10-11
0001517560-17-000012	1	David Levine	Director	2017-10-11
0001517560-17-000012	2	Xanthe Larsen	Director	2017-10-11
0001517560-17-000012	3	Lisa Younis	Director	2017-10-11
0001517560-17-000012	6	John Greer	Director	2017-10-11
0001669191-17-000154	3	Olivier Grinda	Principal Accounting Officer	2017-10-05
0001669191-17-000154	4	Olivier Grinda	Board Member	2017-10-03
0001665160-17-000487	1	Atara Dzikowski	CEO and Director	2017-10-10
0001665160-17-000487	2	David Dahan	Principal Financial Officer and Principal Accounting Officer	2017-10-10
0001669191-17-000154	2	Olivier Grinda	Principal Financial Officer	2017-10-05
0001669191-17-000154	1	Olivier Grinda	Principal Executive Officer	2017-10-03
0001670254-17-000278	2	Alex Vinogradov	Founder and CEO	2017-10-09
0001670254-17-000278	1	Dmytro Fedkov	CMO	2017-10-09
0001665160-17-000485	4	Jim Caccavo	Director	2017-10-10
0001665160-17-000485	3	Ralene Cavataio	CFO	2017-10-10
0001665160-17-000485	2	Kate Nowlan	Founder and COO	2017-10-10
0001665160-17-000485	1	Kimberly Caccavo	Founder and CEO	2017-10-10
0001705496-17-000007	1	Lu Yang	Managing Member	2017-10-10
0001717883-17-000004	1	John Cascarano	CEO	2017-10-10
0001705496-17-000004	1	Lu Yang	Managing Member	2017-10-10
0001715237-17-000001	1	Jonathan Kesselman	Managing Member	2017-10-10
0001708099-17-000003	1	Scott Bachman	CFO	2017-10-10
0001680729-17-000007	1	Alex Bullington	Co-Founder and CEO	2017-07-31
0001680729-17-000007	2	Greg DiNardo	Co-Founder and COO	2017-07-31
0001705496-17-000003	1	Lu Yang	Managing Member	2017-10-10
0001669191-17-000147	3	Jen Forman	Principal Accounting Officer	2017-10-06
0001669191-17-000147	6	Eric Forman	Board Member	2017-10-06
0001669191-17-000147	4	Jen Forman	Board Member	2017-10-06
0001669191-17-000147	1	Jen Forman	Principal Executive Officer	2017-10-06
0001669191-17-000147	2	Jen Forman	Principal Financial Officer	2017-10-06
0001669191-17-000147	5	Jon Spencer	Board Member	2017-10-09
0001665160-17-000483	1	Joshua W. Sims	Managing Partner	2017-10-10
0001665160-17-000483	2	Jon Graham	CEO and Director, Principal Financial Officer and Principal Accounting Officer	2017-10-10
0001669191-17-000146	4	Mark Snyder	Board Member	2017-06-28
0001669191-17-000146	3	Mark Snyder	Principal Accounting Officer	2017-06-28
0001669191-17-000146	2	Mark Snyder	Principal Financial Officer	2017-06-28
0001669191-17-000146	1	Mark Snyder	Principal Executive Officer	2017-06-28
0001669191-17-000146	5	Monte Snyder	Board Member	2017-06-28
0001718518-17-000001	1	Mychal Simka	Director	2017-10-10
0001669191-17-000145	1	Jen Forman	Principal Executive Officer	2017-10-06
0001669191-17-000145	2	Jen Forman	Principal Financial Officer	2017-10-06
0001669191-17-000145	3	Jen Forman	Principal Accounting Officer	2017-10-06
0001669191-17-000145	4	Jen Forman	Board Member	2017-10-06
0001669191-17-000145	5	Jon Spencer	Board Member	2017-10-09
0001669191-17-000145	6	Eric Forman	Board Member	2017-10-06
0001717257-17-000001	1	/s/ Elaine Brodsky	Board Member	2017-10-10
0001517560-17-000011	4	Sam G Rubenstein	Director	2017-10-06
0001517560-17-000011	5	Paul Feldman	Director	2017-10-06
0001517560-17-000011	6	John Greer	Director	2017-10-06
0001665160-17-000480	3	Robert L. Kent	Director	2017-10-06
0001517560-17-000011	2	Xanthe Larsen	Director	2017-10-06
0001665160-17-000480	1	Esmond Goei	Principle Executive officer and Director	2017-10-06
0001665160-17-000480	2	S.K Chan	Principal Financial Officer and Principal Accounting Officer	2017-10-06
0001517560-17-000011	3	Lisa Younis	Director	2017-10-06
0001517560-17-000011	1	David Levine	Director	2017-10-06
0001708189-17-000004	1	Yu Lun Kao	Chief Creative Officer	2017-10-06
0001708189-17-000004	2	Matt Davis	Chief Executive Officer	2017-10-06
0001710938-17-000008	1	Dan Yashiv	Managing Manger	2017-07-19
0001670254-17-000275	1	Steven Relis	CFO	2017-10-05
0001670254-17-000277	1	Kavitha Gopalan	Co-founder and CMO	2017-10-05
0001670254-17-000277	2	Chandramouli Srinivasan	CEO	2017-10-05
0001670254-17-000275	4	Ronald H. Miller	Co Vice Chairman	2017-09-27
0001670254-17-000275	3	Glenn Pohs	Director	2017-09-27
0001670254-17-000275	2	James Hyde	Vice Chairman	2017-09-27
0001670254-17-000275	5	Steve Vanechanos	Executive Chairman of the Board	2017-09-27
0001716818-17-000001	1	Benjamin Hossein-Zadeh	Director	2017-10-05
0001716818-17-000001	3	Andrew Raisman	Director	2017-10-05
0001716818-17-000001	2	Carlo Bizzotto	Director	2017-10-05
0001704205-17-000013	1	Kirk Kjellberg	CEO	2017-10-05
0001665160-17-000475	5	Tim Larson	SVP - Operations	2017-10-04
0001665160-17-000478	1	Helena Fogarty	CEO and Founder	2017-10-04
0001665160-17-000477	3	Jeff Bentley	President	2017-10-04
0001665160-17-000475	1	Jon Bottorff	CFO	2017-10-04
0001665160-17-000477	1	Jim Riley	President	2017-10-04
0001665160-17-000477	2	Eric Morley	Principal Financial Officer and Principal Accounting Officer	2017-10-04
0001665160-17-000475	3	Jessica Hoyt	VP Program Acquisitions	2017-10-04
0001665160-17-000475	2	James Betesh	SVP - Operations	2017-10-04
0001665160-17-000475	4	Dan Zifkin	CEO and President	2017-10-04
0001665160-17-000476	1	David Laiderman	Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer	2017-10-04
0001669753-17-000002	2	Felix Addison	COO and Co-Founder	2017-10-03
0001669753-17-000002	1	Nikita Korablin	CTO and Co-Founder	2017-10-03
0001669753-17-000002	3	Camellus Ofornedu Ezeugwu Jr.	CEO and Co-Founder	2017-10-03
0001665160-17-000474	1	Joseph M. Baliva	Principal Executive Officer and Director, Principal Financial Officer Principal Accounting Officer	2017-10-04
0001670254-17-000274	2	Chandramouli Srinivasan	CEO	2017-10-03
0001665160-17-000473	1	Jamie Garelli	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2017-10-03
0001665160-17-000473	2	Don DiCostanzo	Director	2017-10-03
0001665160-17-000473	3	Gregory L. Hirsch	Director	2017-10-03
0001665160-17-000465	1	Christopher D. White	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2017-10-03
0001665160-17-000470	1	Aike Muller	Principal Executive Officer and President	2017-10-03
0001665160-17-000469	1	Tommaso Gecchelin	CTO	2017-10-03
0001665160-17-000469	2	Emmanuele Spera	CEO	2017-10-03
0001665160-17-000470	2	Friso Schmid	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2017-10-03
0001665160-17-000471	1	Zack Fleishman	Principal Executive Officer and Director, Principal Financial Officer and Controller	2017-10-03
0001665160-17-000468	1	Jean-Marc Touch	President and Director	2017-10-03
0001665160-17-000468	2	Ana Quintana	Director	2017-10-03
0001665160-17-000468	3	Jon Kraft	Interim Principal Executive Officer and Director	2017-10-03
0001670254-17-000274	1	Kavitha Gopalan	Co-founder and CMO	2017-10-03
0001665160-17-000472	1	Saiful Khandaker	Principal Executive Officer, Financial Controller, Principal Financial Officer, Director	2017-10-03
0001665160-17-000468	4	Ryan Britt	Principal Financial Officer and Principal Accounting Officer, Secretary and Director	2017-10-03
0001665160-17-000467	1	Michael McKeon	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2017-10-03
0001665160-17-000467	2	Daniel Sills	Director	2017-10-03
0001717883-17-000001	1	John Cascarano	CEO	2017-10-03
0001704837-17-000001	1	Peter B Gustis	CEO - Investment Manager	2017-10-03
0001665160-17-000463	1	David Goodman	Principal Executive Officer and Director, Principal Accounting Officer, Principal Financial Officer	2017-10-03
0001670254-17-000273	3	Robert Leckinger	President & CEO	2017-09-28
0001670254-17-000273	2	Freeman A Ford	Chairman	2017-09-28
0001670254-17-000273	1	Bruce McCaul	Director	2017-09-29
0001670254-17-000271	1	Michael Luczaj	CEO	2017-10-02
0001665160-17-000461	3	Edwin Williams	CEO, Director and Principal Executive Officer	2017-10-02
0001665160-17-000461	2	Matt Mayfield	COO and Director	2017-10-02
0001665160-17-000461	1	Robert Pryately	CEO, Director, and Principal Financial Officer	2017-10-02
0001665160-17-000459	1	Eric Vaughn Meyers	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer, Founder	2017-10-02
0001670254-17-000269	2	Sarah Selis	Vice President	2017-09-29
0001665160-17-000457	1	Michael Azzarello	CEO, Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer	2017-09-29
0001670254-17-000269	1	John Egan	Head Brewer	2017-09-29
0001670254-17-000269	3	Dan Selis	President, Founder, CEO	2017-09-29
