,CIK,FILING_DATE,SUBMISSION_TYPE,OFFERINGAMOUNT,PROGRESSUPDATE,NATUREOFAMENDMENT,MAXIMUMOFFERINGAMOUNT,CURRENTEMPLOYEES,TOTALASSETMOSTRECENTFISCALYEAR,TOTALASSETPRIORFISCALYEAR,CASHEQUIMOSTRECENTFISCALYEAR,CASHEQUIPRIORFISCALYEAR,ACTRECEIVEDRECENTFISCALYEAR,ACTRECEIVEDPRIORFISCALYEAR,SHORTTERMDEBTMRECENTFISCALYEAR,SHORTTERMDEBTPRIORFISCALYEAR,LONGTERMDEBTRECENTFISCALYEAR,LONGTERMDEBTPRIORFISCALYEAR,NETINCOMEMOSTRECENTFISCALYEAR,NETINCOMEPRIORFISCALYEAR,Form_C_Number,Funding_Success
4524,1755119,2019-04-18,C/A,125000.0,,Added 2018 GAAP Financials; Updated Question 28; Changed part of risks,600000.0,19.0,1148192.0,1201787.0,56029.0,27559.0,106102.0,168733.0,760529.0,691835.0,604993.0,687241.0,-229274.0,-301072.0,0,0
4525,1595442,2019-04-19,C/A,51000.0,,removed CEO; Adjusted premoney valuation; Adjusted minimum; contract change,105000.0,8.0,272140.0,240830.0,9134.0,18957.0,88350.0,30581.0,217059.0,107590.0,393905.0,409246.0,-134392.0,-153546.0,0,0
4526,1773979,2019-04-19,C,150000.0,,,500000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4527,1765507,2019-04-19,C/A,30000.0,,"Issuer is extending the offering deadline to June 19, 2019.",100000.0,4.0,38485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11515.0,0.0,0,0
4528,1707359,2019-04-19,C-AR,,,,,16.0,1320844.0,740455.0,287036.0,193043.0,89549.0,57084.0,1205864.0,624140.0,725000.0,500000.0,-908863.0,-2129493.0,0,0
4529,1759313,2019-04-19,C/A,100000.0,,Added 2018 GAAP Financials; extended close date to 6/15,1070000.0,49.0,3499504.0,7760512.0,1765484.0,5739572.0,50871.0,91428.0,435107.0,1045531.0,0.0,0.0,-3593051.0,-3126402.0,0,0
4530,1736664,2019-04-19,C/A,10000.0,,Raising maximum funding goal and extending end date,1070000.0,1.0,27169.0,100.0,39.0,100.0,13980.0,0.0,0.0,0.0,0.0,0.0,-58767.0,0.0,0,0
4531,1713288,2019-04-19,C/A,10000.0,,Issuer is extending the length of their campaign by 11 days.,1070000.0,2.0,320647.0,0.0,150.0,0.0,0.0,0.0,119032.0,0.0,350843.0,0.0,-149938.0,0.0,0,0
4532,1772684,2019-04-19,C,50000.0,,,107000.0,4.0,9869.0,0.0,3772.0,0.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4533,1771010,2019-04-19,C/A,25000.0,,"Lower closing amount to $450,000 and extend offering end date to June 21st.",1000000.0,1.0,64339.0,48664.0,6395.0,48664.0,0.0,0.0,76885.0,0.0,155000.0,50000.0,-166244.0,-9155.0,0,0
4534,1766426,2019-04-19,C/A,10000.0,,Correcting Error in Offering Document,107000.0,14.0,6625.0,0.0,5845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1375.0,0.0,0,0
4535,1734702,2019-04-19,C-AR,,,,,3.0,213531.0,5048.0,201916.0,2198.0,0.0,0.0,0.0,0.0,0.0,0.0,-290971.0,-3952.0,0,0
4536,1767504,2019-04-19,C-U,1000.0,50% and 100% of target amount reached.,,550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4537,1765833,2019-04-19,C-U,25000.0,"The issuer raised approximately $550,000 during the offering period. Payment are still being processed; the exact amount has yet to be determined.",,1070000.0,13.0,211660.0,234389.0,13246.0,11061.0,15557.0,18751.0,437079.0,139989.0,0.0,0.0,-734495.0,-775620.0,0,0
4538,1674531,2019-04-19,C-AR,,,,,0.0,202519.0,183177.0,2910.0,2690.0,313256.0,267757.0,313256.0,267757.0,241521.0,223630.0,-44047.0,-80466.0,0,0
4539,1764876,2019-04-19,C-U,25000.0,"The issuer raised approximately $100,000 during the offering period. Payments are still being processed; the exact amount has yet to be determined.",,1070000.0,3.0,37307.0,0.0,37307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37214.0,0.0,0,0
4540,1639511,2019-04-19,C/A,250000.0,,Updated principal security holders; Updated risks; Updated use of funds and cap table; Updated Q28 to include new amount raised; Updated outstanding convertible notes;,600000.0,6.0,563589.0,392847.0,283540.0,239141.0,46673.0,33974.0,7294707.0,5060773.0,0.0,0.0,-3183089.0,-2965863.0,0,0
4541,1772451,2019-04-22,C,85000.0,,,107000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4542,1738308,2019-04-22,C-AR,,,,,2.0,13554.0,1500.0,13554.0,1500.0,0.0,0.0,0.0,0.0,145804.0,59064.0,0.0,0.0,0,0
4543,1729012,2019-04-22,C-AR,,,,,1.0,-1893.04,8546.37,-11593.04,8546.37,9700.0,0.0,0.0,0.0,50000.0,0.0,-55420.0,9789.0,0,0
4544,1771010,2019-04-22,C/A,25000.0,,Update offering expenses and SeedInvest URL.,1000000.0,1.0,64339.0,48664.0,6395.0,48664.0,0.0,0.0,76885.0,0.0,155000.0,50000.0,-166244.0,-9155.0,0,0
4545,1706256,2019-04-22,C-AR,,,,,2.0,12500.0,12500.0,2000.0,4500.0,0.0,0.0,0.0,0.0,136000.0,154000.0,-47000.0,-79000.0,0,0
4546,1670450,2019-04-22,C/A,9996.48,,,534996.8,10.0,483629.0,130735.0,92147.0,160.0,67882.0,0.0,788420.0,995982.0,49477.0,325000.0,-728885.0,-1121053.0,0,0
4547,1774339,2019-04-22,C,10000.0,,Issuer is extending the end date of their campaign.,20000.0,10.0,1200000.0,851000.0,0.0,0.0,1200000.0,851000.0,62255.0,35217.0,0.0,0.0,-77000.0,-48000.0,0,0
4548,1743601,2019-04-22,C-AR,,,,,1.0,31279.83,0.0,31279.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4549,1762827,2019-04-23,C/A,9998.72,,Issuer has updated its offering with full year 2018 financials and extended the end date of the offering.,106999.36,1.0,845.0,5000.0,845.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,-38015.0,-7500.0,0,0
4550,1741548,2019-04-23,C,10000.0,,,1070000.0,5.0,0.0,33411.0,0.0,17269.0,0.0,0.0,0.0,10824.0,0.0,0.0,0.0,-27502.0,0,0
4551,1773633,2019-04-23,C,100000.0,,,1070000.0,4.0,365357.0,318743.0,18533.0,62702.0,16806.0,4303.0,349716.0,165343.0,77211.0,0.0,-214970.0,112294.0,0,0
4552,1617216,2019-04-23,C-AR,,,,,16.0,2011287.0,1732304.0,140093.0,661131.0,0.0,0.0,413278.0,146435.0,92358.0,11944.0,-1697008.0,-59522.0,0,0
4553,1765395,2019-04-23,C,150000.0,,,500000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8400.0,0.0,0.0,0.0,0,0
4554,1771075,2019-04-23,C/A,49995.52,,Adding 2018 Reviewed Financial Statements,1070000.0,9.0,1617585.0,1378168.0,65783.0,138344.0,260006.0,278256.0,89850.0,158314.0,252040.0,269309.0,412425.0,312667.0,0,0
4555,1647487,2019-04-23,C-AR,,,,,9.0,1997905.22,1638234.83,420057.74,135826.24,5753.36,4972.21,18444.65,15700.03,1108257.11,844281.97,55578.01,375642.97,0,0
4556,1745249,2019-04-23,C-AR,,,,,10.0,2686176.0,297644.0,1461313.0,284872.0,0.0,0.0,2577904.0,95178.0,425000.0,25000.0,-805840.0,-346684.0,0,0
4557,1766577,2019-04-23,C,10000.0,,,1070000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-487.0,0.0,-487.0,0.0,0,0
4558,1737125,2019-04-23,C-AR,,,,,6.0,353103.0,535156.0,30123.0,33127.0,0.0,0.0,975075.0,538802.0,350215.0,306136.0,-676517.0,-433834.0,0,0
4559,1721391,2019-04-24,C-AR,,,,,3.0,44689.8,20102.82,44689.8,20102.82,0.0,0.0,152466.3,152466.3,123003.21,123003.21,-32734.88,-63835.51,0,0
4560,1739379,2019-04-24,C-AR,,,,,1.0,100709.0,21891.0,35323.0,8815.0,57847.0,1865.0,19433.0,12638.0,27900.0,26109.0,21660.0,-41993.0,0,0
4561,1639406,2019-04-24,C-AR,,,,,8.0,1042214.0,1511679.0,871797.0,1362009.0,135774.0,100121.0,73790.0,98846.0,0.0,83493.0,-364067.0,-803221.0,0,0
4562,1718414,2019-04-24,C-AR,,,,,3.0,122839.23,13957.5,19233.87,311.44,3932.24,0.0,7492.27,12947.48,21307.33,0.0,-191882.11,-16887.7,0,0
4563,1641104,2019-04-24,C-AR,,,,,11.0,1672134.0,2092931.0,25245.0,47971.0,952369.0,880561.0,155000.0,150000.0,1002193.0,1177436.0,-51890.0,168266.0,0,0
4564,1725746,2019-04-24,C-AR,,,,,5.0,36210.0,9858.0,29794.0,9798.0,0.0,0.0,123.0,1556.0,0.0,0.0,-235695.0,-1556.0,0,0
4565,1647487,2019-04-24,C-AR,,,,,16.0,866152.78,1997905.22,48455.18,420057.74,2000.47,5753.36,8848.800000000001,18444.65,1244529.43,1089812.46,-1390323.45,82842.28,0,0
4566,1747867,2019-04-24,C-AR,,,,,3.0,270827.01,0.0,191536.33,0.0,0.0,0.0,2119.76,0.0,302751.44,0.0,-31924.43,0.0,0,0
4567,1574738,2019-04-24,C-AR,,,,,6.0,363009.0,196730.0,311779.0,127796.0,47390.0,72148.0,223714.0,176046.0,1739201.0,1012520.0,-660770.0,-1024525.0,0,0
4568,1755717,2019-04-24,C/A,50000.0,,Added 2018 GAAP Financials,107000.0,3.0,16000.0,30226.0,0.0,10226.0,0.0,0.0,25000.0,25000.0,153625.0,152125.0,-16725.0,-284748.0,0,0
4569,1703996,2019-04-24,C-AR,,,,,15.0,4894730.0,640354.87,4866436.0,616595.0,0.0,1876.0,0.0,0.0,0.0,732517.0,-1155392.0,-604297.0,0,0
4570,1765492,2019-04-24,C/A,9890.0,,The issuer is extending the end date of his offering.,106640.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4571,1767111,2019-04-24,C/A,50000.0,,Added 2018 GAAP Financials; extended close date to 6/27,1070000.0,2.0,329273.0,789826.0,256470.0,663220.0,0.0,0.0,18035.0,0.0,1625495.0,1454195.0,-649890.0,-647077.0,0,0
4572,1346346,2019-04-24,C/A,100000.0,,Uploaded new Vision 2020 Pitch deck to page;Made clear on profile the company is selling stock (not a SAFE); Removed Executive Summary attachment from page,1070000.0,7.0,1670664.0,1056636.0,373542.0,1627.0,32528.0,63.0,882565.0,1580111.0,382631.0,9191.0,84634.0,585908.0,0,0
4573,1759081,2019-04-24,C-U,9999.9,"At the close of the offering, the issuer closed on $1,070,577.54 and 5,950,331 number of securities.",,1069999.92,12.0,280775.03,22247.49,278167.74,6428.480000000001,100.0,0.0,638084.85,1350.45,638084.85,30000.0,-488206.91,-9102.51,0,0
4574,1374584,2019-04-24,C-U,10000.0,"At the close of the offering, the issuer closed on $726,633.52 and 7,274,206 number of securities.",,1070000.0,2.0,361053.83,332356.7,17753.0,6518.0,204600.0,190150.0,98909.69,75492.95,0.0,0.0,5442.39,108132.7,0,0
4575,1717904,2019-04-24,C-TR,,,,,,,,,,,,,,,,,,0,0
4576,1715704,2019-04-24,C-AR,,,,,5.0,346418.67,583309.0,207275.1,478349.0,129508.12,104960.0,782050.48,-708978.0,354351.67,0.0,-309397.74,-298611.0,0,0
4577,1744851,2019-04-25,C-AR,,,,,1.0,38071.14,0.0,38071.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4578,1768235,2019-04-25,C/A,25000.0,,"Update Valuation to $3,000,000 and share price to $0.25585",750000.0,2.0,15331.0,64350.0,64350.0,56743.0,6665.0,7607.0,5920.0,2867.0,0.0,0.0,-52072.0,18448.0,0,0
4579,1774860,2019-04-25,C,9999.98,,,1069996.0,9.0,62048.0,70694.0,1285.0,15690.0,0.0,0.0,118194.0,0.0,145162.0,366916.0,-136118.0,-296412.0,0,0
4580,1739997,2019-04-25,C/A,10000.0,,Issuer is extending their campaign.,1070000.0,3.0,0.0,136450.0,74764.0,24163.0,0.0,0.0,8047.0,23385.0,0.0,0.0,-107289.0,-42415.0,0,0
4581,1768235,2019-04-25,C/A,25000.0,,Replace references to Crowd Note to Preferred Stock in the risks.,750000.0,2.0,15331.0,64350.0,64350.0,56743.0,6665.0,7607.0,5920.0,2867.0,0.0,0.0,-52072.0,18448.0,0,0
4582,1723146,2019-04-25,C-W,,,,,,,,,,,,,,,,,,0,0
4583,1716906,2019-04-25,C-AR,,,,,1.0,189631.38,3463.86,46725.71,3463.86,0.0,0.0,0.0,0.0,0.0,0.0,-835206.6,7328.43,0,0
4584,1654124,2019-04-25,C/A,10000.0,,Issuer is extending the end date of their campaign.,1070000.0,5.0,1732226.0,462618.0,146166.0,331177.0,0.0,0.0,188761.0,67433.0,105305.0,150000.0,-5697767.0,-1835862.0,0,0
4585,1717946,2019-04-25,C-AR,,,,,3.0,157052.36,7241.360000000001,157052.36,7241.360000000001,0.0,0.0,1007.5,2507.5,0.0,0.0,-53089.0,-5266.14,0,0
4586,1765330,2019-04-25,C,25000.0,,,1070000.0,5.0,333314.0,152638.0,8140.0,149283.0,13000.0,3355.0,213841.0,68763.0,1243534.0,743449.0,-927906.0,-464331.0,0,0
4587,1749517,2019-04-25,C/A,10000.0,,Issuer is extending their campaign and updating their financials.,107000.0,6.0,23733.61,0.0,5982.36,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,-10963.05,0.0,0,0
4588,1728560,2019-04-25,C-AR,,,,,9.0,2377879.08,862183.7000000002,938002.78,299215.17,356239.89,163046.64,13272.09,373825.08,0.0,950000.0,-255752.54,-680635.9400000001,0,0
4589,1741753,2019-04-25,C-AR,,,,,0.0,743574.0,873672.0,84396.0,176286.0,113853.0,198377.0,128628.0,373690.0,25000.0,25000.0,114963.0,-48531.0,0,0
4590,1715013,2019-04-25,C-AR,,,,,4.0,181375.0,115362.0,134505.0,34313.0,0.0,0.0,33747.42,0.0,1057105.0,894476.0,-226186.0,-296215.0,0,0
4591,1730014,2019-04-25,C-AR,,,,,2.0,0.0,0.0,0.0,26906.56,0.0,0.0,0.0,0.0,44451.65,16548.35,0.0,0.0,0,0
4592,1720880,2019-04-25,C-AR,,,,,1.0,6628.79,2882.0,0.0,0.0,5611.8,0.0,4545.2,3860.0,0.0,0.0,-66496.18000000001,-37158.0,0,0
4593,1744851,2019-04-25,C/A,25000.0,,,750000.0,2.0,15331.0,64350.0,64350.0,56743.0,6665.0,7607.0,5920.0,2867.0,0.0,0.0,-52072.0,18448.0,0,0
4594,1768235,2019-04-25,C,10000.0,,Issuer has updated its offering with full year 2018 financials and extended the end date of the offering.,1070000.0,1.0,38071.0,0.0,21269.0,0.0,16802.0,0.0,0.0,0.0,0.0,0.0,-147186.0,0.0,0,0
4595,1741757,2019-04-25,C-AR,25000.0,,"The Offering is hereby extended to July 15, 2019 at 11:59 pm PT.",1070000.0,1.0,41000.0,67000.0,8000.0,11000.0,33000.0,51000.0,551000.0,1586000.0,1392000.0,1220000.0,837000.0,-538000.0,0,0
4596,1721429,2019-04-25,C-AR,,,,,1.0,50382.33,7033.49,5963.87,887.76,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0,0
4597,1736664,2019-04-25,C-AR,,,,,1.0,27169.0,100.0,39.0,100.0,13980.0,0.0,0.0,0.0,0.0,0.0,-58767.0,0.0,0,0
4598,1709628,2019-04-25,C/A,,,,,3.0,237709.49,206709.49,18617.98,1999.65,0.0,0.0,87912.47,76796.22,69368.62,69207.47,-16132.33,-10259.03,0,0
4599,1739206,2019-04-25,C/A,10000.0,,Minimum purchase amount increasing from $100 to $250.  Share price will remain the same.,107000.0,1.0,481253.0,17604.0,16495.98,17604.0,0.0,0.0,1221.18,0.0,0.0,0.0,164.0,30255.0,0,0
4600,1744757,2019-04-25,C-AR,,,,,2.0,230378.0,0.0,65613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60585.0,0.0,0,0
4601,1727925,2019-04-25,C-AR,,,,,25.0,493163.77,174739.0,33038.03,78332.0,0.0,8571.0,161667.24,73189.0,99000.0,31243.0,-154005.88,-238380.0,0,0
4602,1718528,2019-04-25,C-AR,,,,,3.0,716142.0,170643.0,298873.0,150589.0,368213.0,0.0,610238.0,121192.0,674033.0,358180.0,-197740.0,-177331.0,0,0
4603,1713914,2019-04-25,C-AR,,,,,3.0,12543.0,48157.0,6098.0,48157.0,0.0,0.0,0.0,2349.0,0.0,0.0,-69067.0,-8338.0,0,0
4604,1763819,2019-04-26,C/A,9997.0,,Issuer is extending their campaign and updating their financials.,106990.0,5.0,111219.55,21484.0,32518.92,21214.0,67879.46,0.0,37829.03,77820.0,0.0,0.0,86180.66,6670.0,0,0
4605,1757449,2019-04-26,C/A,10020.0,,Issuer is extending their campaign and updating their financials.,1069980.0,3.0,571695.0,875499.0,273558.0,733996.0,0.0,0.0,1024792.0,16369.0,500000.0,1000000.0,-818005.0,-478786.0,0,0
4606,1770585,2019-04-26,C,25000.0,,,1070000.0,5.0,42058.0,283746.0,38124.0,281218.0,0.0,0.0,789381.0,31270.0,0.0,450000.0,-593140.0,-281817.0,0,0
4607,1732447,2019-04-26,C-AR,,,,,3.0,126582.0,81447.0,22909.0,15676.0,56641.0,0.0,154888.0,10404.0,637964.0,135914.0,-548555.0,-118540.0,0,0
4608,1718839,2019-04-26,C/A,10000.0,,Issuer is extending their campaign and updating their financials.,1070000.0,12.0,153018.0,385194.0,41672.0,325228.0,3851.0,0.0,62731.0,65502.0,1064386.0,564965.0,-701032.0,-230189.0,0,0
4609,1709539,2019-04-26,C-AR,,,,,4.0,315811.0,162718.0,662576.0,233640.0,107903.0,4138.0,333614.0,55369.0,0.0,0.0,0.0,0.0,0,0
4610,1769065,2019-04-26,C/A,10000.29,,date extension,999999.86,7.0,0.0,807433.0,0.0,555311.0,0.0,81355.0,0.0,0.0,0.0,0.0,0.0,-1343144.0,0,0
4611,1674421,2019-04-26,C-AR,,,,,6.0,649526.0,770700.0,72365.0,34431.0,0.0,47511.0,149382.0,143638.0,560316.0,465634.0,-254374.0,-220675.0,0,0
4612,1726531,2019-04-26,C-AR,,,,,6.0,897828.0,189826.0,751615.0,78622.0,0.0,0.0,39976.0,0.0,1842523.0,310553.0,-863944.0,-34968.0,0,0
4613,1701378,2019-04-26,C-AR,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4614,1755802,2019-04-26,C/A,10000.0,,Issuer is extending their campaign and updating their financials.,1070000.0,2.0,72911.0,61072.0,28549.0,183.0,0.0,9650.0,226489.0,211446.0,0.0,0.0,-84046.0,-55748.0,0,0
4615,1773610,2019-04-26,C,20000.0,,,107000.0,1.0,132.17,0.0,132.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-203.82,0.0,0,0
4616,1773714,2019-04-26,C,10003.1,,,1005000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4617,1618941,2019-04-26,C-AR,,,,,20.0,1014892.0,444910.0,505314.1,375921.0,1000.0,1159.0,28914.0,4600.0,500000.0,70000.0,-928151.2,-1008002.0,0,0
4618,1709244,2019-04-26,C-AR,,,,,3.0,1198607.0,776569.0,686039.0,637291.0,0.0,0.0,0.0,0.0,0.0,0.0,390956.0,201704.0,0,0
4619,1765330,2019-04-26,C/A,25000.0,,Offering End Date extended by one week.,1070000.0,5.0,333314.0,152638.0,8140.0,149283.0,13000.0,3355.0,213841.0,68763.0,1243534.0,743449.0,-927906.0,-464331.0,0,0
4620,1703997,2019-04-26,C-AR,,,,,32.0,3153124.0,3965530.0,66222.0,64892.0,290062.0,204952.0,2459072.0,978856.0,4854584.0,4849807.0,-3238628.0,-4728585.0,0,0
4621,1733206,2019-04-26,C-AR,25000.0,,,600000.0,2.0,193453.0,38602.0,120848.0,8602.0,52605.0,0.0,179209.0,19209.0,271827.0,148137.0,-129307.0,-53568.0,0,0
4622,1759058,2019-04-26,C/A,,,,,10.0,3177998.83,2687598.42,888504.8300000002,385616.18,16205.0,16307.82,1624596.65,1310135.13,850000.0,5395932.14,-413194.83,-412992.88,0,0
4623,1770587,2019-04-26,C,,,Issuer is extending their campaign and updating their financials.,,1.0,12666.0,0.0,8952.0,0.0,0.0,0.0,5775.0,0.0,0.0,0.0,-146628.0,0.0,0,0
4624,1736692,2019-04-26,C-AR,,,,,0.0,176650.0,4575.0,174098.0,1396.0,0.0,0.0,53996.0,52836.0,0.0,31100.0,-20690.0,-14836.0,0,0
4625,1702206,2019-04-26,C-TR,,,,,,,,,,,,,,,,,,0,0
4626,1720035,2019-04-26,C-AR,9996.0,,,1069994.45,5.0,1046005.0,496220.0,54684.0,99533.0,909595.0,311848.0,80000.0,0.0,260802.0,280490.0,436430.0,171925.0,0,0
4627,1774981,2019-04-26,C,20000.0,,,50000.0,1.0,7378.0,5497.0,2713.0,1853.0,0.0,0.0,9976.0,10009.0,0.0,0.0,5840.0,-22852.0,0,0
4628,1687465,2019-04-26,C-AR,,,,,2.0,92341.0,91062.0,63717.0,79391.0,2252.0,2400.0,8882.0,11769.0,305816.0,174644.0,-125167.0,-79110.0,0,0
4629,1751766,2019-04-26,C-AR,,,,,9.0,385968.0,711890.0,170361.0,87849.0,35395.0,198116.0,243345.0,375819.0,180122.0,362888.0,-63813.0,-38382.0,0,0
4630,1695197,2019-04-26,C-AR,,,,,1.0,284994.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,226000.0,0.0,6943.0,0.0,0,0
4631,1681375,2019-04-26,C-AR,,,,,2.0,77536.62,90412.55,2707.69,16222.0,25300.11,8976.0,66202.39,87643.0,129644.19,84886.0,-117451.52,-40099.0,0,0
4632,1651835,2019-04-26,C-AR,,,,,14.0,1708469.0,1106703.0,568248.0,77872.0,193706.0,139184.0,170756.0,207858.0,701612.0,623211.0,-264594.0,-380407.0,0,0
4633,1737909,2019-04-29,C-AR,,,,,5.0,518515.02,401581.0,518515.02,363596.0,0.0,31089.0,29032.63,1600566.0,1975339.07,0.0,-691836.0,-106143.0,0,0
4634,1317687,2019-04-29,C-AR,,,,,2.0,72916.0,225426.0,49807.0,64880.0,13199.0,151254.0,0.0,0.0,0.0,0.0,-132933.0,-67298.0,0,0
4635,1745325,2019-04-29,C-AR,,,,,4.0,0.0,0.0,163344.07,0.0,16331.44,0.0,104.0,0.0,111000.0,0.0,-24563.47,0.0,0,0
4636,1758964,2019-04-29,C/A,25000.0,,"The Offering is hereby extended to July 31, 2019 at 11:59 PDT.",1070000.0,0.0,6142.0,12184.0,5993.0,10139.0,0.0,0.0,34716.0,35402.0,62306.0,63319.0,-64343.0,-208195.0,0,0
4637,1653582,2019-04-29,C-AR,,,,,8.0,1780817.0,1022332.0,1434250.0,694701.0,0.0,0.0,979977.0,719701.0,605746.0,0.0,-658564.0,-527831.0,0,0
4638,1686552,2019-04-29,C-AR,,,,,0.0,15000.0,1000.0,15000.0,1000.0,0.0,0.0,15000.0,15000.0,150000.0,0.0,-73583.0,4000.0,0,0
4639,1724637,2019-04-29,C-AR,,,,,0.0,1000000.0,10.0,200.0,10.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0,0
4640,1745548,2019-04-29,C-AR,,,,,2.0,106712.0,63870.0,51387.0,15280.0,1502.0,0.0,36743.0,8057.0,362766.0,127819.0,-220790.0,-72106.0,0,0
4641,1522102,2019-04-29,C-AR,,,,,7.0,36800.05,32742.16,1799.14,6174.72,0.0,2952.0,2324958.33,2325048.33,566045.5,606045.5,-22523.39,-66711.63,0,0
4642,1722182,2019-04-29,C-AR,,,,,5.0,186305.0,88895.0,125445.0,63961.0,0.0,0.0,320795.0,988.0,0.0,85748.0,-136340.0,-2479.0,0,0
4643,1724740,2019-04-29,C-AR,,,,,0.0,642574.0,952742.0,703739.0,0.0,0.0,0.0,738678.0,952742.0,0.0,0.0,-96104.0,0.0,0,0
4644,1756092,2019-04-29,C-AR,,,,,2.0,3859.0,2707.0,3859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20079.0,0.0,0,0
4645,1739502,2019-04-29,C-AR,,,,,2.0,788965.24,783176.02,11241.2,15575.98,0.0,0.0,12602.29,14122.73,166000.0,170500.0,-72321.6,-22077.58,0,0
4646,1689103,2019-04-29,C-AR,,,,,9.0,640477.6,693481.4,5663.11,86416.91,0.0,0.0,2633167.52,2175.94,40500.0,0.0,-32203.1,-1839670.11,0,0
4647,1742055,2019-04-29,C-AR,,,,,3.0,265057.0,132230.0,227917.0,17.0,0.0,22740.0,117439.0,93387.0,0.0,0.0,-254785.0,-92401.0,0,0
4648,1729314,2019-04-29,C-AR,,,,,8.0,1181700.0,104528.0,338881.0,100207.0,32992.0,4321.0,99220.0,36217.0,857982.0,219986.0,376174.0,-239946.0,0,0
4649,1759483,2019-04-29,C/A,9999.96,,Issuer is extending their campaign and updating their financials.,106998.57,8.0,0.0,75524.0,0.0,75524.0,0.0,0.0,0.0,78027.0,0.0,0.0,0.0,-302503.0,0,0
4650,1739997,2019-04-29,C-AR,,,,,3.0,97790.72,23835.09,75000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,-102930.07,-62341.43,0,0
4651,1708142,2019-04-29,C-U,50008.07,"Offering is closed and has raised $235,046. Investments still being received; final figure not yet determined.",,534992.52,7.0,621257.0,131980.0,221498.0,3380.0,30312.0,7699.0,24964.0,20739.0,54929.0,0.0,-32521.0,-25868.0,0,0
4652,1755045,2019-04-29,C/A,10000.0,,Issuer is extending their campaign and updating their financials.,107000.0,1.0,0.0,465906.58,0.0,2406.58,0.0,0.0,0.0,48396.0,0.0,0.0,0.0,-45989.42,0,0
4653,1661779,2019-04-29,C-AR,,,,,18.0,2897897.0,2956855.0,567375.0,954599.0,298933.0,159100.0,541024.0,781886.0,0.0,0.0,-4600089.0,-2280174.0,0,0
4654,1761248,2019-04-29,C/A,10000.0,,Issuer is extending their campaign and updating their financials.,107000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11500.0,0.0,0,0
4655,1762188,2019-04-29,C/A,10000.0,,Issuer is extending their campaign and updating their financials.,107000.0,2.0,189.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5282.0,0.0,0,0
4656,1774081,2019-04-29,C,150500.0,,,1067500.0,5.0,1561182.88,0.0,410269.31,0.0,0.0,0.0,153434.16,0.0,416358.76,0.0,243333.57,0.0,0,0
4657,1748372,2019-04-29,C-AR,,,,,11.0,366326.0,6860.0,75216.0,1086.0,0.0,0.0,97507.0,0.0,183447.0,9586.0,-124559.0,-14235.0,0,0
4658,1770023,2019-04-29,C/A,25000.0,,"Extending Offering Deadline to May 6, 2019.",107000.0,2.0,5747.3,0.0,4655.3,0.0,92.0,0.0,9679.04,0.0,0.0,0.0,-24979.96,0.0,0,0
4659,1721124,2019-04-29,C-AR,,,,,5.0,1028826.46,596733.0,234344.49,128040.0,349936.97,215848.0,42298.53,0.0,680597.6,0.0,-891973.65,-396799.0,0,0
4660,1680729,2019-04-29,C-AR,,,,,2.0,204477.0,572010.0,204477.0,532036.0,0.0,39974.0,10409.0,21004.0,129343.0,129343.0,-352456.17,-403405.0,0,0
