ACCESSION_NUMBER	COMPENSATIONAMOUNT	FINANCIALINTEREST	SECURITYOFFEREDTYPE	SECURITYOFFEREDOTHERDESC	NOOFSECURITYOFFERED	PRICE	PRICEDETERMINATIONMETHOD	OFFERINGAMOUNT	OVERSUBSCRIPTIONACCEPTED	OVERSUBSCRIPTIONALLOCATIONTYPE	DESCOVERSUBSCRIPTION	MAXIMUMOFFERINGAMOUNT	DEADLINEDATE	CURRENTEMPLOYEES	TOTALASSETMOSTRECENTFISCALYEAR	TOTALASSETPRIORFISCALYEAR	CASHEQUIMOSTRECENTFISCALYEAR	CASHEQUIPRIORFISCALYEAR	ACTRECEIVEDRECENTFISCALYEAR	ACTRECEIVEDPRIORFISCALYEAR	SHORTTERMDEBTMRECENTFISCALYEAR	SHORTTERMDEBTPRIORFISCALYEAR	LONGTERMDEBTRECENTFISCALYEAR	LONGTERMDEBTPRIORFISCALYEAR	REVENUEMOSTRECENTFISCALYEAR	REVENUEPRIORFISCALYEAR	COSTGOODSSOLDRECENTFISCALYEAR	COSTGOODSSOLDPRIORFISCALYEAR	TAXPAIDMOSTRECENTFISCALYEAR	TAXPAIDPRIORFISCALYEAR	NETINCOMEMOSTRECENTFISCALYEAR	NETINCOMEPRIORFISCALYEAR
0001670254-17-000119	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	1000000.0	2017-09-15	4	22573	0	22573	0	0	0	0	0	89900	0	0	0	0	0	0	0	-67327	0
0001706024-17-000002	7.5%	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Debt				N/A	100000.0	Y	First-come, first-served basis		1000000.0	2017-07-31	7	620604	684579	201582	566683	27785	0	635143	674366	0	0	1119257	671614	470145	250722	0	0	48165	-21441
0001670254-17-000118	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $25,000; interests will be sold in increments of $1.	25000.0	Y	Other	As determined by the issuer	100000.0	2017-08-08	1	8920	22826	82	1146	0	0	11182	50051	57259	116204	252685	320670	86637	112697	-22127	-68	-2868	18647
0001687688-17-000004	Five percent (5%) of the gross amount raised.	There is no financial interest in the issuer held by the intermediary, or any arrangement for the intermediary to acquire such an interest.	Common Stock		100000	1.0		100000.0	Y	First-come, first-served basis		1000000.0	2017-12-31	7	195985	171204	0	0	0	0	180742	180742	0	0	290563	57485	280796	55859	0	0	-96245	-81788
0001701604-17-000004	NextSeed charges the Issuer 10% of the total offering amount as compensation for its services provided in connection with the offering, provided that NextSeed will only charge 5% for funds raised from investors referred by the Issuer.	None	Debt				The value of the security is the face value of the note purchased by the investor.	50000.0	Y	First-come, first-served basis		100000.0	2017-07-03	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-17-000181	5 percent	N/A	Common Stock		2500	10.0	N/A	25000.0	Y	Other	At issuer's discretion	100000.0	2017-07-09	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-17-000174	5 percent	N/A	Common Stock		64935	0.77	N/A	49999.950000000004	Y	Other	At issuer's discretion	99999.90000000001	2017-08-08	15	487192.46	493695.93	71767.46	365647.59	0	0	0	0	0	0	0	0	0	0	0	0	-258527.79	-119436.59
0001665160-17-000170	5 percent	N/A	Common Stock		64935	0.77	N/A	49999.950000000004	Y	Other	At issuer's discretion	99999.90000000001	2017-08-08	15	487192.46	493695.93	71767.46	365647.59	0	0	0	0	0	0	0	0	0	0	0	0	-258527.79	-119436.59
0001665160-17-000168	5 percent	N/A	Common Stock		64935	0.77	N/A	49999.950000000004	Y	Other	At issuer's discretion	99999.90000000001	2017-07-08	15	487192.46	493695.93	71767.46	365647.59	0	0	0	0	0	0	0	0	0	0	0	0	-258527.79	-119436.59
0001701604-17-000001	NextSeed charges the Issuer 10% of the total offering amount as compensation for its services provided in connection with the offering, provided that NextSeed will only charge 5% for funds raised from investors referred by the Issuer.	None	Debt				The value of the security is the face value of the note purchased by the investor.	150000.0	Y	First-come, first-served basis		450000.0	2017-06-07	4	695544	440144	51399	300273	0	0	1227	0	50000	0	0	0	0	0	0	0	-273004	-28891
0001703108-17-000008	The intermediary will receive 10% of the total amount raised and a non-refundable $4.00 processing fee for each investment commitment made.	A 2.5% security fee.	Other	Revenue Sharing Interest	480	25.0		12000.0	Y	First-come, first-served basis		24000.0	2017-06-15	1	300110	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001691341-17-000008	The Intermediary will receive 5% of the total amount raised, and a non-refundable $4.00 processing fee for each investment commitment made.	No	Other	Revenue Sharing Interest	2000	25.0		50000.0	Y	First-come, first-served basis		100000.0	2017-06-30	2	350890	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-17-000055	4.9% of amount raised for a successful offering.	None.	Other	Class A Unit	20000	1.0	Slobbr's valuation was drawn in part from components of the Berkus Method: Slobbr has a sound idea and a product that provides value - connecting dog parents with pe... [Truncated: see complete discussion in attachment QuestionsAnswers.pdf, question 21.]	20000.0	Y	First-come, first-served basis		400000.0	2017-05-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000116	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $25,000; interests will be sold in increments of $1.	25000.0	Y	Other	As determined by the issuer	100000.0	2017-08-08	1	8920	22826	82	1146	0	0	11182	50051	57259	116204	252685	320670	86637	112697	-22127	-68	-2868	18647
0001690888-17-000003														1	185.19	-73.96000000000001	184.69	-73.96000000000001	0.5	0	261779.2	3500	0	0	-258020.55000000002	-3639.46	0	0	800	0	-258020.55000000002	-3639.46
0001665160-17-000165	6 percent	N/A	Common Stock		5000	2.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-07-07	1	0	0	0	0	0	0	7302.29	0	0	0	0	0	0	0	0	0	-7302.29	-31000
0001696861-17-000002	NextSeed charges the Issuer 7% of the total offering amount as compensation for its services provided with respect to the offering, provided that NextSeed will only charge 5% for funds raised from investors referred by the Issuer.	None	Debt				The value of the security is the face value of the note purchased by the investor	400000.0	Y	First-come, first-served basis		500000.0	2017-05-03	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000114														5	545040	276115	37737	132659	0	0	66943	11597	119118	0	281707	0	0	0	0	0	-287317	-111841
0001675554-17-000001														35	715508	149674	70980	137188	0	0	28181	12522	274430	150000	0	0	0	0	0	0	-25780	-12848
0001705954-17-000001	5.0%	2.0% of the Securities being issued in the Offering	Other	SAFE (Simple Agreement for Future Equity)	40000	1.0		40000.0	Y	First-come, first-served basis		500000.0	2017-07-09	0	0	0	0	0	0	0	12160	0	6160	0	0	0	0	0	0	0	-18670	0
0001680041-17-000001														2	180087.79	47264	60497.46	16351	2230.5	4727	102022.53	100645	195268.87	0	189084.45	169268	85094.06	94897	500	500	-64288.22	-50654
0001669191-17-000051	4.9% of amount raised for a successful offering.	None.	Other	Regular Member Units	25	1000.0	A small discount to the equity valuation used for the most recent purchase of units (shares)	25000.0	Y	First-come, first-served basis		100000.0	2017-05-01	3	1374	2174	1374	2174	0	0	54750	36150	0	500000	0	0	0	0	0	0	71555	-35641
0001686564-17-000004	Three percent (3%) of the gross amount raised.	No.	Common Stock		100000	1.0		100000.0	Y	First-come, first-served basis		450000.0	2017-11-30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000111	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Debt			1.0	Pro-rated portion of the total principal value of $200,000; interests will be sold in increments of $1.	200000.0	Y	Other	As determined by the issuer	500000.0	2017-08-30	8	1558995	559684	45938	392970	265495	0	267110	0	1247327	0	762763	0	0	0	0	0	-1165395	0
0001670254-17-000110																																
0001670254-17-000107	4.0% of the offering amount upon a successful fundraise	No	Other	Convertible Note	200000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	200000.0	Y	Other	As determined by the issuer	1000000.0	2017-05-05	4	789678	833451	774459	827900	10000	0	22021	38652	3195292	2430292	282981	124862	0	0	2464	2372	-802014	-977491
0001670254-17-000112	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1000000.0	2017-05-11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000113	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	50000.0	Y	Other	As determined by the issuer	1000000.0	2017-05-05	3	12842	5912	12056	5912	0	0	966	0	144294	13542	985	0	10848	0	800	0	-123822	-7630
0001664957-17-000009	5.0%	2.0% of the Securities being issued in the Offering	Other	SAFE (Simple Agreement for Future Equity)	40000	1.0		40000.0	Y	First-come, first-served basis		500000.0	2017-07-09	0	0	0	0	0	0	0	12160	0	6160	0	0	0	0	0	0	0	-18670	0
0001670254-17-000104	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	75000	1.0	Pro-rated portion of the total principal value of $75,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	75000.0	Y	Other	As determined by the issuer	1000000.0	2017-11-01	1	5000	0	5000	0	0	0	6050	0	0	0	0	0	0	0	0	0	-12100	0
0001705463-17-000001	The Company shall pay First Democracy VC LLC a commission equivalent to 6% (six percent) based on the amount of investments raised in the Offering.	First Democracy VC LLC shall receive 1% (one percent) of the securities issued at the time of closing as compensation in the form of a warrant with the term to be not less than 10 years.	Common Stock		10000	6.0	The Company's valuation is completely subjective and was arrived at by its Board of Directors after consulting with and discussing the Company with its advisors in the legal, accounting, and securities industries.	60000.0	Y	First-come, first-served basis		1000000.0	2017-08-07	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000102	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1000000.0	2017-10-31	8	41605	19048	3596	19048	0	0	568723	207247	0	0	97696	58463	98848	62584	567	895	-335228	-236992
0001644600-17-000089	SI Securities, LLC will receive a 5% cash commission and 5% convertible debt commission on all sales through the broker-dealer (e.g., $5,000 cash and $5,000 convertible note on a raise of $100,000)	The intermediary will acquire a convertible note for the issuer valued at 5% of the amount raised through SI Securities, LLC.	Debt			1.0		1000000.0	Y	Other	First-come, first served basis, at the discretion of the company.	1000000.0	2017-05-01	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001625242-17-000015	7% of funds raised		Common Stock		3000000	0.33332999999999996	NA	250000.0	Y	Other	At the descretion of company management	1000000.0	2017-08-11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000100														4	113371	44069.32	100538	25686.5	8450	14000	370368.64	288816.74	416587.19	700052.83	982347.72	966907.42	0	0	0	0	-158462.54	278655.68
0001665160-17-000161	5 percent	N/A	Common Stock		40000	1.25	N/A	50000.0	Y	First-come, first-served basis		1000000.0	2017-07-16	0	575607	141000	36400	86000	0	0	0	5582	270165	101000	1328	0	12844	0	800	0	-326287	-5582
0001644600-17-000087	SI Securities, LLC will receive a 5% cash commission and 5% preferred equity commission on all sales through the broker-dealer (e.g., $5,000 cash and $5,000 preferred equity on a raise of $100,000)	The intermediary will acquire a preferred equity for the issuer valued at 5% of the amount raised through SI Securities, LLC.	Preferred Stock		2174858	0.45980000000000004		100000.0	Y	First-come, first-served basis		1000000.0	2017-06-19	9	63093	0	44618	0	1560	0	283926	0	740000	0	4853	0	5554	0	0	0	-960833	0
0001665160-17-000155	6 percent	N/A	Common Stock		50	200.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-07-02	5	341971	391527	124253	316869	58176	0	0	0	0	0	100875	0	65974	0	0	0	-759364	-199207
0001665160-17-000159	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-07-02	0	9521	9438	34	26	0	0	0	0	40000	18400	856	0	0	0	0	0	-8943	0
0001670254-17-000098	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	200000	1.0	Pro-rated portion of the total principal value of $200,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	200000.0	Y	Other	As determined by the issuer	1000000.0	2017-10-31	6	21354	33833	21354	33833	0	0	0	0	276411	179900	0	0	0	0	800	1653	-112480	-141909
0001669191-17-000049	4.9% of amount raised for a successful offering.	None.	Common Stock		11764	0.85	The pre-money valuation of $5000000 was set based on the agreed upon rate established by the previous $200000 of convertible notes raised in 01/17 for Sidekick Technologies, Inc.	9999.4	Y	First-come, first-served basis		399160.0	2017-07-05	3	46062	0	30792	0	12270	0	100000	0	0	0	31134	0	21136	0	0	0	-66389	0
0001644600-17-000085	SI Securities, LLC will receive a 5% cash commission and 5% preferred equity commission on all sales through the broker-dealer (e.g., $5,000 cash and $5,000 preferred equity on a raise of $100,000)	The intermediary will acquire a preferred equity for the issuer valued at 5% of the amount raised through SI Securities, LLC.	Preferred Stock		2174858	0.45980000000000004		100000.0	Y	First-come, first-served basis		1000000.0	2017-06-19	9	63093	0	44618	0	1560	0	283926	0	740000	0	4853	0	5554	0	0	0	-960833	0
0001644600-17-000083	SI Securities, LLC will receive a 5% cash commission and 5% convertible debt commission on all sales through the broker-dealer (e.g., $5,000 cash and $5,000 convertible note on a raise of $100,000)	The intermediary will acquire a convertible note for the issuer valued at 5% of the amount raised through SI Securities, LLC.	Debt			1.0		100000.0	Y	First-come, first-served basis		350000.0	2017-05-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-17-000152	5 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-04-30	1	0	0	14592.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001705496-17-000001	7.0% on the fund amount raised	None	Preferred Stock		100	1000.0	Determined by Issuer	100000.0	N				2017-07-31	0	662300	0	2100	0	0	0	0	0	0	0	0	0	0	0	0	0	-76150	0
0001665160-17-000153	5 percent	N/A	Common Stock		250000	1.0	N/A	250000.0	Y	Other	At issuers discretion	1000000.0	2017-04-28	17	3950690	1893283	671617	467783	83252	72220	1100254	0	47954	0	5732609	4004791	2701752	1980287	800	800	-1932222	-732929
0001665160-17-000151	5 percent	N/A	Common Stock		5000	10.0	N/A	50000.0	Y	Other	At issuer's discretion	1000000.0	2017-04-28	5	0	0	0	0	0	0	103780	97453	0	0	0	0	0	0	0	0	-6327	-33793
0001670254-17-000096	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Debt			1.0	Pro-rated portion of the total principal value of $200,000; interests will be sold in increments of $1.	200000.0	Y	Other	As determined by the issuer	500000.0	2017-08-30	8	1558995	559684	45938	392970	265495	0	267110	0	1247327	0	762763	0	0	0	0	0	1165395	0
0001665160-17-000150	5 percent	N/A	Common Stock		25000	2.0	N/A	50000.0	Y	Other	At issuer's discretion	1000000.0	2017-04-29	10	322210	34566	211048	13976	0	0	0	0	0	0	3451	0	0	0	0	0	-54130	-69304
0001477932-17-002043														8	45160	0	10517	0	6096	0	67171	0	155032	0	28726	0	13956	0	0	0	-48383	0
0001667014-17-000002																																
0001665160-17-000149	5 percent	N/A	Common Stock		7143	7.0	N/A	50001.0	Y	Other	At issuer's discretion	999950.0	2017-04-28	6	1725000	0	7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001702939-17-000003	7.5%	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Preferred Stock		95023	1.05		100000.0	Y	First-come, first-served basis		1000000.0	2017-07-03	16	180341	58505	150601	33182	500	2500	40312	29067	34096	0	1922653	539950	-906701	-151877	0	0	-410572	-388039
0001694994-17-000008	The issuer shall pay to the intermediary at the conclusion of the offering a fee consisting of 7% (seven percent) commission based on the amount of investments raised in the offering and paid upon disbursement of funds from escrow at the time of closing.	The intermediary will receive a ten (10) year warrant to purchase a Convertible Promissory Note in a principal amount that is equal to 2% (two percent) of the aggregate principal amount of all Convertible Promissory Notes issued in the Offering.	Other	Convertible Promissory Notes.	50000		The Convertible Promissory Notes shall be issued at par (the amount of the obligation).	50000.0	Y	Other	As determined by the issuer.	1000000.0	2017-03-31	2	390171	0	42549	0	0	0	160000	0	0	0	0	0	0	0	0	0	-91749	0
0001493152-17-004639														3	29651	5048	29651	4723	0	0	134769	10821	0	0	23184	0	16525	0	0	0	-515465	-42935
0001670254-17-000089														3	223265	230909	182977	193376	0	1097	581161	589120	732807	423000	3892	5694	0	0	1457	1247	-366880	-298573
0001573591-17-000002														5	1071420	552152	54317	133554	33759	42508	2599802	1704117	2267333	1610841	4742642	3321382	3174167	2937266	292	550	-1272760	-1551851
0001684972-17-000003														0	503419.23000000004	70722	7828.18	0	0	0	12000	0	230500	0	0	0	0	0	0	0	-19916.77	-70722
0001670254-17-000091														7	340375.54	266801	332798	260071	0	0	0	0	0	0	0	0	728722	435194	0	0	-398861	-602419
0001684972-17-000002														139	1261063	0	35988	0	43426	0	125384	0	150000	0	1211939	0	297751	0	800	0	-359270	0
0001206774-17-001525														0	1222085	0	0	0	210	0	47916	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000093	3.0% of the offering amount upon a successful fundraise	No	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	750000.0	2017-07-30	5	295156	260812	3307	4499	2668	0	0	0	367185	332753	2684	4920	0	0	0	0	-88	2853
0001647869-17-000001														1	164378	22199	82323	22199	0	0	5605	0	174547	60000	0	0	0	49917	0	0	-22073	51179
0001665160-17-000148														12	2760170	2602000	388375	294000	14096	133000	62280	100000	1378918	1208000	442277	788000	120558	106000	0	0	-600681	-76000
0001670254-17-000094	4.0% of the offering amount upon a successful fundraise.	No	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	1000000.0	2017-10-23	58	234964	137055	30038	14493	0	0	3335261	2957029	518371	0	12792	90	12588	31465	0	0	-838694	-2819954
0001694974-17-000003	6.0% and $0.00	1% of the securities issued	Other	Promissory Notes (Revenue Sharing Interests)	200000	1.0		200000.0	Y	Other	At the Company's discretion	500000.0	2017-03-24	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001644600-17-000080														3	327063.43	10170.11	280970.38	10170.11	0	0	0	0	470000	200000	0	0	0	0	9415.59	0	-254362.72	-97150.46
0001684972-17-000001														0	143087.94	0	32668.24	0	0	0	0	0	117874.38	0	311783.54	0	251777.77000000002	0	0	0	60005.770000000004	0
0001670254-17-000088														16	7863770	5015954	7277339	125	0	0	245374	267070	0	0	0	0	0	0	456	0	-3197488	-230547
0001699129-17-000002														4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-161555	0
0001674180-17-000002														1	1605370.1600000001	0	6714.37	0	0	0	0	0	1146500	0	0	0	0	0	0	0	0	-45869.840000000004
0001678705-17-000001														2	64489	0	64489	0	0	0	0	0	0	0	0	0	0	0	0	0	-10907	0
0001691774-17-000003														123	1047671	943308	244869	90830	48027	27846	200000	0	0	0	4853140	4629684	1719636	1741872	128293	125822	386160	386953
0001690042-17-000002														7	79828	9353	79828	9353	0	0	0	0	0	0	1122613	495721	765142	259763	800	800	11255	-2400
0001690909-17-000003														0	128615.28	110045	31024.91	11303	36128.33	3488	119348.08	217837	468755.67	76439	129347	38136	41567.41	34471	0	0	-144234.41	-155013
0001647487-17-000002														14	1808510	1633216	135826	979242	0	0	33529	33000	2060358	1588819	443001	0	178568	0	8173	0	-185531	-277547
0001697047-17-000004	7.0%	First Democracy VC will receive Warrants to purchase that number of units of Series Seed Interests equal to 1% of the total number of securities issued in the Offering.	Other	LLC/Membership Interests	50000	1.0		50000.0	Y	Other	At the Company's discretion	1000000.0	2017-04-30	9	473067	399406	42849	32709	92916	66862	20000	0	175000	100000	1474176	846044	1102702	649714	0	0	-9376	-77756
0001691774-17-000002	6.0% and $0.00	None	Other	Revenue Share Promissory Note	400	250.0		100000.0	Y	Other	At the Company's discretion	500000.0	2017-02-14	96	943308	981574	90830	103141	27846	26943	160970	172221	0	8968	4629684	3977862	1741872	1428829	125822	136329	386953	333455
0001696993-17-000003	7.0% of the amount raised	The intermediary will receive a ten (10) year warrant to purchase a Convertible Promissory Note in a principal amount that is equal to 2% (two percent) of the aggregate principal amount of all Convertible Promissory Notes issued in the Offering.	Other	SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	Other	As determined by the Issuer.	500000.0	2017-04-24	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001644600-17-000079														5	1376833	966727	63970	29833	415166	91010	3687144	2717460	1754240	1923673	251995	221160	175007	269414	0	0	-890145	-1154127
0001684715-17-000001														2	273598	0	174359	0	0	0	54567	0	273800	0	0	0	0	0	0	0	-55769	0
0001664526-17-000003														3	454615	322	382307	322	31786	0	113119	0	69047	0	25000	0	0	0	1855	0	-459348	-19624
0001571049-17-004254														10	978106	0	242739	0	0	0	92752	0	901865	0	723820	0	210995	0	13645	0	-649496	0
0001676480-17-000001														2	770315.8200000001	0	381320.44	0	0	0	30369.21	0	300000	0	0	0	0	0	0	0	0	0
0001656615-17-000003														6	42945	26753	19495	2170	0	0	17549	10041	75000	0	1409	0	42	0	2480	0	-91106	-8288
0001144204-17-023611														1	19334	0	19334	0	0	0	192426	103780	0	0	0	0	0	0	0	0	-325637	-6327
0001644600-17-000077														17	3440838	3950690	1175019	671617	101105	111652	191429	1989471	3001576	0	6924727	5732609	3255598	2701752	0	0	2093802	1932222
0001611945-17-000002														31	855863	741827	744494	713258	0	0	0	0	0	0	31445	0	0	0	0	0	-3488790	1374306
0001674421-17-000002														0	696798	738636	600	6697	39316	23876	146722	148073	451887	464128	790432	790683	404423	493335	0	0	-193106	-381628
0001699129-17-000001														4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-161555	0
0001665160-17-000147	5 percent	N/A	Common Stock		5867	4.26	N/A	24993.420000000002	Y	Other	At issuer's discretion	999996.66	2017-05-30	10	966727	1020397	29833	3180	0	0	2717460	2260666	1923673	1280010	221160	0	-269414	0	0	0	-1154127	-672032
0001644600-17-000074														2	79757	24980	30535	24980	0	0	23850	0	231927	0	0	0	0	0	0	0	-256185	0
0001684220-17-000002														0	544769	61130	444769	57805	100000	0	3837	421	403401	0	218517	107215	0	0	0	0	76822	-16670
0001679373-17-000002														2	200939	1000	85645	0	91000	0	423964	220164	111000	160000	0	0	0	0	760	0	-90404	-258943
0001679372-17-000001														2	71350	0	54922	0	16428	0	10000	0	0	0	10789	0	0	0	0	0	48	0
0001688072-17-000002														0	266155	7529	49397	7529	216758	0	30407	12953	488000	280000	407	0	0	0	1250	2025	-185651	-155595
0001688786-17-000001														1	965158	517813	293160	44571	0	0	0	0	0	0	4750	0	505766	294112	0	0	-501016	-294112
0001699630-17-000006																																
0001693526-17-000006	5.0% of the amount raised in the Offering	2.0% of the Securities issued in the Offering	Other	SAFEs (Simple Agreements for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		500000.0	2017-04-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001206774-17-001500														0	1222085	0	0	0	210	0	47916	0	0	0	0	0	0	0	0	0	0	0
0001704461-17-000001	3% of the net amount raised in the offering	1% of the securities sold in the offering	Debt			1000.0	Capital funding requirements	100000.0	Y	First-come, first-served basis		1000000.0	2018-04-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000079	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1000000.0	2017-10-25	37	3965530	4840001	64892	100651	204952	240679	978856	668799	4849807	1312901	2562441	4906343	1528380	854311	64335	-64435	-4728585	1380601
0001669191-17-000045														7	227466	202262	133054	93773	77749	87343	0	0	0	0	1013983	992826	17389	12831	15014	27471	28856	74713
0001669191-17-000046														3	63751	131973	44577	107412	0	0	13464	0	0	0	63464	2527	27488	1120	0	0	-110919	-40552
0001670254-17-000082	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Debt			1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1.	50000.0	Y	Other	As determined by the issuer	500000.0	2017-10-26	4	282939	0	2939	0	0	0	2855	0	206133	0	0	0	0	0	0	0	-91049	0
0001670254-17-000084	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Common Stock		9273	120.38	See Offering Circular. Note: The first 3,043 shares are offered at $82.14/share and the remainder are offered at $120.38/share.	200000.0	Y	Other	As determined by the issuer	1000000.0	2017-06-30	42	2435500	2331800	734500	53400	450000	582200	1567900	1668300	8098200	8845600	5943900	6996400	4773500	5261400	-565200	-454200	-573800	-666300
0001665160-17-000145	5 percent	N/A	Common Stock		40000	1.25	N/A	50000.0	Y	First-come, first-served basis		1000000.0	2017-07-16	0	575607	0	36400	0	0	0	0	0	270165	0	1328	0	12844	0	800	0	-326287	0
