ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001715704-19-000003	1	Neeraj Sharma	CEO, Comptroller, and Chief Financial Officer	2019-04-30
0001715704-19-000003	2	Varun Singh	Director	2019-04-30
0001715704-19-000003	3	Deep Shikha Vashisth	Director	2019-04-30
0001742857-19-000004	1	Byron Hsu	President	2019-04-30
0001750319-19-000001	1	Shi Li	Director	2019-04-30
0001750319-19-000001	2	Duncan Sham	Director	2019-04-30
0001665160-19-000543	1	Robert J Freedman	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001664957-19-000004	1	Desiree Vargas Wrigley	Director, Chief Executive Officer, President	2019-04-30
0001665160-19-000540	1	J. Garrett Green	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001715007-19-000001	2	Seema Lindskog	Chief Executive Officer	2019-04-30
0001715007-19-000001	1	Devesh Sharma	President and Chief Financial Officer	2019-04-30
0001670254-19-000309	4	Donald  Harris	VP Production	2019-04-24
0001670254-19-000309	3	Ronald Harris	VP Talent Relations	2019-04-24
0001670254-19-000309	2	Kathy Campbell	Chief Capital Officer	2019-04-24
0001670254-19-000309	5	Jason Brown	CEO	2019-04-24
0001670254-19-000309	1	Bill CampbelL	Chief Capital Offficer	2019-04-24
0001665160-19-000539	1	Ronald L. Miller, Jr.	Vice President, CFO, Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001665160-19-000539	2	Mitchell A. Saltz	Chairman of the Board and Director	2019-04-30
0001665160-19-000537	1	Emmanuele Spera	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001674632-19-000001	1	Edward R. Damiano	Chairmain of the Board, CEO & President	2019-04-30
0001674632-19-000001	6	Serafina Raskin	VP, General Counsel and Corporate Secretary	2019-04-30
0001674632-19-000001	5	Gibb Clarke	VP, Finance	2019-04-30
0001674632-19-000001	4	Joe Conkey	VP, Quality	2019-04-30
0001674632-19-000001	3	Mike Rosinko	VP, Research and Development	2019-04-30
0001674632-19-000001	2	Edward R. Raskin	Board Member	2019-04-30
0001667731-19-000139	1	John H. Gallagher, Jr.	Managing Director	2019-04-29
0001139685-19-000001	4	John W. Rollins	Director	2019-04-30
0001139685-19-000001	5	Michael A. Ross	Director	2019-04-30
0001139685-19-000001	3	Richard M. Cohen	Director	2019-04-30
0001139685-19-000001	2	John G. Compton	Chairman of the Board	2019-04-30
0001139685-19-000001	1	Jonathan Cohen	Chief Executive Officer and Director	2019-04-30
0001665160-19-000535	1	Ronald L. Miller, Jr.	Vice President, CFO, Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001665160-19-000535	2	Mitchell A. Saltz	Chairman of the Board and Director	2019-04-30
0001644600-19-000016	1	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer	2019-04-30
0001674612-19-000001	1	John Fanning	CEO	2019-04-30
0001669191-19-000150	3	Rahul Sood	Board of Directors Member	2019-04-29
0001669191-19-000150	1	Wallace Santos	Principal Executive Officer, Principal Financial Officer, Principal Accounting Officer	2019-04-30
0001669191-19-000150	2	Wallace Santos	Board of Directors Member	2019-04-30
0001706024-19-000001	2	Gary Starr	principal executive officer or officers, its principal financial officer, its controller or principal accounting officer	2019-04-30
0001706024-19-000001	3	Emily Zaebst	principal executive officer or officers, its principal financial officer, its controller or principal accounting officer	2019-04-30
0001706024-19-000001	1	Patrick Sherwin	CEO, principal executive officer or officers, its principal financial officer, its controller or principal accounting officer	2019-04-30
0001742118-19-000001	1	Alyssa Fine	Owner	2019-04-30
0001757055-19-000002	1	Richard A. Genga Jr.	CEO	2019-04-30
0001665160-19-000532	1	Kendell Lang	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001669191-19-000148	5	James Canova	Board Member	2018-11-28
0001669191-19-000148	3	James Canova	Principal Accounting Officer	2018-11-28
0001669191-19-000148	2	Valerie  Canova	Principal Financial Officer	2018-11-28
0001669191-19-000148	1	James Canova	Principal Executive Officer	2018-11-28
0001669191-19-000148	4	Valerie  Canova	Board Member	2018-11-28
0001731813-19-000003	1	Emily Hines	Founder, Board Member	2019-04-30
0001731813-19-000003	3	Noel Wilson	Board Member	2019-04-30
0001731813-19-000003	2	Courtney Jones Louks	Founder, Board Member	2019-04-30
0001722850-19-000001	1	/s/Matan Gavish	Managing Member	2019-04-30
0001736304-19-000002	3	Nancy Bell	Director	2018-05-09
0001736304-19-000002	2	William Fitzmaurice	Director and President	2018-05-09
0001736304-19-000002	1	Edward McMahon	Founder and CEO	2018-05-09
0001700829-19-000005	1	Orion W Parrott	CEO	2019-04-30
0001665160-19-000527	2	Aike Muller	CEO, Principal Executive Officer, President and Director	2019-04-30
0001665160-19-000527	1	Friso Schmid	CFO, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001683168-19-001255	1	/s/ Ronald Wilson	Chief Executive Officer, Principal Financial Officer, Principal Accounting Officer and Director	2019-04-30
0001683168-19-001255	5	/s/ Darren Yager	Director	2019-04-30
0001683168-19-001255	2	/s/ Matthew Paulson	Director	2019-04-30
0001683168-19-001255	3	/s/ James Caccavo	Director	2019-04-30
0001683168-19-001255	4	/s/ Kevin Park	Director	2019-04-30
0001771760-19-000002	1	Viki Allin	Owner	2019-04-30
0001723348-19-000001	1	Lauren Townsend	Owner	2019-04-30
0001713167-19-000002	1	Emmanuel Sant-Martin	CEO	2019-04-30
0001598982-19-000002	1	Sandra Gault	CEO and Co-Founder	2019-04-30
0001739405-19-000001	2	Nicholas Russell	Managing Member of Redwood Hospitality LLC, the Managing Member	2019-04-30
0001739405-19-000001	1	Steve Wong	Managing Member of Redwood Hospitality LLC, the Managing Member	2019-04-30
0001665160-19-000517	1	Friso Schmid	CFO, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001665160-19-000517	2	Aike Muller	CEO, Principal Executive Officer, President and Director	2019-04-30
0001669191-19-000146	2	Lawrence Charles	Board Member	2018-11-19
0001669191-19-000146	1	Lawrence Charles	Principal Executive Officer	2018-11-19
0001726635-19-000002	1	Obi Omile Jr	Chief Executive Officer	2019-04-29
0001665160-19-000513	1	Karlos Walkes	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001669191-19-000145	2	Lawrence Charles	Board Member	2018-11-19
0001669191-19-000145	1	Lawrence Charles	Principal Executive Officer	2018-11-19
0001144204-19-022336	1	Michael Nelson	Principal Executive Officer	2019-04-30
0001144204-19-022336	2	Erick Berglund	Managing Member	2019-04-30
0001738944-19-000002	2	/s/Patrick Rife	Chief Visionary Officer and Manager	2019-04-30
0001738944-19-000002	3	/s/Jeffrey Kurtzman	Manager	2019-04-30
0001738944-19-000002	1	/s/Nicolas China	Chief Executive Officer and Manager	2019-04-30
0001754591-19-000001	1	Robert Kim	Managing Member	2019-04-30
0001754591-19-000001	2	Robert Ahn	Managing Member	2019-04-30
0001724091-19-000001	1	Lam Mai	Partner of the general partner	2019-04-30
0001724091-19-000001	2	Lian Pham	Partner of the general partner	2019-04-30
0001665160-19-000511	3	David Markowski	Principal Financial Officer, Principal Accounting Officer	2019-04-30
0001665160-19-000511	2	Ron Erickson	Director	2019-04-30
0001665160-19-000511	1	Aaron Itzkowitz	CEO, President, Chairman, Director, Principal Executive Officer	2019-04-30
0001716072-19-000001	1	Paul Riss	Chief Compliance Officer	2019-04-30
0001691608-19-000001	2	Andrew Pogue	Manager	2019-04-29
0001691608-19-000001	1	Geoffrey Barker	Manager	2019-04-29
0001722197-19-000002	1	David Levine	CEO	2019-04-30
0001580960-19-000002	1	Frederick Hutson	CEO	2018-02-08
0001665160-19-000510	1	Andrew Ochoa	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer	2019-04-30
0001702419-19-000002	1	Jamasen Rodriguez	Chief Executive Officer	2019-04-30
0001683168-19-001250	3	/s/ Jerzy (George) Gumulka	Director	2019-04-29
0001683168-19-001250	2	/s/ Matthew Lourie	Chief Financial Officer	2019-04-29
0001683168-19-001250	1	/s/ John Climaco	President, Chief Executive Officer and Director	2019-04-29
0001683168-19-001250	6	/s/ Andrzej Andraczke	Directror	2019-04-29
0001683168-19-001250	5	/s/ Jeffry Keyes	Director	2019-04-29
0001683168-19-001250	4	/s/ Carl Evans	Director	2019-04-29
0001665160-19-000509	1	Gary Fenton	Principal Executive Officer and Managing Partner, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001665160-19-000508	1	Carder Starr	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001665160-19-000506	1	Don Bielak	CEO, Principal Executive Officer and Manager,Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001683168-19-001248	1	/s/ Wilson Encarnacion	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001725941-19-000001	1	Andrew Meagher	CEO	2019-04-24
0001725941-19-000001	2	Robert Gau	Advisor & Part-Time CFO	2019-04-24
0001665160-19-000505	1	Peter Jenson	CEO, Principal Executive Officer, and Principal Executive Director	2019-04-30
0001665160-19-000505	2	Chris Betzing	Principal Accounting Officer and Principal Financial Officer	2019-04-30
0001665160-19-000503	2	Joshua W. Sims	Managing Partner	2019-04-30
0001665160-19-000503	1	Jon Graham	CEO and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001669753-19-000001	1	Ofo Ezeugwu	CEO	2019-04-30
0001725245-19-000002	1	/s/Herpreet Walia	CEO, President, and Director	2019-04-30
0001725245-19-000002	2	/s/Jesse Draper	Director	2019-04-30
0001757098-19-000004	1	Mayank Agrawal	Chief Executive Officer	2019-04-30
0001745321-19-000001	1	Ryan Cullins	CEO	2019-04-30
0001665160-19-000500	1	Joshua Montgomery	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001737933-19-000002	1	Jesse Solomon	Director	2019-04-30
0001664526-19-000001	1	Brian Monnin	Chief Executive Officer	2017-11-01
0001675773-19-000001	2	Bob Mason	Director	2019-04-30
0001675773-19-000001	3	Jake Shapiro	President and CEO	2019-04-30
0001675773-19-000001	1	Kerri Hoffman	Director	2019-04-30
0001751635-19-000003	2	Teresa Cauvel	CTO	2019-04-30
0001751635-19-000003	3	Morgan Kiss	Director	2019-04-30
0001751635-19-000003	1	Sona Shah	CEO & Director	2019-04-30
0001658754-19-000001	3	Buck Jordan	Director	2019-04-30
0001658754-19-000001	4	Ken Hayes	Director	2019-04-30
0001658754-19-000001	1	Richard Hull	Director	2019-04-30
0001658754-19-000001	2	Sergio Radovcic	Director	2019-04-30
0001644600-19-000013	1	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer	2019-04-30
0001665160-19-000498	1	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer	2019-04-30
0001649856-19-000005	2	Michael Kim	COO and Director	2019-04-30
0001649856-19-000005	1	Theodore Lee	CEO and Director	2019-04-30
0001730100-19-000002	1	Daniele Levi	President, Treasurer	2019-04-30
0001730100-19-000002	2	Adam Sanchez De Pedro Crespo	Secretary, Vice-President	2019-04-30
0001703835-19-000002	1	J. Alexander Arata	CEO/Co-Founder	2019-04-30
0001743467-19-000001	1	Andrew Weinberger	President and CEO	2019-04-30
0001665160-19-000496	1	Lynn Rolle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001665160-19-000495	1	Nathanael Engen	Founder, CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001716791-19-000002	1	Ketan Anjaria	CEO	2018-04-30
0001716174-19-000002	1	Anand Pandharikar	CEO	2019-04-30
0001193125-19-128119	5	/s/ Leonard B. Miller	Director	2019-04-29
0001193125-19-128119	6	/s/ John T. Preston	Director	2019-04-19
0001193125-19-128119	7	/s/ Peter K. Rogal	Director	2019-04-22
0001193125-19-128119	9	/s/ Paul Sinnnott	Director	2019-04-30
0001193125-19-128119	10	/s/ Brian Tinkham	Director	2019-04-19
0001193125-19-128119	1	/s/ Doug Abel	Chief Executive Officer (Principal Executive and Financial Officer)	2019-04-30
0001193125-19-128119	4	/s/ Brian M. Kinney	Director	2019-04-26
0001193125-19-128119	3	/s/ John Cammett	Director	2019-04-26
0001193125-19-128119	2	/s/ Pamela Lichtenthal	Controller (Controller)	2019-04-29
0001193125-19-128119	8	/s/ Mitchel Sayare	Director	2019-04-29
0001665160-19-000491	1	Justin Shelby	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001665160-19-000489	1	Michael Winston	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001680041-19-000002	1	Praksh Veenom	CEO	2019-04-29
0001718354-19-000001	1	Shiva Kashalkar	CEO	2018-01-26
0001665160-19-000487	1	Avi Bernard	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-27
0001665160-19-000485	1	Chris La Cross	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-04-27
0001665160-19-000483	1	Neil H. Rothenberg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-27
0001735360-19-000001	1	Keith Frankel	President and Chief Executive Officer	2019-04-30
0001735360-19-000001	2	Jason Zopf	Chief Technology Officer	2019-04-30
0001665160-19-000481	1	Joachim Sandgaard	CEO, Director, Principal Executive Officer, Principal Financial Officer, and Principal Accounting Officer	2019-04-27
0001665160-19-000479	1	Lynn Rolle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001665160-19-000477	1	Dmitry Skorinko	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-28
0001665160-19-000474	1	Lynn Rolle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001649856-19-000003	1	John Wu	CEO	2019-04-30
0001649856-19-000003	2	Arup Bhattacharya	CTO	2019-04-30
0001745727-19-000002	1	Taylor Jacobson	President and Chief Executive Officer	2019-04-30
0001750337-19-000001	1	Debra Spotts	Owner	2019-04-30
0001649856-19-000001	1	Ted Hopper	CEO	2019-04-30
0001649856-19-000001	4	Bradley Harrison	Director	2019-04-30
0001649856-19-000001	2	Mrinali Vaswani	CFO and COO	2019-04-30
0001649856-19-000001	3	Todd Horowitz	Director	2019-04-30
0001478263-19-000002	1	Bryan Pate	CEO	2019-04-30
0001723082-19-000001	1	Robert Laing	CEO	2019-04-30
0001749046-19-000003	5	/s/ Alexsandra Guerra	Co-Manager	2019-04-30
0001749046-19-000003	4	/s/ Aldyen Donnelly	Co-Manager	2019-04-30
0001749046-19-000003	1	/s/ Paul Gambill	Chief Executive Officer (principal executive officer, principal financial officer, and principal accounting officer)	2019-04-30
0001749046-19-000003	2	/s/ Paul Gambill	Co-Manager	2019-04-30
0001749046-19-000003	3	/s/ Christophe Jospe	Co-Manager	2019-04-30
0001706939-19-000001	1	Peter Gantner	Chief Executive Officer	2019-04-29
0001758696-19-000001	1	Vincent Kimura	Director & Chief Executive Officer	2019-04-30
0001758696-19-000001	3	Man Wai Stephen Tsang	Director	2019-04-30
0001758696-19-000001	2	Isar Mostafanezhad	Director	2019-04-30
0001477932-19-002167	1	/s/ Timmu Toke	President/CEO	2019-04-30
0001733803-19-000002	2	Richmond Tyrrell	Member	2019-04-29
0001715599-19-000001	1	Arthur Moye	CEO	2019-04-29
0001715599-19-000001	2	Jacob Iest	CFO	2019-04-29
0001665160-19-000468	1	Josef Wojtkow	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-29
0001733819-19-000001	1	Sameer Patel	Manager of APRB, LLC, the manager	2019-04-29
0001193125-19-125891	1	J. Todd Coleman	Chief Executive Officer & Secretary	2019-04-29
0001773255-19-000001	2	/s/Anup Singh	Director	2019-04-29
0001744839-19-000001	1	Alex Melehy	CEO	2019-04-29
0001739109-19-000001	1	MICHAEL W PIERCE	DIRECTOR, CHAIRMAN AND PRESIDENT	2019-04-29
0001739109-19-000001	2	BRAD REECE	DIRECTOR, SECRETARY AND CHIEF OPERATING OFFICER	2019-04-29
0001739109-19-000001	3	SAM DUNDEE, CPA	CHIEF FINANCIAL OFFICER	2019-04-29
0001773255-19-000001	1	/s/Eshwar Inapuri	Director, President	2019-04-29
0001760170-19-000002	1	Sebastian Madero	Treasurer	2019-04-29
0001760170-19-000002	2	Francisco Madero	Director	2019-04-29
0001760170-19-000002	3	Camila Madero	Manager	2019-04-29
0001733803-19-000002	1	Megan Tyrrell	Member	2019-04-29
0001755391-19-000001	1	Reno R Rolle	Chairman of the Board	2019-04-29
0001665160-19-000472	1	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer	2019-04-29
0001708907-19-000009	1	Andreas Haas	CEO, Director, Secretary, President, and CFO	2019-04-30
0001665160-19-000470	1	Ganga Bathula	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-29
0001770023-19-000003	2	Siri Chakka	Manager	2019-04-29
0001770023-19-000003	1	Silva Gentchev	Manager	2019-04-29
0001665160-19-000466	2	Zeenat William	Principal Financial Officer and Principal Accounting Officer	2019-04-29
0001665160-19-000466	1	Maya Parbhoe	CEO, Principal Executive Officer and Director	2019-04-29
0001745548-19-000001	1	Theodore Lee	CEO and Director	2019-04-29
0001745548-19-000001	2	Michael Kim	COO and Director	2019-04-29
0001665160-19-000463	1	Jordan Weiss	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-29
0001756092-19-000003	1	Dominic Moreau	Managing Member	2019-04-29
0001724740-19-000003	1	Adi Sideman	Managing Membet	2019-04-29
0001722182-19-000001	1	Emily Dong	CEO	2017-11-20
0001665160-19-000460	1	Alan Safahi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-29
0001742055-19-000001	1	David Colleen	CEO, principal executive officer or officers, its principal financial officer, its controller or principal accounting officer	2019-04-29
0001724637-19-000001	1	Rassul Zarinfar	President/CEO of Sole Member	2019-04-25
0001729314-19-000003	1	Jamyn Edis	Director	2019-04-29
0001729314-19-000003	2	Brian Langel	Director	2019-04-29
0001686552-19-000001	1	Wade Keech	President	2019-04-28
0001653582-19-000002	3	Andrew De Luna	Chief Financial Officer	2019-04-29
0001653582-19-000002	2	Philip Racusin	Chairman of the Board of EF Resources, Inc.	2019-04-29
0001653582-19-000002	1	Casey Minshew	Chief Executive Officer	2019-04-29
0001758964-19-000003	1	Derek Waleko	Manager	2019-04-29
0001758964-19-000003	2	Isaac Nabors	Manager	2019-04-29
0001665160-19-000457	1	Jonathan Fuller	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-28
0001665160-19-000455	1	Aleksey Feldman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-28
0001665160-19-000453	1	David Laiderman	Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer	2019-04-28
0001729314-19-000002	1	Andrea Riposati	CEO and Managing Member	2019-04-29
0001729314-19-000002	2	Mattia Capulli	CSO	2019-04-29
0001708142-19-000008	1	/s/Stephen King	President	2019-04-29
0001665160-19-000451	1	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-29
0001670254-19-000308	2	Randall Chung	CEO/Co-Founder	2019-04-28
0001670254-19-000308	1	Robert Chung	Director	2019-04-29
0001670254-19-000306	3	Alexander Shkolnik	CEO	2019-04-12
0001670254-19-000306	2	Nikolay Shkolnik	CTO	2019-04-12
0001670254-19-000306	1	Per Suneby	SVP, Corporate Development	2019-04-12
0001773714-19-000002	1	Oleg Cheine	President	2019-04-29
0001769004-19-000006	1	/s/David Shor	Sole Member	2019-04-29
0001669191-19-000143	4	Daniel Googel	Board Member	2019-03-05
0001669191-19-000143	5	Barbara Gollan	Board Member	2019-03-05
0001669191-19-000143	1	Christopher Sauer	Principal Executive Officer	2019-03-05
0001669191-19-000143	2	Christopher Sauer	Board Member	2019-03-05
0001669191-19-000143	3	Sebastian Scripps	Board Member	2019-03-05
0001680729-19-000002	2	Greg DiNardo	Co-Founder and Co-CEO	2017-07-31
0001680729-19-000002	1	Alex Bullington	Co-Founder and Co-CEO	2017-07-31
0001721124-19-000002	1	Benjamin Harris	CFO & Treasurer	2019-04-29
0001695244-19-000001	2	Thomas Reese	Chief Executive Officer; Chief Technology Officer	2018-04-30
0001695244-19-000001	1	Yinghua Yang	Chief Operating Officer; Chief Design Officer	2018-04-30
0001748372-19-000001	1	Carlos Ventura	Chief Executive Officer	2018-10-31
0001748372-19-000001	2	Margaret Mulvena	Founder, Executive Chef	2018-10-31
0001666102-19-000013	1	Jay Noland	CEO	2019-04-29
0001665160-19-000445	1	Howard Marks	Chief Executive Officer, Chief Financial Officer, Chief Accounting Officer and Director	2019-04-26
0001665160-19-000448	1	Richard Marino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-26
0001665160-19-000441	1	Christoper R. Lawrence	CEO, Manager, Head of Business Development and Marketing	2019-04-26
0001665160-19-000441	2	Christopher M. Carsten	Principal Financial Officer, Principal Accounting Officer, Manager, Head of Operations and Strategy	2019-04-26
0001665160-19-000443	1	Emmanuel Umoh	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer	2019-04-26
0001674421-19-000002	1	Linda Losey	Member, LLC	2019-04-26
0001669191-19-000140	4	David Gordon	Board Member	2019-02-26
0001669191-19-000140	3	David Moran	Principal Accounting Officer	2019-02-26
0001669191-19-000140	1	Christopher Moran	Principal Executive Officer	2019-02-26
0001669191-19-000140	6	Christopher Moran	Board Member	2019-02-26
0001669191-19-000140	5	David Moran	Board Member	2019-02-26
0001669191-19-000140	2	David Gordon	Principal Financial Officer	2019-02-26
0001665160-19-000438	1	J. Garrett Green	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-04-26
0001701378-19-000001	1	Charles Powell	Founder	2019-04-26
0001726531-19-000002	1	Easton LaChappelle	CEO	2018-01-16
0001773714-19-000001	1	Oleg Cheine	President	2019-04-26
0001709539-19-000004	1	Gary Fleishman	CEO	2018-04-26
0001665160-19-000435	1	Kathy Meis	President and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-26
0001665160-19-000433	1	Yogesh Sharma	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2019-04-26
0001732447-19-000002	1	Michael Hoffman	Director	2019-04-26
0001770585-19-000003	1	Mutisya Ndunda	Director	2019-04-26
0001770585-19-000003	2	Michael Bishop	Director	2019-04-26
0001770585-19-000003	3	Jennifer Litorja	Director	2019-04-26
0001665160-19-000431	1	Vitaly Khusidman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-26
0001670254-19-000301	1	Nikema Prophet	Founder	2019-04-25
0001670254-19-000299	2	Rob Hunter	Founder / CEO	2019-04-24
0001670254-19-000299	1	Jean-Francois Chedeville	CTO	2019-04-24
0001670254-19-000298	1	David Forsberg	CRO	2018-04-30
0001670254-19-000298	3	Joey Lee Skinner	COO	2018-04-24
0001670254-19-000298	2	Lesa May	Controller	2018-04-24
0001670254-19-000298	4	Jerry Ropelato	Chief Executive Officer	2018-04-24
0001765330-19-000002	1	Jon Rimanelli	Director	2019-04-26
0001765330-19-000002	2	Anita Sengupta	Director	2019-04-26
0001670254-19-000294	1	Michael Kanter	CEO	2018-05-14
0001670254-19-000291	1	Benjamin Bondar	CEO & Founder	2019-04-25
0001670254-19-000291	2	Benjamin Bondar	CEO & Founder	2018-04-26
0001670254-19-000288	1	Randy Stenger	Founder/CEO	2019-04-20
0001670254-19-000286	3	Jennifer Eden	CEO	2019-04-17
0001670254-19-000286	2	Giana Korth	Head of Sales & Partnerships	2019-04-18
0001670254-19-000286	1	Gabriela Alves	COO	2019-04-22
0001774981-19-000001	1	David Hallam	Owner	2019-04-26
0001651835-19-000002	1	Kevin Cash	Director	2019-04-26
0001651835-19-000002	2	Donald Coffey	Director	2019-04-26
0001651835-19-000002	3	David Haynes	Director	2019-04-26
0001651835-19-000002	4	Blake Squires	Director	2019-04-26
0001644600-19-000009	1	Cary Breese	CEO	2019-04-26
0001669191-19-000138	2	Bruce Weber	Principal Financial Officer	2019-04-25
0001669191-19-000138	1	Dennis Dresser	Prinicpal Executive Officer	2019-04-25
0001669191-19-000138	6	Xugang Li	Board of Directors Member	2019-04-25
0001669191-19-000138	4	Bruce Weber	Board of Directors Member	2019-04-25
0001669191-19-000138	5	David Nelson	Board of Directors Member	2019-04-25
0001669191-19-000138	3	Dennis Dresser	Board of Directors Member	2019-04-25
0001144204-19-021378	1	/s/ Andrew Torba	CEO	2019-04-25
0001720035-19-000002	1	David Butler	Chairman and Manager	2018-12-14
0001665160-19-000424	1	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-25
0001665160-19-000429	1	Peter J. Tezza II	CEO, Principal Executive Officer and Director	2019-04-25
0001665160-19-000429	2	Laura L. Tezza	Director of Operations, Principle Financial Officer and Director and Principal Accounting Officer	2019-04-25
0001770587-19-000001	2	Aleksei Dolinskii	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-04-25
0001770587-19-000001	1	Ilya Breyman	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-04-25
0001720035-19-000002	2	Patricia Butler	Manager, CEO, Treasurer & Secretary	2018-12-14
0001665160-19-000421	1	Don Bielak	CEO, Principal Executive Officer and Manager,Principal Financial Officer and Principal Accounting Officer	2019-04-25
0001765330-19-000001	2	Anita Sengupta	Officer	2019-04-25
0001765330-19-000001	1	Jon Rimanelli	Director	2019-04-25
0001666102-19-000012	1	Jay Noland	CEO	2019-04-25
0001665160-19-000419	1	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-25
0001716906-19-000006	1	Carey Martell	Director	2019-04-24
0001728560-19-000002	1	David Groves	CEO	2019-04-25
0001768235-19-000003	1	Pierre Lapointe	CEO, issuer, principal executive officer, and controller	2019-04-25
0001768235-19-000003	2	Thomas Dubois	CFO, principal financial officer, and principal accounting officer	2019-04-25
0001665160-19-000418	1	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-25
0001665160-19-000415	1	Alexander McCarthy	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer	2019-04-25
0001768235-19-000002	2	Thomas Dubois	CFO, principal financial officer, and principal accounting officer	2019-04-25
0001768235-19-000002	1	Pierre Lapointe	CEO, issuer, principal executive officer, and controller	2019-04-25
0001715013-19-000002	1	Shaun Masavage	CEO	2019-04-25
0001665160-19-000413	1	Jason Giddings	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-04-25
0001665160-19-000411	1	David Weksel	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-25
0001741753-19-000001	1	Paula Dezzutti Hewlette	Director, President, Chief Executive Officer	2018-06-22
0001720880-19-000004	1	Melissa Stapley	CEO	2019-04-25
0001665160-19-000409	1	Mark Baldino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-25
0001718528-19-000002	1	Kevin Chow	Managing Member	2019-04-25
0001665160-19-000407	1	Raghu Bala	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-25
