ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001766486-19-000001	0			StreetInfoTech, Inc.	Limited Liability Company		DE	2016-12-26	8 GARDEN COURT ST, APT:3		BOSTON	MA	02113	http://www.parkwise.us/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001737259-19-000001	0			Kansas City Breweries Co LLC	Limited Liability Company		KS	2016-10-28	1609 N CRYSTAL AVENUE		KANSAS CITY	MO	64126	http://kansascitybreweriescompany.com				
0001716298-19-000001	0			Mighty Well, Inc.	Corporation		DE	2016-09-27	45 Catherine Street	45 catherine st.	Newport	RI	02840	www.mightywell.com				
0001670254-19-000319	0	$1,001,628.00 in investments. Payments are still being processed; final number is yet to be determined.		World Tree COP USA, LLC	Limited Liability Company		NV	2015-06-03	550 West Baseline Road, Suite 102-199		Mesa	AZ	85210	www.worldtree.info	Wefunder Portal LLC	0001670254	007-00033	283503
0001743563-19-000003	0	The Offering exceeded the target offering amount, having received approximately $226,336 in investment commitments, although a final accounting has not yet taken place.		Huge Legal Technology Company, Inc.	Corporation		DE	2017-10-26	550 WEST B. ST. 4TH FLOOR		SAN DIEGO	CA	92101	https://trustandwill.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-19-000611	0			Power2Peer Inc.	Corporation		DE	2018-01-05	100 Morrissey Boulevard	VDC Suite 166	Boston	MA	02125	https://power2peer.com				
0001477932-19-002295	0			WORLD TREE COP USA, LLC	Limited Liability Company		NV	2015-06-03	550 WEST BASELINE ROAD, SUITE 102-199		MESA	AZ	85210	www.worldtree.info				
0001710904-19-000002	0			Rapunzl Investments	Limited Liability Company		IL	2016-07-20	1862 N Dayton St	1862 N Dayton St	Chicago	IL	60614	rapunzlinvestments.com				
0001756381-19-000002	0	The offering successfully closed, having received investment commitments of $96,858, although a final accounting has not yet taken place.		Fretch LLC	Limited Liability Company		NY	2014-12-02	160 RIVERSIDE BLVD 30E		NEW YORK	NY	10069	http://www.fretch.co	OpenDeal Portal LLC	0001751525	007-00167	283874
0001767606-19-000003	0		Reuploading offering statement. Last copy was cut off on the right.	Varner Enterprises Inc	Corporation		DE	2019-02-05	22520 LAHSER RD		SOUTHFIELD	MI	48033	www.l2records.com	truCrowd, Inc	0001667145	007-00015	283063
0001640709-19-000002	0			Bellhop Technologies Inc.	Corporation		DE	2014-04-14	137 W 25TH ST	11TH FL	NEW YORK	NY	10001	www.bellhop.app				
0001770281-19-000001	0			CVBM Interests LLC	Limited Liability Company		TX	2017-01-26	7204 Wardman Dr		Del Valle	TX	78617	heartratesocial.com	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001670254-19-000317	0			Epec Holdings, Inc. (f/k/a Epec Biofuels Holdings, Inc.)	Corporation		FL	2008-10-09	1776 Pine Island Road, Suite 316		Plantation	FL	33322	http://jamesfchyde.com				
0001736283-19-000009	0			Ample Foods, Inc.	Corporation		DE	2015-10-23	55 RODGERS ST.		SAN FRANCISCO	CA	94103	http://amplemeal.com				
0001666102-19-000014	0			Uni-Boil MP Inc.	Corporation		CA	2015-05-08	500 NORTH ATLANTIC BLVD.	#127	MONTEREY PARK	CA	91754	www.uniboil.com				
0001726537-19-000003	0			Pistil & Pollen, LLC	Limited Liability Company		DE	2016-03-16	5082 EAST HAMPDEN AVENUE SUITE 242		DENVER	CO	80222	www.janewest.com				
0001665160-19-000607	0	At the close of the offering, the issuer closed on $181,975 and 183,295 number of securities.		IJUZE Corp	Corporation		DE	2017-01-06	2105 FOOTHILL BLVD.	SUITE B360	LA VERNE	CA	91750	www.powerhero.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000601	0			StorEn Technologies, Inc.	Corporation		DE	2017-01-03	25 Health Sciences Drive		Stony Brook	NY	11790	www.storen.tech				
0001665160-19-000609	0			MicroGen Vet LLC	Limited Liability Company		DE	2017-09-15	1108 Woodland Rd		Pittsburgh	PA	15237	www.microgenvet.com				
0001665160-19-000608	0	At the close of the offering, the issuer closed on $18,336.5 and 5,239 number of securities.		IJUZE Corp	Corporation		DE	2017-01-06	2105 FOOTHILL BLVD.	SUITE B360	LA VERNE	CA	91750	www.powerhero.com	StartEngine Capital, LLC	0001665160	007-00007	
0001747795-19-000003	0			Lavabit, LLC	Limited Liability Company		TX	2004-06-04	5930 ROYAL LANE, STE E. #382		DALLAS	TX	75230	https://www.lavabit.com/				
0001775483-19-000002	0			SureSave Insurance Corp	Corporation		TN	2018-10-08	PO BOX 11		MCMINNVILLE	TN	37110	suresaveagency.com	Wefunder Portal LLC	0001670254	007-00033	
0001728559-19-000003	0	The offering exceeded its target offering amount, receiving approximately $147,577 in investment commitments, although a final accounting has not taken place.		Totle Inc.	Corporation		DE	2017-09-12	260 E BROWN STREET	SUITE 200	BIRMINGHAM	MI	48009	www.totle.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-19-000597	0			BioClonetics Immunotherapeutics, Inc.	Corporation		TX	2009-12-24	1756 Bison Meadow Lane		Heath	TX	75032	www.bioclonetics.com				
0001665160-19-000602	0			Sarita's Macaroni & Cheese, Inc.	Corporation		NY	2005-10-19	197 1st Ave		New York	NY	10003	www.smacnyc.com				
0001722969-19-000001	0			Atlis Motor Vehicles Inc	Corporation		DE	2016-11-09	7259 EAST POSADA AVE		MESA	AZ	85212	www.atlismotorvehicles.com				
0001665160-19-000606	0			Cen Inc.	Corporation		DE	2018-02-09	8070 La Jolla Shores Drive	434	La Jolla	CA	92037	www.cen.ai				
0001665160-19-000598	0			Bioclonetics Immunotherapeutics, Inc.	Corporation		TX	2009-12-24	1756 BISON MEADOW LANE		HEATH	TX	75032	www.bioclonetics.com				
0001728855-19-000001	0			Boon VR LLC	Limited Liability Company		DE	2016-03-09	404 BRYANT ST		SAN FRANCISCO	CA	94107	http://boonvr.com/				
0001665160-19-000603	0	The amount raised at the time of closing is $1,065,739.		GeoOrbital Inc.	Corporation		DE	2014-08-07	17 PROPERZI WAY,		SOMERVILLE	MA	02413	https://www.geoo.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001702939-19-000001	0			Ondello, Inc.	Corporation		DE	2013-03-22	101 CALIFORNIA STREET	SUITE 2710	SAN FRANCISCO	CA	10022	https://www.hellomd.com/				
0001750319-19-000004	0			Smilelove LLC	Limited Liability Company		UT	2017-05-10	2160 E 4500 S	#4	HOLLADAY	UT	84117	https://smilelove.com				
0001665160-19-000595	0	At the close of the offering, the issuer closed on $534,920.52 and 392,241 number of securities.		Shark Wheel, Inc.	Limited Liability Company		CA	2012-10-24	22600 LAMBERT ST	704-A	LAKE FOREST	CA	92630	www.sharkwheel.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000594	0	At the close of the offering, the issuer closed on $35,750 and 18,025 number of securities.		Stella Carakasi DTC Inc.	Corporation		DE	2018-03-29	1329 NINTH STREET		BERKELEY	CA	94710	http://www.stellacarakasi.com	StartEngine Capital, LLC	0001665160	007-00007	
0001755873-19-000002	0			Visuwall Technologies Inc.	Corporation		DE	2015-11-12	15 PARK ROW #18L		NEW YORK	NY	10038	www.visuwall.com				
0001665160-19-000593	0	At the close of the offering, the issuer closed on $70,886.7 and 407,397 number of securities.		GuruMD Virtual Med, Inc	Corporation		DE	2018-08-28	1515 SOUTH CAPITAL TEXAS HIGHWAY	SUITE 105	AUSTIN	TX	78746	www.gurumd.net	StartEngine Capital, LLC	0001665160	007-00007	
0001759355-19-000009	1		This second Amendment is being filed in order to extend the Offering Deadline to June 7, 2019.	Pluton Biosciences, LLC	Limited Liability Company		MO	2017-01-17	312 Planthurst Rd		St. Louis	MO	63119	https://plutonbio.com	Nvsted	0001700730	007-00111	288930
0001665160-19-000592	0	At the close of the offering, the issuer closed on $1,069,971.53 and 2,247,423 number of securities.		HEAL Diabetes Clinics Inc	Corporation		NV	2014-07-16	15332 ANTIOCH STREET PMB438		PACIFIC PALISADES	CA	90272	https://healclinics.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001725458-19-000001	0			California 88, LLC	Limited Liability Company		NY	2017-05-25	2 LINCOLN PLACE 4R		BROOKLYN	NY	11217	coastandvalleywine.com				
0001755891-19-000001	0			GuruMD Virtual Med, Inc	Corporation		DE	2018-08-28	1515 SOUTH CAPITAL TEXAS HIGHWAY	SUITE 105	AUSTIN	TX	78746	https://www.gurumd.net/				
0001753754-19-000001	0			Tendedbar LLC	Limited Liability Company		DE	2014-08-01	505 STEFAN CT		FRANKLIN	TN	37064	www.tendedbar.com				
0001670254-19-000314	0			VoiceVoice, Inc. also dba MaestroConference	Corporation		CA	2007-03-20	2323 Broadway, Suite 110B		Oakland	CA	94612	http://www.voicevoice.com				
0001665160-19-000591	0	At the close of the offering, the issuer closed on $297,962 and 22,430 number of securities.		GeoOrbital Inc.	Corporation		DE	2014-08-07	17 PROPERZI WAY,		SOMERVILLE	MA	02413	https://www.geoo.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-19-000312	0			Better Network, Inc.	Corporation		DE	2015-06-19	151 West 25th Street	11th Floor	New York	NY	10001	https://withfriends.co				
0001665160-19-000590	0	At the close of the offering, the issuer closed on $18,750 and 252 number of securities.		Persona Network, Inc.	Corporation		DE	2015-06-25	182 HOWARD ST. 119		SAN FRANCISCO	CA	94105	https://persona.io	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-19-000311	0			Newchip Inc.	Corporation		DE	2016-06-15	2015 IH 35 South Ste 115		Austin	TX	78741	http://www.newchip.com				
0001665160-19-000589	0	At the close of the offering, the issuer closed on $140,706 and 117,461 number of securities.		Dashing Corp	Corporation		DE	2018-03-22	4742 LIBERTY ROAD SOUTH	SUITE NO. 104	SALEM	OR	97302	www.getdashing.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000588	0			Cheaters III Ltd.														
0001665160-19-000587	0			Sol Boards, Inc.	Corporation		OR	2013-03-06	1001 SW Emkay Dr	Suite 100	Bend	OR	97702	www.golfboard.com				
0001665160-19-000585	0			4Good Inc.														
0001721303-19-000003	0			Ceres Greens LLC	Limited Liability Company		DE	2016-10-31	21 Metro Way	Unit 8	Barre	VT	05641	www.ceresgreens.com				
0001705954-19-000002	0			When it Changed Inc.	Corporation		DE	2014-07-29	244 Canal Street	3R	New York	NY	10013	https://www.are.na				
0001705954-19-000001	0			madeBOS, Inc	Corporation		DE	2016-07-25	2481 60TH AVE		OAKLAND	CA	94605	https://www.madebos.com				
0001674379-19-000005	0			Do., LLC	Limited Liability Company		MI	2012-02-12	444 W. WILLIS ST.	#103	DETROIT	MI	48201	www.bogobrush.com				
0001669191-19-000161	0		issuer updated financial statements.	Vantem Global, LLC	Limited Liability Company		DE	2010-11-22	7 Central St, #180	Suite 1100	Arlington	MA	02476	www.vantemglobal.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001736388-19-000001	0			R3 Printing, Inc.	Corporation		DE	2018-03-12	29-10 Thomson Avenue, 7th Floor, Suite 2		NEW YORK	NY	11101	http://www.r3printing.com				
0001489004-19-000001	0			VERDANT POWER, INC.	Corporation		DE	2006-06-28	694 Main Street		NEW YORK	NY	10044	www.verdantpower.com				
0001735090-19-000001	0			Crowdfind, Inc.	Corporation		DE	2012-07-26	3636 S. IRON STREET		CHICAGO	IL	60609	https://crowdfind.com/				
0000929638-19-000505	0			ICEBREAKER, INC.	Corporation		DE	2017-02-13	25 LYMAN ST		NORTH ATTLEBORO	MA	02760-3306	http://icebr.kr/				
0001765315-19-000004	0			SALEM SPICE, INC.														
0001754776-19-000002	0	The offering exceeded its target offering amount, receiving approximately $74,473 in investment commitments, although a final accounting has not taken place.		PenPal News, Inc.	Corporation		DE	2012-08-27	411 W MONROE ST	SUITE 1626	AUSTIN	TX	78704	www.penpalschools.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001754776-19-000001	0	The Offering successfully exceeded its target offering amount, receiving approximately $113,185 in investment commitments, although a final accounting has not taken place.		Two Spirit LLC	Limited Liability Company		NY	2012-11-19	684 BROADWAY		NEW YORK CITY	NY	10012	https://www.thephluidproject.com/	OpenDeal Inc.	0001672732	007-00046	283874
0001763112-19-000002	0	The Offering successfully raised its maximum offering amount, $1,070,000; although a final accounting has not taken place.		Sapient Industries, Inc.	Corporation		DE	2017-04-12	1735 MARKET STREET		PHILADELPHIA	PA	19103	http://sapient.industries	OpenDeal Portal LLC	0001751525	007-00167	283874
0001746271-19-000002	0			Stepstone Art Resources, LLC	Limited Liability Company		MA	2015-10-27	1921 Dublin Road		Richmond	MA	01254	https://www.see.me				
0001665160-19-000566	0			BluCollr, LLC	Limited Liability Company		NY	2018-01-10	29 Harkin Ln.		Hicksville	NY	11801	http://blucollr.com/				
0001665160-19-000572	0			xCraft Enterprises, Inc.	Corporation		DE	2017-02-28	418 E Lakeside Ave	Suite 08	Coeur d'Alene	ID	83814	www.xcraft.io				
0001697047-19-000002	0			Tasty Minstrel Games, LLC	Limited Liability Company		UT	2009-03-11	4883A Old Highway Road		Mountain Green	UT	84050	http://www.playtmg.com				
0001665160-19-000571	0			microsurgeonbot Inc.	Corporation		DE	2017-05-22	2355 Westwood Blvd., Suite 961		Los Angeles	CA	90064	http://msb.ai				
0001730217-19-000001	0			Gamify, Inc.	Corporation		DE	2017-01-23	105 ADENA RD		NEWTON	MA	02465	gamify.science				
0001710332-19-000002	0			Duralogic USA Inc	Corporation		DE	2017-06-28	12 LA MONTAGNE LN		SANDY	NY	84092	https://www.ravean.com				
0001670254-19-000310	0			Border X Brewing LLC	Limited Liability Company		CA	2012-12-21	2181 Logan Ave		San Diego	CA	92113	http://borderxbrewing.com/				
0001715704-19-000003	0			CrediBLL, Inc.	Corporation		DE	2016-08-22	39510 PASEO PADRE PARKWAY, SUITE 110	SUITE 110	FREMONT	CA	94538	https://www.credibll.com/				
0001742857-19-000004	0			Polymath Labs, Inc.	Corporation		DE	2014-06-05	1412 BROADWAY, FLOOR 21, SUITE 21A22		NEW YORK	NY	10018	www.paragonone.com				
0001660945-19-000001	0			Everytable, PBC	Other	Public Benefit Corporation	DE	2015-10-14	230 W Avenue 26		Los Angeles	CA	90031	https://www.everytable.com/				
0001665160-19-000554	1		Issuer has changed its maximum funding goal.	Keezel, Inc.	Corporation		DE	2017-04-27	20377 SW Acacia Street, 2nd Floor		Newport Beach	CA	92660	https://keezel.co	StartEngine Capital, LLC	0001665160	007-00007	
0001742857-19-000002	0			POQ ISSUER, LLC	Limited Liability Company		DE	2018-05-08	10 Owenoke Way		Riverside	CT	06878	https://www.pocketfulofquarters.com/				
0001774046-19-000001	0			Farm From a Box, Inc.	Corporation		CA	2012-02-06	101 THE EMBARCADERO #214		SAN FRANCISCO	CA	94105	www.farmfromabox.com				
0001665160-19-000582	0			WaterRR, Inc.	Corporation		DE	2018-12-10	10052 Floating Island Way		Shepherd	MT	59079	www.waterrr.co				
0001730905-19-000001	0			Williamsburg Distillery	Corporation		VA	2013-11-05	7218 Merrimac Trail, Unit C		Williamsburg	VA	23185	http://www.8shires.com/				
0001752130-19-000004	0			Book & Main, Inc.	Corporation		DE	2017-03-31	222 MERCHANDISE MART PLAZA	SUITE 1212	CHICAGO	IL	60654	http://bookandmain.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-19-000584	0			Lettuce Networks, Inc	Corporation		DE	2016-04-18	3404 Oak Springs Drive		Austin	TX	78705	www.lettuce.fm				
0001752130-19-000005	0			Bounty0x Inc.	Corporation		DE	2019-01-30	86 FLEET PLACE		BROOKLYN	NY	11201	https://bounty0x.io/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001752130-19-000003	0			CoverUS, Inc	Corporation		DE	2018-04-11	BROOKLYN NAVY YARD, BUILDING 128		BROOKLYN	NY	11201	https://coverus.health/				
0001773979-19-000003	0		Issuer is amending the offering memorandum to make a non-material update for mathematical accuracy in the disclosure under section 227.201(i).	WHEELHOUSE CAPITAL INVESTMENTS INC.	Corporation		MA	2019-03-18	203 WASHINGTON ST	STE 212	SALEM	MA	01970	http://wickedfrostyfarms.com/	MainVest, Inc.	0001746059	007-00162	
0001745226-19-000003	0			Moonlighting LLC	Limited Liability Company		VA	2013-10-10	971 Second Street SE		Charlottesville	VA	22902	www.moonlighting.com				
0001665160-19-000545	1		Issuer is extending their campaign and updating their financials.	xCraft Enterprises, Inc.	Corporation		DE	2017-02-28	418 E Lakeside Ave	Suite 08	Coeur d'Alene	ID	83814	www.xcraft.io	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000558	0			G3C Technologies Corporation	Corporation		NJ	2015-02-25	233 Mt. Airy Road Suite 100		Basking Ridge	NJ	07920	http://www.g3ct.com				
0001665160-19-000573	0			Open Box Buy Corporation	Corporation		NV	2018-08-21	2896 Carmelo Drive		Henderson	NV	89052	www.openboxbuyonline.com				
0001669191-19-000155	0		2018 financials	Braidy Industries, Inc.	Corporation		DE	2016-08-26	1544 Winchester Avenue	Third Floor	Ashland	KY	41101	https://www.braidyindustries.com/	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-19-000560	1		Issuer is extending their campaign and updating their financials.	Ginjan Bros, Inc	Corporation		DE	2018-06-12	800 Grand Concourse	1 JS	Bronx	NY	10451	https://www.drinkginjan.com	StartEngine Capital, LLC	0001665160	007-00007	
0001727168-19-000001	0			Hackrod Inc.	Corporation		DE	2017-02-21	21700 Oxnard St	Suite 2070	Woodland Hills	CA	91367	hackrod.com				
0001739576-19-000001	0			Coinvest LLC	Limited Liability Company		TX	2017-06-30	1424 Charlotte Way		Carrollton	TX	75007	coinve.st				
0001644600-19-000018	0			Sagoon Inc.	Corporation		DE	2006-12-29	1980 TEASEL CT	SUITE 400	WOODBRIDGE	VA	22192	www.sagoon.com				
0001749046-19-000006	0			Nori, LLC	Limited Liability Company		WA	2017-10-31	2208 NW MARKET ST. SUITE 513		SEATTLE	WA	98107	https://nori.com/				
0001665160-19-000569	0			WebTez, Inc.	Corporation		GA	2012-02-15	1673 Donlon St, Suite 202		Ventura	CA	93003	https://www.modvans.com/				
0001665160-19-000581	0			MyApps Corp.	Corporation		FL	2015-12-07	801 International Parkway Suite 500		Lake Mary	FL	32746	https://CallingDr.com				
0001665160-19-000567	0			Bublish, Inc.	Corporation		SC	2014-02-18	1007 Johnnie Dodds Blvd., Suite 125		Mount Pleasant	SC	29464	https://bublish.com/				
0001739119-19-000001	0			YourVirtualSIM Inc.	Corporation		DE	2012-06-12	626 Capp Street #304		San Francisco	CA	94110	http://www.ring4.com				
0001716813-19-000003	0			Care2	Corporation		DE	1998-09-23	203 Redwood Shores Parkway	Suite 230	Redwood City	CA	94065	www.care2.com				
0001665160-19-000576	0			Jet Token Inc.	Corporation		DE	2018-06-04	140 Broadway, 46th Floor		New York	NY	10005	https://www.privatejetcoin.io				
0001705975-19-000001	0			Pitch 25, LLC	Limited Liability Company		TX	2015-12-29	905 Hutchins St		HOUSTON	TX	77003	www.pitch25.com				
0001742065-19-000001	0			DHG Partners, LLC	Limited Liability Company		PA	2017-07-20	1137 S. BRADDOCK AVENUE		PITTSBURGH	PA	15218	www.mygoodnesspgh.com				
0001665160-19-000549	1		Issuer is extending their campaign and updating their financials.	II Transatlantic, Inc.	Corporation		DE	2015-02-24	6615 Flanders Drive	Suite B	San Diego	CA	92121	https://instantimprints.com	StartEngine Capital, LLC	0001665160	007-00007	
0001754594-19-000002	0			Waffle Bus Heights, LLC	Limited Liability Company		TX	2018-08-04	1835 N SHEPARD DR.	SUITE A	HOUSTON	TX	77008	www.thewafflebus.com				
0001665160-19-000562	0			Proctor360 Inc.	Corporation		VA	2018-10-04	1311 High Point Ave.		Richmond	VA	23230	www.proctor360.com				
0001602930-19-000001	0			WorldViz, Inc.	Corporation		DE	2018-02-06	614 SANTA BARBARA STREET		SANTA BARBARA	CA	93101	https://www.worldviz.com/				
0001665160-19-000548	0			ArtMap Inc.	Corporation		CA	2012-12-10	1099 Capitol Street, Suite 221		Eagle	CO	81631	hackernoon.com				
0001665160-19-000578	0			Wand USA Inc	Corporation		DE	2018-07-03	1770 Chestnut Pl Apt 1019		Denver	CO	80202	www.wandusa.com				
0001746343-19-000002	0			Sing 1, LLC	Limited Liability Company		TX	2017-07-28	1135 MOSAICO LN		HOUSTON	TX	77055	www.cravesing.com				
0001750319-19-000001	0			Airto, Inc	Corporation		DE	2012-03-26	137 W 25th Street, 11th Floor		New York	NY	10001	https://www.seatassignmate.com				
0001665160-19-000543	0			Life Recovery Systems HD, LLC	Limited Liability Company		LA	2002-06-06	711 Kimball Ave		Alexandria	LA	71301	www.life-recovery.com				
0001664957-19-000004	0			Pearachute Inc.	Corporation		DE	2015-11-23	1564 N Damen Ave	Ste 303	Chicago	IL	60654	www.pearachutekids.com				
0001665160-19-000540	0			One Roq Spirits LLC	Limited Liability Company		NY	2012-03-12	430 Virginia Street		Buffalo	NY	14201	www.oneroqclub.com				
0001715007-19-000001	0			FreshMynd Inc.	Corporation		DE	2017-08-01	10390 FARALLONE DR		CUPERTINO	CA	95014	www.freshmynd.com				
0001670254-19-000309	0			Arolucha, Inc.	Corporation		DE	2017-10-06	PO Box 680276		Franklin	TN	37068	http://www.arolucha.com				
0001665160-19-000539	0			THAT'S EATERTAINMENT CORP.	Corporation		NV	2013-11-21	7377 E. Doubletree Ranch Rd., Suite 280		Scottsdale	AZ	85258	www.modernround.com				
0001665160-19-000537	0			Next Future Transportation inc.	Corporation		DE	2015-02-27	246 Race Street		San Jose	CA	95126	http://www.next-future-mobility.com				
0001674632-19-000001	0			Beta Bionics, Inc	Corporation		MA	2015-10-21	BUSINESS INNOVATION CENTER	8 SAINT MARY'S STREET, SUITE 936	BOSTON	MA	02215	www.betabionics.com				
0001667731-19-000139	0			Clean Bite, LLC	Limited Liability Company		PA	2017-07-26	10 Williams Road		Haverford	PA	19041	www.cleanbitetm.com				
0001139685-19-000001	0			20/20 GeneSystems, Inc.	Corporation		DE	2000-08-07	9430 KEY WEST AVE.		ROCKVILLE	MD	20850	www.2020gene.com				
0001665160-19-000535	1		Issuer is extending their campaign and updating their financials.	THAT'S EATERTAINMENT CORP.	Corporation		NV	2013-11-21	7377 E. Doubletree Ranch Rd., Suite 280		Scottsdale	AZ	85258	www.modernround.com	StartEngine Capital, LLC	0001665160	007-00007	
0001644600-19-000016	0			Legion M Entertainment, Inc.	Corporation		DE	2016-03-04	1801 CENTURY PARK EAST 24TH FLOOR		LOS ANGELES	CA	90067	www.legionm.com				
0001674612-19-000001	0			ZELGOR INC.	Corporation		DE	2012-08-03	745 ATLANTIC AVE		BOSTON	MA	02111	zelgor.com				
0001669191-19-000150	0			Maingear, Inc.	Corporation		DE	2002-09-13	206 MARKET ST		KENILWORTH	NJ	07033	maingear.com				
0001706024-19-000001	0			GoSun Inc.	Corporation		DE	2016-12-21	1217 ELLIS ST		CINCINNATI	OH	45223	https://www.gosun.co/				
0001742118-19-000001	0			Abeille Beaute LLC	Limited Liability Company		PA	2015-11-02	2327 MURRAY AVENUE		PITTSBURGH	PA	15217	www.pittsburghhoney.com				
0001757055-19-000002	0			Growgenics LLC	Limited Liability Company		RI	2014-05-16	5600 POST RD, STE 114-191		EAST GREENWICH	RI	02818	https://growgenics.net/				
0001665160-19-000532	1		Updating Price Per Share, extending end date of financials, and increasing max funding goal.	Fusion Properties Management Group, Inc. d/b/a Fusion Farms	Corporation		PR	2016-10-31	2009 Calle Jaime Rodriguez		Mayaguez	PR	00682	https://www.fusionfarmspr.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-19-000148	0		issuer updated financial statements.	BumBee Designs Incorporated	Corporation		CA	2018-06-04	1250 Borregas Avenue	#131	Sunnyvale	CA	94089	http://www.bumbeeseat.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001731813-19-000003	0			Emily Hines	Corporation		DE	2015-07-24	1820 South Steele Street		Denver	CO	80210	https://sweatcosmetics.com/				
0001722850-19-000001	0			Krav Maga NYC, LLC	Limited Liability Company		NY	2010-06-24	122 W 27TH ST	GROUND FL	NEW YORK	NY	10001	www.krav-maga.nyc				
0001736304-19-000002	0			Primo Wind, Inc.	Corporation		CA	2012-12-26	7350 Trade Street	Suite B	San Diego	CA	92121	www.primowind.com				
0001700829-19-000005	0			SEC Upload	Corporation		DE	2014-08-04	2880 Helen St		Oakland	CA	94608	http://lendsnap.com				
0001665160-19-000527	1		Issuer is extending their campaign and updating their financials.	Keezel, Inc.	Corporation		DE	2017-04-27	20377 SW Acacia Street, 2nd Floor		Newport Beach	CA	92660	https://keezel.co	StartEngine Capital, LLC	0001665160	007-00007	
0001683168-19-001255	0			Hylete, Inc.	Corporation		DE	2012-03-26	564 Stevens Avenue		Solana Beach	CA	92075	www.hylete.com				
0001771760-19-000002	0		correction of typo in offering statement document.	Bakery on the Square	General Partnership		OH	2019-01-01	34 PUBLIC SQ		ANDOVER	OH	44003	http://www.bakeryonthesquare.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001723348-19-000001	0			Millie's Ice Cream Truck, LLC	Limited Liability Company		PA	2017-11-14	6901 LYNN WAY		PITTSBURGH	PA	15208	http://www.millieshomemade.com/				
0001713167-19-000002	0			French Morning Media Group Inc	Corporation		DE	2017-07-21	27 West 20th Street	Suite 800	New York	NY	10011	frenchmorning.com				
0001598982-19-000002	0			True Gault, Inc.	Corporation		DE	2014-01-31	154 Cobblestone Court	Suite 175	Victor	NY	14564	www.truegault.com				
0001739405-19-000001	0			Oxalis Food, LLC	Limited Liability Company		NY	2016-04-04	936 ST MARKS AVE #3A		BROOKLYN	NY	11213	oxalisnyc.com				
0001665160-19-000517	0			Keezel, Inc.	Corporation		DE	2017-04-27	20377 SW Acacia Street, 2nd Floor		Newport Beach	CA	92660	https://www.keezel.us				
0001669191-19-000146	0		issuer extended offering deadline.	Domestic Brands Inc	Corporation		DE	2018-09-19	235 E Broadway	Ste 518	Long Beach	CA	90802	cnctea.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001726635-19-000002	0			theCut LLC	Corporation		DE	2018-07-03	4491 Cheshire Station Plaza	PMB 165	Dale City	VA	221	thecut.co				
0001665160-19-000513	0			ElectroniXiQ, Inc.	Corporation		GA	2015-04-15	88 North Avondale Rd.	#506	Avondale Estates	GA	30002	https://electronixiq.com/				
0001669191-19-000145	0		issuer updated financial statements.	Domestic Brands Inc	Corporation		DE	2018-09-19	235 E Broadway	Ste 518	Long Beach	CA	90802	cnctea.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001144204-19-022336	0			ZENII, LLC	Limited Liability Company		NY	2013-12-31	20 WEST 125TH STREET		NEW YORK	NY	10027	www.intrommune.com				
0001738944-19-000002	0			PIXILATED LLC	Limited Liability Company		MD	2012-01-05	3200 JAMES STREET		BALTIMORE	MD	21230	www.pixilated.com				
0001754591-19-000001	0			607 Western Restaurants LLC	Limited Liability Company		DE	2018-03-23	607 S WESTERN AVE.		LOS ANGELES	CA	90005	www.babybluesbbq.com				
0001724091-19-000001	0			Bravery Chef Hall, LP	Limited Partnership		TX	2017-07-10	1008 PRAIRIE ST		HOUSTON	TX	77002	braverychefhall.com				
0001665160-19-000511	0			Jinglz, Inc.	Corporation		FL	2017-03-09	10802 Lake Wynds Court		Boynton Beach	FL	33437	https://www.playjinglz.com				
0001716072-19-000001	0			Fathom Drones Inc	Corporation		DE	2017-06-30	401 HALL ST	SUITE 213	GRAND RAPIDS	MI	49503	fathomdrone.com				
