ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001574738-19-000002	1	FileThis, Inc.	Brian Berson	CEO, Director
0001670254-19-000268	1	Inhabit.io, Inc	Chaitanya Mishra	CEO
0001670254-19-000264	1	Minds, Inc.	Bill Ottman	CEO
0001665160-19-000397	1	Fusion Properties Managment Group, Inc.	Kendell Lang	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001670254-19-000260	1	Venomyx, Inc	Daniel Dempsey	Founder & CEO
0001670254-19-000259	1	Curtiss Motorcycle Company, Inc.	Jay Etheridge	CFO
0001665160-19-000396	1	Solutions Vending International, Inc.	Dawn Dickson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000395	1	Geopulse Exploration Inc.	Marcus Laun	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001717904-19-000004	1	G&G Laboratories, Inc	Michael Lui	Chief Executive Officer
0001715704-19-000002	1	CrediBLL, Inc.	Neeraj Sharma	CEO, Comptroller, and Chief Financial Officer
0001665160-19-000394	1	Microsurgeonbot Inc.	Allan Grosvenor	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000390	1	Goffee, Inc.	Vincent Meyer	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001765395-19-000002	1	Bumpy Pickle LLC	Daniel Ampuero	Member
0001670254-19-000250	1	Impact Hub Honolulu LLC	Nam Vu	Co-Founder
0001493152-19-005762	1	Smoke Cartel, Inc.	/s/ Darby Cox	CEO
0001737125-19-000009	1	SmartGurlz Us Inc	SHARMI ALBRECHTSEN	CEO
0001771075-19-000002	1	Ogden's Own Distillery, Inc.	Steve Conlin	CEO
0001647487-19-000001	1	Republic Restoratives LLC	Pia Carusone	Owner
0001553350-19-000423	1	Worth Financial, Inc.	/s/ Sally Outlaw	Chief Executive Officer
0001665160-19-000386	1	Kalibrate Blockchain Corporation	Calvin Wiese	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer
0001668287-19-000012	1	Plugsby, LLC	William Jay Bennett	Founding CEO
0001738308-19-000005	1	Kare Mobile Inc	Brittany Becker	COO
0001729012-19-000001	1	Movatic, Inc.	Ansgar Strother	CEO
0001771010-19-000003	1	Hohm Inc.	Jonathon Nikolas Woods	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer
0001743601-19-000002	1	Building Economic Advancement Network Corp	Darren V. Walker	CEO
0001706256-19-000001	1	1787 Financial Corporation, Inc.	Jean Borno	President
0001774339-19-000001	1	Lillii RNB Inc	Barbara Jones	Founder/CEO
0001665160-19-000382	1	Xcraft Enterprises, LLC	JD Claridge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-19-000247	1	Unity Vibration Living Kombucha Tea LLC	Rachel Kanaan	Co-founder
0001773979-19-000001	1	WHEELHOUSE CAPITAL INVESTMENTS INC.	JOHN P. BAILES	CEO
0001765507-19-000005	1	POPOVER KING LLC	Maria Cabuquit	CEO
0001670254-19-000244	1	Neurohacker Collective, LLC	Hakan Lindskog	Chief Operating Officer
0001670254-19-000243	1	SFO84, Inc	Matthieu Jost	CEO
0001665160-19-000381	1	Locking Line Barriers Corporation dba WATERBLOCKS	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer
0001665160-19-000380	1	Keezel, Inc.	Friso Schmid	CFO, Principal Financial Officer and Principal Accounting Officer
0001670254-19-000239	1	All ebt Foundation	Elijah Andres Calderon Morin	CEO & Co-Founder
0001771010-19-000002	1	Hohm Inc.	Jonathon Nikolas Woods	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer
0001670254-19-000234	1	VirZOOM, Inc.	Eric Janszen	Co-founder and CEO
0001665160-19-000373	1	Franny's Distribution Inc	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001734702-19-000002	1	Finnest, Inc.	Richard Sawyer III	Chief Executive Officer
0001767504-19-000002	1	Brooklyn Heights Farm Residences LLC	Doug Maxwell	Doug Maxwell, Manager of the Managing Member, S3RD LLC
0001765833-19-000003	1	automed Inc.	David Edwards	Principal executive officer, principal financial officer, principal accounting officer, and director
0001764876-19-000003	1	Halo Energy LLC	Vincent Loccisano	CEO
0001669191-19-000131	1	Kindred Brands, Inc.	Andy Fox	Chief Executive Officer
0001670254-19-000230	1	Chicago Steak Company, Inc.	Matt Crowley	Vice President
0001685453-19-000001	1	Lawrence Hunt Fashion, Inc.	Jeff Schattner	CEO
0001665160-19-000371	1	Security Biometrics Corp	Joseph Gangi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-19-000229	1	Take Me to Tarzana LLC	Maceo Greenberg	Filmmaker
0001670254-19-000228	1	Federation Brewing, LLC	Larry Cretan	Co-founder and CFO
0001670254-19-000227	1	SouveNEAR, LLC	Suzanne Southard	Manager
0001670254-19-000226	1	Homefree, LLC	Jill Robbins	Founder/President
0001670254-19-000225	1	The Clement Street Brewpub, LLC	Ivan Hopkinson	Founder
0001768551-19-000003	1	47-53 Crescent Ave, LLC	Kim Bianca Williams	Manager of Manager, Urban Synergy in Action, LLC
0001665160-19-000369	1	Frannys Distribution Inc.	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000366	1	Karaganda, LLC	Max Weissberg	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001670254-19-000223	1	Naia, Inc.	Chris Tan	CEO and Co-Founder
0001670254-19-000221	1	Impact Science Education, Inc.	Ladie Malek	Co-Founder and President
0001670254-19-000218	1	Digitally Imported, Inc.	Gregory Ari Shohat	Founder and CEO
0001670254-19-000215	1	Altcoin Exchange, Inc.	Andrew Gazdecki	CEO and Co-Founder
0001768580-19-000001	1	BOODSKAPPER INC	Bejoynath Narayanapillai	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer
0001670254-19-000213	1	Loveseat, Inc	Chris Stanchak	Cofounder & CEO
0001670254-19-000209	1	FamTerra, Inc	Elena Krasnoperova	Founder, CEO
0001665160-19-000363	1	Esportz Entertainment Corp.	Mark Thimmig	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer
0001670254-19-000205	1	MySwimPro, Inc.	Fares Ksebati	CEO and Co-Founder
0001665160-19-000361	1	Persona Network, Inc.	Matthew Kerle	CEO, Principal Executive Officer and Director
0001642688-19-000001	1	Robin Technologies Inc.	Justin Crandall	Chief Executive Officer
0001740120-19-000001	1	JWJTWO LLC	William Patterson	Owner
0001739408-19-000001	1	Tall Pines Distillery LLC	Lisa Welsh	Owner
0001639097-19-000003	1	Chimani, Inc.	/s/Kerry Gallivan	Director & Chief Executive Officer
0001750894-19-000001	1	Zeehaus Inc.	Justin Lee	CEO
0001770444-19-000002	1	Video Scout LLC	Thomas Richard DeMorro, Jr.	Manager
0001731197-19-000001	1	Taste Labs, Inc	John Lin	CEO, principal executive officer, principal financial officer, principal accounting officer
0001731197-19-000003	1	Taste Labs, Inc	John Lin	CEO, principal executive officer, principal financial officer, principal accounting officer
0001740075-19-000003	1	Ecoventz Inc.	Andreas Roussos	CEO
0001773139-19-000002	1	ENHANCED POTENTIAL HOLDINGS, INC	David McCullar	President/CEO
0001773260-19-000005	1	Rockridge International Corp	David Roche	President
0001773260-19-000003	1	Rockridge International Corporation	David Roche	President
0001665160-19-000360	1	Firebot Inc	Mark Baldino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000359	1	Firebot Inc	Mark Baldino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000358	1	MicroGen Vet LLC	Kurt Dombkowski	CEO, Principal Executive Officer, Manager
0001665160-19-000357	1	Icarus Blockchain Group Inc.	Maya Parbhoe	CEO, Principal Executive Officer and Director
0001669191-19-000129	1	Rapunzl Investments, LLC	Brian Curcio	Principal Executive Officer
0001763665-19-000002	1	Orange Wolf Content L.L.C.	Vyacheslav I Anishchenko	Member
0001665160-19-000356	1	Open Box Buy Corp	Richard Marino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000355	1	WebTez Inc.	Peter J. Tezza II	CEO, Principal Executive Officer and Director
0001568609-19-000001	1	Cuddle Clones LLC	Jennifer Williams	CFO
0001740075-19-000002	1	Ecoventz Inc.	Andreas Roussos	CEO
0001739450-19-000004	1	Fluent Forever Inc.	Gabriel Wyner	CEO
0001695816-19-000006	1	FenSens, Inc	Andrew Karuza	CEO
0001669191-19-000127	1	GT Spirits Inc	Christopher Moran	Principal Executive Officer
0001669191-19-000125	1	God's Garden Treasures LLC	Karin Crawford	Principal Executive Officer
0001670254-19-000200	1	Tribal LLC	Marni Shymkus	Co-founder
0001760272-19-000004	1	New Moon Clothing, Inc.	Carole Murphy	President
0001765300-19-000004	1	FanBeat Inc.	EDWARD TRIMBLE	CHIEF EXECUTIVE OFFICER
0001670254-19-000194	1	The Bacon Jams LLC	Michael Oraschewsky	Chief Executvie Boar
0001670254-19-000202	1	Caresplit, Inc	Arielle McKenzie	Founder
0001770444-19-000001	1	Video Scout LLC	Thomas Richard DeMorro, Jr.	Chief Executive Officer
0001763665-19-000001	1	Orange Wolf Content L.L.C.	Vyacheslav I Anishchenko	Member
0001669191-19-000122	1	HUNNY, INC.	Jeff Vanderpol	Principal Executive Officer
0001669191-19-000120	1	Orion Aircraft Company LLC	Andrew House	Principal Executive Officer
0001762066-19-000001	1	Anjin Services Group, Inc.	Michael Woodrum	CEO
0001665160-19-000353	1	Eclipse Diagnostics Inc.	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-19-000192	1	Heroin Film LLC	Spencer T Folmar	Director, Writer, and Producer
0001670254-19-000190	1	eBroadcast Media Group Inc.	Jesse Wacht	Founder, CEO, Executive Producer
0001746725-19-000002	1	Veptas Technology Solutions, Inc	John C. George	CFO
0001665160-19-000351	1	G3C Technologies Corp	Vitaly Khusidman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001771760-19-000001	1	Bakery on the Square	Viki Allin	Owner
0001765748-19-000006	1	Jack Henry Spirits LLC	John Barlow	Member
0001665160-19-000350	1	Bublish Inc.	Kathy Meis	President and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001691903-19-000002	1	Fun-gi Games LLC	Alfred Fung	CEO
0001670254-19-000187	1	Venomyx, Inc	Daniel Dempsey	Founder & CEO
0001670254-19-000186	1	Womp Studio LLC	Gabriela Trueba	Founder / CEO
0001670254-19-000184	1	Habit Carbon 2 LLC	Lisa Ruskaup	CEO
0001665160-19-000349	1	Solutions Vending International, Inc.	Dawn Dickson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000346	1	Rayton Solar Inc.	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-19-000182	1	10 Below Franchising, LLC	Wilson Tam	Co-founder
0001751259-19-000001	1	5 Generation Bakers, LLC	Scott Baker	Owner
0001670254-19-000177	1	Onedome Global, Inc.	Bertram Meyer	CEO
0001768151-19-000003	1	Subziwalla LLC	Sajal Rohatgi	Manager
0001752109-19-000002	1	ROOTS & VINE PRODUCE & CAFE, INC	Ena Jones	President / CEO
0001766440-19-000006	1	Pope's Kitchen, LLC	Clark Pope	Owner
0001773322-19-000001	1	Mompops, Inc.	Stephanie Cohen	Owner
0001670254-19-000176	1	Neurocarrus Inc	Paul Blum	Co-founder/CEO
0001670254-19-000174	1	EVELO, Inc.	Boris Mordkovich	CEO
0001721517-19-000001	1	Sentry Baby Products, LLC	/s/ Jim Holley	CEO
0001665160-19-000344	1	Cityfreighter Inc	Michael Schoening	President, Principal Executive Officer and Director
0001708142-19-000007	1	Ironclad Distillery, Inc.	/s/Stephen King	President
0001745722-19-000001	1	LiveShopBuy, Inc.	Joseph Anselmo	CEO
0001617350-19-000002	1	Banaia, Inc.	Himanshu Agarwal	Director & Chief Executive Officer
0001144204-19-018627	1	ITFT, INC.	/s/ Matthew Godley	Founder & CEO
0001665160-19-000343	1	GeoOrbital Inc.	Michael Burtov	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001758255-19-000005	1	Thumb Butte Distillery, Inc.	Dana Murdock	President & Director
0001665160-19-000342	1	Boku International Inc	Lynn Rolle	CEO, Principal Executive Officer, Manager, Principal Financial Officer and Principal Accounting Officer
0001769004-19-000005	1	Sleepless Musical, LLC	David Shor	Sole Member
0001768117-19-000002	1	ITERUM FOODS LLC	Matthew McPherson	Owner
0001665160-19-000341	1	JWL.COM, Inc.	David Zinberg	CEO, Principal Executive Officer and Director
0001644600-19-000006	1	Voyage Media Inc.	Nathaniel Mundel	CEO and Director
0001772863-19-000001	1	DEW DROP INN NOLA, L.L.C.	Christopher Ryan Thomas	President, CEO
0001719522-19-000001	1	FC Sugar, LLC	Sameer Patel	Manager of APRB, LLC, the manager of the Issuer
0001670254-19-000168	1	Modern Times Drinks, Inc.	Chris Sarette	Chief Operations Officer
0001769284-19-000001	1	Osiris Media Corp	Randall James Bee II	Founder, CEO
0001769004-19-000004	1	Sleepless Musical, LLC	David Shor	Sole Member
0001747795-19-000002	1	Lavabit, LLC	Ladar Levison	CEO
0001715749-19-000002	1	3DaGoGo, Inc	Drew Taylor	CEO
0001669191-19-000112	1	Swoon City Music LLC	Maureen Lloren	Principal Executive Officer
0001213900-19-005827	1	MOCKOUT, INC.	/s/ Michael McKeon	President and CEO
0001666102-19-000010	1	GLUTE PROS, LLC	Jared Davis	Chief Executive Officer
0001665160-19-000340	1	Wand USA Inc.	Andrew Schlack	CEO, Principal Executive Officer and Director
0001670254-19-000163	1	Baron Nahmias Inc.	Dorit Nahmias	President
0001670254-19-000162	1	'Laine's Bake Shop LLC, BG Consortium LLC	Rachel E. Bernier-Green	Owner
0001769004-19-000003	1	Sleepless Musical, LLC	David Shor	Sole Member
0001766810-19-000002	1	Ruf Technology Corp	Jeff Chen	CEO
0001668287-19-000011	1	Simpkins E-Bikes, Inc.	Kent Simpkins	Owner
0001144204-19-018142	1	Blue World Voyages LLC	Hal Gassenheimer	CFO
0001768348-19-000001	1	Ubitquity LLC	Nathan Wosnack	principal executive officer, principal financial officer, principal accounting officer
0001665160-19-000337	1	ChicknCone Franchise, LLC	Jonathan Almanzar	CEO, Principal Executive Officer, Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000333	1	NowKeto Corporation	Joshua Paul Christensen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000335	1	PerFIcT Inc.	Cory McKane	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001767272-19-000001	1	WIN-WIN APP,INC.	Michael Brown	Chief Executive Officer
0001665160-19-000322	1	Denim LA, Inc.	Corey Epstein	Co-CEO, Principal Executive Officer and Director
0001665160-19-000321	1	Third Coast Aviation Inc.	Robert Boulanger	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer
0001771075-19-000001	1	Ogden's Own Distillery, Inc.	Steve Conlin	CEO
0001770563-19-000001	1	Batch LLC	Meghan Pohl	Owner
0001766620-19-000003	1	Gimme Radio Inc.	Tyler Lenane	CEO
0001666102-19-000009	1	Outlook Corporate Consulting, LLC.	Adam J. Robison	Chief Executive Officer
0001665160-19-000319	1	Lettuce Networks, Inc.	Yogesh Sharma	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001739571-19-000001	1	Crab Corner II, LLC	John Smolen	Owner
0001736283-19-000008	1	Ample Foods, Inc.	Connor Young	President and Chief Executive Officer
0001731540-19-000003	1	WolfPack Systems, Inc	Jonathan Chashper	CEO and Founder
0001758188-19-000003	1	Throwback Family Fun, LLC	Peter Redwine	Owner
0001669191-19-000109	1	Subba Media Inc	Mark Jennings	Principal Executive Officer
0001758188-19-000002	1	Throwback Family Fun, LLC	Peter Redwine	Owner
0001772270-19-000001	1	THIRD CLIFF BAKERY LLC	MARGARET CROWLEY	OWNER
0001665160-19-000317	1	Arygin Corporation	Giovanni Austin	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001760049-19-000002	1	Coinseed, Inc.	Sukhbat Lkhagvadorj	CFO
0001723949-19-000001	1	Fatwood LLC	Robert Dames	President
0001668287-19-000009	1	Shira Productions, LLC	DAVY HOBSON	Owner
0001755873-19-000001	1	Visuwall Technologies Inc.	Kobi Wu	CEO & Director
