ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001665160-19-000113	1	Charles Powell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-28
0001665160-19-000112	2	Scott Marchard	CFO and Principal Financial Officer and Principal Accounting Officer	2019-01-28
0001665160-19-000112	1	John R. Humphrey	CEO and Founder, Principal Executive and Director	2019-01-28
0001669191-19-000027	4	Ryan Meduna-Gee	Board Member	2018-10-09
0001669191-19-000027	3	Ryan Meduna-Gee	Principal Accounting Officer	2018-10-09
0001669191-19-000027	2	Ryan Meduna-Gee	Principal Financial Officer	2018-10-09
0001669191-19-000027	1	Dagan Mishoulam	Principal Executive Officer	2018-10-09
0001669191-19-000027	5	Dagan Mishoulam	Board Member	2018-10-09
0001763120-19-000003	1	Joseph Troyen-Schwartz	Director, Chief Executive Officer and Secretary	2019-01-25
0001763120-19-000003	2	Miguel Vazquez	Director and Chief Technology Officer	2019-01-25
0001763120-19-000003	3	Azita Ardakani	Director	2019-01-25
0001736283-19-000006	1	Connor Young	Director	2019-01-25
0001745727-19-000001	1	Taylor Jacobson	Director	2019-01-25
0001665160-19-000110	1	Robert Rogener	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-25
0001749548-19-000002	1	Debbie Pfisterer	Director, Treasurer, and CFO	2019-01-25
0001670254-19-000031	4	DAVID WIDMAN	DR	2019-01-24
0001670254-19-000031	3	Anthony Kaul	Chief Operations Officer	2019-01-24
0001670254-19-000031	2	Sandeep (Sonny) S. Kohli	Co-founder & Chief Medical Officer	2019-01-24
0001670254-19-000031	1	Michele	Middlemore	2019-01-25
0001670254-19-000031	5	Robert Kaul	Founder & CEO	2019-01-24
0001749548-19-000001	1	Jenn Diesi	Chief Executive Officer, President, Secretary, Chief Financial Officer, Director	2019-01-25
0001670254-19-000025	3	David Forsberg	CRO	2018-11-02
0001670254-19-000025	4	Jerry Ropelato	CEO	2018-11-02
0001670254-19-000025	2	Joey Skinner	COO	2018-11-02
0001670254-19-000025	1	Lesa May	Controller	2018-11-02
0001669191-19-000025	4	Steven Coen	Board Member	2018-10-04
0001669191-19-000025	2	Steven Coen	Principal Financial Officer	2018-10-04
0001669191-19-000025	1	Steven Coen	Principal Executive Officer	2018-10-04
0001669191-19-000025	3	Steven Coen	Principal Accounting Officer	2018-10-04
0001670254-19-000024	1	Paul Blum	Co-founder/CEO	2019-01-22
0001765585-19-000001	1	Ashley Kohl	Owner	2019-01-24
0001669191-19-000022	3	Johanne Medina	Principal Accounting Officer	2019-01-23
0001669191-19-000022	6	John  Preston	Board Member	2019-01-23
0001669191-19-000022	7	Christopher Schuh	Board Member	2019-01-23
0001669191-19-000022	1	Craig Bouchard	Principal Executive Officer	2019-01-23
0001669191-19-000022	4	Norton Schwartz	Board Member	2019-01-23
0001669191-19-000022	5	Craig Bouchard	Board Member	2019-01-23
0001669191-19-000022	2	Julio Ramirez	Principal Financial Officer	2019-01-23
0001765252-19-000001	1	Neil Biafore	CEO	2019-01-24
0001665160-19-000106	2	Toyosi Azeez	Principal Financial Officer, Principal Accounting Officer	2019-01-24
0001665160-19-000106	1	Tobie Azeez	CEO, Principal Executive Officer and Director	2019-01-24
0001764809-19-000001	1	Bill Jenks	CEO and Director	2019-01-24
0001764809-19-000001	2	Peter Wright	President and Director	2019-01-24
0001665160-19-000103	1	Kendell Lang	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2019-01-24
0001665160-19-000101	2	Martin Conlon	Director	2019-01-24
0001665160-19-000101	1	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2019-01-24
0001665160-19-000099	1	Jason Giddon	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-01-24
0001756381-19-000001	1	Naresh Mulchandani	Manager	2019-01-24
0001648770-19-000004	1	Amanda Greenberg	Director, President, Secretary, Treasurer	2019-01-24
0001648770-19-000004	2	Noah Bornstein	Director, Chief Technology Officer	2019-01-24
0001758135-19-000001	1	Nicolas Bergengruen	CMO	2019-01-24
0001758135-19-000001	2	Jose Pablo Toscano	CEO	2019-01-24
0001765507-19-000003	2	John Love	COO	2019-01-23
0001765507-19-000003	1	Maria Cabuquit	CEO	2019-01-23
0001765507-19-000001	2	John Love	COO	2019-01-23
0001765507-19-000001	1	Maria Cabuquit	CEO	2019-01-23
0001758964-19-000002	1	Isaac Nabors	Manager	2019-01-23
0001758964-19-000002	2	Derek Waleko	Manager	2019-01-23
0001670254-19-000021	1	James R Hyde	Co - Vice Chair	2019-01-21
0001670254-19-000021	2	Ronald H. Miller	CEO/President,Co Vice Chair	2019-01-21
0001670254-19-000021	3	Glenn Pohs	Director	2019-01-21
0001670254-19-000021	4	Steven Relis	CFO and Treasurer	2019-01-21
0001670254-19-000021	5	steven heller	secretary	2019-01-21
0001670254-19-000021	6	Steve Vanechanos	Executive Chairman of the Board	2019-01-21
0001756092-19-000002	1	Robert Ahn	Managing Member	2019-01-23
0001756092-19-000002	2	Robert Kim	Managing Member	2019-01-23
0001756092-19-000002	3	Richard McCarthy	Operations Manager	2019-01-23
0001756092-19-000001	1	Dominic Moreau	Managing Member	2019-01-23
0001665160-19-000087	1	Shaynea Williams	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-01-23
0001665160-19-000083	1	Richard Palicka	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-22
0001665160-19-000083	2	Michael Hamm	Chairman and Director	2019-01-22
0001736283-19-000005	1	Connor Young	Director	2019-01-17
0001665160-19-000081	7	Jeffry Gerber, MD	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-22
0001665160-19-000081	6	Gary L. German	Director	2019-01-22
0001665160-19-000081	5	Michael Roth	Director, Chairman, and Secretary	2019-01-22
0001665160-19-000081	4	Eric Westman	Director, Chief Medical Officer	2019-01-22
0001665160-19-000081	8	David Roderick	Director	2019-01-22
0001665160-19-000081	3	Bruce Rossiter	Director	2019-01-22
0001665160-19-000081	1	Richard Koffler	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-22
0001665160-19-000081	2	Sherron Kittle	Director	2019-01-22
0001665160-19-000080	1	Taegon Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-22
0001665160-19-000079	3	Kwasi Ansu	Controller and Manager	2019-01-22
0001665160-19-000079	1	Franz Hochstrasser	Principal Executive Officer and Manager	2019-01-22
0001665160-19-000079	2	Matthew Moroney	Principal Financial Officer and Manager	2019-01-22
0001644600-19-000004	1	Howard Marks	Chief Executive Officer, Chief Financial Officer, Chief Accounting Officer and Director	2019-01-22
0001644600-19-000004	2	Ronald Miller	Director and Chairman	2019-01-22
0001665160-19-000078	1	Kirk Maust	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-01-22
0001736283-19-000002	1	Connor Young	Director	2019-01-17
0001665160-19-000077	1	Chris Lustrino	CEO and Manager, Principal Financial Officer, Principal Accounting Officer	2019-01-22
0001665160-19-000077	2	Cecilia Lenk	Manager	2019-01-22
0001644600-19-000002	2	Ronald Miller	Director and Chairman	2019-01-22
0001644600-19-000002	1	Howard Marks	Chief Executive Officer, Chief Financial Officer, Chief Accounting Officer and Director	2019-01-22
0001743482-19-000002	1	Matt Wilkerson	CEO	2019-01-22
0001743482-19-000002	2	Byron Hsu	President & CTO	2019-01-22
0001751635-19-000001	1	Sona Shah	CEO	2019-01-22
0001751635-19-000001	2	Teresa Cauvel	CTO	2019-01-22
0001670254-19-000013	2	Dean Palin	Partner	2019-01-18
0001670254-19-000013	1	James Frischling	Partner	2019-01-18
0001648770-19-000003	3	Matt Aune	CFO, Director	2019-01-18
0001648770-19-000003	2	Randall Crowder	COO, Director	2019-01-18
0001648770-19-000003	1	Alan Knitowski	CEO, Chairman	2019-01-18
0001670254-19-000013	3	Michael Schatzberg	PARTNER	2019-01-14
0001670254-19-000016	1	Madeline Alcott	Co-CEO, Co-Founder	2018-12-11
0001670254-19-000017	3	Rob Rubens	Founder	2019-01-14
0001670254-19-000017	2	Robert B Rubens	Board Member	2019-01-14
0001670254-19-000017	1	Michael Paolucci	Board Member	2019-01-15
0001665160-19-000075	1	Max Weissberg	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-01-18
0001648770-19-000002	2	Noah Bornstein	Director, Chief Technology Officer	2019-01-18
0001648770-19-000002	1	Amanda Greenberg	Director, President, Secretary, Treasurer	2019-01-18
0001758964-19-000001	2	Derek Waleko	Manager	2019-01-18
0001758964-19-000001	1	Isaac Nabors	Manager	2019-01-18
0001670254-19-000016	2	Ryan Miner	Co-CEO, Co-Founder	2018-12-11
0001669191-19-000017	3	Karin Crawford	Principal Accounting Officer	2018-09-21
0001669191-19-000017	2	Karin Crawford	Principal Financial Officer	2018-09-21
0001669191-19-000017	1	Karin Crawford	Principal Executive Officer	2018-09-21
0001669191-19-000017	4	Karin Crawford	Board Member	2018-09-21
0001746474-19-000003	2	Sean Marshall	Manager	2019-01-18
0001746474-19-000003	5	Donald Power	Manager	2019-01-18
0001746474-19-000003	4	Deborah Power	Manager	2019-01-18
0001746474-19-000003	3	Michelle Marshall	Manager	2019-01-18
0001746474-19-000003	1	Charles Lusk II	Manager	2019-01-18
0001746474-19-000002	1	Charles Lusk II	Manager	2019-01-18
0001746474-19-000002	4	Deborah Power	Manager	2019-01-18
0001746474-19-000002	5	Donald Power	Manager	2019-01-18
0001746474-19-000002	2	Sean Marshall	Manager	2019-01-18
0001746474-19-000002	3	Michelle Marshall	Manager	2019-01-18
0001739450-19-000001	1	Gabriel Wyner	CEO/Founder	2019-01-18
0001755378-19-000001	1	Nick Bradley	principal executive officer, principal financial officer, principal accounting officer, and director	2019-01-18
0001760655-19-000006	1	Luke Cypher	Owner	2019-01-18
0001740075-19-000001	1	Andreas Roussos	CEO	2019-01-18
0001763661-19-000003	1	Warren Essey	CEO	2019-01-17
0001665160-19-000073	2	Remy J Sedlmayr	Principal Accounting Officer	2019-01-17
0001665160-19-000073	1	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer	2019-01-17
0001670254-19-000011	2	Tony CACCOMO	Secretary	2019-01-10
0001670254-19-000011	1	Scott Albert	President	2019-01-10
0001670254-19-000008	2	Klaus Moeller	Director	2019-01-11
0001670254-19-000008	3	Jeanene Morgan	CFO	2019-01-11
0001736283-19-000001	1	Connor Young	Director	2019-01-16
0001670254-19-000008	1	Michael G Meader	President	2019-01-11
0001670254-19-000007	7	Sheldon Grizzle	President / Vice Chairman	2019-01-15
0001670254-19-000007	1	Daryl Heald	CFC Board	2019-01-16
0001670254-19-000007	2	Sheldon Grizzle	President / Vice Chairman	2019-01-16
0001670254-19-000007	3	Paul Rustand	Treasurer	2019-01-16
0001670254-19-000007	4	Marshall Brock	CFC Board	2019-01-15
0001670254-19-000007	6	Thomas Clark	CFC Board	2019-01-15
0001670254-19-000007	5	Timothy A Kelly	Chairman	2019-01-15
0001746327-19-000001	1	Pete Garbowski	Managing Member	2019-01-16
0001746725-19-000001	1	John C. George	CFO	2019-01-15
0001737242-19-000004	1	Keenan Langlois	Owner	2019-01-15
0001737242-19-000003	1	Chelsea Falcetti	Owner/Co-Founder	2019-01-15
0001737242-19-000003	2	Tiffany Duchesne	Owner/Co-Founder	2019-01-15
0001737242-19-000002	1	Rachel Miller	Owner, NIGHTSHADEPOPUP, LLC	2019-01-15
0001737242-19-000001	2	Alex Corona	Owner/Co-Founder	2019-01-15
0001737242-19-000001	1	Jonathan Gilman	Owner/Co-Founder	2019-01-15
0001763661-19-000001	1	Warren Essey	CEO	2019-01-15
0001665160-19-000072	1	Richard Marino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-15
0001665160-19-000068	1	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-15
0001665160-19-000067	1	Joshua Montgomery	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-14
0001648770-19-000001	2	Noah Bornstein	Director, Chief Technology Officer	2019-01-14
0001648770-19-000001	1	Amanda Greenberg	Director, President, Secretary, Treasurer	2019-01-14
0001665160-19-000065	1	Clinton Osborn	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-01-14
0001756562-19-000002	1	Kenneth A. Crecelius	Owner	2018-11-08
0001756562-19-000001	1	Kenneth A. Crecelius	Owner	2018-11-08
0001670254-19-000001	3	Eric Butler	COO	2019-01-10
0001670254-19-000001	2	Robert T Ohly	Board Member	2019-01-10
0001670254-19-000001	1	Robert T Ohly	Board Member	2019-01-10
0001743563-19-000002	2	Daniel Goldstein	COO, Director and Secretarr	2019-01-11
0001743563-19-000002	1	Cody Barbo	CEO, Director, President, Chief Financial Officer and Treasurer	2019-01-11
0001670254-19-000004	1	Fathi Abdelsalam	Founder & CEO	2018-12-05
0001670254-19-000001	4	Karin Butler	CEO	2019-01-10
0001760655-19-000005	1	Luke Cypher	Owner	2019-01-10
0001669191-19-000015	1	Dagan Mishoulam	Principal Executive Officer	2018-10-09
0001669191-19-000015	5	Dagan Mishoulam	Board Member	2018-10-09
0001669191-19-000015	3	Ryan Meduna-Gee	Principal Accounting Officer	2018-10-09
0001669191-19-000015	4	Ryan Meduna-Gee	Board Member	2018-10-09
0001669191-19-000015	2	Ryan Meduna-Gee	Principal Financial Officer	2018-10-09
0001759355-19-000008	3	Charlie Walch	CEO, Co-Founder	2019-01-03
0001759355-19-000008	1	Glendon Schuster	CTO, Member, Board of Managers	2019-01-03
0001759355-19-000008	2	Barry Goldman	Science Advisor, Co-Founder	2019-01-03
0001665160-19-000064	1	Nicholas Tesi	Lynn Rolle	2019-01-10
0001675481-19-000002	1	Lynn Johnson	CEO, CFO, Director	2019-01-10
0001675481-19-000002	2	Allison Kenny	Director	2019-01-10
0001754712-19-000001	3	David B. Park	Chief Executive Officer & Chief Technical Officer	2018-10-18
0001754712-19-000001	1	Edward A. Stoltenberg	Chief Financial Officer	2018-10-18
0001754712-19-000001	2	R. Mitchell Hindman	President & Chief Operating Officer	2018-10-18
0001669191-19-000013	2	Lawrence Charles	Board Member	2018-11-19
0001669191-19-000013	1	Lawrence Charles	Principal Executive Officer	2018-11-19
0001665160-19-000061	1	Nicholas Tesi	CEO, Principal Executive Officer, Manager, Principal Financial Officer and Principal Accounting Officer	2019-01-10
0001665160-19-000058	1	Charles Simmons	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-10
0001665160-19-000057	1	Don Bielak	CEO, Principal Executive Officer and Manager,Principal Financial Officer and Principal Accounting Officer	2019-01-10
0001665160-19-000056	1	Josef Wojtkow	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-10
0001665160-19-000055	1	Carlo Brovero	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-10
0001759125-19-000001	3	Jeff Wolfe	Director	2019-01-10
0001759125-19-000001	1	Caleb Morairty	Treasurer and Director	2019-01-10
0001759125-19-000001	2	Kenneth J. Manning	CEO	2019-01-10
0001665160-19-000051	2	Christopher M. Carsten	Principal Financial Officer, Principal Accounting Officer, Manager, Head of Operations and Strategy	2019-01-09
0001665160-19-000051	1	Christoper R. Lawrence	CEO, Manager, Head of Business Development and Marketing	2019-01-09
0001669191-19-000011	1	Dagan Mishoulam	Principal Executive Officer	2018-10-09
0001669191-19-000011	2	Ryan Meduna-Gee	Principal Financial Officer	2018-10-09
0001669191-19-000009	1	Steven Coen	Principal Executive Officer	2018-10-04
0001669191-19-000011	4	Ryan Meduna-Gee	Board Member	2018-10-09
0001669191-19-000011	5	Dagan Mishoulam	Board Member	2018-10-09
0001669191-19-000009	2	Steven Coen	Principal Financial Officer	2018-10-04
0001669191-19-000009	3	Steven Coen	Principal Accounting Officer	2018-10-04
0001669191-19-000009	4	Steven Coen	Board Member	2018-10-04
0001665160-19-000044	1	Kathy Meis	President and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-08
0001665160-19-000047	1	Brian Gallagher	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-08
0001669191-19-000011	3	Ryan Meduna-Gee	Principal Accounting Officer	2018-10-09
0001665160-19-000041	1	Robert J. Sabharwal	President and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-07
0001665160-19-000037	1	Emad Mousavi	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2019-01-07
0001762000-19-000002	1	Moritz Waldstein Wartenberg	Director	2019-01-07
0001665160-19-000033	2	Xiaogu Yang	Marketing Director	2019-01-07
0001665160-19-000033	1	Binglin Zhong	CEO, Principle financial officer, Principle Accounting Officer	2019-01-07
0001665160-19-000031	1	J. Garrett Green	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-07
0001760520-19-000002	1	Hal Wendel	CEO	2019-01-07
0001665160-19-000029	2	David Sastry	Director, Principal Financial Officer, Principal Accounting Officer	2019-01-07
0001665160-19-000029	1	Paul Moller	CEO, Principal Executive Officer	2019-01-07
0001665160-19-000028	1	Emmanuel Umoh	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer	2019-01-07
0001665160-19-000027	1	Ryan Koch	CEO, Principal Executive Officer and Director and Principal Financial Officer and Principal Accounting Officer	2019-01-07
0001665160-19-000026	1	Mamta Sonwalkar	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-07
0001760505-19-000002	1	Kevin Cope	President	2019-01-07
0001762000-19-000001	1	Moritz Waldstein Wartenberg	Director	2019-01-07
0001665160-19-000024	2	Laura L. Tezza	Director of Operations, Principle Financial Officer and Director and Principal Accounting Officer	2019-01-04
0001665160-19-000024	1	Peter J. Tezza II	CEO, Principal Executive Officer and Director	2019-01-04
0001669191-19-000007	3	Mark Jennings	Principal Accounting Officer	2017-11-30
0001669191-19-000007	1	Mark Jennings	Principal Executive Officer	2017-11-30
0001669191-19-000007	2	Mark Jennings	Principal Financial Officer	2017-11-30
0001669191-19-000007	4	Mark Jennings	Board Member	2017-11-30
0001759620-19-000001	1	Tiffany Taylor	Founder & CEO	2018-11-26
0001620626-19-000001	1	Matthew Flannery	CEO	2019-01-04
0001665160-19-000017	3	Kirpal Singh	Founder and Manager	2019-01-04
0001665160-19-000017	1	Jason Walker	Founder and Manager, Chief Business Development Officer, Principal Executive Officer, Principal Financial Officer	2019-01-04
0001665160-19-000017	2	Corwin Stone	Founder and Manager	2019-01-04
0001759355-19-000006	3	Charlie Walch	CEO, Co-Founder	2019-01-03
0001759355-19-000006	1	Glendon Schuster	CTO, Member, Board of Managers	2019-01-03
0001759355-19-000006	2	Barry Goldman	Science Advisor, Co-Founder	2019-01-03
0001665160-19-000015	1	Chris Kolodziejski	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-01-04
0001665160-19-000014	2	Corwin Stone	Founder and Manager	2019-01-04
0001665160-19-000014	1	Jason Walker	Founder and Manager, Chief Business Development Officer, Principal Executive Officer, Principal Financial Officer	2019-01-04
0001665160-19-000014	3	Kirpal Singh	Founder and Manager	2019-01-04
0001757857-19-000001	1	John Senew	CEO	2019-01-04
0001669191-19-000005	4	Trevor  Castor	Board Member	2018-08-30
0001669191-19-000005	3	James  Falese	Principal Accounting Officer	2018-08-29
0001665160-19-000012	1	Yogesh Sharma	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2019-01-03
0001669191-19-000005	2	James  Falese	Principal Financial Officer	2018-08-29
0001669191-19-000005	1	Trevor  Castor	Principal Executive Officer	2018-08-29
0001747795-19-000001	1	Ladar Levison	CEO	2019-01-03
0001759348-19-000003	1	Alex Edson	Managing Member	2019-01-03
0001760655-19-000004	1	Mark Ganem	Owner	2019-01-03
0001760655-19-000003	1	Naomi Auth	Owner	2019-01-03
0001760655-19-000002	1	Kent Sammons II	Owner	2019-01-03
0001760655-19-000001	1	Luke Cypher	Owner	2019-01-03
0001665160-19-000008	1	Amir Amini	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-03
0001665160-19-000007	1	Vikram Chopra	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-03
0001665160-19-000006	1	Michael Licamele	CEO, Principal Executive Officer and Sole Director, Principal Financial Officer and Principal Accounting Officer	2019-01-03
0001665160-19-000005	1	Russell Thomas	CEO, Principal Executive Officer, Manager, Principal Financial Officer and Principal Accounting Officer	2019-01-03
0001665160-19-000004	1	Govinda Giri	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-03
0001665160-19-000003	1	Richard L Medlen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-03
0001665160-19-000002	1	Adrian Ceron	CEO, Principal Executive Officer, Principal Financial Officer, Principal Accounting Officer	2019-01-03
0001760505-19-000001	1	Kevin D. Cope	President	2019-01-02
0001669191-19-000002	4	Maureen Lloren	Board Member	2018-05-14
0001669191-19-000002	3	Mike Beck	Principal Accounting Officer	2018-05-14
0001665160-19-000001	1	David Smooke	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-01-02
0001749046-19-000001	2	Paul Carduner	Co-Manager	2019-01-02
0001749046-19-000001	3	Aldyen Donnelly	Co-Manager	2019-01-02
0001749046-19-000001	4	Christophe Jospe	Co-Manager	2019-01-02
0001749046-19-000001	5	Alexsandra Guerra	Co-Manager	2019-01-02
0001669191-19-000002	2	Ned Sedlak	Principal Financial Officer	2018-05-14
0001669191-19-000002	1	Maureen Lloren	Principal Executive Officer	2018-05-14
0001749046-19-000001	1	Paul Gambill	Chief Executive Officer and Co-Manager	2019-01-02
0001742857-19-000001	1	G. Michael Weiksner	Manager of the Issuer's Manager	2019-01-02
0001745226-19-000001	1	Jeff Tennery	Manager	2019-01-02
0001745226-19-000001	3	Ben Arnon	Manager	2019-01-02
0001745226-19-000001	2	Christian Hendricks	Manager	2019-01-02
0001743482-19-000001	2	Byron Hsu	President & CTO	2019-01-02
0001743482-19-000001	1	Matt Wilkerson	CEO	2019-01-02
0001743181-19-000001	3	Kwame Anku	Director	2019-01-02
0001743181-19-000001	2	Greg Smith	Director	2019-01-02
0001743181-19-000001	1	Harold Hughes	Director	2019-01-02
