ACCESSION_NUMBER	COMPENSATIONAMOUNT	FINANCIALINTEREST	SECURITYOFFEREDTYPE	SECURITYOFFEREDOTHERDESC	NOOFSECURITYOFFERED	PRICE	PRICEDETERMINATIONMETHOD	OFFERINGAMOUNT	OVERSUBSCRIPTIONACCEPTED	OVERSUBSCRIPTIONALLOCATIONTYPE	DESCOVERSUBSCRIPTION	MAXIMUMOFFERINGAMOUNT	DEADLINEDATE	CURRENTEMPLOYEES	TOTALASSETMOSTRECENTFISCALYEAR	TOTALASSETPRIORFISCALYEAR	CASHEQUIMOSTRECENTFISCALYEAR	CASHEQUIPRIORFISCALYEAR	ACTRECEIVEDRECENTFISCALYEAR	ACTRECEIVEDPRIORFISCALYEAR	SHORTTERMDEBTMRECENTFISCALYEAR	SHORTTERMDEBTPRIORFISCALYEAR	LONGTERMDEBTRECENTFISCALYEAR	LONGTERMDEBTPRIORFISCALYEAR	REVENUEMOSTRECENTFISCALYEAR	REVENUEPRIORFISCALYEAR	COSTGOODSSOLDRECENTFISCALYEAR	COSTGOODSSOLDPRIORFISCALYEAR	TAXPAIDMOSTRECENTFISCALYEAR	TAXPAIDPRIORFISCALYEAR	NETINCOMEMOSTRECENTFISCALYEAR	NETINCOMEPRIORFISCALYEAR
0001665160-16-000134	For the services provided hereunder by StartEngine Capital, Issuer shall pay to StartEngine Capital at the conclusion of the offering a fee consisting of a 5% (five percent) commission based on the amount of investments raised in the Offering.		Common Stock		5000	2.0		10000.0	Y	First-come, first-served basis		100000.0	2016-12-31	5	4657	3750	4657	3750	0	0	0	0	0	0	0	0	0	0	0	0	-38768	-20350
0001670254-16-000150	3.0% of the offering amount upon a successful fundraise.	No	Other	Convertible Note	25000	1.0	Pro-rated portion of the total principal value of $25,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	25000.0	Y	Other	As determined by the issuer	100000.0	2016-10-11	6	843125	0	70337	0	0	0	70000	0	175000	0	0	0	0	0	0	0	-174663	0
0001665160-16-000131	For the services provided hereunder by StartEngine Capital, Issuer shall pay to StartEngine Capital at the conclusion of the offering a fee consisting of a 5% (five percent) commission based on the amount of investments raised in the Offering.		Common Stock		50000	1.0		50000.0	Y	First-come, first-served basis		1000000.0	2016-11-21	2	32369	5866	31076	5866	0	0	0	0	0	0	1118	0	0	0	0	0	-174690	-9134
0001670254-16-000149	3.0% of the offering amount upon a successful fundraise.	No	Other	Simple Agreement for Future Equity (SAFE) with a $4m valuation cap	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	50000.0	Y	Other	As determined by the issuer	100000.0	2016-10-11	2	43882.04	48920.1	3007.9700000000003	30688.28	0	0	36260.13	28237.350000000002	94434.51	78342.73	13903.53	50565.61	12846.79	22945.04	0	0	-29152.62	20089.15
0001670254-16-000148	3.0% of the offering amount upon a successful fundraise.	No	Debt			1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1.	100000.0	Y	Other	As determined by the issuer	500000.0	2016-10-14	7	685989	0	114505	0	29412	0	331814	0	94000	0	2597111	0	1464177	0	9600	0	-272109	0
0001670254-16-000147	3.0% of the offering amount upon a successful fundraise.	No	Other	Simple Agreement for Future Equity (SAFE)	40000	1.0	Pro-rated portion of the total principal value of $40,000; interests will be sold in increments of $1; each investment is convertible into stock as described under Item 13.	40000.0	Y	Other	As determined by the issuer	99999.0	2017-02-21	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-16-000145	3.0% of the offering amount upon a successful fundraise.	No	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	SAFE amount converts to shares based on the lower of priced round or valuation cap (see details below)	50000.0	Y	Other	As determined by the issuer	1000000.0	2017-04-07	4	44069.32	94170.58	25686.5	85437.41	14000	4375.35	288816.74	214714.79	700052.83	626862.51	966907.42	841429.81	0	0	0	0	-278655.68	-428787.41000000003
0001669191-16-000060	4.9% of amount raised for a successful offering.	None.	Other	Class A	2000	12.5	We reviewed both the Berkus Method for valuing start-ups, as well as our most recent sales data to determine an appropriate valuation.  Using last 30 days gross sales ... [Truncated: see complete discussion in attachment QuestionsAnswers.pdf, question 21.]	25000.0	Y	First-come, first-served basis		100000.0	2016-12-03	3	116973	0	92412	0	0	0	0	0	0	0	2527	15809	1120	20345	0	0	-40552	-15000
0001684568-16-000002	5% of funds raised	none	Common Stock		2000000	0.05	based on target number of securities and target offering amount	100000.0	Y	First-come, first-served basis		1000000.0	2017-01-03	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-16-000130	For the services provided hereunder by StartEngine Capital, Issuer shall pay to StartEngine Capital at the conclusion of the offering a fee consisting of a 5% (five percent) commission based on the amount of investments raised in the Offering.		Common Stock		2000	25.0		50000.0	Y	First-come, first-served basis		1000000.0	2016-11-21	2	32369	5866	31076	5866	0	0	0	0	0	0	1118	0	0	0	0	0	-174690	-9134
0001647869-16-000004	5.0% of the amount raised	2.0% of the same securities sold in the offering	Other	SAFE (Simple Agreement for Future Equity)	70000	1.0		70000.0	Y	First-come, first-served basis		500000.0	2016-10-31	1	22199	12219	22199	12219	0	0	0	0	60000	0	0	0	49917	7781	0	0	51179	7781
0001669191-16-000057	4.9% of amount raised for a successful offering.	None.	Other	Class A	2000	12.5	We reviewed both the Berkus Method for valuing start-ups, as well as our most recent sales data to determine an appropriate valuation.  Using last 30 days gross sales ... [Truncated: see complete discussion in attachment QuestionsAnswers.pdf, question 21.]	25000.0	Y	First-come, first-served basis		100000.0	2016-12-02	3	116973	0	92412	0	0	0	0	0	0	0	2527	15809	1120	20345	0	0	-40552	-15000
0001644600-16-000196	SI Securities, LLC will receive a 5% cash commission and 5% equity commission on all sales through the portal (e.g., $5,000 cash and $5,000 equity on a raise of $100,000)	The intermediary will acquire an equity interest in the issuer valued at 5% of the amount raised through SI Securities, LLC.	Debt			1.0		100000.0	Y	First-come, first-served basis		1000000.0	2016-12-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-16-000144	3.0% of the offering amount upon a successful fundraise.	No	Other	Convertible Note	25000	1.0	Pro-rated portion of the total principal value of $25,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	25000.0	Y	Other	As determined by the issuer	100000.0	2016-10-10	6	843125	0	70337	0	0	0	70000	0	175000	0	0	0	0	0	0	0	-174663	0
0001670254-16-000143	3.0% of the offering amount upon a successful fundraise.	No	Other	Simple Agreement for Future Equity (SAFE) with a $4m valuation cap	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	50000.0	Y	Other	As determined by the issuer	100000.0	2016-10-10	2	43882.04	48920.1	3007.9700000000003	30688.28	0	0	36260.13	28237.350000000002	94434.51	78342.73	13903.53	50565.61	12846.79	22945.04	0	0	-29152.62	20089.15
0001670254-16-000142	3.0% of the offering amount upon a successful fundraise.	No	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	100000.0	2016-10-03	10	583711	246008	383616	107231	116862	57087	0	0	1099957	799957	1483560	790158	-1057865	-549546	0	0	-72133	-9560
0001670254-16-000141	3.0% of the offering amount upon a successful fundraise.	No	Other	Simple Agreement for Future Equity (SAFE)	40000	1.0	Pro-rated portion of the total principal value of $40,000; interests will be sold in increments of $1; each investment is convertible into stock as described under Item 13.	40000.0	Y	Other	As determined by the issuer	99999.0	2016-10-07	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
