ACCESSION_NUMBER	COMPENSATIONAMOUNT	FINANCIALINTEREST	SECURITYOFFEREDTYPE	SECURITYOFFEREDOTHERDESC	NOOFSECURITYOFFERED	PRICE	PRICEDETERMINATIONMETHOD	OFFERINGAMOUNT	OVERSUBSCRIPTIONACCEPTED	OVERSUBSCRIPTIONALLOCATIONTYPE	DESCOVERSUBSCRIPTION	MAXIMUMOFFERINGAMOUNT	DEADLINEDATE	CURRENTEMPLOYEES	TOTALASSETMOSTRECENTFISCALYEAR	TOTALASSETPRIORFISCALYEAR	CASHEQUIMOSTRECENTFISCALYEAR	CASHEQUIPRIORFISCALYEAR	ACTRECEIVEDRECENTFISCALYEAR	ACTRECEIVEDPRIORFISCALYEAR	SHORTTERMDEBTMRECENTFISCALYEAR	SHORTTERMDEBTPRIORFISCALYEAR	LONGTERMDEBTRECENTFISCALYEAR	LONGTERMDEBTPRIORFISCALYEAR	REVENUEMOSTRECENTFISCALYEAR	REVENUEPRIORFISCALYEAR	COSTGOODSSOLDRECENTFISCALYEAR	COSTGOODSSOLDPRIORFISCALYEAR	TAXPAIDMOSTRECENTFISCALYEAR	TAXPAIDPRIORFISCALYEAR	NETINCOMEMOSTRECENTFISCALYEAR	NETINCOMEPRIORFISCALYEAR
0001670254-18-000411	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	75000	1.0	Pro-rated portion of the total principal value of $75,000; interests will be sold in increments of $1.	75000.0	Y	Other	As determined by the issuer	1070000.0	2018-10-10	2	206501	633994	1644	11558	41729	0	161192	13912	0	455239	203711	376958	57879	62033	0	0	-161323	-3253
0001665160-18-000863	6 percent	N/A	Other	Preferred Equity TimeTokens	2000	5.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-08-23	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001683168-18-002559	7%	None	Common Stock		25000	1.0	Per share	25000.0	Y	First-come, first-served basis		1070000.0	2019-06-01	9	125181	108597	4022	16192	72089	43335	29036	9084	7598	6066	601271	567564	23177	13732	31548	32610	21601	12167
0001670254-18-000406	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	400000	1.0	Pro-rated portion of the total principal value of $400,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	400000.0	Y	Other	As determined by the issuer	1070000.0	2018-08-31	5	10978	0	4311	0	0	0	0	0	50167	0	0	0	0	0	0	0	-52497	0
0001670254-18-000405	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $75,000; interests will be sold in increments of $1.	75000.0	Y	Other	As determined by the issuer	750000.0	2019-02-08	1	21704	22149	666	353	0	0	0	4520	0	0	4324	2323	3415	1016	286	188	-7073	-9040
0001670254-18-000404	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	76000	1.0	Pro-rated portion of the total principal value of $76,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	76000.0	Y	Other	As determined by the issuer	1070000.0	2018-12-14	2	1	0	0	0	0	0	0	0	1003	0	0	0	0	0	0	0	-1010	0
0001670254-18-000403	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $175,000; interests will be sold in increments of $1.	175000.0	Y	Other	As determined by the issuer	300000.0	2018-08-24	1	112346	32981	797	2397	0	0	2243	2802	0	0	32663	48637	-15503	-33803	-3838	-2356	-42020	-46085
0001670254-18-000402	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	963000.0	2018-08-20	2	64130	0	59413	0	467	0	0	0	28600	0	467	0	0	0	0	0	-88470	0
0001670254-18-000401	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Convertible Note	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	1070000.0	2019-01-25	1	95063	1297	79391	1297	2400	0	11769	13537	174644	0	42183	11377	29542	1434	0	0	-79110	-12240
0001683168-18-002552														17	3528380	3440838	616262	1175019	75319	101105	221510	211117	4393675	3032525	8773025	6924727	4065845	3255598	800	800	-3232973	-2093802
0001665160-18-000862	6 percent	N/A	Other	Common Stock and CannCoin Tokens	100000	0.1	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-10-30	2	361053.83	332356.7	17753	6518	204600	190150	98909.69	75492.95	0	0	316742.54	264364	160592	121218.3	0	0	5442.39	108132.7
0001670254-18-000400	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	107000.0	2018-08-31	1	50790.16	0	7936	0	10130.01	0	20493.43	0	0	0	11087.87	0	5340.86	0	0	0	-97203.18000000001	0
0001665160-18-000861	6 percent	N/A	Common Stock		20000	0.5	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-08-23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000399	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	1070000.0	2018-09-30	9	240443	10689	240443	10689	0	0	31386	18500	1154240	189028	1000	0	0	0	0	0	-748599	-197884
0001665160-18-000860	6 percent	N/A	Other	Series Seed Preferred Stock with SAFT	1000	10.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-10-30	8	104	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	-3074	0
0001665160-18-000859	6 percent	N/A	Other	Convertible Note	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	683234.0	2018-11-02	4	183622	1195	183622	1195	0	0	45285	32154	386766	0	0	0	0	0	0	0	-217470	-95511
0001665160-18-000858	8 percent	N/A	Other	Revenue Participation Rights	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-10-29	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000856	6 percent	N/A	Common Stock		1000	10.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-09-24	5	2520	2520	2520	2520	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000854	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	516663.0	2018-10-29	6	110083	0	41126	0	31380	0	582	0	0	0	0	0	0	0	0	0	-136911	0
0001665160-18-000853	6 percent	N/A	Common Stock		26315	0.38	N/A	9999.7	Y	Other	At issuer's discretion	434999.68	2018-11-02	1	56042	667	56042	667	0	0	16795	8748	169579	42450	0	0	0	0	0	0	-75799	-8319
0001750975-18-000001	Upon successful raise 4.5% will be paid to intermediary.	0	Common Stock		214	500.0	"214 units of Class B units, $500.00 par value (the ""Units"") of Victor George Spirits LLC (the ""Company""). The minimum offering amount is 1 (""Minimum Offering Amount""), and the maximum offering amount is 214"	107000.0	Y	First-come, first-served basis		1070000.0	2019-01-01	1	200000	0	175000	0	75000	0	0	0	0	0	75000	0	30000	0	10000	0	35000	0
0001665160-18-000852																																
0001669191-18-000394														3	42422	96711	39172	96711	0	0	138499	319138	119444	175000	784770	320752	763995	218328	0	0	-640268	-210293
0001735494-18-000006																																
0001744818-18-000002	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		1070000.0	2018-08-31	4	388974	703560	332577	649980	20317	23103	615869	566420	60000	60000	465172	489887	0	0	0	0	-364035	-147055
0001665160-18-000849	6 percent	N/A	Other	Class A Membership Units	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-08-22	3	275187	6275	32502	3775	0	0	20	14321	40050	44321	0	0	0	0	0	0	-92926	-79146
0001750508-18-000001	4.0% of total offering plus 2.85% per investment (capped @ $21.76).	No	Debt			1.0	Pro-rated portion of the total principal of $31,250	10000.0	Y	First-come, first-served basis		31250.0	2018-10-29	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000397	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $400,000; interests will be sold in increments of $1.	400000.0	Y	Other	As determined by the issuer	650000.0	2018-11-09	0	29750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-19660	0
0001704607-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Preferred Stock		24692	1.0125		25000.0	Y	First-come, first-served basis		650000.0	2018-10-26	2	23702	0	23702	0	0	0	102394	0	0	0	233	0	0	0	0	0	-78892	0
0001693411-18-000004	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold, of the same type of securities offered, as specified below.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		1070000.0	2018-08-17	6	1022332	569443	694701	342154	0	0	719701	367154	0	0	125392	113225	0	0	0	0	-527831	-527831
0001693411-18-000003	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		650000.0	2018-08-10	2	297694	79957	44031	30735	0	0	54115	3513	811842	257680	226299	0	-195766	0	0	0	-387026	-261402
0001669191-18-000392																																
0001669191-18-000389																																
0001670254-18-000395	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1070000.0	2019-02-15	1	21518	76307	320	62609	3500	0	0	0	0	0	3500	0	0	0	0	0	-196083	-67193
0001669191-18-000387	Up to 4.9% of amount raised for a successful offering	None.	Other	Units	100000	0.1	At issuer's discretion	10000.0	Y	First-come, first-served basis		107000.0	2018-10-30	5	974	0	974	0	0	0	0	0	0	0	0	0	0	0	0	0	-10202	0
0001670254-18-000393	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	125000	1.0	Pro-rated portion of the total principal value of $125,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	125000.0	Y	Other	As determined by the issuer	1070000.0	2019-02-15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4793	0
0001669191-18-000383	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		100	100.0	Based upon an assessment of our core market; total size and expected growth, comparable companies and their revenue structures and the target customer's average spend on goods, we believe our valuation is almost $4 million.	10000.0	Y	First-come, first-served basis		1070000.0	2018-10-09	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-18-000380	Up to 4.9% of amount raised for a successful offering	None.	Other	Class B Units	10000	1.0	At issuer's discretion.	10000.0	Y	First-come, first-served basis		107000.0	2018-09-17	3	134	92817	134	92817	0	0	0	0	0	0	4250	0	0	0	0	0	-138683	-65183
0001717111-18-000001	6.5% of offering proceeds that are actually distributed to the issuer.	None.	Debt				Face value	500000.0	Y	First-come, first-served basis		1070000.0	2018-11-22	2	12149	0	12149	0	0	0	159936	0	0	0	0	0	0	0	0	0	0	0
0001745226-18-000005	6.0% of the amount raised	2% of the Securities being issued in this Offering	Other	Units of Crowd SAFE (Simple Agreement for Future Equity)	25000	1.0		25000.0	Y	First-come, first-served basis		1070000.0	2018-12-31	12	380605	1390417	345560	1343655	5688	1619	130777	94089	0	3685000	152683	178064	6439	5109	0	0	-2585189	-2143345
0001684321-18-000005	7% of actual funds raised and closed.	None	Debt			2000.0	Per Bond	500000.0	Y	First-come, first-served basis		1000000.0	2019-01-31	2	286362	284040	86	964	223116	219916	96032	90808	0	0	19899	19526	0	0	0	0	-2902	9149
0001670254-18-000392	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	500000	1.0	Pro-rated portion of the total principal value of $500,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	500000.0	Y	Other	As determined by the issuer	1070000.0	2018-11-27	3	64495	109390	3853	27771	0	0	0	0	118800	112200	14084	0	11408	0	0	0	-51495	-2810
0001670254-18-000391	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $175,000; interests will be sold in increments of $1.	175000.0	Y	Other	As determined by the issuer	300000.0	2018-08-24	1	112346	32981	797	2397	0	0	2243	2802	0	0	32663	48637	-15503	-33803	-3838	-2356	-42020	-46085
0001720733-18-000001	6.5% of offering proceeds that are actually distributed to the issuer.	None.	Other	Preferred Memberships.	1		The price of the Preferred Memberships is as follows: if the company raises $300,000 in this offering, the investors in this offering will collectively own 12.63% of the company.	150000.0	Y	First-come, first-served basis		300000.0	2018-11-22	4	39	0	39	0	0	0	2118	0	0	0	0	0	0	0	0	0	-5079	-5079
0001670254-18-000389	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Common Stock		16667	3.0	Dividing pre-money valuation ($9,475,191) by number of shares outstanding on fully diluted basis.	50001.0	Y	Other	As determined by the issuer	1070000.0	2018-07-24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001743800-18-000002	The issuer will pay the intermediary a fee equal to 5% of the total money raised and the intermediary will reinvest 2% of its fee in the issuer. So, the intermediary will have an ownership interest in the issuer.	The intermediary will reinvest 2% of its 5% fee in the issuer. So, the intermediary will have an ownership interest in the issuer.	Other	"The security being offered are Membership Units in a limited liability company (""LLC"")."	250000	1.0	Issuer applied a 4.3 multiplier to the projected average annual EBITDA equal to $230,210.45 for a valuation of about $1 million. The offered securities equal 50% of this value (if maximum offering amount reached). See attached Form C (p. 11) and Exhibit B.	250000.0	Y	First-come, first-served basis		500000.0	2018-12-31	1	18495	0	0	0	0	0	24941	0	0	0	0	0	0	0	0	0	-6446	0
0001750337-18-000006	4.0% of total offering plus 2.85% per investment (capped @ $21.76).	No.	Debt			1.0	Pro-rated portion of the total principal of $107,000	10000.0	Y	First-come, first-served basis		107000.0	2018-11-18	5	166458	0	1389	0	0	0	0	0	145622	0	70048	0	18203	0	0	0	-355	0
0001665160-18-000848	6 percent	N/A	Other	Class B Units	100	100.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-11-20	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000846	6 percent	N/A	Common Stock		2000	5.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-11-21	10	82270	129825	3078	50633	79192	79192	594221	411628	0	0	115828	371756	0	0	0	0	-230148	-217092
0001670254-18-000388	2.5% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Preferred Stock		10700	10.0	Management believes the Company to be worth at least $80 million. With 10,700 authorized Series A preferred Stock for this round, each share is worth $10.	107000.0	Y	Other	As determined by the issuer	1070000.0	2018-06-30	11	1695126	1285957	630354	816840	90	0	1232879	10618	3247115	2594598	13538031	8515662	2995908	1821402	0	0	-1465699	-28575
0001665160-18-000844	6 percent	N/A	Other	Non-Managing Membership Units	100	100.0	N/A	10000.0	Y	Other	At issuer's discretion	374100.0	2018-10-31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000387	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	100000.0	2018-06-30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000386	<p>4.0% of the offering amount upon a successful fundraise.</p>	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1.	50000.0	Y	Other	As determined by the issuer	1070000.0	2018-04-30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000843	6 percent	N/A	Common Stock		5000	2.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-10-29	3	5553	0	3690	0	0	0	0	0	0	0	0	0	0	0	0	0	24630	0
0001665160-18-000842	6 percent	N/A	Other	Convertible Note	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-08-21	5	255728	0	7803	0	500	0	55701	0	416667	0	66133	0	48520	0	0	0	-311567	0
0001665160-18-000841	6 percent	N/A	Other	Class B Non Voting Common Stock	8196	1.22	N/A	9999.12	Y	Other	At issuer's discretion	106998.88	2018-08-21	2	783176.02	174056.1	15575.98	23248.14	0	0	14122.73	11479.29	170500	170500	16985.63	8977.23	39063.21	86259.28	0	0	-22077.58	-77282.05
0001749553-18-000002	6.5% of offering proceeds that are actually distributed to the issuer.	None.	Debt			1.0	Face value.	50000.0	Y	First-come, first-served basis		579000.0	2018-11-02	2	27301	8060	6863	1342	0	0	31123	15603	0	0	432	0	0	0	3521	884	-22778	-12089
0001684004-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Preferred Stock		25000	1.0		25000.0	Y	First-come, first-served basis		1000000.0	2018-10-19	1	560444	699501	161446	362688	136500	133659	960129	848328	400000	274933	3389962	3143141	2599456	2283720	0	0	-367154	-143751
0001749548-18-000002	6.5% of offering proceeds that are actually distributed to the issuer.	None.	Debt			1.0	Face value	50000.0	Y	First-come, first-served basis		1070000.0	2018-11-25	2	11720	8612	11720	8612	0	0	19030	3211	0	0	109893	88160	21441	4650	3511	0	5842	32288
0001665160-18-000840	6 percent	N/A	Common Stock		11764	0.85	N/A	9999.4	Y	Other	At issuer's discretion	106999.7	2018-11-20	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001675481-18-000003	6.5% of offering proceeds that are actually distributed to the issuer.	None.	Preferred Stock		10000	5.0		50000.0	Y	First-come, first-served basis		250000.0	2018-11-15	40	15112	93780	12017	93780	3005	0	55908	32877	268735	195005	293351	334040	377822	351138	0	0	-84471	-17098
0001741753-18-000002	The issuer shall pay to the intermediary at the conclusion of the offering a fee consisting of seven percent (7.0%) commission based on the amount of investments raised in the Offering.	The intermediary will receive a number of Crowd Notes of the issuer that is equal to two percent (2.0%) of the total number of Securities sold by the issuer in the Offering.	Other	Crowd Note	50000	1.0		50000.0	Y	Other	At the Company's discretion	1070000.0	2018-08-20	0	743574	873672	84396	176286	113853	198377	128628	373690	25000	25000	1689008	1147413	866751	502496	25	14	114963	-48531
0001665160-18-000838	6 percent	N/A	Common Stock		666	15.0	N/A	9990.0	Y	Other	At issuer's discretion	106995.0	2018-02-17	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-47416.68	-3938.61
0001675481-18-000002														40	16146	95492	12017	93780	3005	0	55908	32877	268735	195005	295351	334040	377822	351138	0	0	-84471	-17098
0001706937-18-000002														24	747252	189427	582713	80091	152173	83880	27093	34522	2351302	944822	815176	482540	181392	22109	0	0	-841226	-507559
0001665160-18-000837	6% of proceeds + pass through and registration fees	n/a	Common Stock		200	50.0	Pro-rated portion of the total principal value	10000.0	Y	First-come, first-served basis		450000.0	2018-03-13	4	170032	110331	2172	2241	0	0	0	0	344285	251510	0	0	0	0	0	0	0	0
0001739018-18-000002	$1,500 administrative fee + 5% of amount raised.		Preferred Stock		1000	1.0		1000.0	Y	First-come, first-served basis		100000.0	2018-12-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000836	6 percent	N/A	Other	Class B Non-Voting Common Stock	90	110.0	N/A	10000.0	Y	Other	At issuer's discretion	81400.0	2018-08-17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001750337-18-000005	4.0% of total offering plus 2.85% per investment (capped @ $21.76).	No.	Debt			1.0	Pro-rated portion of the total principal of $107,000	10000.0	Y	First-come, first-served basis		107000.0	2018-11-18	5	166458	0	1389	0	0	0	0	0	145622	0	70048	0	18203	0	0	0	-355	0
0001750337-18-000004	4.0% of total offering plus 2.85% per investment (capped @ $21.76).	No.	Debt			1.0	Pro-rated portion of the total principal of $107,000	10000.0	Y	First-come, first-served basis		107000.0	2018-11-18	5	166458	0	1389	0	0	0	0	0	145622	0	70048	0	18203	0	0	0	-355	0
0001750337-18-000003	4.0% of total offering plus 2.85% per investment (capped @ $21.76).	No.	Debt			1.0	Pro-rated portion of the total principal of $107,000	10000.0	Y	First-come, first-served basis		107000.0	2018-11-18	5	166458	0	1389	0	0	0	0	0	145622	0	70048	0	18203	0	0	0	-355	0
0001750307-18-000002	5% of amount raised	None	Preferred Stock		1000	1.0		1000.0	Y	First-come, first-served basis		760000.0	2018-10-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000835	6 percent	N/A	Other	Class B Non-Voting Common Shares	5000	2.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-10-22	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001750337-18-000002	4.0% of total offering plus 2.85% per investment (capped @ $21.76).	No.	Debt			1.0	Pro-rated portion of the total principal of $107,000	10000.0	Y	First-come, first-served basis		107000.0	2018-11-18	5	166458	0	1389	0	0	0	0	0	145622	0	70048	0	18203	0	0	0	-355	0
0001750307-18-000001	5% of amount raised	None	Preferred Stock		1000	1.0		1000.0	Y	First-come, first-served basis		760000.0	2018-10-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000833	6 percent	N/A	Common Stock		3333	3.0	N/A	9999.0	Y	Other	At issuer's discretion	106998.0	2018-11-15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001750337-18-000001	4.0% of total offering plus 2.85% per investment (capped @ $21.76).	No.	Debt			1.0	Pro-rated portion of the total principal of $107,000	10000.0	Y	First-come, first-served basis		107000.0	2018-10-21	5	166458	0	1389	0	0	0	0	0	145622	0	70048	0	18203	0	0	0	-355	0
0001665160-18-000831	6 percent	N/A	Other	Convertible Promissory Note	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-11-15	3	35520	194520	35520	194520	0	0	0	0	0	0	0	0	0	0	0	0	-159000	-156000
0001670254-18-000384	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $75,000; interests will be sold in increments of $1.	75000.0	Y	Other	As determined by the issuer	750000.0	2019-02-08	1	21704	22149	666	353	0	0	0	4520	0	0	4324	2323	3415	1016	286	188	-7073	-9040
0001700426-18-000002	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold	Preferred Stock		13406	1.8648		25000.0	Y	First-come, first-served basis		535000.0	2018-10-19	8	107350	54212	106910	14620	0	39152	99848	53056	177448	15600	600544	384321	239689	98613	0	0	-176351	-71391
0001743181-18-000005	6.0% of the amount raised	2% of the Securities being issued in this Offering	Other	Units of Crowd SAFE (Simple Agreement for Future Equity)	25000	1.0		25000.0	Y	First-come, first-served basis		1070000.0	2018-12-31	5	13220	61634	12170	60667	0	0	0	25000	242500	35000	41006	59443	15789	6993	0	0	-367375	-200591
0001670254-18-000383	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Minimum of $100,000 in Safe transactions.  Method for determining price to be determined based on subsequent sale of preferred shares.	100000.0	Y	Other	As determined by the issuer	1070000.0	2018-12-14	2	155167	10350	41016	350	4563	0	22	0	142251	140438	10131	0	11726	0	-867	-800	-97051	-33093
0001723146-18-000007	1. The issuer shall pay the intermediary a fee equal to one percent (1%) of the gross amount raised. 2. The issuer shall pay or reimburse all reasonable out-of-pocket third party expenses incurred by the intermediary on behalf of the issuer.	No	Other	Membership Units	2500	20.0		50000.0	Y	First-come, first-served basis		1000000.0	2018-12-31	1	28753	30963	2926	2809	0	0	4603	6113	0	0	59995	37899	21632	16523	3729	2945	-8529	-14872
0001650631-18-000002	7.5% of the amount raised.	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Preferred Stock		64267	0.389		25000.0	Y	First-come, first-served basis		1070000.0	2018-10-12	5	320169	216765	317835	216716	2334	0	50968	18942	792968	373442	2950	0	13324	2279	0	0	-316122	-145594
