ACCESSION_NUMBER	COMPENSATIONAMOUNT	FINANCIALINTEREST	SECURITYOFFEREDTYPE	SECURITYOFFEREDOTHERDESC	NOOFSECURITYOFFERED	PRICE	PRICEDETERMINATIONMETHOD	OFFERINGAMOUNT	OVERSUBSCRIPTIONACCEPTED	OVERSUBSCRIPTIONALLOCATIONTYPE	DESCOVERSUBSCRIPTION	MAXIMUMOFFERINGAMOUNT	DEADLINEDATE	CURRENTEMPLOYEES	TOTALASSETMOSTRECENTFISCALYEAR	TOTALASSETPRIORFISCALYEAR	CASHEQUIMOSTRECENTFISCALYEAR	CASHEQUIPRIORFISCALYEAR	ACTRECEIVEDRECENTFISCALYEAR	ACTRECEIVEDPRIORFISCALYEAR	SHORTTERMDEBTMRECENTFISCALYEAR	SHORTTERMDEBTPRIORFISCALYEAR	LONGTERMDEBTRECENTFISCALYEAR	LONGTERMDEBTPRIORFISCALYEAR	REVENUEMOSTRECENTFISCALYEAR	REVENUEPRIORFISCALYEAR	COSTGOODSSOLDRECENTFISCALYEAR	COSTGOODSSOLDPRIORFISCALYEAR	TAXPAIDMOSTRECENTFISCALYEAR	TAXPAIDPRIORFISCALYEAR	NETINCOMEMOSTRECENTFISCALYEAR	NETINCOMEPRIORFISCALYEAR
0001726998-18-000001	NextSeed charges the Issuer 10% of the total offering amount as compensation for its services provided in connection with the offering, provided that NextSeed will only charge 5% for funds raised from investors referred by the Issuer.	None	Debt				The value of the security is the face value of the note purchased by the investor.	50000.0	Y	First-come, first-served basis		550000.0	2018-04-24	13	275323	193779	21	1666	227029	126840	527	749	27126	28287	184000	173156	171073	163753	0	0	12927	9266
0001727744-18-000001	7% of the funds raised. $3,500 has been paid initially.	None.	Other	Simple Agreement for Future Equity + Revenue Participation	100	100.0	Arbitrarily determined.	10000.0	Y	First-come, first-served basis		107000.0	2018-07-31	0	11929	0	11877	0	0	0	27635	0	0	0	0	0	0	0	0	0	-9465	0
0001720880-18-000002	7.5%	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Debt				N/A	25000.0	Y	First-come, first-served basis		500000.0	2018-01-26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001715895-18-000001																																
0001721392-18-000004																																
0001721392-18-000003																																
0001665160-18-000128	6 percent	N/A	Common Stock		90	110.0	N/A	9900.0	Y	Other	At issuer's discretion	388300.0	2018-05-28	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001654438-18-000003	6% of the closing amount raised + pass-through and registration fees	n/a	Common Stock		10000	1.0	Pro-rated portion of the total principal value	10000.0	Y	First-come, first-served basis		50000.0	2018-06-26	0	46425	80700	0	48764	0	0	0	0	10000	10000	0	0	0	0	0	0	0	0
0001704205-18-000002																																
0001704205-18-000001														0	14109.69	25676	11256.06	24898	0	0	0	0	0	0	0	0	0	0	0	0	-271847	-274171
0001665160-18-000126	6 percent	N/A	Common Stock		833	12.0	N/A	9996.0	Y	Other	At issuer's discretion	400008.0	2018-03-07	1	22573	0	22573	0	0	0	0	0	89900	0	0	0	0	0	0	0	-67327	0
0001731189-18-000002	5% of total raised	None	Common Stock		100000	1.0		100000.0	Y	First-come, first-served basis		600000.0	2018-08-31	0	230000	0	230000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000054	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	333000	1.0	Pro-rated portion of the total principal value of $333,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	333000.0	Y	Other	As determined by the issuer	1070000.0	2018-04-30	2	208421	0	18454	0	16752	0	31822	0	231250	0	92896	0	0	0	0	0	-55096	0
0001665160-18-000125	6 percent	N/A	Other	Non-Managing Membership Units	100	100.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-04-30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001690909-18-000001	5.0% of the amount raised	A commission equivalent to 2.0% of the securities being issued in this Offering	Other	SAFE (Simple Agreement for Future Equity)	25000	1.0		25000.0	Y	First-come, first-served basis		400000.0	2018-01-31	1	92768	124737	31025	51953	281	7563	490464	254618	101439	201439	109786	95660	31567	31525	0	0	-167815	-144934
0001670254-18-000052	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	333000	1.0	Pro-rated portion of the total principal value of $333,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	333000.0	Y	Other	As determined by the issuer	500000.0	2018-04-30	2	208421	0	18454	0	16752	0	31822	0	231250	0	92896	0	0	0	0	0	-55096	0
0001670254-18-000050	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Membership Interest	1000	100.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $100.	100000.0	Y	Other	As determined by the issuer	250000.0	2018-04-30	9	334998	462140	9782	135717	18161	11786	58728	41286	99957	108848	302460	336052	101934	147079	0	0	-77875	-73259
0001719488-18-000001	NextSeed charges 10.0% of the total offering amount as compensation for its services; provided that NextSeed will only charge 5% of the amount raised from investors introduced by the Issuer.	None	Debt				Face value of the security	100000.0	Y	First-come, first-served basis		300000.0	2018-02-19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000123	6 percent	N/A	Common Stock		2000	5.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2018-04-24	3	8632	3848	8632	3848	0	0	0	0	0	0	125710	88817	3555	7935	14936	9920	8632	3848
0001712328-18-000001	The intermediary will get paid a success fee of 8% less $3,500 already paid.	none	Other	Simple agreement for simple equity and revenue participation.	2000	10.0	Arbitrary	20000.0	Y	First-come, first-served basis		1070000.0	2018-02-28	0	2600	0	2600	0	0	0	7957	0	0	0	0	0	0	0	0	0	0	0
0001669191-18-000109	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		50000	0.2	The valuation is at issuer's discretion.	10000.0	Y	First-come, first-served basis		100000.0	2018-03-13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001731189-18-000001	5% of total raised	None	Common Stock		100000	1.0		100000.0	Y	First-come, first-served basis		600000.0	2018-08-31	0	230000	0	230000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000121	6 percent	N/A	Common Stock		666	15.0	N/A	9990.0	Y	Other	At issuer's discretion	106995.0	2018-02-17	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-47416.68	-3938.61
0001665160-18-000120	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-02-19	7	197214	0	3773	0	26248	0	71709	0	164835	0	181732	0	65232	0	891	0	-68202	0
0001665160-18-000119	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2018-02-15	3	2236.82	681.3100000000001	-43.18	681.3100000000001	435	0	17508.47	0	0	0	139614.02	28895.64	90357.36	17710.58	3856	1700	7440.88	8468
0001690447-18-000003	5.0% of the amount raised	2% of the Securities being issued in this Offering	Other	Units of SAFE (Simple Agreement for Future Equity)	25000	1.0		25000.0	Y	First-come, first-served basis		1070000.0	2018-02-19	2	186328	46083	57849	8676	20687	18272	350439	393022	225000	145000	210835	149300	37142	116350	0	0	-54795	-355447
0001725124-18-000004	A fee to the Intermediary consisting of a 5.0% (five percent) commission based on the amount of investments raised in the Offering.	The intermediary will receive a number of Crowd SAFE Units of the issuer that is equal to 2.0% (two percent) of the total number of Crowd SAFE Units sold by the issuer in the Offering.	Other	Crowd SAFE (Simple Agreement for Future Equity) Units	25000	1.0		25000.0	Y	First-come, first-served basis		107000.0	2018-04-30	0	258	96	258	96	0	0	6326	1129	0	0	0	0	0	0	0	0	-5929	-1129
0001665160-18-000117	6 percent	N/A	Common Stock		19230	0.52	N/A	9999.6	Y	Other	At issuer's discretion	1069999.84	2018-04-23	12	2975819	131726	2520751	125693	0	0	0	0	0	425000	0	0	0	0	0	0	2468744	304419
0001665160-18-000115	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1000000.0	2018-04-22	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000048	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1.	50000.0	Y	Other	As determined by the issuer	100000.0	2018-08-24	2	25122	35198	12327	25848	2810	2515	17578	30000	2085	0	274549	156109	22880	12910	0	0	261	-6910
0001669191-18-000106	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		50000	0.2	The valuation is at issuer's discretion.	10000.0	Y	First-come, first-served basis		100000.0	2018-03-13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001730609-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		750000.0	2018-04-27	3	57661	69850	42932	64170	0	0	0	0	555978	517800	328370	137627	122335	77175	-1417	-1450	-43406	-250379
0001722710-18-000001	7.0%	The intermediary will receive a number of Crowd Notes of the issuer that is equal to 2.0% (two percent) of the total number of Crowd Notes sold by the issuer in in the Offering.	Other	Crowd Note	50000	1.0		50000.0	Y	Other	At the Company's discretion	250000.0	2018-04-23	1	186106	0	186106	0	0	0	150572	0	250000	0	0	0	0	0	0	0	-214466	0
0001665160-18-000113	6 percent	N/A	Other	Series A Preferred Stock	2624	3.81	N/A	9997.44	Y	Other	At issuer's discretion	1069996.59	2018-04-23	7	1420516	188412	1341845	157389	0	0	5596479	34364	0	375000	0	0	0	0	0	0	-3955011	-343684
0001670254-18-000046	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Debt			1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1.	50000.0	Y	Other	As determined by the issuer	100000.0	2018-08-17	3	265426	250230	210646	220450	0	0	15000	7500	64500	75000	135200	124485	40500	43631	0	0	28089	21515
0001670254-18-000043	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Convertible Note	200000	1.0	Pro-rated portion of the total principal value of $200,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	200000.0	Y	Other	As determined by the issuer	500000.0	2018-04-30	10	679312	0	244325	0	0	0	42592	0	791038	0	0	0	0	0	0	0	-155318	0
0001670254-18-000044	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	250000	1.0	Pro-rated portion of the total principal value of $250,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	250000.0	Y	Other	As determined by the issuer	1070000.0	2018-08-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1125
0001574738-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		1070000.0	2018-04-20	7	196746	632717	127812	606083	67148	26634	239466	129730	950000	650000	978524	1936541	0	0	0	0	-1025409	-290868
0001729314-18-000002	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		1000000.0	2018-04-20	5	104528	193496	100207	193496	4321	0	36217	0	219986	105226	250337	0	45717	0	0	0	-239946	-16956
0001670254-18-000042	3.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	150000	1.0	Pro-rated portion of the total principal value of $150,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	150000.0	Y	Other	As determined by the issuer	1070000.0	2018-03-23	2	3152	0	3152	0	0	0	800	0	16809	0	0	0	0	0	0	0	-14497	0
0001670254-18-000040	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to shares of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1070000.0	2018-04-30	12	1260864	717892	826113	422137	103639	0	1732084	427488	0	0	149349	0	253282	45000	1600	0	-964770	-565149
0001728670-18-000006	Intermediary will be compensated 8% on the total of a successful fundraise.	None	Other	Crownmob will issue a Simple Agreement for Future Equity. The investor will get a 20% discount on the issuance of future shares against a $1,500,000 pre-money valuation cap.	250	100.0	Interests are sold in $100.00 increments and is convertible to a share of stock described in the attached SAFE Agreement	25000.0	Y	Pro-rata basis		107000.0	2018-04-10	2	27535	0	25500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001731055-18-000001	6%	N/A	Common Stock		79125	5.0	Up to $395,625.00 principal amount of Shares of Non-Voting Common Stock. Representing 47% of the Company	395625.0	N				2018-04-30	1	0	0	4613	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000110	6 percent	N/A	Other	Convertible Note	100000	100.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-02-13	3	8902	0	2941	0	0	0	0	0	0	0	0	0	0	0	0	0	-1198.32	0
0001670254-18-000039	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Debt			1.0	Pro-rated portion of the total principal value of $200,000; interests will be sold in increments of $1.	200000.0	Y	Other	As determined by the issuer	500000.0	2017-08-18	8	1558995	559684	45938	392970	265495	0	267110	0	1247327	0	762763	0	0	0	0	0	-1165395	0
0001669191-18-000103	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		8695	1.1500000000000001	As a pre-funding startup , Gamify Inc is using the common regional method of valuation for healthcare startups.	9999.25	Y	First-come, first-served basis		103500.0	2018-04-14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001688786-18-000001																																
0001730727-18-000004	6% of the closing amount raised + pass-through and registration fees	n/a	Debt			100.0	Minimum investment is $100.00, as determined by the issuer	250000.0	Y	First-come, first-served basis		1000000.0	2018-05-11	0	10123	0	10123	0	0	0	10633	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000109	6 percent	N/A	Common Stock		47619	0.21	N/A	9999.99	Y	Other	At issuer's discretion	55346.340000000004	2018-04-15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001723850-18-000001	Thrivera Venture Funds I will be paid on a 8% success fee based on the total amount raised.	None	Debt			100.0		25000.0	Y	Pro-rata basis		107000.0	2018-04-13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001719921-18-000001	NextSeed charges the Issuer 10% of the total offering amount as compensation for its services provided in connection with the offering, provided that NextSeed will only charge 5% for funds raised from investors referred by the Issuer.	N/A	Debt				The face value of the security is the price of the security.	75000.0	Y	First-come, first-served basis		125000.0	2018-04-30	1	419639.09	568	67689.08	0	20000	0	0	0	299389.5	0	12000	0	0	0	0	0	-55836.08	0
0001723949-18-000010	Thrivera Ventures (dba Wunderfund) takes a 6-8% sliding scale success fee.	None	Other	Fatwood, LLC (dba ALTO Pizza Kitchen + Bar) will issue a Simple Agreement for Future Equity. The investor will get future shares against a $7,500,000 pre-money valuation cap.	5000	100.0	Interests are sold in $100.00 increments and is convertible to a share of stock described in the attached SAFE Agreement	50000.0	Y	Pro-rata basis		500000.0	2018-03-30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000108	6 percent	N/A	Common Stock		200	50.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-02-08	3	200674.43	187927.31	7511.43	3260.31	0	0	68502.13	60393.57	35607.47	44407.47	0	0	0	0	818.4	800	-12161.44	-8880.6
0001670254-18-000038	3.0% of the offering amount upon a successful fundraise.	No	Other	Convertible Note	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1000000.0	2017-05-01	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001693877-18-000004	6%	N/A	Common Stock		79125	395625.0	We are selling 49.5% of our Company at a price of $395,625.00, which would suggest a total valuation for the company of $800,000.00.	395625.0	Y	First-come, first-served basis		535000.0	2018-04-30	1	0	0	4613	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001725124-18-000003	A fee to the Intermediary consisting of a 5.0% (five percent) commission based on the amount of investments raised in the Offering.	The intermediary will receive a number of Crowd SAFE Units of the issuer that is equal to 2.0% (two percent) of the total number of Crowd SAFE Units sold by the issuer in the Offering.	Other	Crowd SAFE (Simple Agreement for Future Equity) Units	25000	1.0		25000.0	Y	First-come, first-served basis		107000.0	2018-04-30	0	258	96	258	96	0	0	6326	1129	0	0	0	0	0	0	0	0	-5929	-1129
0001730727-18-000003	6% of the closing amount raised + pass-through and registration fees	n/a	Debt			100.0	Minimum investment is $100.00, as determined by the issuer	250000.0	Y	First-come, first-served basis		1000000.0	2018-05-11	0	10123	0	10123	0	0	0	10633	0	0	0	0	0	0	0	0	0	0	0
0001730727-18-000001	6% of the closing amount raised + pass-through and registration fees	n/a	Debt			100.0	Minimum investment is $100.00, as determined by the issuer	250000.0	Y	First-come, first-served basis		1000000.0	2018-05-11	0	10123	0	10123	0	0	0	10633	0	0	0	0	0	0	0	0	0	0	0
0001716298-18-000001	A 5.0% (five percent) commission based on the amount of investments raised in the offering.	The intermediary will receive a number of Crowd SAFE Units of the issuer that is equal to 2.0% (two percent) of the total number of Crowd SAFE Units sold by the issuer in the Offering.	Other	Crowd SAFE (Simple Agreement for Future Equity) Units	25000	1.0		25000.0	Y	First-come, first-served basis		500000.0	2018-03-31	1	41564	0	19303	0	257	0	0	0	40000	0	4984	0	430	0	255	0	1019	0
0001670254-18-000036	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1070000.0	2018-08-10	2	87	14475	87	14475	0	0	0	0	0	0	0	0	0	0	0	0	-15343	-16205
0001670254-18-000034	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	75000	1.0	Pro-rated portion of the total principal value of $75,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	75000.0	Y	Other	As determined by the issuer	1070000.0	2018-08-10	2	206501	633994	1644	11558	41729	0	161192	13912	0	455239	203711	376958	57879	62033	0	0	-161323	-3253
0001670254-18-000032	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	107000.0	2018-08-10	2	4475	0	4475	0	0	0	4400	0	85000	0	1200	0	1779	0	0	0	-94565	0
0001730206-18-000001	5.0%	The resulting aggregate Placement Fee does not include a $1,000 Offering Preparation fee paid prior to the Offering.	Other	Revenue Sharing Agreements	105000	1.0	N/A	105000.0	N				2019-01-31	2	49546.340000000004	50716.33	3753.71	9153.44	0	0	1248.79	180.4	0	0	112776.83	230902.72	70188.79000000001	159323.19	10633.28	10544.41	3079.2000000000003	19380.82
0001670254-18-000031	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Preferred Stock		7000	7.5	Management believes the Company to be worth at least $7.5 million. With one million common shares outstanding, each is worth $7.50. The Series A Preferred will be convertible  to Common Stock on a one-to-one basis and so have the same value.	52500.0	Y	Other	As determined by the issuer	1070000.0	2018-02-12	5	319860	342725	16394	18284	94287	31187	224466	317172	93133	0	1468956	856897	826747	507751	0	0	40259	-99680
0001580960-18-000001	5.0%	2% of the Securities being issued in this Offering	Other	Units of SAFE (Simple Agreement for Future Equity)	1	1.0		50000.0	Y	Other	At the Company's discretion	250000.0	2018-03-31	18	252082.06	469561.35000000003	101637.07	93362.29000000001	411.90000000000003	0	126400	126792.36	3289573	2506120	1856804.31	1747701.98	690.3000000000001	719331.39	4616.66	32197.13	1033711.01	989363.34
0001728855-18-000001	5.0% of the gross proceeds of this offering	2% of the Securities being issued in this Offering	Other	Simple Agreement for Future Equity (SAFE)	25000	1.0	N/A	25000.0	Y	First-come, first-served basis		1070000.0	2018-04-27	0	4986	7993	1302	1831	0	0	0	0	0	0	0	0	0	0	0	0	237865	149345
0001665160-18-000107	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	400000.0	2018-04-09	8	101196	0	0	0	100	0	43397	0	351072	0	2250	0	0	0	0	0	-293773	0
0001719882-18-000002	5.0% of the amount raised.	A commission equivalent to 2% of the Securities being issued in this Offering.	Other	Units of SAFE (Simple Agreement for Future Equity)	25000	1.0		25000.0	Y	First-come, first-served basis		1070000.0	2018-01-26	0	0	0	0	0	0	0	883	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000106	6 percent	N/A	Common Stock		5000	2.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-04-09	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001720051-18-000001	NextSeed charges the Issuer 10% of the total offering amount as compensation for its services provided in connection with the offering, provided that NextSeed will only charge 5% for funds raised from investors referred by the Issuer.	None	Debt				Face value of the note	150000.0	Y	First-come, first-served basis		250000.0	2018-02-01	12	34400	0	34400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001725124-18-000001	A fee to the Intermediary consisting of a 5.0% (five percent) commission based on the amount of investments raised in the Offering.	The intermediary will receive a number of Crowd SAFE Units of the issuer that is equal to 2.0% (two percent) of the total number of Crowd SAFE Units sold by the issuer in the Offering.	Other	Crowd SAFE (Simple Agreement for Future Equity) Units	25000	1.0		25000.0	Y	First-come, first-served basis		107000.0	2018-04-30	0	258	96	258	96	0	0	6326	1129	0	0	0	0	0	0	0	0	-5929	-1129
0001602930-18-000001	7.5% of the amount raised.	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Preferred Stock		3433	7.2816		25000.0	Y	First-come, first-served basis		1070000.0	2018-04-27	30	2500492	3393413	133775	101270	1034336	2029261	1892717	1647562	1051036	395418	4545479	4483135	2325450	2031742	0	800	-1809022	-2021935
0001725458-18-000001	NextSeed charges the Issuer 10% of the total offering amount as compensation for its services provided in connection with the offering, provided that NextSeed will only charge 5% for funds raised from investors referred by the Issuer.	N/A	Debt				The value of the security is the face value of the note purchased by the investor.	100000.0	Y	First-come, first-served basis		125000.0	2018-04-30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001728670-18-000004	Intermediary will be compensated 8% on the total of a successful fundraise.	None	Other	Crownmob will issue a Simple Agreement for Future Equity. The investor will get a 20% discount on the issuance of future shares against a $1,500,000 pre-money valuation cap.	250	100.0	Interests are sold in $100.00 increments and is convertible to a share of stock described in the attached SAFE Agreement	25000.0	Y	Pro-rata basis		107000.0	2018-04-10	2	2535	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001728670-18-000001	Intermediary will be compensated 8% on the total of a successful fundraise.	None	Other	Crownmob will issue a Simple Agreement for Future Equity. The investor will get a 20% discount on the issuance of future shares against a $1,500,000 pre-money valuation cap.	250	100.0	Interests are sold in $100.00 increments and is convertible to a share of stock described in the attached SAFE Agreement	25000.0	Y	Pro-rata basis		107000.0	2018-04-10	2	2535	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001726073-18-000002	10%	None	Other	Partnership Equity	390	1000.0	Total capital required for project completion plus cost of raise to acquire 100% interest in the partnership divided by 390.	390000.0	Y	First-come, first-served basis		410000.0	2018-03-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001725245-18-000002	5.0% commission based on the amount of investments raised in the offering and paid upon disbursement of the funds from escrow at closing.	2.0% of the total number of Crowd SAFE Units sold by the issuer in the offering.	Other	Crowd SAFE (Simple Agreement for Future Equity) Units	25000	1.0		25000.0	Y	Other	At the Company's discretion	1070000.0	2018-04-06	1	108482	61010	43148	22206	0	0	76955	97614	406823	270877	109645	0	0	0	-2673	0	-105326	-283720
0001665160-18-000105	6 percent	N/A	Other	Convertible Note	100000	50.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-03-31	3	6388	15937	27	2447	0	382	10596	13836	2038	2018	10058.1	19575.74	8341	10610	0	0	-42436	-43389
0001663940-18-000001																																
0001665160-18-000104																																
0001665160-18-000103																																
0001665160-18-000102	6 percent	N/A	Other	Convertible Note	100000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-04-30	10	143686	39	47489	39	3208	0	20973	0	115028	0	5293	0	24188	0	0	0	-142657	0
0001669654-18-000001	7.0%	The Intermediary shall receive Crowd SAFE Units in a principal amount that is equal to 2% (two percent) of the aggregate principal amount of all Crowd SAFE Units issued in the Offering.	Other	Crowd SAFE (Simple Agreement for Future Equity) Units	50000	1.0		50000.0	Y	Other	At the Company's discretion	1070000.0	2018-03-05	10	1022574	0	961058	0	0	0	33550	0	0	4593.28	0	0	0	0	0	0	-1010023	-6193
0001665160-18-000101	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2018-02-15	3	2236.82	681.3100000000001	-43.18	681.3100000000001	435	0	17508.47	0	0	0	139614.02	28895.64	90357.36	17710.58	3856	1700	7440.88	8468
0001665160-18-000100	6% + $4,000 service fee paid to StartEngine Crowdfunding	N/A	Other	Convertible Note	10000	100.0	N/A	10000.0	Y	Other	At issuer's discretion	308000.0	2018-04-04	1	329742	409150	2961	4906	23308	0	221274	122653	0	0	30747	0	221252	141042	0	0	-419129	-379592
