ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001665160-18-000106	1		Extending the end date of their campaign.	Samsara Luggage Inc.	Corporation		DE	2017-08-12	ONE UNIVERSITY PLAZA, SUITE 505		HACKENSACK	NJ	07601	www.SamsaraLuggage.com	StartEngine Capital, LLC	0001665160	007-00007	
0001720051-18-000001	0	Issuer raised $189,600. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		Semper Fi Restaurants LLC	Limited Liability Company		TX	2016-04-14	11511 LAWSON CYPRESS DRIVE		TOMBALL	TX	77377	https://pokeology.com/	NextSeed US LLC	0001667892	007-00023	283225
0001725124-18-000001	0			Rhymella, Inc.	Corporation		DE	2016-06-15	PO Box 600511, 897 Washington Street		Newtonville	MA	02460	www.rhymella.com	OpenDeal Inc. dba &quot;Republic&quot;	0001672732	007-00046	283874
0001602930-18-000001	0			WorldViz, LLC	Corporation		DE	2018-02-06	614 Santa Barbara Street		SANTA BARBARA	CA	93101	http://www.worldviz.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001725458-18-000001	0			California 88, LLC	Limited Liability Company		NY	2017-05-25	2 Lincoln Place 4R		BROOKLYN	NY	11217	ca88wine.com	NextSeed US LLC	0001667892	007-00023	283225
0001728670-18-000004	0		Adding the Foudners, Ricardo Grant and Jordan Crone, Resumes to the Offering.	CrownMob Inc.	Corporation		OH	2017-03-13	112 W PIKE STREET		CINCINNATI	OH	41011	https://crownmob.com	Thrivera Ventures Fund I, LLC	0001707360	007-00116	
0001728670-18-000001	0			CrownMob Inc.	Corporation		OH	2017-03-13	112 W PIKE STREET		CINCINNATI	KY	41011	https://crownmob.com	Thrivera Ventures Fund I, LLC	0001707360	007-00116	
0001726073-18-000002	0		Update documents and correct maximum amount	Woodland Rockwell No. 1 GP	General Partnership		TX	2017-12-19	1700 POST OAK BLVD	2 BLVD PLACE, STE 600	HOUSTON	TX	77056	cf0008.crudefunders.com	ENTORO SECURITIES, LLC	0000914873	008-46630	000035192
0001665160-18-000105	1		Issuer is updating minimum investment amount, increasing maximum offering amount, extending the end date of campaign, and is making updates to campaign page.	General Presence Inc.	Corporation		DE	2011-02-28	26 WESTMINSTER AVENUE UNIT 4		VENICE	CA	90291	https://zenvideo.co	StartEngine Capital, LLC	0001665160	007-00007	
0001725245-18-000002	0			Preemadonna Inc.	Corporation		DE	2013-03-12	1250 Borregas Ave	#75	Sunnyvale	CA	94089	www.preemadonna.com	OpenDeal Inc. dba &quot;Republic&quot;	0001672732	007-00046	283874
0001663940-18-000001	0			Auntie April's														
0001665160-18-000104	0			Trikke Tech Inc.														
0001665160-18-000103	0			Gulfstar Air Charters, Inc.														
0001665160-18-000102	1		Farm One is extending offering and increasing offering maximum. Financials have been updated	Farm One, Inc.	Corporation		DE	2015-12-08	15 WILLIAM STREET	APT 14B	NEW YORK	NY	10005	http://farm.one	StartEngine Capital, LLC	0001665160	007-00007	
0001669654-18-000001	1		"This Amendment is filed to 1) extend the Offering deadline to March 5, 2018, 2) change the ""Valuation Cap"" to $16,000,000 for all of the Securities sold in this Offering, and 3) disclose that two officers invested $10,000 each into this offering."	Onward Method, Inc.	Corporation		DE	2015-12-16	8605 Santa Monica Blvd	STE 39971	Los Angeles	CA	90069	onward.org	First Democracy VC	0001683054	007-00076	285360
0001665160-18-000101	0		Update to the campaign page	HireJoe, Inc	Corporation		CO	2017-09-05	2525 ARAPAHOE AVE.	STE E4-242	BOULDER	CO	80302	www.hirejoe.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000100	0		Clarification of startengine fees	EPEC Holdings, Inc	Corporation		FL	2008-10-09	1776 PINE ISLAND RD.	SUITE 316	PLANTATION	FL	33322	http://www.jamesfchyde.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001723949-18-000009	1		Updated the Form C Q&A to include disclosures about primary ownership, different share classes, and Cap Table.	Fatwood LLC	Limited Liability Company		OH	2017-08-28	7406 JAGER CT.		CINCINNATI	OH	45230	www.flipdaddys.com	Thrivera Ventures Fund I, LLC	0001707360	007-00116	
0001670254-18-000029	0			ZYPPAH, Inc.	Corporation		NV	2012-03-01	701 SOUTH CARSON STREET SUITE #200		Carson City	NV	89701-5239	http://www.zyppah.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000027	0			eyeCam, Inc.	Corporation		DE	2014-09-15	2085 Bush Street, #604		San Francisco	CA	94115	http://www.eyehand.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-000099	0	At the close of the offering, the amount closed on is $44,330 and 3410 securities sold, the final amount subject to change pending final receipt of committed investments.		15th Round LLC	Limited Liability Company		CA	2017-08-18	3630 SAN FERNANDO RD.		GLENDALE	CA	91204	www.15throundboxing.com	StartEngine Capital, LLC	0001665160	007-00007	
0001729247-18-000001	0			Rosca Finance Inc.	Corporation		DE	2016-07-28	475 WALL STREET	SUITE 228	PRINCETON	NJ	08540	https://app.rosca.io	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001729481-18-000002	0			Apex Farms Corp.	Corporation		NV	2017-09-19	501 SILVERSIDE RD.	PMB 342	WILMINGTON	DE	19809	www.apexfarming.com	FIRST DEMOCRACY VC	0001683054	007-00076	285360
0001665160-18-000097	0			ZipZap, Inc.	Corporation		CA	2010-08-04	21 Orinda Way	#C-260	Orinda	CA	94563	www.zipzap.me	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000025	0			Texas Brewer Support, LLC	Limited Liability Company		TX	2017-10-24	1604 Chatham Ave		Austin	TX	78723	http://www.nxnwbrew.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-000095	0		Updated campaign page with video and video transcript	LifeBridge 10000, LLC	Limited Liability Company		FL	2015-01-05	862 E WILDMERE AVE		LONGWOOD	FL	32750	http://www.lifebridge10000.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000094	0	At the close of the offering, the amount closed on is $148,000 and 226 securities sold, final amount subject to change pending final receipt of committed investments		LRF Thoroughbred Fund II LLC	Limited Liability Company		CA	2017-08-28	5950 CANOGA AVE	SUITE 510	WOODLAND HILLS	CA	91367	http://www.littleredfeather.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000093	0	At the close of the offering, the amount closed on is $18,336.50 and 5,239 number of securities sold, final amount subject to change pending final receipt of committed investments.		IJUZE Corp	Corporation		DE	2017-01-05	2516 WAUKEGAN ROAD	SUITE 111	GLENVIEW	IL	60025	www.ijuze.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-18-000099	0			Split Mountain Productions Inc														
0001665160-18-000092	1		Issuer is extending the end date of their offering.	Ube, Inc	Corporation		DE	2012-05-01	9800 NORTH LAMAR BLVD	SUITE 310	AUSTIN	TX	78753	www.plumlife.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000085	0			ScreenDoor GreenHouse LLC	Limited Liability Company		ID	2018-01-22	273 Birch Banks		Sagle	ID	83860	www.screendoor-greenhouse.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000024	0		Updated financial narrative ; updated securities outstanding and voting power ; updated number of current employees ; included video transcripts ; updated business plan.	I-PASS Patient Safety Institute, Inc.	Corporation		DE	2016-04-22	161 Worcester Road	Suite 402	Framingham	MA	01701	https://ipassinstitute.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-000082	0			anyone Media Network, Inc	Corporation		WY	2011-10-12	26100 Newport Rd A12,	Suite 133	Menifee	CA	92584	Yayway.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000090	0			BOROUGH FIVE SLATE ONE LLC	Limited Liability Company		DE	2017-01-24	7 NAVY PIER CT UNIT 4064		STATEN ISLAND	NY	10304	www.boroughfivepictures.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000023	0		Extend deadline, and include updated business plan.	Modbook Inc.	Corporation		CA	2012-02-02	18341 Sherman Way	Suite 100	Los Angeles (Reseda)	CA	91335	http://www.modbook.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-000079	0			Aurora Sky Events LLC	Limited Liability Company		WA	2017-06-06	1504 Aurora Ave N		Seattle	WA	98109	www.AuroraSkyEvents.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-18-000096	0		Update to offering statement questions number 3 and 29	SimpleForms, PBC	Corporation		DE	2016-03-18	550 B St.	Floor 3	San Diego	CA	92101	www.simpleforms.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-18-000093	0		A corrected Offering Statement is attached, there is a non-material formatting issue with the current filing.	Home61, Inc.	Corporation		DE	2014-04-07	3401 N Miami Ave	Suite 210	Miami	FL	33127	www.home61.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-18-000077	0			CAKNOW Technology Inc.	Corporation		DE	2016-02-04	3452 E Foothill Blvd.	Suite 720	Pasadena	CA	91107	https://www.caknow.com	StartEngine Capital, LLC	0001665160	007-00007	
0001723146-18-000001	1		This amendment is to 1) correct an error in the Statement of Changes in Equity under Appendix D - FINANCIAL STATEMENTS AND REVIEW REPORT; 2) Extend the deadline for the offering.	Success By Media LLC	Limited Liability Company		NV	2015-10-07	170 S GREEN VALLEY PKWY	SUITE 300	HENDERSON	NV	89013	https://successbymedia.com	Mr. Crowd	0001666102	007-00042	284278
0001669191-18-000091	0		Update to offering statement questions number 3 and 29	Movatic, Inc.	Corporation		DE	2016-08-12	505 E Liberty LL 500		Ann Arbor	MI	48104	movatic.co	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001670254-18-000022	0		Included 2017 financials ; update financial narrative and material indebtedness ; extended campaign ; update number of employees ; updated business plan.	LAWRENCEVILLE PLASMA PHYSICS, INC.	Corporation		NJ	2003-05-19	128 Lincoln Boulevard		Middlesex	NJ	08846	https://lppfusion.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000021	0		Converted from S-Corp to C-Corp, included video transcripts, and updated business plan.	Chicago Steak Company, Inc.	Corporation		MD	2007-10-26	350 B  Christopher Ave		Gaithersburg	MD	20879	http://www.mychicagosteak.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-000075	0	At the close of the offering, the amount closed on is $32,780.00 and 32,780 number of securities sold, final amount subject to change pending final receipt of committed investments.		Horror Equity Fund, Inc.	Corporation		DE	2015-07-20	208 S. BEVERLY DRIVE, STE 204		BEVERLY HILLS	CA	90212	www.HorrorEquityFund.com	StartEngine Capital, LLC	0001665160	007-00007	
0001683052-18-000002	0	Current Financials		Alchemy Mining Group, Inc.	Corporation		NV	2015-06-30	1515 E. Broadway		Vancouver	Z4	V5N 1V9	https://alchemymininggroupinc.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001669191-18-000088	0			ICEBREAKER, INC.	Corporation		DE	2017-02-13	25 Lyman St		North Attleboro	MA	02760-3306	http://icebr.kr/	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001719866-18-000001	0			Gulfstar Air Charters, Inc.	Corporation		CA	2017-08-23	ONE WORLD TRADE CENTER	8TH FLOOR	LONG BEACH	CA	90831	www.gulfstarair.com	StartEngine Capital LLC	0001665160	007-00007	
0001669191-18-000086	0		Update answer to Q and A number 26	Charlotte's Closet, LLC	Limited Liability Company		DE	2016-02-22	14 Vanderventer Avenue	Suite L5	Port Washington	NY	11050	http://charlottes-closet.com/	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-18-000084	0		Correcting pitch deck error	Home61, Inc.	Corporation		DE	2014-04-07	3401 N Miami Ave	Suite 210	Miami	FL	33127	www.home61.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001704090-18-000001	0		Extended expiration date to March 31, 2018.	Gulf Coast Canna Meds, Inc.	Corporation		FL	2016-11-14	695 CENTRAL AVE	#202	ST PETERSBURG	FL	33701	gulfcoastcannameds.com	truCrowd, Inc	0001667145	007-00015	
0001665160-18-000074	0		Clarified the compensation owed to the intermediary.	Vibrant TV, LLC	Limited Liability Company		IL	2011-08-15	990 GROVE STREET, SUITE 300		EVANSTON	IL	60201	https://vibrant.tv	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000073	0	At the close of the offering, the amount closed on is $346,034.02 and 103,603 number of securities sold, the final amount subject to change pending final receipt of committed investments.		Bright Locker, Inc.	Corporation		TX	2014-03-23	12731 RESEARCH BLVD. SUITE A102		AUSTIN	TX	78759	https://www.brightlocker.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000072	1		The company is extending their offering.	Keezel, Inc.	Corporation		DE	2017-04-27	20377 SW ACACIA STREET, 2ND FLOOR		NEWPORT BEACH	CA	92660	https://www.keezel.us	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000071	0	At the close of the offering, the amount closed on is $78,600.00 and 78,600 number of securities sold, final amount subject to change pending final receipt of committed investments.		Mi Ola, Inc	Corporation		NY	2012-01-25	21 ATLANTIC WALK		BREEZY POINT	NY	11697	http://mi-ola.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000070	0			NetObjex, INC.	Corporation		DE	2015-09-30	92 Corporate Park	Suite C750	Irvine	CA	92606	http://www.netobjex.com	StartEngine Capital, LLC	0001665160	007-00007	
0001722007-18-000004	0	50% of minimum target reached. Fundraising ongoing, final raise to be determined.		Pittsburgh Juice Co	Limited Liability Company		PA	2013-03-16	3418 PENN AVENUE		PITTSBURGH	PA	15201	https://pittsburghjuicecompany.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001717605-18-000001	0	Issuer raised $21,385 from 31 investors		American Draft LLC	Limited Liability Company		TN	2017-09-11	1400 MARKET ST		CHATTANOOGA	TN	37402	http://americandraft.beer	GrowthFountain Capital LLC	0001668506	007-00028	
0001665160-18-000066	1		Issuer will be extending the end date of their offering.	JINGLZ, INC.	Corporation		FL	2017-03-09	10802 LAKE WYNDS COURT		BOYNTON BEACH	FL	33437	https://www.playjinglz.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000019	0	$165,530.00 in investments. Payments are still being processed; final number is yet to be determined.		MySwimPro, Inc.	Corporation		DE	2015-03-23	301 East Liberty	Suite 701	Ann Arbor	MI	48104	http://myswimpro.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-000067	0			4-Scored Inc.														
0001670254-18-000018	0	$91,070.00 in investments. Payments are still being processed; final number is yet to be determined.		Ganaz Inc.	Corporation		DE	2017-04-26	6312 32nd Ave NW	Unit E	Seattle	WA	98107	http://www.ganazapp.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001690447-18-000002	0		The Form C of the Company, filed and dated November 14, 2017, is hereby amended and restated to clarify and include the securities offered in the past three years by the Company, which were originally disclosed in the liabilities section.	Owlized, Inc.	Corporation		DE	2013-12-24	1062 FOLSOM ST. SUITE 301		SAN FRANCISCO	CA	94103	www.owlized.com	OpenDeal Inc.	0001672732	007-00046	283874
0001670254-18-000017	0	$116,721.00 in investments. Payments are still being processed; final number is yet to be determined.		PAYROLL4FREE.COM, LLC	Limited Liability Company		OH	2012-05-23	23297 Commerce Park		Beachwood	OH	44122	http://www.payroll4free.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001715599-18-000001	1		The company has amended the offering statement to disclose the following: 1) additional debt for equipment financing, 2) working capital line of credit, 3) updated use of proceeds	Full Circle Brewing, Co. Ltd. LLC	Limited Liability Company		CA	1988-05-01	620 F. STREET		FRESNO	CA	93706	www.fullcirclebrewing.com	NOBLES & RICHARDS, INC.	0001430284	008-67859	000146870
0001669191-18-000046	0			Leo Aerospace LLC	Limited Liability Company		DE	2017-10-16	4676 Admiralty Way	#1001	Marina Del Rey	CA	90292	leoaerospace.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-18-000064	0			Seam Tech, Inc.	Corporation		CA	2017-02-23	4937 Templeton Street		Los Angeles	CA	90032	www.seamla.com	StartEngine Capital, LLC	0001665160	007-00007	
0001726537-18-000001	0			Pistil & Pollen, LLC	Limited Liability Company		DE	2016-03-16	5082 EAST HAMPDEN AVENUE SUITE 242		DENVER	CO	80222	www.janewest.com	OpenDeal Inc.	0001672732	007-00046	283874
0001665160-18-000062	1		Issuer will be extending the end date of their offering.	MaestroConference Inc	Corporation		CA	2007-03-20	1025 3RD STREET		OAKLAND	CA	94607	http://www.voicevoice.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000061	0	At the close of the offering, the amount closed on is $22,750.00 and 455 number of securities sold, final amount subject to change pending final receipt of committed investments		Affordable Community Energy Services Co	Corporation		IL	2016-06-20	180 N. MICHIGAN AVENUE	SUITE 2405	CHICAGO	IL	60601	www.affordablecommunityenergyservices.com	StartEngine Capital, LLC	0001665160	007-00007	
0001718354-18-000001	0	The issuer has raised approximately $32,070 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		Green Pinata LLC	Limited Liability Company		MA	2015-04-10	2 Blue Jay Circle, #2		Wakefield	MA	01880	www.greenpinatatoys.com	OpenDeal Inc. dba &quot;Republic&quot;	0001672732	007-00046	283874
0001718414-18-000001	0	The final amount of raised was $142,927.		Spikes Beverage Co	Limited Liability Company		OH	2015-09-10	6199 WINDING CREEK BLVD		LIBERTY TOWNSHIP	OH	45011	https://www.spikesbeerice.com/	Thrivera Ventures Fund I, LLC	0001707360	007-00116	
0001660945-18-000001	0			Harvest Fresh Foods, PBC	Other	Delaware Public Benefit Corporation	DE	2015-10-14	1101 W 23RD ST.		LOS ANGELES	CA	90007	www.everytable.com	OpenDeal Inc.	0001672732	007-00046	283874
0001670254-18-000016	0		Include video transcripts, and updated business plan.	Grit Grocery, LLC	Limited Liability Company		TX	2015-06-09	5210 Griggs Rd. #14565		Houston	TX	77021	http://gritgrocery.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001669191-18-000044	0		Issuer extended offering deadlines	Charlotte's Closet, LLC	Limited Liability Company		DE	2016-02-22	14 Vanderventer Avenue	Suite L5	Port Washington	NY	11050	http://charlottes-closet.com/	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001670254-18-000013	0			The Enclave Group LLC	Limited Liability Company		DE	2014-08-13	40 E. Main St.		Newark	DE	19711	http://www.enbev.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-000060	0	At the close of the offering, the amount closed on is $145,702.50 and 58,281 number of securities sold, final amount subject to change pending final receipt of committed investments.		MedAnswers	Corporation		DE	2012-12-05	1299 PENNSYLVANIA AVE	SUITE 700	WASHINGTON	DC	20004	www.medanswers.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000059	0	At the close of the offering, the amount closed on is $14,530.50 and 9,687 number of securities sold, final amount subject to change pending final receipt of committed investments.		Trikke Tech Inc.	Corporation		CA	2000-02-16	132 EASY STREET, D-1		BUELLTON	CA	93427	www.trikke.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000058	1		Issuer is extending the end date of their offering.	N-Gen Technologies, Inc.	Corporation		DE	2017-06-19	13393 SAMANTHA AVE		SAN DIEGO	CA	92129	N-Gen.com	StartEngine Capital, LLC	0001665160	007-00007	
0001720033-18-000002	0		This Form C-A hereby amends and clarifies the previous Form C's filed on behalf of the Company. The Company was incorporated on May 19, 2011. The Company has not conducted a securities offering in the past 3 years, before the filing of this Form C.	Vico Neve LLC	Limited Liability Company		NY	2011-05-19	338 E 67TH STREET, SUITE 29		NEW YORK	NY	10065	www.altaneve.com	OpenDeal Inc.	0001672732	007-00046	283874
0001665160-18-000056	0			Abstract Tube Inc.	Corporation		DE	2017-11-14	82 Chittenden Ave		Columbus	OH	43201	http://www.abstract.tube/	StartEngine Capital, LLC	0001665160	007-00007	
0001727471-18-000003	0		Updated the company's fundraising profile URL. The company did not go live prior to filing this amendment.	Emerald Metrics LLC	Limited Liability Company		OR	2017-02-21	436 SE 6TH AVENUE		PORTLAND	OR	97013	https://www.emeraldmetrics.com/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-18-000053	0			REVOHLOO, INC.	Corporation		NV	2017-03-07	5710 E. Tropicana Ave #2046		Las Vegas	NV	89122	https://www.revohloo.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000011	0			SongVest, Inc.	Corporation		DE	2017-04-20	3724 Congeniality Way		Raleigh	NC	27613	http://www.songvest.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001721104-18-000008	0		Target Amount reduced to $50,000 from $200,000.	Cloud Cover Media, Inc.	Corporation		CA	2011-10-10	1634 19TH STREET		SANTA MONICA	CA	90404	www.cloudcovermusic.com	EquityBender LLC	0001681493	007-00092	285983
0001670254-18-000010	0	The final number is $500,000 in investments.		BOARDWALK HOSPITALITY INC.	Corporation		NV	2017-04-28	400 S 4th Street Suite 500		Las Vegas	NV	89101	http://www.boardwalkhosp.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001669191-18-000040	0			Movatic, Inc.	Corporation		DE	2016-08-12	505 E Liberty LL 500		Ann Arbor	MI	48104	movatic.co	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001721104-18-000007	0		Target Amount reduced to $50,000 from $200,000.	Cloud Cover Media, Inc.	Corporation		CA	2011-10-10	1634 19TH STREET		SANTA MONICA	CA	90404	www.cloudcovermusic.com	EquityBender LLC	0001681493	007-00092	285983
0001665160-18-000050	0			ATARI GAME PARTNERS, CORP.	Corporation		DE	2017-09-07	286 Madison Avenue, 8th Floor		New York	NY	10017	www.atarigamepartners.com	StartEngine Capital, LLC	0001665160	007-00007	
0001721104-18-000006	0		Target Amount reduced to $50,000 from $200,000.	Cloud Cover Media, Inc.	Corporation		CA	2011-10-10	1634 19TH STREET		SANTA MONICA	CA	90404	www.cloudcovermusic.com	EquityBender LLC	0001681493	007-00092	285983
0001665160-18-000047	0			LafayetteRaceway.com, LLC	Limited Liability Company		IN	2016-06-24	1705 Greenbush Street		Lafayette	IN	47904	www.LafayetteRaceway.com	StartEngine Capital, LLC	0001665160	007-00007	
0001727471-18-000001	0			Emerald Metrics LLC	Limited Liability Company		OR	2017-02-21	436 SE 6TH AVENUE		PORTLAND	OR	97013	https://www.emeraldmetrics.com/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001719522-18-000001	0	Issuer raised $176,800. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		FC Sugar, LLC	Limited Liability Company		TX	2017-06-08	2257 LONGWOOD DRIVE		CARROLLTON	TX	75010	leelaswinebar.com	NextSeed US LLC	0001667892	007-00023	283225
0001721392-18-000001	0			SmarterD,Inc.	Corporation		DE	2016-10-28	19701 SCOTLAND DRIVE		SARATOGA	CA	95070	www.smarterd.com	OpenDeal Inc.	0001672732	007-00046	283874
0001669191-18-000036	0		Issuer extended offering deadlines	Subba Media Inc	Corporation		DE	2017-10-06	1209 Orange Street		New Castle County	DE	19801	www.subba-cultcha.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-18-000034	0		This amendment is filed to update information about directors and officers of the company	Split Mountain Productions Inc	Corporation		OK	2017-03-14	19500 Crystal Ct.		Harrah	OK	73045	www.splitmountainproductions.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001670254-18-000008	0			Keep Healthy, Inc.	Corporation		DE	2017-03-13	1019 Fort Salonga Road		Northport	NY	11768	https://keephealthyinc.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-000043	0	At the end of the offering, the amount closed on is $172,287 and 172,287 number of securities sold, final amount subject to change pending final receipt of committed investments.		Indeco, LLC	Limited Liability Company		DE	2017-11-03	11911 FREEDOM DRIVE	8TH FLOOR	RESTON	VA	20190	https://ind.eco/	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-18-000021	0			Undercurrent VR INC	Corporation		NY	2017-04-26	480 Bushwick Ave	#1	Brooklyn	NY	11206	www.angel.co/undercurrent-vr-inc	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-18-000042	0	At the close of the offering, the amount closed on is $40,050.00 and 40,050 number of securities sold, final amount subject to change pending final receipt of committed investments		PAYGEVITY, INC.	Corporation		DE	2015-02-16	TOWER 49	12 EAST 49TH STREET	NEW YORK	NY	10017	www.paygevity.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000041	1		Issuer is extending the end date of their campaign and updating their campaign screenshots.	Alkane Truck Company, Inc	Corporation		GA	2011-06-24	1053 LONDON STREET		MYRTLE BEACH	SC	29577	www.alkanetruckcompany.com	StartEngine Capital, LLC	0001665160	007-00007	
0001710332-18-000001	0			Duralogic USA Inc	Corporation		DE	2017-06-28	12 LA MONTAGNE LN		SANDY	UT	84092	https://www.ravean.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001719970-18-000003	0		Change name from Digital Currency Growth LLC to Digital Frontier Marketing LLC	Digital Frontier Marketing LLC	Limited Liability Company		FL	2017-09-19	1449 WETHERINGTON WAY		PALM HARBOR	FL	34683	digitalcurrencygrowth.com	truCrowd, Inc	0001667145	007-00015	
0001722994-18-000001	0	The issuer successfully sold 246 shares at $211 per share, raising a total of $51,906.		C.A.S. Handmade Inc.	Corporation		MA	2014-11-28	15 WASHINGTON ST		HUDSON	MA	01749	http://www.cas-handmade.com/	GrowthFountain Capital LLC	0001668506	007-00028	
0001704837-18-000001	0		Clarified section 13 and corrected format for section 29.	500 N3rd St., LLC	Limited Liability Company		PA	2016-12-07	313 CHESSTNUT ST		WEST READING	PA	19611	www.allorganicmedicalmarijuana.com	truCrowd, Inc	0001667145	007-00015	
0001672227-18-000001	0			SMART RX SYSTEMS INC														
0001717615-18-000002	0		"Filing Exhibit D to Offering Statement (""Investing Process"")."	Triumph Wine Group, LLC	Limited Liability Company		CA	2016-09-02	600 TRANCAS STREET	2ND FLOOR	NAPA	CA	94558	http://triumphwinegroup.com/	FlashFunders Funding Portal, LLC	0001665087	007-00009	
0001721104-18-000001	0			Cloud Cover Media, Inc.	Corporation		CA	2011-10-10	1634 19TH STREET		SANTA MONICA	CA	90404	www.cloudcovermusic.com	EquityBender LLC	0001681493	007-00092	285983
0001690165-18-000005	0		Updating the target offering amount to the what is stated in the Form C	ReGrained, Inc.	Corporation		CA	2016-12-14	1550 Carroll Ave		San Francisco	CA	94124	regrained.com	First Democracy VC	0001683054	007-00076	285360
0001690165-18-000003	0			ReGrained, Inc.	Corporation		CA	2016-12-14	1550 Carroll Ave		San Francisco	CA	94124	regrained.com	First Democracy VC	0001683054	007-00076	285360
0001727168-18-000001	0			Hackrod Inc.	Corporation		DE	2017-02-21	21700 Oxnard St	Suite 2070	Woodland Hills	CA	91367	hackrod.com	First Democracy VC	0001683054	007-00076	285360
0001726635-18-000001	0			theCut LLC	Limited Liability Company		VA	2016-01-25	4491 CHESHIRE STATION PLAZA PMB 165		WOODBRIDGE	VA	22193	thecut.co	OpenDeal Inc.	0001672732	007-00046	283874
0001727469-18-000002	0			Majik Water LLC	Limited Liability Company		DE	2017-11-17	Githurai 44		Nairobi	M3	00000	www.majikwater.co	OpenDeal Inc.	0001672732	007-00046	283874
0001670254-18-000007	0		Included video transcripts, and updated business plan.	Daplie, Inc.	Corporation		UT	2015-08-12	250 W Center St.	Suite 240	Provo	UT	84601	https://daplie.com	Wefunder Portal LLC	0001670254	007-00033	283503
