ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001821934-20-000001	0			Stay Pittsburgh LLC	Limited Liability Company		PA	2012-07-27	100 SMITHFIELD ST.	APT 501	PITTSBURGH	PA	15222	staypittsburgh.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001746059-20-000255	0			Fiesta Rentals LLC														
0001821120-20-000001	0			Temple I, LLC	Limited Liability Company		PA	2020-06-26	85 BROAD STREET		NEW YORK	NY	10004	www.nyeg.co	OpenDeal Portal LLC	0001751525	007-00167	283874
0001670254-20-000744	1		Added CPA reviewed financials for 2018 and 2019.	Makeba, Inc	Corporation		DE	2016-05-24	85 Broad Street, 29th Fl		New York	NY	10004	https://makeba.money	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000743	1		Adding CPA reviewed financial statements for 2018 and 2019; Adding a Lead Investor	Thing Daemon, Inc.	Corporation		DE	2010-03-30	12121 Scripps Summit Drive	Suite 305	San Diego	CA	92131	http://fancy.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000742	1		Adding Lead Investor	nedl.com Inc.	Corporation		DE	2017-01-26	305 Strand Street	Suite E	Santa Monica	CA	90405	http://nedl.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001793344-20-000015	1		Amended to reflect the closing of two convertible notes investments on August 19, 2020 in the amount of $150,000.	Vivosens Inc.	Corporation		DE	2017-09-19	44 TEHAMA STREET		SAN FRANCISCO	CA	94105	www.vivoo.io	OpenDeal Portal LLC	0001751525	007-00167	283874
0001670254-20-000741	1		Adding GAAP financials.	Quorum X Diagnostics Inc.	Corporation		DE	2017-09-17	1860 Montreal Rd		Tucker	GA	30002	http://www.quorumxdiagnostic.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001669191-20-000415	0			BBQ IN THE PARK, INC.	Corporation		CA	2019-04-03	27451 Tourney Road	Suite 120	Valencia	CA	91355	http://www.bbqinthepark.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-20-001060	1		updating perks	ONE ROQ Spirits LLC	Limited Liability Company		NY	2012-03-12	430 Virginia Street, Ste 401		Buffalo	NY	14201	www.oneroqclub.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-20-000738	0			Groomit Inc.	Corporation		DE	2020-01-01	1091 Yonkers Ave		Yonkers	NY	10704	http://www.groomit.me	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-20-001058	0			ONE ROQ Spirits LLC	Limited Liability Company		NY	2012-03-12	430 Virginia Street, Ste 401		Buffalo	NY	14201	www.oneroqclub.com	StartEngine Capital, LLC	0001665160	007-00007	
0001666102-20-000024	0	The Offering closed successfully on August 17, 2020. The issuer has sold 570 units in total during this Offering at $100.00 per unit, representing total investment commitments of $57,000.		SKYWIDE REAL ESTATE INTERNATIONAL LLC	Limited Liability Company		PA	2020-06-24	1939 MIFFLIN ST		PHILADELPHIA	PA	19145	https://www.skywideinternational.com	Mr. Crowd	0001666102	007-00042	284278
0001746059-20-000254	0			Coolship.IO, LLC	Limited Liability Company		MA	2018-05-03	25 SPENCER AVE		SOMERVILLE	MA	02144	food.art.beer	MainVest, Inc.	0001746059	007-00162	
0001817190-20-000002	0		Including more items on debt table to address discrepancy on offering statement between debt table and balance sheet.	Livewell Assisted Living, Inc	Corporation		NC	2008-05-09	6720 PAULINE DRIVE		CHAPEL HILL	NC	27514	www.lwcares.com	truCrowd, Inc	0001667145	007-00015	283063
0001665160-20-001056	1		Issuer is extending the length of their campaign by 60 days.	Airgility, inc.	Corporation		DE	2017-03-23	5145 CAMPUS DRIVE, SUITE 1132	SUITE 1132	COLLEGE PARK	MD	20742	www.airgility.co	StartEngine Capital, LLC	0001665160	007-00007	
0001818758-20-000001	0			Ace Care Pharmacy Management and Consulting, Inc.	Corporation		CA	2017-01-21	1028 N. Cherry Street		Tulare	CA	93274	www.cherryrx.com	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001746059-20-000253	1		Issuer is extending the deadline to make an investment. Issuer is also amending the terms of the note agreement. Lastly, Issuer is amending use of funds.	Chowderquake, LLC	Limited Liability Company		MA	2020-05-13	17 ROGERS ST		NEWTON	MA	02458	www.greatscottboston.com	MainVest, Inc.	0001746059	007-00162	
0001669191-20-000411	0			IoTeedom Inc.	Corporation		FL	2017-10-20	2637 E Atlantic Blvd	#1135	Pompano Beach	FL	33062	www.ioteedom.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-20-001055	0	At the close of the offering, the issuer closed on $1,069,845.87 and 6,769,038 number of securities.		YouSolar, Inc.	Corporation		DE	2010-05-11	1575 BRUNSWIG LANE		EMERYVILLE	CA	94608	www.yousolar.com	StartEngine Capital, LLC	0001665160	007-00007	
0001816075-20-000004	0		Adding webinar transcript as Exhibit G.	Leaping Harts, Inc.	Corporation		DE	2018-03-01	117 NE 1st Avenue		Miami	FL	33132	www.kiddiekredit.com	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001809918-20-000003	1		correction of typo in offering statement	SC&C Inc.	Corporation		PA	2004-02-25	1137 S BRADDOCK AVE		PITTSBURGH	PA	15218	square-cafe.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001818964-20-000003	0		Clarifying contradictory statement on question 14 of offering statement	G-Cloud Ltd	Corporation		DE	2020-07-09	1180 AVENUE OF THE AMERICAS 8TH FLOOR	SUITE 864	NEW YORK CITY	NY	10036	gcloudlimited.com	truCrowd, Inc	0001667145	007-00015	283063
0001670254-20-000737	1		Adding 2018 / 2019 GAAP financial statements, lowering campaign max to $250k, naming Lead Investor	LiteraSeed, LLC	Limited Liability Company		AZ	2013-11-18	27227 N 31st Dr.		Phoenix	AZ	85083	https://literaseed.io	Wefunder Portal LLC	0001670254	007-00033	283503
0001780439-20-000052	0		Amendment to Offering Memo - updated Company Address	OZFund, Inc.	Corporation		DE	2019-08-05	251 Little Falls Dr.		Wilmington	DE	19808	https://www.ozfundinc.com	Fundopolis Portal LLC	0001729158	007-00143	
0001815611-20-000004	0	The issuer raised approximately $514,413 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		CodeCombat Inc.	Corporation		DE	2013-04-18	301 HOWARD ST	SUITE 830	SAN FRANCISCO	NY	94105	https://www.codecombat.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001669191-20-000408	0		issuer extended the offering date.	Acquire Skills and Knowledge Education Inc.	Corporation		DE	2019-11-06	4448 Brandywine Dr		Boca Raton	FL	33487	askgames.org	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-20-001054	0			SurelyWell, Inc.	Corporation		DE	2019-09-17	16192 Coastal Hwy		Lewes	DE	19958	surelywell.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-20-000406	0		issuer extended the offering date.	Deuce Drone LLC	Limited Liability Company		DE	2019-10-14	745 Atlantic Ave.		Boston	MA	02111	deucedrone.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-20-001052	1		Providing financial review and increasing maximum funding goal	Learnt Corporation	Corporation		DE	2020-04-20	3111 Avenue R.		Galveston	TX	77550	https://learnt.io	StartEngine Capital, LLC	0001665160	007-00007	
0001780439-20-000051	0		Updated language in Offering Memorandum and Raise Presentation to reflect COVID-19 temporary regulatory relief. Updated Business Plan.	HPEC, Inc.	Corporation		DE	2019-06-07	67 HAMPTON ROAD	SUITE102	SOUTHAMPTON	NY	11968	www.hpec.io	Fundopolis Portal LLC	0001729158	007-00143	292835
0001780439-20-000050	0		Amendment to Offering Memo - updated Maximum Investor Purchase Range	OZFund, Inc.	Corporation		DE	2019-08-05	800 S. QUEEN ST.		LANCASTER	PA	17603	https://www.ozfundinc.com	Fundopolis Portal LLC	0001729158	007-00143	292835
0001746059-20-000251	0			Seven Sisters Brewery LLC	Limited Liability Company		VA	2017-03-20	192 SALLY RUN		WYTHEVILLE	VA	24382	https://www.sevensistersbreweryva.com/	MainVest, Inc.	0001746059	007-00162	
0001780439-20-000049	0			OZFund, Inc.	Corporation		DE	2019-08-05	800 S. QUEEN ST.		LANCASTER	PA	17603	https://www.ozfundinc.com	Fundopolis Portal LLC	0001729158	007-00143	292835
0001665160-20-001050	1		Issuer is extending the length of their campaign by 30 days.	Aquipor Technologies, Inc.	Corporation		WA	2015-10-21	4118 E. 33RD AVE.		SPOKANE	WA	99223	www.aquipor.com	StartEngine Capital, LLC	0001665160	007-00007	
0001634025-20-000005	0	The Offering closed successfully on 8/16/2020, having received investment commitments of $240,477, although a final accounting has not taken place.		PittMoss LLC	Limited Liability Company		DE	2015-01-06	2603 DUSS AVENUE		AMBRIDGE	PA	15003	www.pittmoss.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001746059-20-000250	0	At the close of the offering, the issuer closed on $150,000. The funds are currently being processed. The actual amount may be lower.		GHOSTFACE BREWING LLC	Limited Liability Company		NC	2015-09-03	160 W PARK AVE		MOORESVILLE	NC	28115	http://www.ghostfacebrewing.com	MainVest, Inc.	0001746059	007-00162	
0001746059-20-000249	0	At the close of the offering, the issuer closed on $95,600. The funds are currently being processed. The actual amount may be lower.		Daleview LLC	Limited Liability Company		NY	2017-09-15	1170 NOSTRAND AVE		BROOKLYN	NY	11225	https://www.biscuitsandbeer.nyc/	MainVest, Inc.	0001746059	007-00162	
0001780439-20-000048	0		Correction to original Financial Statements Exhibit that had been uploaded. This is the correct copy.	Love The Network, Inc.	Corporation		ME	2019-03-15	75 BISHOP STREET	SUITE 12	PORTLAND	ME	04103	https://lovethenetwork.com	Fundopolis Portal LLC	0001729158	007-00143	292834
0001669191-20-000404	0		issuer extended the offering date.	Neurotez Inc.	Corporation		DE	2005-10-14	991 Highway 22	SUITE 200A	Bridgewater	NJ	08807	www.neurotez.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001746059-20-000248	0			Lyric on Location LLC														
0001746059-20-000247	0			Love Conquers All Salon & Spa, LLC														
0001746059-20-000246	0			Smokey Vale LLC														
0001746059-20-000245	0	At the close of the offering, the issuer closed on $6,200. The funds are currently being processed. The actual amount may be lower.		Sustainability CPE Inc.	Corporation		WA	2020-03-12	5534 30TH AVE NE		SEATTLE	WA	98105	http://www.sustainabilitycpe.com	MainVest, Inc.	0001746059	007-00162	
0001746059-20-000244	0			Comala LLC														
0001805056-20-000003	0	"The Offering closed successfully on 8/16/2020, having received investment commitments of $958,891, although a final accounting has not taken place."""		NanoVMs, Inc.	Corporation		DE	2015-08-05	148 TOWNSEND STREET		SAN FRANCISCO	CA	94107	www.nanovms.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001746059-20-000242	0			Penokee Skiing Group LLC	Limited Liability Company		WI	2018-03-01	9106W COUNTY RD E		UPSON	WI	54565	https://whitecapresort.com/	MainVest, Inc.	0001746059	007-00162	
0001747584-20-000003	0			National Energy Improvement Fund, LLC	Limited Liability Company		PA	2017-07-12	1005 BROOKSIDE ROAD, SUITE 200		ALLENTOWN	PA	18106	https://www.neifund.org/	Raise Green, Inc.	0001747584	007-00191	301770
0001644600-20-000018	0			MF Fire, Inc.	Corporation		DE	2014-04-23	3031 Washington Blvd, Suite G		BALTIMORE	MD	21230	www.mffire.com				
0001747584-20-000004	0	The issuer raised investment commitments of approximately $116,000 by 116 number of securities with 38 investors during the offering period. Payments are still being processed; the exact amount has yet to be determined.		National Energy Improvement Fund, LLC	Limited Liability Company		PA	2017-07-12	1005 BROOKSIDE ROAD, SUITE 200		ALLENTOWN	PA	18106	https://www.neifund.org/	Raise Green, Inc.	0001747584	007-00191	301770
0001670254-20-000735	0			Ad Fontes Media, Inc.	Other	Public Benefit Corporation	CO	2018-02-12	5442 W. 97th Place		Westminster	CO	80020	https://adfontesmedia.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001816536-20-000001	0			IPD Products, Inc.	Corporation		TX	2020-02-28	3609 Cropsey Ct		Midlothian	TX	76065	Ipd-Products.com	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001670254-20-000733	0			Swift Rails, Inc.	Corporation		DE	2019-09-18	340 Pleasant View Drive		Lancaster	NY	14086	https://www.swiftrails.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001796295-20-000004	0		Extending offering deadline.	Nuu Rez Inc	Corporation		FL	2019-11-27	4760 CUMBRIAN LAKES DRIVE		KISSIMMEE	FL	34746	nuurez.com	truCrowd, Inc	0001667145	007-00015	283063
0001670254-20-000731	0			PharmD Live Corporation	Corporation		DE	2019-04-12	1629 K Street NW	Suite 300	Washington	DC	20006	http://www.PharmDLive.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-20-001048	0			Eli Electric Vehicles, Inc.	Corporation		DE	2018-02-06	525 S Hewitt St		Los Angeles	CA	90013	www.eli.world	StartEngine Capital, LLC	0001665160	007-00007	
0001816346-20-000002	0		Include ability to conduct multiple closings, extending offering deadline to February 8, 2021, include the company's 2018 and 2019 financial statements, information about the 2018 employee stock plan, additional securities issued, updated company summary.	KarSavior Inc.	Corporation		DE	2017-04-28	4409 Enclave Cove		Austin	TX	78731	www.thecarsavior.com	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001665160-20-001046	1		Issuer is extending the length of their campaign by 60 days.	SanMelix Laboratories, Inc	Corporation		DE	2017-01-13	1150 NORTH 35TH AVENUE SUITE 225	SUITE 225	HOLLYWOOD	FL	33021	www.sanmelixlaboratories.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-001045	1		Issuer is extending the length of their campaign by 60 days.	Angry Boy Inc.	Corporation		DE	2018-09-18	88 GREENWICH ST. SUITE 2702	SUITE 2702	NEW YORK	NY	10006	www.newdawnfilm.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-20-000729	0			HealtheMed, Inc.	Corporation		DE	2018-06-15	2274 Copperfield Drive		Mendota Heights	MN	55120	http://www.healthemed.net	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000727	0			Moonshot Junior, Inc	Corporation		DE	2019-11-12	735 Saratoga ave	None	San Jose	CA	95129	http://www.moonshotjr.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000725	0			Kidd & Truvillion-Kemp Inc	Corporation		CA	2020-02-21	2001 Addison ST.  Suite 300		Berkeley	CA	94704	http://coconoirwineshop.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001817589-20-000006	0		The issuer made a material change to the Private placement memo by reducing the minimum buy-in of shares to 2 shares or $100 minimum. No other changes.	Scuti.AI LLC	Limited Liability Company		FL	2020-03-19	7750 OKEECHOBEE BLVD	STE 4 PMB 2052	WEST PALM BEACH	FL	33411	https://www.scuti.store	Wunderfund, Inc.	0001707360	007-00116	
0001665160-20-001044	0			Real McCoy Tea Company	Corporation		DE	2011-09-13	210 E Chestnut Street		Bellingham	WA	98225	www.kombuchatown.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-20-000724	1		Adding a Lead Investor.	Amnion Life LLC	Limited Liability Company		CA	2016-05-27	2618 San Miguel Dr #149		Newport Beach	CA	92660	http://amnion.life	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-20-001042	1		Issuer is extending the length of their campaign.	IX Power Clean Water, Inc.	Corporation		DE	2014-09-17	420 CORPORATE CIRCLE, SUITE F		GOLDEN	CO	80401	www.ixwater.com	StartEngine Capital, LLC	0001665160	007-00007	
0001819833-20-000003	0			Cookie Department, Inc.	Corporation		CA	2012-01-17	6424 SW ALFRED ST		PORTLAND	OR	97219	https://thecookiedepartment.com	SMBX, Inc.	0001707214	007-00129	290186
0001819833-20-000002	0			Uji Time Cafe Group	Corporation		CA	2015-09-11	2575 TELEGRAPH AVENUE		BERKELEY	CA	94704	https://ujitimedessert.square.site	SMBX, Inc.	0001707214	007-00129	290186
0001670254-20-000723	1		Updating company website.	DME Innovations, Inc	Corporation		CA	2016-02-29	3915 Falcon St	San Diego	CA	CA	92103	http://www.myuplyft.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001749594-20-000003	1		The issuer has extended its offering until September 30, 2020.	Asarasi, Inc.	Corporation		DE	2014-07-16	282 KATONAH AVE	#112	KATONAH	NY	10536	https://asarasi.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001669191-20-000402	0		issuer extended the offering date.	Zelgor Inc	Corporation		DE	2012-08-03	745 Atlantic Ave		Boston	MA	02111	zelgor.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001716906-20-000008	0		Adjustment made to Minimum individual investor purchase amount, changing from $250 to $251.64	Martell Broadcasting Systems Inc	Corporation		DE	2013-11-14	1626 N. Wilcox Ave	Unit 377	Hollywood	CA	90028	https://www.zenither.com/	FundMe.com	0001683485	007-00078	001683485
0001746059-20-000240	0			Moon Management, Inc.	Corporation		FL	1987-11-20	1105 E LAFAYETTE ST		TALLAHASSEE	FL	32301	http://tallahassee.moonevents.com/	MainVest, Inc.	0001746059	007-00162	
0001665160-20-001041	1		Filing error with original Form C	Signature Athletics, Inc.	Corporation		DE	2016-02-05	301 West Platt Street Unit 416		Tampa	FL	33606	signaturelacrosse.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-001039	0			Signature Athletics, Inc.	Corporation		DE	2016-02-05	301 West Platt Street Unit 416		Tampa	FL	33606	signaturelacrosse.com	StartEngine Capital, LLC	0001665160	007-00007	
0001716906-20-000007	0		HTML Correction	Martell Broadcasting Systems Inc	Corporation		DE	2013-11-14	1626 N. Wilcox Ave	Unit 377	Hollywood	CA	90028	https://www.zenither.com/	FundMe.com	0001683485	007-00078	001683485
0001746059-20-000239	1		Issuer is extending the deadline to make an investment	Mary Celeste, LLC	Limited Liability Company		MA	2018-11-02	151 FRONT STREET		MARION	MA	02738	https://www.marycelestemarion.com/	MainVest, Inc.	0001746059	007-00162	
0001809918-20-000002	1		update to target end date and target amount	SC&C Inc.	Corporation		PA	2004-02-25	1137 S BRADDOCK AVE		PITTSBURGH	PA	15218	square-cafe.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001817589-20-000003	0			Scuti.AI LLC	Limited Liability Company		FL	2020-03-19	7750 OKEECHOBEE BLVD	STE 4 PMB 2052	WEST PALM BEACH	FL	33411	https://www.scuti.store	Wunderfund, Inc.	0001707360	007-00116	
0001670254-20-000722	1		Adding lead investor/custodian and lowering the minimum fundraising target.	Calyx Cultivation Tech. Corp.	Corporation		TX	2018-06-21	14340 Torrey Chase Blvd	Suite 290	Houston	TX	77014	http://www.calyxcultivation.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001213900-20-021386	1		To decrease minimum investment amount to $500.00, and to extend the Offering Deadline to February 1, 2021.	Westridge Capital, LLC	Limited Liability Company		MN	2020-01-28	1331 LAKE DRIVE WEST	APT 115	CHANHASSEN	MN	55317	https://www.westridgerei.com/	Silicon Prairie Holdings Inc.	0001711770	007-00123	289746
0001665160-20-001037	1		Issuer is extending the length of their campaign by 60 days.	R3 Printing, Inc.	Corporation		DE	2018-03-12	145 SOUTH FAIRFAX AVENUE, SUITE 200	SUITE 200	LOS ANGELES	CA	90036	r3printing.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-20-000721	1		Adding lead investor and custodian.	Brightest, Inc.	Corporation		DE	2018-02-27	118 W 22nd St, 12th Fl		New York	NY	10001	https://www.brightest.io	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000720	1		Adding lead investor.	Av Consortium LLC	Limited Liability Company		TX	2016-06-02	24-62 32nd street		Astoria	NY	11102	http://www.infinitevr.tech	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000719	1		Adding Lead Investor	Kingmakers Ops LLC	Limited Liability Company		DE	2020-03-27	100 S. King Street	Suite 100-746	Seattle	WA	98104	http://kingmakers.co	Wefunder Portal LLC	0001670254	007-00033	283503
0001816603-20-000002	0		change to target end date and target amount	Rector Street Food Enterprises Ltd	Corporation		NY	1982-01-13	87 GREENWICH ST		NEW YORK	NY	10006	https://www.georges-ny.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001799689-20-000005	1		Changed the Valuation Cap for the Company to $12,500,000. Corrected jurisdictions listed in the Form C html.	Neighbor, Inc.	Corporation		NC	2017-08-21	500 W. FIFTH STREET	SUITE 400	WINSTON-SALEM	NC	27101	www.swipe.by	OpenDeal Portal LLC	0001751525	007-00167	283874
0001787138-20-000004	1		The Form C filed by the Company on May 14, 2020 is hereby amended and superseded in its entirety by this Form C/A to change the Offering Deadline to September 30, 2020.	Backyard Soda Co, Inc.	Corporation		DE	2019-04-18	31180 CINNAMONWOOD		EVERGREEN	CO	80439	www.backyardsodas.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001787138-20-000003	1		The Form C filed by the Company on May 14, 2020 is hereby amended and superseded in its entirety by this Form C/A to change the Offering Deadline to September 30, 2020.	Backyard Soda Co, Inc.	Corporation		DE	2019-04-18	31180 CINNAMONWOOD		EVERGREEN	CO	80439	www.backyardsodas.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-20-001036	1		Issuer provided updated page and perks.	Thalia Brands, Inc.	Corporation		DE	2019-06-21	548 Contra Costa Blvd, Suite O		Pleasant Hill	CA	94523	thaliacapos.com	StartEngine Capital, LLC	0001665160	007-00007	
0001533849-20-000005	1		To extend the offering date to November 16, 2020, provide information regarding the Company's ability to conduct multiple closings during the Offering, update the investor deck and company summary used in the Offering, and include a webinar transcript.	Oscilla Power Inc.	Corporation		DE	2009-08-06	4240 Gilman Place West	Unit C	Seattle	WA	98199	www.oscillapower.com	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001768717-20-000005	0		This amendment is clarifying that the Company employs 16 employees.	MyApps Corp.	Corporation		FL	2019-01-18	801 INTERNATIONAL PARKWAY	SUITE 500	LAKE MARY	FL	32746	https://CallingDr.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-20-001034	1		Issuer provided updated page and perks.	Thalia Brands, Inc.	Corporation		DE	2019-06-21	548 Contra Costa Blvd, Suite O		Pleasant Hill	CA	94523	thaliacapos.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-001032	1		Issuer is extending the length of their campaign by 60 days.	Noble Naturals	Corporation		CA	2018-04-26	2418 POTTER STREET		OAKLAND	CA	94601	www.sperocbd.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-20-000400	0		issuer extended the offering date.	Avail Productivity Systems, Inc., d/b/a SNAPSHYFT	Corporation		DE	2018-09-26	525 S Meridian St	Ste 1C	Indianapolis	IN	46225	https://snapshyft.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001666102-20-000023	0		The issuer has met the target offering amount and this amendment is to shorten the deadline in compliance with Reg CF Rule 304(b) to August 17, 2020.	SKYWIDE REAL ESTATE INTERNATIONAL LLC	Limited Liability Company		PA	2020-06-24	1939 MIFFLIN ST		PHILADELPHIA	PA	19145	https://www.skywideinternational.com	Mr. Crowd	0001666102	007-00042	284278
0001670254-20-000715	0			Bao Bros., LLC	Limited Liability Company		TX	2019-02-19	16610 Barley Mill Ct.		Houston	TX	77095	http://baobrosbistro.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000717	0			Critical Mass Applications LLC	Limited Liability Company		DE	2019-04-03	103 South Lake Drive		Stamford	CT	06903	http://www.manna-app.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001716906-20-000005	0			Carey Martell	Corporation		DE	2013-11-14	1626 N. Wilcox Ave	Unit 377	Hollywood	CA	90028	https://www.zenither.com/	FundMe.com	0001683485	007-00078	001683485
0001650200-20-000007	0			ALPHAFLOW, INC.	Corporation		DE	2015-05-19	564 MARKET ST.	SUITE 450	SAN FRANCISCO	CA	94104	www.alphaflow.com	OpenDeal Portal LLC	0001751525	007-00167	28374
0001812932-20-000003	0		Adding webinar transcript and updating summary.	Unikorn Inc.	Corporation		DE	2015-10-06	171 Main Street	#274	Los Altos	CA	94022	https://petpal.in	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001670254-20-000713	0			KOKORO Spirits, Inc.	Corporation		CA	2018-06-28	1935 Lawton Street		San Francisco	CA	94122	http://kokorospirits.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000712	1		Adding leading investor.	Parlay, Inc.	Corporation		CA	2020-02-03	49851 Flightline Way		Aguanga	CA	92536	http://www.parlay.cafe	Wefunder Portal LLC	0001670254	007-00033	283503
0001104659-20-091628	0		To include the campaign page on Wefunder	Legion M Entertainment, Inc.	Corporation		DE	2016-03-04	1801 CENTURY PARK EAST 24TH FLOOR		LOS ANGELES	CA	90067	http://www.legionm.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000710	1		Material amendment - adding lead investor.	SapientX Inc.	Corporation		DE	2016-04-06	4600 Smith Grade Road		Santa Cruz	CA	95060	http://www.sapientx.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001802024-20-000003	0		The previously filed Form C's HTML mistakenly listed a deadline to reach the target offering amount as 12-25-2020 due to a scrivener's error; however, the deadline is 12-31-2020, as stated elsewhere in the Form C.	PUFFCUFF LLC	Limited Liability Company		DE	2013-08-05	869 PICKENS INDUSTRIAL DR	SUITE 5	MARIETTA	GA	30062	https://thepuffcuff.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001670254-20-000709	1		Lowering pre-money valuation.	AtYourGate, Inc.	Corporation		DE	2019-10-30	4 Half Moon Trail		Ladera Ranch	CA	92694	http://www.atyourgate.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001705954-20-000001	0			madeBOS, Inc.	Corporation		DE	2016-07-24	2481 60th Ave		Oakland	CA	94605	www.madebos.com				
0001746059-20-000238	0			I EAZE EATS - EXPRESS WRAPS & SMOOTHIES	Limited Liability Company		MA	2020-07-30	40 HUMBOLDT AVE		ROXBURY	MA	02119	https://www.wrapalots.com/	MainVest, Inc.	0001746059	007-00162	
0001794611-20-000005	0		The Company is extending its offering until October 9, 2020.	Zephyr Aerospace, L.L.C.	Limited Liability Company		PR	2019-02-05	151 CALLE SAN FRANCISCO		SAN JUAN	PR	00901	www.zephyrseat.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001746059-20-000237	0			WRAP-A-LOTS LLC														
0001780439-20-000047	1		Updated language in Offering Memorandum and Raise Presentation to reflect COVID-19 temporary regulatory relief.	CarStart, Inc.	Corporation		TX	2017-12-01	3824 CEDAR SPRINGS RD #305		DALLAS	TX	75219	www.carstart.com	Fundopolis Portal LLC	0001729158	007-00143	292835
0001743098-20-000004	0	The issuer raised approximately $149,300 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		TruckBux LLC	Corporation		PA	2019-11-12	3004 DANBURY COURT		YARDLEY	PA	19067	https://truckbux.com/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001780439-20-000046	1		Updated language in Offering Memorandum and Raise Presentation to reflect COVID-19 temporary regulatory relief.	CarStart, Inc.	Corporation		TX	2017-12-01	3824 CEDAR SPRINGS RD #305		DALLAS	TX	75219	www.carstart.com	Fundopolis Portal LLC	0001729158	007-00143	292835
0001746059-20-000236	0			Ultimate Protector House of Champions Martial Arts Academy Inc														
0001820101-20-000001	0			Urban Homesteaders LLC	Limited Liability Company		PA	2005-09-21	7115 RIDGE RD		NATRONA HEIGHTS	PA	15064	https://blackberrymeadows.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
