ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001790166-20-000014	2	Jesse Stein	Chief Operating Officer (Principal Financial Officer and Principal Accounting Officer)	2020-08-27
0001790166-20-000014	1	Janine Yorio	Chief Executive Officer	2020-08-27
0001790166-20-000013	1	Janine Yorio	Chief Executive Officer	2020-08-27
0001790166-20-000013	2	Jesse Stein	Chief Operating Officer (Principal Financial Officer and Principal Accounting Officer)	2020-08-27
0001746059-20-000262	1	Kenneth Carson Jr	Owner and Founder	2020-08-27
0001670254-20-000767	1	Doug Marks	Member Board of Directors	2020-08-26
0001670254-20-000764	1	Joseph De Perio	Authorized Signatory	2020-08-25
0001670254-20-000764	3	Paul Washington	CEO	2020-08-25
0001670254-20-000764	2	George Hall	Director	2020-08-25
0001670254-20-000767	2	David Rogers	Business Development Manager	2020-08-26
0001670254-20-000767	3	Jason Giddings	Founder/CEO	2020-08-26
0001822064-20-000002	1	Dillon Farrell	Owner	2020-08-26
0001784785-20-000003	1	Randall C. Huntsinger	Chief Executive Officer	2020-08-26
0001665160-20-001108	1	Solo Avital	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-26
0001822543-20-000001	1	Tessa Kennedy	President/Chief Manager	2020-07-24
0001665160-20-001105	1	Justin Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-26
0001665160-20-001104	5	Petra Wilson	Principal Financial Officer and Principal Accounting Officer	2020-08-26
0001665160-20-001104	2	Ben Dobyns	President of the Board of Directors	2020-08-26
0001665160-20-001104	4	E.J. Kavanous	Director	2020-08-26
0001665160-20-001104	3	Jason Faller	Director	2020-08-26
0001665160-20-001104	1	Ronald B Newcomb	CEO, Principal Executive Officer and Director	2020-08-26
0001665160-20-001103	2	Lori A. Parks	Principal Financial Officer and Principal Accounting Officer	2020-08-26
0001665160-20-001103	1	Daniel Rubenstein	CEO, Principal Executive Officer and Director	2020-08-26
0001669191-20-000432	5	Curtis  Northcutt	Board Member	2020-08-26
0001669191-20-000432	4	Lisa Vo	Board Member	2020-08-26
0001669191-20-000432	3	Lisa Vo	Principal Accounting Officer	2020-08-26
0001669191-20-000432	1	Lisa Vo	Principal Executive Officer	2020-08-26
0001669191-20-000432	2	Lisa Vo	Principal Financial Officer	2020-08-26
0001665160-20-001102	1	J. Thomas Graham	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-26
0001665160-20-001101	1	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer	2020-08-26
0001746059-20-000260	1	Gerald Croteau	Owner and Founder	2020-08-26
0001665160-20-001100	1	Harry R. Kraatz	CEO, Principal Executive Officer and Director	2020-08-26
0001665160-20-001100	3	Dan Coffman	Chairman of the Board	2020-08-26
0001665160-20-001100	2	Tom Kraatz	Principal Financial Officer and Principal Accounting Officer	2020-08-26
0001665160-20-001099	3	Chris Whidden	Brand Manager	2020-08-26
0001665160-20-001099	1	Naehalani Breeland	Marketing Director	2020-08-26
0001665160-20-001099	2	Brett Jacobson	CEO	2020-08-26
0001669191-20-000429	2	Timothy Childs	Board Member	2020-08-26
0001669191-20-000429	1	Timothy Childs	Principal Executive Officer	2020-08-26
0001669191-20-000427	1	Wilder  Rumpf	Principal Executive Officer	2020-08-26
0001669191-20-000427	2	Wilder  Rumpf	Principal Financial Officer	2020-08-26
0001669191-20-000427	3	Wilder  Rumpf	Principal Accounting Officer	2020-08-26
0001669191-20-000427	4	Wilder  Rumpf	Board Member	2020-08-26
0001790166-20-000012	1	Janine Yorio	Chief Executive Officer	2020-08-26
0001790166-20-000012	2	Jesse Stein	Chief Operating Officer (Principal Financial Officer and Principal Accounting Officer)	2020-08-26
0001821201-20-000001	1	/s/ Rebecca Story	CEO & Director	2020-08-26
0001821201-20-000001	2	/s/ Matthew Story	Director	2020-08-26
0001790166-20-000011	1	Janine Yorio	Chief Executive Officer	2020-08-26
0001790166-20-000011	2	Jesse Stein	Chief Operating Officer (Principal Financial Officer and Principal Accounting Officer)	2020-08-26
0001790166-20-000010	2	Jesse Stein	Chief Operating Officer (Principal Financial Officer and Principal Accounting Officer)	2020-08-26
0001790166-20-000010	1	Janine Yorio	Chief Executive Officer	2020-08-26
0001746059-20-000259	1	Ian Cameron	Owner and Founder	2020-08-26
0001665160-20-001098	1	Maurice Harary	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-26
0001670254-20-000762	3	Justin Summerville	CEO	2020-08-25
0001670254-20-000762	2	James Frank Hewson	Lead Investor	2020-08-25
0001670254-20-000762	1	Richard Williams	COO	2020-08-25
0001780439-20-000054	1	Jeremy Phillips-Feakins	Founder and CEO	2020-08-26
0001780439-20-000054	3	Cinthia Mercedes Kettering	Business Development Director	2020-08-26
0001780439-20-000054	2	Jordan Taylor Stewart	Vice President of Finance	2020-08-26
0001817571-20-000005	1	/s/ SaLisa Berrien	CEO & Director	2020-08-26
0001817571-20-000004	1	/s/ SaLisa Berrien	CEO & Director	2020-08-25
0001814779-20-000006	1	/s/ Markus Toffe	Chief Executive Officer	2020-08-25
0001104659-20-098409	1	/s/ Richard Uhlig	Chief Executive Officer, Chairman	2020-08-25
0001104659-20-098409	2	/s/ Richard Bongo	Chief Financial Officer, Principal Accounting Officer, Director	2020-08-25
0001104659-20-098409	3	/s/ James Croke	General Counsel, Director	2020-08-25
0001104659-20-098409	4	/s/ Wade West	Executive Vice President, Director	2020-08-25
0001104659-20-098409	5	/s/ Peter Cohen	Director	2020-08-25
0001104659-20-098409	6	/s/ Ira Fedder	Director	2020-08-25
0001665160-20-001096	1	Sandra W. Marlowe	Chief Executive officer and Chairman of the Executive Board, Principal Financial Officer and Principal Accounting Officer.	2020-08-25
0001615727-20-000002	1	Ryan Bove	President	2020-08-25
0001665160-20-001095	1	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer	2020-08-25
0001665160-20-001094	1	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-25
0001665160-20-001093	1	Grayson M. Laird	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-25
0001665160-20-001092	2	Andrew Woglom	Principal Financial Officer and Principal Accounting Officer	2020-08-25
0001665160-20-001092	1	Robert LaBelle	CEO, Principal Executive Officer and Director	2020-08-25
0001665160-20-001090	1	Chris Bradley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-25
0001670254-20-000761	1	Michael J. Dresher	Founder and CEO, JogAlong Stroller LLC	2020-08-24
0001665160-20-001089	1	Chris Outwater	CEO, Principal Executive Officer and Director	2020-08-25
0001665160-20-001089	2	Timothy A. Hylas	Principal Financial Officer and Principal Accounting Officer	2020-08-25
0001665160-20-001088	2	Edgar D. McKean III	Director	2020-08-25
0001665160-20-001088	3	Cynthia P. Baron	Principal Financial Officer and Principal Accounting Officer	2020-08-25
0001665160-20-001088	1	Brian Gale	CEO, Principal Executive Officer and Director	2020-08-25
0001670254-20-000760	2	Ignacio Fanlo	Founder	2020-08-04
0001670254-20-000760	1	Michael Tantillo	Medical Director	2020-08-04
0001665160-20-001087	1	Kyle Flanagan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-25
0001746059-20-000257	1	Kenneth VanHouten	Owner and CoFounder	2020-08-25
0001746059-20-000256	1	Adam Willoughby	Owner and Founder	2020-08-25
0001669191-20-000425	5	John McMillian	Board Member	2020-08-24
0001669191-20-000425	4	Normand Rheault	Board Member	2020-08-24
0001669191-20-000425	3	Carrie Fair	Principal Accounting Officer	2020-08-24
0001805637-20-000004	1	Keith Crawford	CEO/Co-Founder	2020-08-24
0001669191-20-000425	1	John McMillian	Principal Executive Officer	2020-08-24
0001814779-20-000003	1	/s/ Marcus Toffe	Chief Executive Officer	2020-08-24
0001805637-20-000004	3	Jeremy Frank	COO	2020-08-24
0001805637-20-000004	2	David Odusanya	CCO/Co-Founder	2020-08-24
0001669191-20-000425	6	Carrie Fair	Board Member	2020-08-24
0001669191-20-000425	2	Normand Rheault	Principal Financial Officer	2020-08-24
0001816601-20-000005	1	/s/ Ethan Baehrend	Founder & CEO	2020-08-24
0001445866-20-001275	1	/s/ Lior Shafir	Chief Executive Officer	2020-08-24
0001746271-20-000001	1	Brendan Burns	Manager and Chief Executive Officer	2018-12-06
0001817190-20-000003	1	Justin Beckett by Sean Fuellhart POA	CEO	2020-08-24
0001665160-20-001086	1	Dan Clark	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-24
0001817203-20-000002	1	Farnoush Zargaran by Sean Fuellhart POA	Operating Director	2020-08-24
0001805526-20-000003	1	/s/ Blake Janover	President of Blake Elliot Inc., Manager	2020-08-24
0001665160-20-001085	1	Phil Layton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-24
0001665160-20-001082	1	Stephen Heckeroth	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-24
0001669191-20-000423	3	Ernesto Pedroza	Principal Accounting Officer	2020-08-24
0001669191-20-000423	2	Ernesto Pedroza	Principal Financial Officer	2020-08-24
0001669191-20-000423	1	Ernesto Pedroza	Principal Executive Officer	2020-08-24
0001669191-20-000423	4	Ernesto Pedroza	Board Member	2020-08-24
0001669191-20-000421	5	Ryan Smollar	Member of the Board of Directors	2020-08-24
0001669191-20-000421	4	Nicholas Panza	Member of the Board of Directors	2020-08-24
0001669191-20-000421	3	Frank Magliochetti	Member of the Board of Directors	2020-08-24
0001669191-20-000421	1	Michael Handelman	Principal Financial Officer	2020-08-24
0001669191-20-000421	2	Michael Handelman	Principal Accounting Officer	2020-08-24
0001822064-20-000001	1	Ryan Bove	President/CEO	2020-08-24
0001670254-20-000758	3	Herman Marx Sacks	Chairman of the Board	2020-08-20
0001670254-20-000758	4	Melissa H Lottinger	Mrs	2020-08-20
0001670254-20-000758	5	Matthew Lottinger	UrgentEMS, INC	2020-08-20
0001670254-20-000758	6	Matthew Lottinger	UrgentEMS, INC	2020-08-20
0001670254-20-000758	1	Michael Schroeder	Board Member	2020-08-20
0001445866-20-001267	2	/s/ Julia Solooki	Chairman of the Board	2020-08-14
0001751606-20-000001	1	/s/ Brandon Towner	Chief Executive Officer	2020-08-21
0001670254-20-000756	2	Derrick J Mains	President	2020-08-19
0001670254-20-000756	1	Peter Johnson	Ceo	2020-08-19
0001670254-20-000758	2	Shannon Pippin	Board member	2020-08-20
0001445866-20-001267	1	/s/ Lior Shafir	Chief Executive Officer	2020-08-14
0001817637-20-000002	1	Omar Green	Co-founder & Chief Executive Officer	2020-08-21
0001817637-20-000002	2	Joel Tabb	Co-founder & President	2020-08-21
0001817637-20-000002	3	Dean Koch	Chief Business Officer	2020-08-21
0001665160-20-001079	1	John Wildman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-21
0001665160-20-001077	1	Emmet O'Brien	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-21
0001669191-20-000419	1	Frank  Magliochetti	Principal Executive Officer	2020-08-21
0001669191-20-000419	2	Michael  Handelman	Principal Financial Officer	2020-08-21
0001669191-20-000419	3	Michael  Handelman	Principal Accounting Officer	2020-08-21
0001669191-20-000419	4	Frank  Magliochetti	Board Member	2020-08-21
0001669191-20-000419	5	Michael O'Hara	Board Member	2020-08-21
0001669191-20-000419	6	Nicholas Panza	Board Member	2020-08-21
0001669191-20-000419	7	Ryan Smollar	Board Member	2020-08-21
0001670254-20-000754	1	Christopher Moore	Owner / CEO	2020-08-17
0001665160-20-001076	1	Todd Thompson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-21
0001744851-20-000003	1	Jason Myron Giddings	CEO	2020-08-21
0001670254-20-000752	3	Charley Miller	Founder and CEO	2020-08-18
0001670254-20-000752	2	Michael Mooney	Secretary and Treasurer	2020-08-20
0001670254-20-000752	1	Christopher Deaner	Director	2020-08-20
0001808208-20-000001	1	Brad Wilson	Principal Executive Officer, Principal Financial Officer, Principal Accounting Officer and sole manager	2020-08-21
0001665160-20-001070	1	Dan Soviero	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-21
0001670254-20-000746	4	Jay Etheridge	CFO	2020-08-19
0001670254-20-000748	1	Brian Keck	Master Distiller	2020-08-19
0001670254-20-000748	2	Gail Keck	Chief Operations Officer	2020-08-18
0001670254-20-000748	3	Kevin Keck	President	2020-08-18
0001670254-20-000746	3	H Matthew Chambers	CEO & Chairman of the Board	2020-08-19
0001670254-20-000751	2	John Hall	CEO Adara Asset Management ( Board Member)	2020-08-19
0001670254-20-000746	2	Pamela Miller	Corporate Secretary	2020-08-19
0001670254-20-000746	1	James Hoegh	Board Member	2020-08-20
0001670254-20-000751	1	George hall	Director	2020-08-19
0001670254-20-000745	1	Christopher G. Garcia Jr.	CEO	2020-08-19
0001706668-20-000004	1	Cyril Moukarzel	CEO	2020-08-20
0001665160-20-001067	1	JD Claridge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-20
0001665160-20-001064	1	Maxwell Fine	CEO, Principal Executive Officer and Director	2020-08-20
0001665160-20-001064	2	Daniel Lee	Principal Financial Officer and Principal Accounting Officer	2020-08-20
0001665160-20-001062	1	Richard Marino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-20
0001820449-20-000003	1	Gail Foster	CEO	2020-08-20
0001821934-20-000001	1	Zachary Patton	Owner	2020-08-20
0001746059-20-000255	1	Jossemar Tejada	Owner and Founder	2020-08-20
0001821120-20-000001	1	Philip Michael	Managing Officer of TEMPLE I, LLC and Managing Officer of MFP, Invest, LLC	2020-08-19
0001670254-20-000744	1	Yamandou Alexander	CEO	2020-08-18
0001670254-20-000743	2	Nora Murphy	CFO	2020-08-18
0001670254-20-000743	1	Scott Riley	Director	2020-08-18
0001670254-20-000743	3	Greg Spillane	CEO	2020-08-18
0001670254-20-000742	1	Ayinde Alakoye	Founder, CEO	2020-05-07
0001793344-20-000015	1	Miray Tayfun	CEO	2020-08-19
0001793344-20-000015	2	George Radman	CFO	2020-08-19
0001670254-20-000741	2	Maria Nagy	CEO	2020-08-19
0001670254-20-000741	1	Angel A. Rivera	CTO	2020-08-19
0001669191-20-000415	2	Blaine Patterson	Principal Financial Officer	2020-08-19
0001669191-20-000415	1	Blaine Patterson	Principal Executive Officer	2020-08-19
0001669191-20-000415	3	Blaine Patterson	Principal Accounting Officer	2020-08-19
0001669191-20-000415	5	Blaine Patterson	Board Member	2020-08-19
0001669191-20-000415	4	Fiona  Drennan	Board Member	2020-08-19
0001665160-20-001060	1	J.  Garrett Green	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-19
0001670254-20-000738	5	Anna zege	Co founder	2020-08-14
0001670254-20-000738	4	Lars Rissmann	COO	2020-08-14
0001670254-20-000738	6	Sohel Kapadia	CEO	2020-08-14
0001670254-20-000738	3	shakil kathawala	board of director	2020-08-14
0001670254-20-000738	1	Shakil Kathawala	BoD	2020-08-14
0001670254-20-000738	2	Sohel Kapadia	CEO	2020-08-14
0001665160-20-001058	1	J. Garrett Green	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-19
0001666102-20-000024	1	Jenna Anderson	CEO	2020-08-19
0001746059-20-000254	1	Benjamin Holmes	Owner and Founder	2020-08-18
0001817190-20-000002	1	Justin Beckett by Sean Fuellhart POA	CEO	2020-08-18
0001665160-20-001056	1	Pramod Raheja	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-18
0001818758-20-000001	1	Wenbo Liu	CEO	2020-08-18
0001746059-20-000253	1	Carl Lavin	Owner and Founder	2020-08-18
0001669191-20-000411	5	Charbel Abi Khalil	Board Member	2020-08-18
0001669191-20-000411	4	Brianna Cook	Board Member	2020-08-18
0001669191-20-000411	3	Brianna Cook	Principal Accounting Officer	2020-08-18
0001669191-20-000411	2	Brianna Cook	Principal Financial Officer	2020-08-18
0001669191-20-000411	1	Brianna Cook	Principal Executive Officer	2020-08-18
0001665160-20-001055	3	Michael W. Allman	Director	2020-08-18
0001665160-20-001055	1	Arnold Leitner	President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-18
0001665160-20-001055	2	Safal K. Joshi	Director	2020-08-18
0001816075-20-000004	1	Michael Gross	Chief Engagement Officer	2020-08-18
0001816075-20-000004	2	Evan Leaphart	CEO	2020-08-18
0001809918-20-000003	1	Sherree Goldstein	Owner	2020-08-18
0001818964-20-000003	1	Lynda Chervil by Sean Fuellhart POA	CEO	2020-08-18
0001670254-20-000737	1	Aziza Ismail	Founder/CEO	2020-08-11
0001780439-20-000052	2	Jordan Taylor Stewart	Vice President of Finance	2020-08-18
0001780439-20-000052	1	Jeremy Phillips-Feakins	Founder and CEO	2020-08-18
0001780439-20-000052	3	Cinthia Mercedes Kettering	Business Development Director	2020-08-18
0001815611-20-000004	2	Matthew Lott	CTO	2020-08-18
0001815611-20-000004	3	Veronica Wu	Investor	2020-08-18
0001815611-20-000004	1	Nicholas Winter	CEO	2020-08-18
0001669191-20-000408	5	John Rigoli	Board Member	2020-08-18
0001669191-20-000408	6	Brad  Nemire	Board Member	2020-08-18
0001669191-20-000408	1	Ruth Nemire	Principal Executive Officer	2020-08-18
0001669191-20-000408	2	John Rigoli	Principal Financial Officer	2020-08-18
0001669191-20-000408	3	Ruth Nemire	Principal Accounting Officer	2020-08-18
0001669191-20-000408	4	Ruth Nemire	Board Member	2020-08-18
0001665160-20-001054	1	Asher Genoot	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-18
0001669191-20-000406	1	Rhett Ross	Principal Executive Officer	2020-08-18
0001669191-20-000406	2	Rhett Ross	Principal Financial Officer	2020-08-18
0001669191-20-000406	3	Rhett Ross	Principal Accounting Officer	2020-08-18
0001669191-20-000406	4	Philip Burton	Board Member	2020-08-18
0001669191-20-000406	5	Rhett Ross	Board Member	2020-08-18
0001665160-20-001052	1	Andrew Nimmich	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-17
0001780439-20-000051	1	Leah Christine Houston	Chief Executive Officer	2020-08-17
0001780439-20-000050	1	Jeremy Phillips Feakins	Founder and CEO	2020-08-17
0001746059-20-000251	1	Dale Clark	Owner and CoFounder	2020-08-17
0001780439-20-000049	3	Cinthia Mercedes Kettering	Business Development Director	2020-08-13
0001780439-20-000049	2	Jordan Taylor Stewart	Vice President of Finance	2020-08-13
0001780439-20-000049	1	Jeremy Phillips-Feakins	Founder and CEO	2020-08-13
0001665160-20-001050	1	Greg Johnson	CEO, President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-17
0001634025-20-000005	1	Brian Scott	CEO & Director	2020-08-17
0001634025-20-000005	2	Mont Handley	Director	2020-08-17
0001634025-20-000005	4	Carl Nicolia	Director	2020-08-17
0001634025-20-000005	3	David Lilly	Director	2020-08-17
0001746059-20-000250	2	Susan Cuddy	Owner and CoFounder	2020-08-17
0001746059-20-000250	1	Michael Cuddy	Owner and CoFounder	2020-08-17
0001746059-20-000249	1	Christopher Gandsy	Owner and Founder	2020-08-17
0001780439-20-000048	2	Ryan Albert Murphy	CTO/CFO	2020-08-17
0001780439-20-000048	1	Lauren Elizabeth Gamache	CEO	2020-08-17
0001669191-20-000404	8	George Perry	Board Member	2020-08-17
0001669191-20-000404	7	Thomas Humphries	Board Member	2020-08-17
0001669191-20-000404	5	James Harris	Board Member	2020-08-17
0001669191-20-000404	4	Nikolaos Tezapsidis	Board Member	2020-08-17
0001669191-20-000404	3	James Harris	Principal Accounting Officer	2020-08-17
0001669191-20-000404	2	James Harris	Principal Financial Officer	2020-08-17
0001669191-20-000404	1	Nikolaos Tezapsidis	Principal Executive Officer	2020-08-17
0001669191-20-000404	6	Bob Oliver	Board Member	2020-08-17
0001746059-20-000248	1	Ryan Braun	Owner and Founder	2020-08-17
0001746059-20-000247	1	Donnette Lyttle	Owner and Founder	2020-08-17
0001746059-20-000246	1	Paul Howlett	Owner and Founder	2020-08-17
0001746059-20-000245	1	William Burt Hamner	Owner and Founder	2020-08-17
0001746059-20-000244	1	Sofia Cerda Comparo	Owner and Founder	2020-08-17
0001805056-20-000003	1	Ian Eyberg	CEO	2020-08-17
0001746059-20-000242	1	David Dziuban	Owner and Manager	2020-08-17
0001747584-20-000003	1	Peter Krajsa	Managing Member	2020-08-14
0001644600-20-000018	1	Paul LaPorte	CEO	2020-08-14
0001747584-20-000004	1	Peter Krajsa	Managing Member	2020-08-14
0001670254-20-000735	1	Vanessa Otero	Founder and CEO	2020-08-14
0001816536-20-000001	1	Howard Nelson	Chief Executive Officer, President	2020-08-14
0001670254-20-000733	1	Anthony Bruce Gale	Chief Operating Officer	2020-08-13
0001670254-20-000733	2	Kevin Neumaier	CEO	2020-08-13
0001670254-20-000733	3	Daryl Anderson	CFO	2020-08-13
0001796295-20-000004	1	Noelle Randall by Sean Fuellhart POA	CEO	2020-08-14
0001670254-20-000731	1	TRANG FLORES	COO/CTO	2020-08-14
0001670254-20-000731	3	Cynthia Chioma NWAUBANI	Chief Executive Officer	2020-08-14
0001670254-20-000731	2	William D. Townsend	CFO	2020-08-14
0001665160-20-001048	1	Binhan Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-14
0001816346-20-000002	1	Christiaan Best	CEO, CFO, Secretary	2020-08-14
0001665160-20-001046	1	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-14
0001665160-20-001045	1	Andrew Fitzgerald	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-14
0001670254-20-000729	3	Thomas Spencer	President and CEO	2020-08-13
0001670254-20-000729	1	Robert Arnold	COO	2020-08-13
0001670254-20-000729	2	Robert Arnold	COO	2020-08-13
0001670254-20-000727	1	Alok Jain	Co-founder, CEO	2020-08-13
0001670254-20-000725	1	Marinieve Truvillion-Kemp	Co-Founder	2020-08-12
0001670254-20-000725	2	Alicia Kidd	Co-Founder	2020-08-12
0001817589-20-000006	1	Nicholas Longano	CEO	2020-08-14
0001665160-20-001044	2	Christine Harem	Principal Financial Officer and Principal Accounting Officer	2020-08-13
0001665160-20-001044	1	Chris McCoy	CEO, Principal Executive Officer and Director	2020-08-13
0001670254-20-000724	1	Amir Fassihi	Founder and CEO	2020-05-28
0001665160-20-001042	1	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director	2020-08-13
0001665160-20-001042	2	John Michael (Michael) Bell	Director	2020-08-13
0001665160-20-001042	3	Randall (Randy) Wilson	CFO, Principal Financial Officer, Principal Accounting Officer and Director	2020-08-13
0001819833-20-000003	1	Akiva Resnikoff	Chief Executive Officer	2020-08-13
0001819833-20-000002	1	Suet Ying Ku	Chief Executive Officer	2020-08-13
0001670254-20-000723	3	Craig Misrach	President & Board Member	2020-07-17
0001670254-20-000723	2	Mark Bentley	Board Member	2020-07-17
0001670254-20-000723	1	Anton Keats Simsn	Founder and Chief Technology Officer	2020-07-17
0001749594-20-000003	1	Adam North Lazar	Chief Executive Officer and Sole Director	2020-08-13
0001669191-20-000402	1	John Fanning Jr	Principal Executive Officer	2020-08-13
0001669191-20-000402	2	John Fanning Jr	Principal Financial Officer	2020-08-13
0001669191-20-000402	4	John Fanning Jr	Board Member	2020-08-13
0001669191-20-000402	3	John Fanning Jr	Principal Accounting Officer	2020-08-13
0001716906-20-000008	1	Carey Ray Martell	President, CEO, Secretary and Chairman of the Board	2020-08-12
0001746059-20-000240	1	Scott Carswell	Owner and Founder	2020-08-12
0001665160-20-001041	1	Dan Soviero	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-12
0001665160-20-001039	1	Dan Soviero	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-12
0001716906-20-000007	1	Carey Ray Martell	President, CEO, Secretary and Chairman of the Board	2020-08-12
0001746059-20-000239	2	Katie Achilles	Owner and CoFounder	2020-08-12
0001746059-20-000239	1	Michael Achilles	Owner and CoFounder	2020-08-12
0001809918-20-000002	1	Sherree Goldstein	Owner	2020-08-12
0001817589-20-000003	1	Nicholas Longano	CEO	2020-08-11
0001670254-20-000722	1	Mark E Sam	CFO	2020-08-05
0001670254-20-000722	2	John C Higgins	President/CEO	2020-08-05
0001213900-20-021386	1	/s/ Seth J. Johnson	Executive Vice President and General Manager	2020-08-10
0001665160-20-001037	1	Paul Sieradzki	Director; Treasurer; Head of Product; Chief Executive Officer; President of R3 Printing, Inc.	2020-08-11
0001665160-20-001037	2	Petra Wood	Director; Vice President; Head of Growth; Chief Operating Officer; Secretary of R3 Printing, Inc.	2020-08-11
0001670254-20-000721	1	Chris Bolman	Chief Executive Officer	2020-08-10
0001670254-20-000720	1	Osman Fatih Aysu	Founder / CEO	2020-06-09
0001670254-20-000719	1	Deven Soni	Co-Founder	2020-08-07
0001816603-20-000002	1	William Koulmentas	President	2020-08-10
0001799689-20-000005	1	Carl Turner	President	2020-08-10
0001799689-20-000005	2	Barbara Daliri Freyduni	Director	2020-08-10
0001799689-20-000005	3	Anthony DiBianca	Director	2020-08-10
0001787138-20-000004	1	/s/ Jonathan Schultz	CEO & Director	2020-08-10
0001787138-20-000004	2	/s/ Leah Schultz	Director	2020-08-10
0001787138-20-000003	2	/s/ Leah Schultz	Director	2020-08-10
0001787138-20-000003	1	/s/ Jonathan Schultz	CEO & Director	2020-08-10
0001665160-20-001036	1	Chris Bradley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-10
0001533849-20-000005	1	Balakrishnan Nair	President and CTO	2020-08-10
0001768717-20-000005	3	/s/Muhammad Kashif Akram	Director	2020-08-10
0001768717-20-000005	2	/s/Dr. Muhammad Shaukat	Director	2020-08-10
0001768717-20-000005	1	/s/ Adnan Malik	CEO, Director	2020-08-10
0001665160-20-001034	1	Chris Bradley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-10
0001665160-20-001032	1	David Allred	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-10
0001669191-20-000400	5	Mark Prifogle	Board Member	2020-08-10
0001669191-20-000400	4	Thor Wood	Board Member	2020-08-10
0001669191-20-000400	2	Stephanie Corliss	Principal Financial Officer	2020-08-10
0001669191-20-000400	1	Thor Wood	Principal Executive Officer	2020-08-10
0001669191-20-000400	3	Stephanie Corliss	Principal Accounting Officer	2020-08-10
0001666102-20-000023	1	JennaAnderson	CEO	2020-08-10
0001670254-20-000717	4	Rachel Abady	Co-Founder, CMO	2020-08-07
0001670254-20-000717	3	Guy Greenstein	Co-Founder, CTO	2020-08-07
0001670254-20-000717	2	Joshua Samuel Abady	COO	2020-08-07
0001670254-20-000717	1	David Greenstein	CEO	2020-08-07
0001670254-20-000715	1	Christopher G. Garcia Jr.	CEO	2020-08-07
0001716906-20-000005	1	Carey Ray Martell	President, CEO, Secretary and Chairman of the Board	2020-08-04
0001650200-20-000007	1	/s/ Ray Sturm	CEO & Director	2020-08-07
0001812932-20-000003	1	Srivatsava Gorthy	Founder and CEO	2020-08-07
0001670254-20-000713	3	Howard Cao	Founder & Interim CEO	2020-08-05
0001670254-20-000713	1	Scott S. Barnum	Executive Chairman	2020-08-05
0001670254-20-000713	2	Angelica Cao	Director	2020-08-05
