ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001669191-19-000386	3	Kimberly Nguyen	Principal Accounting Officer	2019-10-30
0001669191-19-000386	5	Tiffany Nguyen	Board Member	2019-10-30
0001669191-19-000386	6	Kimberly Nguyen	Board Member	2019-10-30
0001669191-19-000386	4	Steve Nguyen	Board Member	2019-10-30
0001669191-19-000384	4	Benjamin White	Board Member	2019-10-30
0001669191-19-000384	3	Benjamin White	Principal Accounting Officer	2019-10-30
0001669191-19-000384	1	Benjamin White	Principal Executive Officer	2019-10-30
0001669191-19-000384	2	Benjamin White	Principal Financial Officer	2019-10-30
0001669191-19-000382	4	Christopher Lustrino	Board Member	2019-10-30
0001669191-19-000382	2	Christopher Lustrino	Principal Financial Officer	2019-10-30
0001669191-19-000382	1	Christopher Lustrino	Principal Executive Officer	2019-10-30
0001669191-19-000382	3	Christopher Lustrino	Principal Accounting Officer	2019-10-30
0001787023-19-000004	1	Stephanie Bryan	Owner	2019-10-30
0001670254-19-000629	1	Rachel Anna Jones	Owner	2019-10-28
0001665160-19-001078	1	Jason Brown	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-29
0001779569-19-000004	1	SRINI KATTA	CEO	2019-10-29
0001717111-19-000004	3	Molly Madden	Director, CFO	2019-10-22
0001717111-19-000004	2	Stephen Rye Switzer	Director	2019-10-22
0001717111-19-000004	1	Stephanie Sprinkle	Director	2019-10-27
0001788590-19-000002	2	Mark Zheng	Chief Growth Officer	2019-10-29
0001788590-19-000002	1	Raymond Li	principal executive officer, principal financial officer, controller, board of directors	2019-10-29
0001670254-19-000627	2	Amber Lee Venti	CEO	2019-10-28
0001670254-19-000627	1	Joseph Alan Venti	COO	2019-10-28
0001670254-19-000623	1	Steven Wiggins	Founder & Stay Cool Ambassador	2019-10-26
0001670254-19-000623	2	Tyler Adkins	Founder & True Self Ambassador	2019-10-25
0001665160-19-001076	1	Mark Lyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-29
0001746059-19-000057	2	Marcie Taylor	Owner and CoFounder	2019-10-29
0001746059-19-000057	1	Alexander Pichardo	Owner and CoFounder	2019-10-29
0001790868-19-000003	1	Haith Johnson	Owner	2019-10-29
0001792353-19-000001	1	Carmen Swasey	Owner	2019-10-29
0001783004-19-000001	1	Rama Poola	Director	2019-10-28
0001783004-19-000001	2	Vivek Poola	Director	2019-10-28
0001665160-19-001073	1	Vincent Meyer	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-28
0001665160-19-001072	1	Zane Lamprey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-28
0001746059-19-000055	1	Nassy Mornaghi	Owner and Founder	2019-10-28
0001792013-19-000001	2	Aubrey Annoh-Yeboah	CMO	2019-10-28
0001792013-19-000001	1	Desmond Wiggan	CEO	2019-10-28
0001665160-19-001070	2	David Mamiye	Principal Financial Officer and Director	2019-10-28
0001665160-19-001070	1	Wade Menendez	CEO, Principal Executive Officer and Director	2019-10-28
0001665160-19-001070	3	Kyle Frazier	Principal Accounting Officer and Director	2019-10-28
0001670254-19-000620	2	Kelly Giard	Founder/CEO	2019-10-25
0001665160-19-001065	1	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-25
0001778950-19-000004	1	Michelle Thimesch	Attorney	2019-10-25
0001670254-19-000620	1	Chrisane Giard	Director of Marketing	2019-10-25
0001665160-19-001067	1	J. Thomas Graham,	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-25
0001670254-19-000617	1	Katie Cunningham	Founder & CEO	2019-10-25
0001786494-19-000004	1	Keyla Cook	Owner	2019-10-25
0001784089-19-000001	2	Shivaprakash Bidlur	principal financial officer, board member	2019-10-25
0001784089-19-000001	1	Harish Prasanna	principal executive officer, controller, board member	2019-10-25
0001670254-19-000612	1	Haik Kocharian	Writer Director Producer	2019-10-22
0001792115-19-000001	1	Joshua Carr	President	2019-10-25
0001787023-19-000003	1	Stephanie Bryan	Owner	2019-10-25
0001670254-19-000610	2	Elizabeth Ashley Hughes	Chief Brand Officer	2019-10-24
0001670254-19-000610	3	Alex Andreae	Founder & CEO	2019-10-24
0001670254-19-000610	1	Miguel Dotres	Director	2019-10-24
0001670254-19-000608	1	Robert May	Owner	2019-10-24
0001789467-19-000002	1	Joshua Griggs	Managing member	2019-10-25
0001791279-19-000002	1	Jacqueline Schoedel	Owner	2019-10-25
0001765252-19-000006	1	Neil Biafore	CEO	2019-10-25
0001746059-19-000053	1	Adam Davis	Owner and Founder	2019-10-25
0001665160-19-001062	1	Mark Lyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-24
0001791574-19-000001	1	Aaron Doades	CEO	2019-10-24
0001746059-19-000052	1	Matthew Kaplan	Owner and Founder	2019-10-24
0001791878-19-000001	1	Ken Shields	Owner	2019-10-24
0001665160-19-001060	1	Mark Lyle	CEO, CTO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-24
0001665160-19-001060	2	Chris Ladwig	Chief Design Officer and Director	2019-10-24
0001786077-19-000001	1	Lauren Back	Owner	2019-10-24
0001477932-19-006009	1	/s/ Timmu Toke	President/CEO	2019-10-23
0001665160-19-001059	2	Aike Muller	CEO, Principal Executive Officer, President and Director	2019-10-23
0001665160-19-001059	1	Friso Schmid	CFO, Principal Financial Officer and Principal Accounting Officer	2019-10-23
0001665160-19-001056	1	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-23
0001790895-19-000001	1	Shubhankar Basu	CTO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-10-23
0001790895-19-000001	2	Samuel Mansen	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-10-23
0001665160-19-001053	2	Joe Storment	Principle Financial Officer and Principal Accounting Officer	2019-10-23
0001665160-19-001053	1	Michael Schoening	President, Principal Executive Officer and Director	2019-10-23
0001746059-19-000050	1	John Cox	Founder & CEO	2019-10-23
0001786226-19-000001	2	Kevin Hiser	CTO	2019-10-22
0001786226-19-000001	1	Orville C Lynch Jr	CEO	2019-10-22
0001778262-19-000005	2	Yousef Siddiqui	Director	2019-10-22
0001778262-19-000005	3	Joe Dignan	Director	2019-10-22
0001778262-19-000005	1	Michael Jansen	Director	2019-10-22
0001758617-19-000003	1	Max Weissberg	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-10-22
0001669191-19-000380	1	Sam Malone	Principal Executive Officer	2019-10-22
0001669191-19-000380	2	Sam Malone	Principal Financial Officer	2019-10-22
0001669191-19-000380	4	Sam Malone	Board Member	2019-10-22
0001669191-19-000380	3	Sam Malone	Principal Accounting Officer	2019-10-22
0001669191-19-000377	4	John Clark	Board Member	2019-10-22
0001669191-19-000377	3	John Clark	Principal Accounting Officer	2019-10-22
0001669191-19-000377	1	John Clark	Principal Executive Officer	2019-10-22
0001669191-19-000377	2	John Clark	Principal Financial Officer	2019-10-22
0001669191-19-000374	1	Stephon McCoy	Principal Executive Officer	2019-10-22
0001666102-19-000022	1	September Dohrmann	CEO	2019-10-21
0001670254-19-000607	2	Matthew Hunter	Co-Founder, COO	2019-10-04
0001670254-19-000607	1	Aram Cretan	Co-founder, Head Brewer	2019-10-07
0001666102-19-000021	1	Shad Morris	Chief Executive Officer	2019-10-21
0001670254-19-000607	3	Larry Cretan	Co-founder and CFO	2019-10-04
0001665160-19-001051	1	Eric Ralls	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-21
0001784785-19-000004	1	Randall C. Huntsinger	Chief Executive Officer	2019-10-21
0001665160-19-001049	1	Eric Ralls	CEO	2019-10-21
0001746059-19-000049	1	Jose Barriga	Owner and Founder	2019-10-21
0001779118-19-000004	2	/s/ Nikolas Schreiber	Co-Founder / CEO / Director	2019-10-21
0001779118-19-000004	1	/s/ Jordan Mayerson	Co-Founder / CEO / Director	2019-10-21
0001791558-19-000001	1	Eric Earnest	Owner	2019-10-21
0001670254-19-000606	1	Alon Hochberg	Founder & CEO	2019-10-16
0001670254-19-000602	2	Karl C Loepke	President	2019-10-16
0001670254-19-000602	1	Joseph iannarelli	Investor	2019-10-16
0001104659-19-055034	2	/s/ Jeff Annison	Director	2019-10-18
0001670254-19-000598	1	Joshua McCoy	CTO	2019-10-18
0001670254-19-000598	2	Doug Hoang	CEO	2019-10-18
0001104659-19-055034	1	/s/ Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer, Treasurer, and Director	2019-10-18
0001670254-19-000606	2	Alon Hochberg	Founder & CEO	2019-10-14
0001665160-19-001043	1	John Larson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-18
0001665160-19-001042	1	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2019-10-18
0001665160-19-001042	2	Martin Conlon	Director	2019-10-18
0001791279-19-000001	1	Jacqueline Schoedel	Owner	2019-10-18
0001790509-19-000004	1	David Lidz	Manager and Sole Member	2019-10-18
0001783556-19-000004	1	Terry Jones	Chief Executive Officer	2019-10-18
0001665160-19-001041	1	Eric Ralls	CEO	2019-10-18
0001790509-19-000001	1	David Lidz	Manager and Sole Member	2019-10-18
0001665160-19-001040	1	Eric Ralls	CEO	2019-10-18
0001787138-19-000003	1	Jonathan Schultz	Founder & CEO	2019-10-18
0001665160-19-001034	1	Kris Hulbert	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-17
0001785115-19-000005	1	/s/ Serafina Palandech	CEO	2019-10-17
0001791343-19-000002	1	Michael Killik	Owner	2019-10-17
0001785244-19-000004	4	Seong Lee	Manager	2019-10-11
0001785244-19-000004	3	Patrick Pham	Manager	2019-10-11
0001785244-19-000004	2	Clinton Short	Manager	2019-10-11
0001785244-19-000004	1	Andrew Lin	Manager	2019-10-11
0001635417-19-000004	1	Ravid Razak	CEO	2019-10-17
0001782749-19-000003	1	/s/Amit Kothari	Director, CEO, President, Secretary	2019-10-17
0001782749-19-000003	2	/s/Pravina Pindoria	Director, Chief Operating Officer	2019-10-17
0001791415-19-000003	1	Haith Johnson	Owner	2019-10-17
0001791415-19-000002	1	Benjamin Holbert III	Owner	2019-10-17
0001665160-19-001025	1	Keith Veltre	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-17
0001781828-19-000002	1	Norraset Nareedokmai	Owner	2019-10-17
0001791343-19-000001	1	Michael Killik	Owner	2019-10-17
0001785236-19-000001	1	Jason Cho	Member	2019-10-16
0001785236-19-000001	3	Lawrence Wai	Member	2019-10-16
0001785236-19-000001	4	Clinton Oh	Member	2019-10-16
0001785236-19-000001	5	Michael Chen	Member	2019-10-16
0001670254-19-000594	2	Elissa Shevinsky	CEO	2019-10-12
0001670254-19-000594	1	Brett Thomas	CTO	2019-10-15
0001774858-19-000005	1	Anthony Livadas	COO	2019-10-16
0001785236-19-000001	2	Moul Kim	Member	2019-10-16
0001774075-19-000008	1	Fred McGill	Director	2019-10-16
0001774075-19-000008	2	Jeremy Gamble	Director	2019-10-16
0001774075-19-000008	3	Randall Lee McGill	Director	2019-10-16
0001496634-19-000004	2	Gregg S. Britt	President & Board Member	2019-10-16
0001496634-19-000004	3	Milton Rodriguez	Vice President, Finance and Administration	2019-10-16
0001496634-19-000004	1	Leslie D. Michelson	Principal Executive Officer & Board Member	2019-10-16
0001719522-19-000002	1	Sameer Patel	Manager of APRB, LLC, the manager of the Issuer	2019-10-16
0001665160-19-001022	1	Scott Graham	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-10-16
0001775091-19-000006	1	Willard Jackson	CEO	2019-10-15
0001790868-19-000001	1	Haith Johnson	Owner	2019-10-15
0001665160-19-001020	1	Patrick Sherwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-15
0001670254-19-000591	2	Charles Potter	CEO	2019-10-11
0001670254-19-000591	1	Corinda Joanne Melton	CFO	2019-10-11
0001665160-19-001017	1	Matt Eau Claire	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-15
0001670254-19-000589	1	Alon Hochberg	Founder & CEO	2019-10-14
0001665160-19-001015	1	Patrick Sherwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-15
0001781797-19-000003	1	Xinguo Mike Wang	Manager	2019-10-15
0001665160-19-001012	1	Chris Bradley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-15
0001665160-19-001008	1	Andrew Ochoa	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-15
0001668287-19-000063	1	Yannis Moati	CEO	2019-10-15
0001669191-19-000371	4	Lawrence Charles	Board Member	2019-10-15
0001669191-19-000371	3	Lawrence Charles	Principal Accounting Officer	2019-10-15
0001669191-19-000371	5	Scott Huthmacher	Board Member	2019-10-15
0001669191-19-000371	1	Lawrence Charles	Principal Executive Officer	2019-10-15
0001669191-19-000371	2	Lawrence Charles	Principal Financial Officer	2019-10-15
0001669191-19-000369	1	Kimberly Nguyen	Principal Executive Officer	2019-10-15
0001669191-19-000369	2	Kimberly Nguyen	Principal Financial Officer	2019-10-15
0001669191-19-000369	3	Kimberly Nguyen	Principal Accounting Officer	2019-10-15
0001669191-19-000369	5	Tiffany Nguyen	Board Member	2019-10-15
0001669191-19-000369	6	Kimberly Nguyen	Board Member	2019-10-15
0001669191-19-000369	4	Steve Nguyen	Board Member	2019-10-15
0001669191-19-000367	1	Kimberly Nguyen	Principal Executive Officer	2019-10-15
0001669191-19-000367	2	Kimberly Nguyen	Principal Financial Officer	2019-10-15
0001669191-19-000367	3	Kimberly Nguyen	Principal Accounting Officer	2019-10-15
0001669191-19-000367	4	Steve Nguyen	Board Member	2019-10-15
0001669191-19-000367	5	Tiffany Nguyen	Board Member	2019-10-15
0001669191-19-000367	6	Kimberly Nguyen	Board Member	2019-10-15
0001787127-19-000006	1	Devon Parks	CEO	2019-10-15
0001670254-19-000587	1	John Kaspar	Dreamer and Founder	2019-10-11
0001785021-19-000001	2	Stephen McKee	Managing Member	2019-10-11
0001785021-19-000001	1	Todd Bayer	Managing Member	2019-10-11
0001665160-19-001006	1	David Allred	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-11
0001665160-19-001003	1	Aja Atwood	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-10-11
0001665160-19-001002	1	David Allred	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-11
0001665160-19-001001	1	Kelly Roman	CEO, Principal Executive Officer and Director	2019-10-11
0001665160-19-001001	2	Charles Fisher	Principal Financial Officer, Principal Accounting Officer and Director	2019-10-11
0001788935-19-000003	1	David Schacter	CEO / Founder	2019-10-11
0001670254-19-000584	1	Chetankumar Jain	Founder	2019-10-08
0001706939-19-000004	1	Peter Gantner	CEO	2019-10-11
0001778774-19-000006	2	Payton Jonson	Co-Founder / Advisor	2019-10-11
0001778774-19-000006	1	Caleb Gilbert	CEO	2019-10-11
0001665160-19-000998	1	David Obasiolu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-11
0001665160-19-000996	1	Joshua Resnick	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-11
0001778774-19-000005	3	Ananda Jami	CTO	2019-10-11
0001778774-19-000005	2	George VonAllmen	CMO	2019-10-11
0001778774-19-000005	1	Donald Farrell	CEO	2019-10-11
0001670254-19-000581	1	Vincent Vu	Founder	2019-10-09
0001665160-19-000994	1	Peter Budlong	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-10
0001785164-19-000002	1	Neil Parsan as Sean Fuellhart POA	CEO	2019-10-10
0001670254-19-000577	2	Tyler Adkins	Founder & True Self Ambassador	2019-10-08
0001670254-19-000577	1	Steven Wiggins	Founder & Stay Cool Ambassador	2019-10-09
0001665160-19-000992	1	Victoria Pasche	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-10
0001665160-19-000992	2	Charisse Pasche	President, Secretary and Director	2019-10-10
0001665160-19-000990	1	Joshua Resnick	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-10
0001670254-19-000573	2	Ben Jorgensen	Partner/Owner	2019-10-08
0001670254-19-000573	1	Marc Zimmerman	Chef/Owner	2019-10-08
0001746059-19-000048	1	Jacqueline Field	Owner and Founder	2019-10-10
0001665160-19-000987	1	David Obasiolu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-10
0001746059-19-000046	1	Jacqueline Field	Owner and Founder	2019-10-10
0001790839-19-000001	1	Bryan Upton	President	2019-10-10
0001746059-19-000045	1	Christopher Hartley	Owner and Founder	2019-10-10
0001784785-19-000003	1	Randall C. Huntsinger	Chief Executive Officer	2019-10-10
0001721124-19-000003	1	Benjamin Harris	CFO & Treasurer	2019-10-09
0001787127-19-000005	1	Devon Parks	CEO	2019-10-10
0001665160-19-000985	1	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-09
0001665160-19-000983	2	Charisse Pasche	President, Secretary and Director	2019-10-09
0001665160-19-000983	1	Victoria Pasche	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-09
0001773972-19-000003	1	Theresa Quintanilla	CEO	2019-10-09
0001750513-19-000008	1	Sean Kanter	Owner Operator	2019-10-09
0001786094-19-000002	1	/s/ Craig Calderone	CEO	2019-10-09
0001669191-19-000365	3	Stev Stephens	Principal Accounting Officer	2019-10-09
0001669191-19-000365	2	Stev Stephens	Principal Financial Officer	2019-10-09
0001669191-19-000365	1	Christopher Darnell	Principal Executive Officer	2019-10-09
0001669191-19-000365	7	Jozef Wallis	Board Member	2019-10-09
0001669191-19-000365	6	Christopher Darnell	Board Member	2019-10-09
0001669191-19-000365	5	Phillip Carrington	Board Member	2019-10-09
0001669191-19-000365	4	Stev Stephens	Board Member	2019-10-09
0001790182-19-000001	1	Danielle Smith	Owner	2019-10-09
0001786078-19-000002	2	Alex Lebedev	Co-Founder	2019-10-08
0001786078-19-000002	1	Matvey Lebedev	Co-Founder, principal executive officer, principal financial officer	2019-10-08
0001733855-19-000003	1	James Jordan	Director, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-10-08
0001733855-19-000003	2	Nicholas Giancola	CEO, issuer, principal executive officer	2019-10-08
0001733855-19-000003	3	Ethan Joffe	CTO, issuer	2019-10-08
0001756121-19-000001	1	Kevin King	CEO	2019-10-08
0001783347-19-000004	1	/s/ Peter Peng	Founder & CEO	2019-10-08
0001783347-19-000004	2	/s/ John P. Caparella	Director	2019-10-08
0001786078-19-000001	1	Matvey Lebedev	Co-Founder, principal executive officer, principal financial officer	2019-10-08
0001786078-19-000001	2	Alex Lebedev	Co-Founder	2019-10-08
0001782777-19-000002	1	Antonio Trincao	CEO, Director, Treasurer	2019-10-08
0001779579-19-000004	1	/s/ Kelly Helmuth	Chief Executive Officer	2019-10-08
0001779579-19-000004	2	/s/ Lalit Goel	Chairman	2019-10-08
0001731736-19-000004	2	/s/ Maya Kante	CMO	2019-10-08
0001731736-19-000004	1	/s/ Bosco Kante	CEO	2019-10-08
0001652039-19-000004	1	Brian Gannon	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-10-08
0001669191-19-000362	3	Benjamin White	Principal Accounting Officer	2019-10-08
0001669191-19-000362	2	Benjamin White	Principal Financial Officer	2019-10-08
0001669191-19-000362	1	Benjamin White	Principal Executive Officer	2019-10-08
0001669191-19-000362	4	Benjamin White	Board Member	2019-10-08
0001782777-19-000001	1	/s/ Antonio Trincao	CEO, Secretary, Treasurer	2019-10-07
0001665160-19-000981	1	Marcus McBain	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-07
0001665160-19-000979	2	Charles Fisher	Principal Financial Officer, Principal Accounting Officer and Director	2019-10-07
0001665160-19-000979	1	Kelly Roman	CEO, Principal Executive Officer and Director	2019-10-07
0001779032-19-000002	1	Erik D. Mayans	CEO, Managing Member	2019-10-07
0001786187-19-000002	1	Josh Kline	CEO	2019-10-04
0001786187-19-000002	2	Ethan Jacks	Board Member	2019-10-04
0001670254-19-000564	1	Brad Podowski	Writer/Producer	2019-10-01
0001670254-19-000567	1	Ethan Holmes	Founder/Chief Executive Officer (CEO)	2019-10-03
0001786187-19-000001	1	Josh Kline	CEO	2019-10-04
0001786187-19-000001	2	Ethan Jacks	Board Member	2019-10-04
0001670254-19-000563	1	Donald BORZA	President	2019-09-26
0001670254-19-000561	1	Donald BORZA	President	2019-09-26
0001746059-19-000044	1	Gordon Sacks	CEO, Manager, and Co-Founder	2019-10-04
0001746059-19-000044	2	Mary Sacks	COO, Manager, and Co-Founder	2019-10-04
0001790311-19-000001	1	Zachary Witman	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-10-04
0001771551-19-000002	2	Margaret Davison	COO	2019-10-04
0001771551-19-000002	1	Anthony Smith	Manager	2019-10-04
0001771551-19-000002	3	Hugh Stoll	CTO	2019-10-04
0001669191-19-000360	1	Kenny Gallagher	Principal Executive Officer	2019-10-04
0001669191-19-000360	2	Kenny Gallagher	Principal Financial Officer	2019-10-04
0001669191-19-000360	3	Kenny Gallagher	Principal Accounting Officer	2019-10-04
0001669191-19-000360	4	Karl Doenges	Board Member	2019-10-04
0001669191-19-000360	5	Kenny Gallagher	Board Member	2019-10-04
0001735237-19-000001	1	Seth Rubin	CEO, principal executive officer, principal financial officer, principal accounting officer	2019-10-04
0001735237-19-000001	2	Collins Brown	COO	2019-10-04
0001665160-19-000977	3	Cynthia P. Baron	Principal Financial Officer and Principal Accounting Officer	2019-10-04
0001665160-19-000977	1	Brian Gale	CEO, Principal Executive Officer and Director	2019-10-04
0001665160-19-000977	2	Edgar D. McKean III	Director	2019-10-04
0001670254-19-000557	2	Braeden James Oswald	Director/Shareholder	2019-10-02
0001670254-19-000557	1	jody jane young	director	2019-10-03
0001670254-19-000557	3	Milan Boulette	Chairman of the Board	2019-10-02
0001670254-19-000557	4	John Johnson	Director/Shareholder	2019-10-02
0001670254-19-000557	5	Marc Christensen	Managing Member	2019-10-02
0001722138-19-000004	1	Israel Lopez	CEO	2019-10-04
0001722138-19-000004	3	Nim Desai	COO	2019-10-04
0001722138-19-000004	2	Walter Powell Jr.	CBO	2019-10-04
0001788657-19-000002	1	Eric H. Darst	CEO	2019-10-04
0001668287-19-000059	1	Maryia Yarkina	CEO	2019-10-04
0001670254-19-000553	1	Ushir Shah	Founder & CEO	2019-10-03
0001746059-19-000043	1	Samson Romeo Regalli	Owner and CoFounder	2019-10-04
0001746059-19-000043	2	Milka Adera	Owner and CoFounder	2019-10-04
0001746059-19-000042	1	Gordon Sacks	CEO, Manager, and Co-Founder	2019-10-03
0001746059-19-000042	2	Mary Sacks	COO, Manager, and Co-Founder	2019-10-03
0001665160-19-000976	1	Linda Farquhar	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-10-03
0001665160-19-000975	1	Joshua Montgomery	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-03
0001781304-19-000001	1	Katherine Schuler	Owner	2019-10-03
0001665160-19-000974	1	Daniel Eisenman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-03
0001665160-19-000973	1	Carlo Brovero	CEO, President, Chief Executive Officer, Treasurer, Principal Financial Officer and Principal Accounting Officer	2019-10-03
0001665160-19-000973	2	Angelo D'Anzi	CTO	2019-10-03
0001665160-19-000973	3	Gabriele Colombo	Secretary	2019-10-03
0001665160-19-000972	1	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-10-03
0001746059-19-000040	2	Milka Adera	Owner and CoFounder	2019-10-03
0001746059-19-000040	1	Samson Romeo Regalli	Owner and CoFounder	2019-10-03
0001669191-19-000358	4	Valerie  Canova	Board Member	2019-10-03
0001669191-19-000358	5	James Canova	Board Member	2019-10-03
0001669191-19-000358	1	James Canova	Principal Executive Officer	2019-10-03
0001669191-19-000358	3	Valerie  Canova	Principal Accounting Officer	2019-10-03
0001669191-19-000358	2	Valerie  Canova	Principal Financial Officer	2019-10-03
0001669191-19-000356	2	Kenny Gallagher	Principal Financial Officer	2019-10-03
0001669191-19-000356	1	Kenny Gallagher	Principal Executive Officer	2019-10-03
0001669191-19-000356	5	Kenny Gallagher	Board Member	2019-10-03
0001669191-19-000356	3	Kenny Gallagher	Principal Accounting Officer	2019-10-03
0001669191-19-000356	4	Karl Doenges	Board Member	2019-10-03
0001669191-19-000354	7	Roger  Berry	Board Member	2019-10-03
0001669191-19-000354	6	John Preston	Board Member	2019-10-03
0001669191-19-000354	4	Chris Anderson	Board Member	2019-10-03
0001669191-19-000354	3	Chris Anderson	Principal Accounting Officer	2019-10-03
0001669191-19-000354	2	Chris Anderson	Principal Financial Officer	2019-10-03
0001669191-19-000354	1	Chris Anderson	Principal Executive Officer	2019-10-03
0001669191-19-000354	5	Shad Azimi	Board Member	2019-10-03
0001789937-19-000001	1	Ana Rojas	CEO	2019-10-02
0001784191-19-000002	1	Justin Potts	Director	2019-10-02
0001612437-19-000006	2	Walter Hessert	Director	2019-10-02
0001669191-19-000351	5	Kenny Gallagher	Board Member	2019-10-02
0001784191-19-000002	2	Timothy Sheridan	Director	2019-10-02
0001669191-19-000351	3	Kenny Gallagher	Principal Accounting Officer	2019-10-02
0001669191-19-000351	2	Kenny Gallagher	Principal Financial Officer	2019-10-02
0001669191-19-000351	1	Kenny Gallagher	Principal Executive Officer	2019-10-02
0001612437-19-000006	1	Thomas Hessert	CEO, Board Member	2019-10-02
0001669191-19-000351	4	Karl Doenges	Board Member	2019-10-02
0001789922-19-000003	2	/s/ Justin Silver	CFO, Board Member	2019-10-02
0001789922-19-000003	1	/s/ Rooshy Roychoudhury	CEO, Director	2019-10-02
0001788853-19-000005	1	Nohra Murad	Owner	2019-10-02
0001665160-19-000971	3	Edward Giardina	Principal Financial Officer, Principal Accounting Officer, and Director	2019-10-02
0001665160-19-000971	2	Linda D. Michonski	Director	2019-10-02
0001665160-19-000971	1	David M. Michonski	CEO, Principal Executive Officer, and Director	2019-10-02
0001788853-19-000003	1	Nohra Murad	Owner	2019-10-02
0001788853-19-000002	1	Nohra Murad	Owner	2019-10-02
0001612437-19-000004	1	Thomas Hessert	CEO and Director	2019-10-01
0001612437-19-000004	2	Walter Hessert	Director	2019-10-01
0001789922-19-000002	2	/s/ Rooshy Roychoudhury	Board Member	2019-10-01
0001789922-19-000002	1	/s/ Rooshy Roychoudhury	CEO	2019-10-01
0001789922-19-000002	3	/s/ Justin Silver	Board Chair	2019-10-01
0001612437-19-000003	2	Walter Hessert	Director	2019-10-01
0001612437-19-000003	1	Thomas Hessert	CEO, Board Member	2019-10-01
0001785538-19-000003	1	Brian Giniewski	Owner	2019-10-01
0001787645-19-000001	1	Sagar Babber	CEO	2019-10-01
0001665160-19-000970	2	Benjamin Anderson	COO, Principal Financial Officer, Principal Accounting Officer, Director	2019-10-01
0001665160-19-000970	1	Andrew Schlack	CEO, Principal Executive Officer and Director	2019-10-01
0001668287-19-000057	1	John Crockett	Director	2019-10-01
