ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001665160-19-001137	1		Issuer is extending the length of their campaign by 60 days.	WaterRR, Inc	Corporation		DE	2018-12-10	10052 FLOATING ISLAND WAY		SHEPHERD	MT	59079	www.waterrr.co	StartEngine Capital, LLC	0001665160	007-00007	
0001793601-19-000001	0			Kargoo, Inc.	Corporation		DE	2019-09-23	2775 MESA VERDE DR. EAST	APT U216	COSTA MESA	CA	92626	https://kargoo.io/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001746059-19-000086	1		Issuer is extending the deadline to 1/22/2020	M.R.R Rest LLC	Limited Liability Company		NY	2019-03-11	945 AMSTERDAM AVE		NEW YORK	NY	10025	https://www.facebook.com/rasplantbased/	MainVest, Inc.	0001746059	007-00162	
0001746059-19-000085	1		Issuer is extending the deadline to 1/15/2020	TheTeSpa LLC	Limited Liability Company		MA	2018-09-13	103 BABSON ST.		MATTAPAN	MA	02126	https://www.thetespa.com/	MainVest, Inc.	0001746059	007-00162	
0001746059-19-000083	0			Mizen Funeral Home & Cremation Services LLC	Limited Liability Company		NH	2019-09-26	337 RT 101		BEDFORD	NH	03110	www.MizenFuneralHome.com	MainVest, Inc.	0001746059	007-00162	
0001786094-19-000004	0		Filing amendment to add webinar transcript as an exhibit.	dna ID, Inc.	Corporation		DE	2018-10-01	29 Little West 12th Street		New York	NY	10014	https://www.dnaid.co	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001746059-19-000082	0	At the close of the offering, the issuer closed on $26,300.00. The funds are currently being processed. The actual amount may be lower.		Sully's Pro Pizza LLC	Limited Liability Company		MA	2019-08-08	71 JEFFERSON ST.		WINTHROP	MA	02152	https://www.facebook.com/pages/category/Pizza-Place/Sullys-Pro-Pizza-880296825504750/	MainVest, Inc.	0001746059	007-00162	
0001746059-19-000081	0			White Flowers LLC														
0001665160-19-001136	0	Adjustment to the initial Form C-U filing of 05/01/2019. At the close of the offering, the issuer closed on $18,750 and 252 number of securities.		Persona Network, Inc.	Corporation		DE	2015-06-25	182 HOWARD ST. 119		SAN FRANCISCO	CA	94105	https://persona.io	StartEngine Capital, LLC	0001665160	007-00007	
0001496634-19-000005	1		Extending the end date from Decemberr 20, 2019 to January 24, 2020. Decreasing the Closing Amount from $2,000,000 to $1,000,000. Decreasing the Combined Offering Maximum Amount from $6,000,000 to $4,000,000 and adjusting the use of proceeds accordingly.	Private Health Management, Inc.	Corporation		CA	2007-03-09	9200 SUNSET BLVD., SUITE 110		LOS ANGELES	CA	90069	https://www.privatehealth.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001792508-19-000001	0			Linen Mobile, Inc.	Corporation		DE	2018-06-11	44 TEHAMA ST.		SAN FRANCISCO	CA	94105	https://linen.app	OpenDeal Portal LLC	0001751525	007-00167	283874
0001786104-19-000002	0			Profit Property USA 946 MLK LLC,	Limited Liability Company		IN	2019-08-14	4471 DEAN MARTIN DRIVE	UNIT 2205	LAS VEGAS	NV	89103	http://profitpropertyusa.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001644600-19-000030	0		This amendment is limited to correcting the target date included in the subscription agreement for this offering.	Peeka	Corporation		WA	2016-08-10	999 3RD AVE SUITE 700		SEATTLE	WA	98104	www.peekavr.com	Fundopolis Portal LLC	0001729158	007-00143	292835
0001665160-19-001135	0	The amount raised at the time of closing is $18,659.		Personal Airline Exchange, Inc.	Corporation		DE	2008-01-29	805 PASEO DEL ROBLEDO	SUITE 1070	THOUSAND OAKS	CA	91360	www.pax.aero	StartEngine Capital, LLC	0001665160	007-00007	
0001730695-19-000005	0		The chart of page 12 of the form C is hereby re-submitted to correct a typographical error regarding gross proceeds due to the issuer.	Ternio, LLC	Limited Liability Company		DE	2018-01-01	3010 HAVEN RESERVE		MILTON	GA	30004	https://ternio.io/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001670254-19-000666	0			Shanti Elixirs, LLC	Limited Liability Company		NC	2017-03-15	92 Dorothy Lille Ln		Weaverville	NC	28787	https://shantielixirs.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001780439-19-000005	0			Peeka	Corporation		WA	2016-08-10	999 3RD AVE SUITE 700		SEATTLE	WA	98104	www.peekavr.com	Fundopolis Portal LLC	0001729158	007-00143	292835
0001746059-19-000080	0		Issuer is making the following changes: (1) extending the deadline to 1/22/2020, (2) lowering the target amount to $20,000, adjusting the (3) use of capital and the (4) revenue percentage share to align with the revised target amount.	Kookoonelli, Inc.	Corporation		MA	2019-10-14	3 VILLAGE STREET	UNIT 2	SOMERVILLE	MA	02143	https://www.instagram.com/koo_koo_nelli/	MainVest, Inc.	0001746059	007-00162	
0001793868-19-000001	0			Porky's LLC	Limited Liability Company		PA	2018-03-19	34-36 BRIDGE ST		PITTSBURGH	PA	15223	https://www.porkysbarandgrill.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001746059-19-000079	0		Issuer is making the following changes: (1) extending deadline 12/27/2019, (2) adjust target amount to $75,000, adjust (3) use of capital and (4) revenue percentage share to match revised target amount, (5) added marketing content and modified projections.	Kin Tap & Rec Room, LLC	Limited Partnership		MA	2019-07-08	144 PARK STREET		MEDFORD	MA	02155	https://www.kintapandrec.com/	MainVest, Inc.	0001746059	007-00162	
0001644600-19-000029	0		Modifying the per investor minimum investment.	Apotheka Systems Inc.	Corporation		DE	2018-09-28	468 N CAMDEN DR #200		BEVERLY HILLS	CA	90210	www.apotheka.com	Fundopolis Portal LLC	0001729158	007-00143	292835
0001644600-19-000027	0		Correcting inconsistency regarding target date.	Bee Mortgage App, Inc.	Corporation		DE	2019-04-29	13568 LOBO CT.		JACKSONVILLE	FL	32224	www.beemortgageapp.com	Fundopolis Portal LLC	0001729158	007-00143	292835
0001780439-19-000002	0			TNHC LLC	Limited Liability Company		TN	2018-06-04	6400 JOHN HAGER RD		MT JULIET	TN	37122	www.tennesseehempclones.com	Fundopolis Portal LLC	0001729158	007-00143	292835
0001669191-19-000412	0		issuer extended offering deadline.	Global Cancer Technology, Inc	Corporation		NV	2017-05-18	16776 Bernardo Center Drive	#203	San Diego	CA	92128	www.globalcancertechnology.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-19-000410	0		issuer extended offering deadline.	Dome Audio Inc.	Corporation		DE	2017-04-03	2 Park Square	Suite 2212	Rahway	NJ	07065	https://www.domeaudioinc.com/	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-19-001134	0	At the close of the offering, the issuer closed on $12,690 and 1,276 number of securities.		Leagueswype	Limited Liability Company		DE	2016-06-06	417 DES PLAINES		FOREST PARK	IL	60130	https://www.leagueswype.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-001133	0	At the close of the offering, the issuer closed on $1,066,816 and 1,092,688 number of securities.		Tap Systems Inc.	Corporation		DE	2015-02-03	177 E COLORADO BOULEVARD		PASADENA	CA	91105	https://www.tapwithus.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-001132	0	At the close of the offering, the issuer closed on $34,543.92 and 112,464 number of securities.		Texas Made Sports Development, Inc.	Corporation		TX	2016-11-18	7713 WOLVERINE ST		AUSTIN	TX	78757	www.chaparralice.com	StartEngine Capital, LLC	0001665160	007-00007	
0001746059-19-000077	0			IYLIA, LLC	Limited Liability Company		NY	2014-09-02	50 W 77TH STREET	APT 3M	NEW YORK	NY	10024	https://iylia.com/	MainVest, Inc.	0001746059	007-00162	
0001793655-19-000002	1		Amended target amount and target end date.	Flexable LLC	Limited Liability Company		PA	2016-07-13	4307 MURRAY AVE		PITTSBURGH	PA	15217	http://flexablecare.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001644600-19-000025	0			Apotheka Systems Inc.	Corporation		DE	2018-09-28	468 N CAMDEN DR #200		BEVERLY HILLS	CA	90210	www.apotheka.com	Fundopolis Portal LLC	0001729158	007-00143	292835
0001787976-19-000007	0		Including Purchase Agreement and video transcript that were not uploaded with Form C filing. These uploads are being made prior to this offering going live on site.	7 of Us, LLC	Limited Liability Company		TX	2015-12-08	615 SPANISH OAK TRAIL		DRIPPING SPRINGS	TX	78620	https://bluetopbrand.com/	NextSeed Securities, LLC	0001723503	008-70055	291387
0001644600-19-000023	0			Bee Mortgage App, Inc.	Corporation		DE	2019-04-29	13568 LOBO CT.		JACKSONVILLE	FL	32224	www.beemortgageapp.com	Fundopolis Portal LLC	0001729158	007-00143	292835
0001787976-19-000006	0			7 of Us, LLC	Limited Liability Company		TX	2015-12-08	615 Spanish Oak Trail		Dripping Springs	TX	78620	https://bluetopbrand.com/	NextSeed Securities, LLC	0001723503	008-70055	291387
0001670254-19-000661	0			Tennessee Whiskey The Musical Development LLC	Limited Liability Company		NY	2018-01-26	687 West 204th street		New York	NY	10034	http://tennesseewhiskeythemusical.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-19-000657	0			Hey Mama Wines Inc.	Corporation		FL	2019-07-29	312 Calle Escada		Santa Rosa Beach	FL	32459	http://www.heymamawines.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-19-000660	0			LAWRENCEVILLE PLASMA PHYSICS, INC.	Corporation		NJ	2003-05-19	128 Lincoln Boulevard		Middlesex	NJ	08846	https://lppfusion.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-19-000655	0			Wehrloom LLC	Limited Liability Company		NC	2013-03-22	257 Willie Colvin Rd		Robbijsville	NC	2877112	http://www.wehrloom.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001746059-19-000075	0			WORKROOM FEMCIETY INC.	Corporation		MA	2019-03-29	10 GINITA STREET		BOSTON	MA	02122	https://www.theworkroomboston.com/	MainVest, Inc.	0001746059	007-00162	
0001670254-19-000652	0			AMMOSQUARED, INC.	Corporation		DE	2019-07-02	3624 E Newby St		Nampa	ID	83687	https://ammosquared.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-19-000649	0			PLAYDAY NYC, LLC	Limited Liability Company		NY	2017-11-15	537 51st Avenue		LONG ISLAND CITY	NY	11101	http://WWW.PLAYDAY.COM	Wefunder Portal LLC	0001670254	007-00033	283503
0001669191-19-000408	0			Attorney Et Al. Inc.	Corporation		WY	2018-07-28	1903A Cooley Ave		EAST PALO ALTO	CA	94303	attorneyetal.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-19-000406	0		issuer extended offering deadline.	Neurotez Inc.	Corporation		DE	2005-10-14	991 Highway 22	SUITE 200A	Bridgewater	NJ	08807	www.neurotez.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001776793-19-000005	0			MOBILE COOKS LLC	Limited Liability Company		MA	2018-09-18	114 UNIVERSITY RD #2		BROOKLINE	MA	02445	https://mobilecooks.com/	OpenDeal Portal LLC	0001751525	007-00167	
0001746059-19-000074	0			Wicked Good Food LLC														
0001775091-19-000007	0		Extend the closing date of the offering to 12/15/2019.	420 Real Estate, LLC	Limited Liability Company		TX	2019-04-18	1700 POST OAK BLVD	SUITE 600	HOUSTON	TX	77056	www.invest420land.com	truCrowd, Inc	0001667145	007-00015	283063
0001778774-19-000007	0			Esgro Inc.														
0001668287-19-000065	0			Journify, Inc.	Corporation		DE	2019-07-29	19 Morris Ave building 128		Brooklyn	NY	11205	journify.co	Razitall Inc	0001668287	007-00026	
0001665160-19-001130	0			HYLETE, Inc.	Corporation		DE	2012-03-26	560 Stevens Ave		Solana Beach	CA	92075	https://www.hylete.com	StartEngine Capital, LLC	0001665160	007-00007	
0001654300-19-000002	0			ChoiceTrade Holdings, Inc.	Corporation		PR	2014-10-23	151 SAN FRANCISCO STREET	SUITE 200	SAN JUAN	PR	00901	www.choicetrade.com	Wunderfund, Inc.	0001707360	007-00116	288924
0001687516-19-000003	0			Corsica Innovations, Inc.	Corporation		DE	2015-03-20	1715 PEARL STREET	SUITE A	BOULDER	CO	80302	www.getleaf.co				
0001789922-19-000004	1		The offering is hereby materially amended to implement an amendment to the security instrument's terms with respect to certain subscribers.	Aavrani, Inc.	Corporation		DE	2017-12-11	139 FULTON STREET		NEW YORK	NY	10038	http://aavrani.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001746059-19-000072	0			Tipsy Cupcakes RVA LLC	Limited Liability Company		VA	2016-06-24	3423 W CARY ST.		RICHMOND	MA	23221	https://www.facebook.com/TipsyCupcakesRVA/	MainVest, Inc.	0001746059	007-00162	
0001790657-19-000001	0			Apex Tex-Katy, LP	Limited Partnership		TX	2018-10-01	952 Echo Lane, Ste 250		Houston	TX	77024	https://www.texadelphia.com/	NextSeed Securities, LLC	0001723503	008-70055	291387
0001790658-19-000001	0			Apex Memorial, LP	Limited Partnership		TX	2019-01-10	952 Echo Lane, Ste 250		Houston	TX	77024	https://www.texadelphia.com/	NextSeed Securities, LLC	0001723503	008-70055	291387
0001782188-19-000006	0	Issuer raised $200,000. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		Memorial Trail Ice House, LLC	Limited Liability Company		TX	2018-10-29	6202 WASHINGTON AVE.		HOUSTON	TX	77007	https://www.memorialtrailicehouse.com/	NEXTSEED SECURITIES, LLC	0001723503	008-70055	000291387
0001729668-19-000002	0	The issuer raised approximately $104,243 during the offering period. Payment are still being processed; the exact amount has yet to be determined.		Locai solutions, Inc.	Corporation		DE	2018-01-08	2796 S BOSTON COURT		DENVER	CO	80231	https://www.locaisolutions.com/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001670254-19-000647	0			LAWRENCEVILLE PLASMA PHYSICS, INC.	Corporation		NJ	2003-05-19	128 Lincoln Boulevard		Middlesex	NJ	08846	https://lppfusion.com				
0001788935-19-000004	0		Filing amendment to include webinar transcript as an exhibit.	Green Valley Affiliates, Inc.	Corporation		NV	2015-02-27	2764 N GREEN VALLEY PARKWAY	Suite #345	Henderson	NV	89014	www.cannabiscope.com	MicroVentures Marketplace Inc.	0001478147	008-68458	152513
0001746059-19-000071	0			G Wagner Restaurants LLC	Limited Liability Company		MA	2016-07-20	407 CABOT STREET		BEVERLY	MA	01915	https://www.almacaribbeanfusion.com/	MainVest, Inc.	0001746059	007-00162	
0001746059-19-000069	0			Motherboard, Inc.	Corporation		WY	2018-06-11	30 N GOULD ST	STE R	SHERIDAN	WY	82801	https://clickitgroup.com/	MainVest, Inc.	0001746059	007-00162	
0001665160-19-001126	0			Bazooka Jane inc.														
0001665160-19-001125	0	At the close of the offering, the issuer closed on $1,070,000 and 158,214 number of securities.		AquaVault, Inc.	Corporation		DE	2011-03-07	20533 BISCAYNE BLVD, STE. 4947		AVENTURA	FL	33180	TheAquaVault.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-001124	1		Issuer is extending the length of their campaign by 60 days.	SanMelix Laboratories, Inc	Corporation		DE	2017-01-13	1150 NORTH 35TH AVENUE SUITE 225	SUITE 225	HOLLYWOOD	FL	33021	www.sanmelixlaboratories.com	StartEngine Capital, LLC	0001665160	007-00007	
0001750513-19-000009	0	$106,357 received in investments. Payments still being processed; final figure not yet determined.		Oz. House LLC	Limited Liability Company		TX	2018-07-02	10601 RANCH ROAD 2222	SUITE H	AUSTIN	TX	78730	www.oztaphouse.com	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001759526-19-000002	0			PAYLIGHT ENERGY, INC.														
0001793349-19-000001	0			Growing Talent LLC	Limited Liability Company		CA	2019-10-25	2440 Mariposa Street		San Francisco	CA	94110	https://growingtalent.org/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001669191-19-000396	0			BitMovio, Inc.	Corporation		DE	2018-06-05	2225 East Bayshore Road, Suite 100		Palo Alto	CA	94303	www.bitmov.io	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-19-000402	0			StemSation International, Inc	Corporation		FL	2006-07-05	7777 Glades Rd	Suite 203	Boca Raton	FL	33434	www.stemsation.global	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001793349-19-000003	1		We have amended the Form C to reflect conversion of SAFEs into securities at a twenty percent discount upon the first equity financing round of the Company. Previously this was only included in the Crowd SAFE.	Growing Talent LLC	Limited Liability Company		CA	2019-10-25	2440 MARIPOSA STREET		SAN FRANCISCO	CA	94110	https://growingtalent.org/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001792930-19-000001	0			Padlist, Inc.	Corporation		DE	2019-10-24	PO BOX 79171		CHARLOTTE	NC	28271	www.padlist.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001791747-19-000001	0			Oomi Inc.	Corporation		DE	2016-09-02	838 Commonwealth Ave		Venice	CA	90291	https://getunomi.com	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001792116-19-000001	0			2270 Platt LLC	Limited Liability Company		MI	2019-02-11	6200 SECOND AVENUE	SUITE D-102	DETROIT	MI	48202	https://thrive-collaborative.com/veridianatcountyfarm	LOCALSTAKE MARKETPLACE LLC	0001544442	008-69063	000162726
0001746059-19-000068	0	At the close of the offering, the issuer closed on $50,000.00. The funds are currently being processed. The actual amount may be lower.		9 MILES EAST SARATOGA LLC	Limited Liability Company		NY	2019-07-25	136 GOFF RD		SCHUYLERVILLE	NY	12871	http://www.9mileseast.com/	MainVest, Inc.	0001746059	007-00162	
0001793655-19-000001	0			Flexable LLC	Limited Liability Company		PA	2016-07-13	4307 MURRAY AVE		PITTSBURGH	PA	15217	http://flexablecare.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001730695-19-000004	0			Sweetberry Holdings LLC	Limited Liability Company		NJ	2017-09-08	3 LYDIA DRIVE		WEST NEW YORK	NJ	07093	https://www.sweetberrybowls.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001669191-19-000392	0		issuer extended offering deadline.	TriniCorp, Inc.	Corporation		DE	2018-05-10	1002 Walnut St.	Ste. #200	Boulder	CO	80302	https://www.ramp.us/	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001730695-19-000003	1		The Form C is hereby resubmitted to the Commission, the previous version was substantially incomplete. The offering has not yet commenced.	Ternio, LLC	Limited Liability Company		DE	2018-01-01	3010 HAVEN RESERVE		MILTON	GA	30004	https://ternio.io/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001730695-19-000002	0			Ternio, LLC	Limited Liability Company		DE	2018-01-01	3010 HAVEN RESERVE		MILTON	GA	30004	https://ternio.io/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001670254-19-000643	0			Apotheka Systems Inc.	Corporation		DE	2018-09-28	468 N Camden Dr #200		Beverly Hills	CA	90210	http://www.apotheka.co	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-19-001123	0	At the close of the offering, the issuer closed on $26,357.67 and 26,608 number of securities.		Spintura, inc.	Corporation		DE	2017-08-21	215 EAST 68TH ST.	15H	NEW YORK	NY	10065	spintura.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-001122	0	At the close of the offering, the issuer closed on $106,999.19 and 107,965 number of securities.		Monetran, LLC	Limited Liability Company		DE	2018-03-26	501 PERSHING CT.		HOCKESSIN	DE	19707	monetran.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-001121	0	At the close of the offering, the issuer closed on $61,598.25 and 4,120 number of securities.		Bot Image, Inc.	Corporation		NE	2018-03-20	9840 S 140TH ST, STE 8	SUITE 809	OMAHA	NE	68138	www.botimageai.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-001120	0	The amount raised at the time of closing is $183,150		Ginjan Bros, Inc	Corporation		DE	2018-06-12	800 GRAND CONCOURSE	1 JS	BRONX	NY	10451	https://www.drinkginjan.com	StartEngine Capital, LLC	0001665160	007-00007	
0001746059-19-000067	0	At the close of the offering, the issuer closed on $48,600. The funds are currently being processed. The actual amount may be lower.		Parthenon Entertainment, Inc.	Corporation		MA	2018-04-17	2 MOUNTAIN ROAD		NORTH EASTON	MA	02356	https://theadventurepub.com	MainVest, Inc.	0001746059	007-00162	
0001746059-19-000066	0	At the close of the offering, the issuer closed on $69,400. The funds are currently being processed. The actual amount may be lower.		Merrimack Ales, LLC	Limited Liability Company		MA	2014-01-16	61 TENNEY RD		WESTFORD	MA	01886	http://merrimackales.com/	MainVest, Inc.	0001746059	007-00162	298384
0001104659-19-061019	0		We have determined that the price for each share of our Class A Common Stock will be $10.65 for all future subscriptions.	Legion M Entertainment, Inc.	Corporation		DE	2016-03-04	1801 CENTURY PARK EAST 24TH FLOOR		LOS ANGELES	CA	90067	http://www.legionm.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001698993-19-000001	0			Vault FM, Inc.	Corporation		DE	2016-01-14	20 W KINZIE STREET, 17TH FLOOR		CHICAGO	IL	60654	https://www.medean.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001783556-19-000007	1		Filing to correct offer deadline in explanatory note and to correct the dates of signature.	XFit, Inc.	Corporation		TX	2017-08-30	7500 Rialto Blvd.	Building 1, Suite 122	Austin	TX	78735	www.nexersys.com	MicroVentures Marketplace Inc.	0001478147	008-68458	152513
0001104659-19-060707	0		We have determined that the price for each share of our Class A Common Stock will be $10.65 for all future subscriptions.	Legion M Entertainment, Inc.	Corporation		DE	2016-03-04	1801 CENTURY PARK EAST 24TH FLOOR		LOS ANGELES	CA	90067	http://www.legionm.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-19-000640	0			Stanton South, LLC	Limited Liability Company		IL	2011-11-03	140 South Dearborn		Chicago	IL	60603	http://crafthousecocktails.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001783556-19-000006	1		Amendment filed to extend offering deadline to 12/9/19, updating filing made 11/5/19 to include the amendment language regarding the C/A filed 10/18/19.	XFit, Inc.	Corporation		TX	2017-08-30	7500 Rialto Blvd.	Building 1, Suite 122	Austin	TX	78735	www.nexersys.com	MicroVentures Marketplace Inc.	0001478147	008-68458	152513
0001784144-19-000003	0		The issuer provided specific, rather than general, dates of previously disclosed exempt offerings.	Nanno, Inc.	Corporation		DE	2016-05-06	1615 CALIFORNIA STREET		DENVER	CO	80202	www.nanno.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-19-001119	1		Issuer is extending the length of their campaign by 60 days.	Eclipse Diagnostics Inc	Corporation		DE	2018-02-05	750 N. SAN VICENTE BLVD		LOS ANGELES	CA	90069	www.eclipsedx.com	StartEngine Capital, LLC	0001665160	007-00007	
0001746059-19-000064	0			Unlocal Beer Company, LLC	Limited Liability Company		WI	2019-06-27	3247 N BARTLETT AVE	APT 1	MILWAUKEE	WI	53211	https://www.unlocalbeerco.com/	MainVest, Inc.	0001746059	007-00162	
0001784191-19-000003	1		The Form C is hereby amended to raise the maximum offering amount to $1,070,000 and to extend the offering end date to March 30, 2020.	Avenify Corp	Corporation		DE	2018-07-28	12020 SUNRISE VALLEY DRIVE		RESTON	VA	20191	https://avenify.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001669191-19-000388	0		issuer extended offering deadline.	Asprodental Inc.	Corporation		DE	2019-01-04	1213 E. Chapman Ave.		Fullerton	CA	92831	asprodental.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001672614-19-000005	0		Amending Exhibit E to include Teem Sheet, Subscription Agreement, and Investor Rights Agreement	Ultrasonic Medical Mapping, Inc.	Corporation		DE	2019-09-16	4500 EAST WEST HIGHWAY	APT 31	BETHESDA	MD	20814	https://www.umedmap.com	FlashFunders Funding Portal, LLC	0001665087	007-00009	283102
0001665160-19-001118	0		Removing video transcript	Life Imaging Fla, Inc.	Corporation		DE	2019-07-17	330 3rd st s unit 605		Saint Petersburg	FL	33701	lifeimagingfla.com	StartEngine Capital, LLC	0001665160	007-00007	
0001717111-19-000005	0			Red Hen Collective Cooperative, Inc.	Corporation		CA	2017-03-08	2323 BROADWAY		OAKLAND	CA	94612	https://www.redhencollective.com/				
0001783556-19-000005	1		Extending offering deadline to 12/9/2019.	XFit, Inc.	Corporation		TX	2017-08-30	7500 Rialto Blvd.	Building 1, Suite 122	Austin	TX	78735	www.nexersys.com	MicroVentures Marketplace Inc.	0001478147	008-68458	152513
0001774041-19-000005	0		"The Form C is hereby amended to correct a typo in the ""Use of Proceeds"" section and to provide further detail regarding the allocation of the proceeds."	JUMPSTART INSURANCE SOLUTIONS, INC.	Corporation		CA	2015-11-04	344 THOMAS L BERKLEY WAY		OAKLAND	CA	94612	https://www.jumpstartrecovery.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001746059-19-000062	0			Lucky Goat Brewing LLC	Limited Liability Company		MA	2019-09-03	379 MAIN STREET		WAREHAM	MA	02571	https://www.facebook.com/LuckyGoat/	MainVest, Inc.	0001746059	007-00162	
0001672614-19-000003	0			Ultrasonic Medical Mapping, Inc.	Corporation		DE	2019-09-16	4500 East West Highway		Bethesda	MD	20814	https://www.umedmap.com	FlashFunders Funding Portal, LLC	0001665087	007-00009	283102
0001791343-19-000003	0			Killik Hot Sauce Company, LLC														
0001665160-19-001116	0	Adjustment to the initial Form C-U filing of 08/01/2019. At the close of the offering, the issuer closed on $394,884 and 29,806 securities.		GeoOrbital Inc.	Corporation		DE	2014-08-07	17 PROPERZI WAY,		SOMERVILLE	MA	02413	https://www.geoo.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001706429-19-000004	0			WANDERING BARMAN LLC	Limited Liability Company		NY	2016-10-03	1080 WYCKOFF AVENUE	A03	RIDGEWOOD	NY	11385	https://www.wanderingbarman.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001789369-19-000001	0			Clee Wellness LLC	Limited Liability Company		NY	2013-05-01	301 COLUMBIA STREET		BROOKLYN	NY	11231	https://provenancemeals.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-19-001115	1		Issuer is extending their campaign and updating their campaign page.	Vizrom Inc.	Corporation		DE	2018-08-14	1848 Trailridge Drive		Pelham	AL	35124	www.vizrom.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-001113	1		Updating page and extending	WebTez, Inc.	Corporation		GA	2012-02-15	1673 Donlon St, Suite 202		Ventura	CA	93003	https://www.modvans.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001791711-19-000002	1		Target end date updated	Cissonius Corp	Corporation		PA	2007-06-15	93 S 16TH ST		PITTSBURGH	PA	15203	http://tootiesfamous.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001665160-19-001110	0			WebTez Inc.														
0001665160-19-001109	0			WebTez, Inc.	Corporation		GA	2012-02-15	1673 Donlon St, Suite 202		Ventura	CA	93003	https://www.modvans.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-001107	1		Issuer is extending the length of their campaign by 60 days.	81-c, Inc.	Corporation		DE	2018-11-20	1760 N JOG ROAD, SUITE 150	SUITE 150	WEST PALM BEACH	FL	33411	81-c.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-001106	1		Issuer is extending the length of their campaign by 60 days.	Xcraft Enterprises, LLC	Corporation		DE	2017-02-28	418 E LAKESIDE AVE	SUITE 08	COEUR D'ALENE	ID	83814	www.xcraft.io	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-001105	1		Issuer is extending the length of their campaign by 60 days.	Lettuce Networks, Inc.	Corporation		DE	2016-04-18	3404 OAK SPRINGS DRIVE		AUSTIN	TX	78702	www.lettuce.fm	StartEngine Capital, LLC	0001665160	007-00007	
