ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001670254-18-000230	2	Dan Wiesel	CEO/Founder	2018-05-02
0001670254-18-000230	1	Alysa Wiesel	Secretary	2018-05-02
0001665160-18-000420	1	Alexander Titomirov	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-03
0001670254-18-000232	2	Mark Duggan	Ceo	2018-05-02
0001665160-18-000416	2	Coan I Knight	Controller	2018-05-03
0001670254-18-000233	1	Josh Hare	Founder & President	2018-04-28
0001670254-18-000232	1	Mark Galvin	Director	2018-05-02
0001670254-18-000232	3	Evan Young	Director of Finance and Operations	2018-05-02
0001670254-18-000228	1	Gret Glyer	CEO	2018-05-03
0001665160-18-000416	1	Robert J Freedman	CEO, Principal Executive Officer and Manager	2018-05-03
0001638829-18-000002	2	Graham Veysey	CEO	2018-05-03
0001638829-18-000002	1	H. Fisk Biggar	CFO	2018-05-03
0001737490-18-000002	1	/s/ Duleek Ranatunga	CEO, Board Member	2018-05-03
0001665160-18-000414	1	Barbara Weller	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-03
0001602930-18-000010	3	Peter Schlueer	President	2018-05-03
0001602930-18-000010	4	Andrew Beall	CEO and CTO	2018-05-03
0001602930-18-000010	2	Phil Schlageter	CFO	2018-05-03
0001602930-18-000010	1	Matthias Pusch	Vice President of Sales and Marketing	2018-05-03
0001739408-18-000001	1	Lisa Welch	Owner	2018-05-03
0001665160-18-000411	1	Kevin J. Williams	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-03
0001723146-18-000004	1	Jay Noland	Chief Executive Officer	2018-05-03
0001703835-18-000004	1	Andrew Austin	Co-Founder & Treasurer	2018-05-03
0001723146-18-000003	1	Jay Noland	Chief Executive Officer	2018-05-03
0001670254-18-000222	1	Leanne Mai-ly Hilgart	President	2018-04-30
0001670254-18-000227	1	Jean-Francois Chedeville	Founder / CTO	2018-05-02
0001670254-18-000227	2	Rob Hunter	Founder / CEO	2018-05-02
0001670254-18-000225	1	Mike Macadaan	Creative Director & CEO	2018-05-01
0001718518-18-000003	1	/mychal simka/	CEO and President of SuperDope TV	2018-05-02
0001670254-18-000226	1	Juan Pablo Duch	COO	2018-04-25
0001670254-18-000226	2	Pablo Tromben	GC	2018-04-25
0001670254-18-000226	3	Rodrigo Segal	Co Founder	2018-04-24
0001670254-18-000226	4	Javier Hasbun	Chief Financial Officer	2018-04-24
0001665160-18-000409	1	Atara Dzikowski	Samsara Luggage, Inc.	2018-05-02
0001665160-18-000409	2	David Dahan	Principal Financial Officer and Principal Accounting Officer	2018-05-02
0001706950-18-000002	1	/mychal simka/	CEO and President of Bravo Bunny	2018-05-02
0001644600-18-000019	1	Terri Lubaroff	Secretary	2018-05-02
0001644600-18-000019	2	Paul Scanlan	CEO	2018-05-02
0001644600-18-000019	3	Jeff Annison	President	2018-05-02
0001670254-18-000221	1	Kimberly Anne Riether Coupounas	Board Member	2018-05-02
0001670254-18-000221	2	Demetri Coupounas	CEO	2018-05-01
0001668287-18-000040	1	Joshua Harrison	President	2018-05-02
0001665160-18-000408	1	Mohammad Ali Mahvan	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2018-05-02
0001665160-18-000406	1	Mohammad Ali Mahvan	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2018-05-02
0001710332-18-000005	2	Henry Deutsch	Director	2018-05-02
0001710332-18-000005	3	Steven Yue	Director	2018-05-02
0001710332-18-000005	1	Bryce Fisher	CEO	2018-05-02
0001692309-18-000001	1	Jeffrey Greenberger	President	2018-05-02
0001593780-18-000002	1	Bill Gross	CEO	2018-05-02
0001593780-18-000002	4	Carl Sheldon	Director	2018-05-02
0001593780-18-000002	3	Steven Dietz	Director	2018-05-02
0001593780-18-000002	2	Tom McGovern	Director	2018-05-02
0001708151-18-000002	1	Wai Lun Pun	Chief Operating Officer	2018-05-02
0001670254-18-000220	1	Bryan Davis	CEO	2018-05-01
0001665160-18-000401	1	Mark Baldino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-01
0001665160-18-000401	2	Pat Riordan	Vice President, Secretary, Director, and Co-founder	2018-05-01
0001665160-18-000402	4	Patrick Read Johnson	EVP Development	2018-05-01
0001665160-18-000402	5	Peter Bowers	Chief Content Officer	2018-05-01
0001665160-18-000402	6	Corey Hertz	Chief Product Officer	2018-05-01
0001665160-18-000402	7	Don Richmond	Chief Creative Officer	2018-05-01
0001665160-18-000402	8	Elvis Williams	VP, Sound	2018-05-01
0001716906-18-000001	1	Akim Anastopoulo	Chief Operating Officer	2018-05-01
0001665160-18-000402	10	Kevin Hertz	Chief Technology Consultant	2018-05-01
0001665160-18-000402	1	Ian LeWinter	President	2018-05-01
0001665160-18-000402	2	Bryan Hertz	Executive Chairman	2018-05-01
0001665160-18-000402	3	Bob Giargiari	Chief Financial Officer	2018-05-01
0001670254-18-000219	1	Vince Kadlubek	President & CEO	2018-04-30
0001670254-18-000219	2	Andrew Tulchin	Treasurer & CFO	2018-04-30
0001670254-18-000219	3	Sean Di Ianni	Secretary and COO	2018-04-30
0001695244-18-000001	2	Thomas Reese	Chief Executive Officer; Chief Technology Officer	2018-04-30
0001695244-18-000001	1	Yinghua Yang	Chief Operating Officer; Chief Design Officer	2018-04-30
0001670254-18-000219	4	Peter A Zandan	Director	2018-04-30
0001665160-18-000402	9	Chris J. Davis	Chief Technology Officer	2018-05-01
0001670254-18-000218	1	Renie Byrne	CFO	2018-05-01
0001670254-18-000218	2	Colum Riley	President	2018-05-01
0001670254-18-000218	3	Randy Ritchie	CEO	2018-05-01
0001665160-18-000400	1	Atara Dzikowski	CEO and Director	2018-05-01
0001665160-18-000400	2	David Dahan	Principal Financial Officer and Principal Accounting Officer	2018-05-01
0001670254-18-000217	1	Tim St.Martin	CEO	2018-05-01
0001717904-18-000001	1	Michael Lui	Chief Executive Officer and Director	2018-04-30
0001665160-18-000399	1	Robert Laing	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-01
0001665160-18-000398	1	Steve Vanechanos	Principal Executive Officer and Director	2018-05-01
0001665160-18-000398	2	Steven Relis	Chief Financial Officer and Chief Accounting Officer	2018-05-01
0001665160-18-000397	1	Nathanael Engen	Founder, CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2018-05-01
0001734991-18-000005	1	Zebulon Bartels	Owner	2018-05-01
0001665160-18-000396	4	Utz Baldwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-01
0001665160-18-000396	1	Glen Burchers	Director and Officer	2018-05-01
0001665160-18-000396	3	Brad Kayton	Director	2018-05-01
0001665160-18-000396	2	Richard Warwick	COO	2018-05-01
0001665160-18-000395	1	Eric Ralls	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-01
0001665160-18-000394	1	Eskil Nordhaug	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2018-05-01
0001670254-18-000216	1	ned renzi	member	2018-05-01
0001670254-18-000216	2	Matt Michaux	CEO	2018-04-26
0001665160-18-000393	2	Julian Martinez	Principal Accounting Officer and Director	2018-05-01
0001665160-18-000393	1	Brian Burt	President, CEO, Secretary, Board Chair, Principal Executive Officer and Director, Principal Financial Officer	2018-05-01
0001665160-18-000393	3	Christopher Kyle	Director	2018-05-01
0001722182-18-000001	1	Emily Dong	CEO	2017-11-20
0001665160-18-000392	1	Atara Dzikowski	CEO and Director	2018-05-01
0001665160-18-000391	1	Joachim Sandgaard	CEO, Director, Principal Executive Officer, Principal Financial Officer, and Principal Accounting Officer	2018-05-01
0001721124-18-000001	1	/s/Ashley Harris	Chief Executive Officer	2018-04-30
0001690888-18-000001	1	Arshad Hisham	CEO	2018-05-01
0001696993-18-000001	1	/s/Chingyen Chang	Chief Executive Officer , President and Treasurer	2018-05-01
0001665160-18-000385	4	Ali Fakhari	CFO	2018-04-30
0001665160-18-000385	5	James Williams	Chief Strategy Officer	2018-04-30
0001670254-18-000215	1	Richard Grover	Founder/CEO	2018-04-30
0001665160-18-000381	1	Michael Azzarello	CEO, Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer	2018-04-30
0001691881-18-000002	1	MJ Cartwright	CEO and President	2018-04-30
0001670254-18-000206	1	Noel Weinstein	Investor	2018-04-30
0001670254-18-000206	2	Chelsea Brownridge	CEO and Founder	2018-04-27
0001670254-18-000206	3	Chelsea Brownridge	CEO and Founder	2018-04-27
0001665160-18-000388	1	Kate Nowlan	Founder/COO	2018-04-30
0001665160-18-000388	2	Ralene Cavataio	CFO	2018-04-30
0001665160-18-000388	3	Kimberly Caccavo	CEO	2018-04-30
0001665160-18-000390	1	Alan Scholz	CEO, Principal Financial Officer and Principal Accounting Officer	2018-04-30
0001665160-18-000390	2	Hanna Scholz	President, Principal Executive Officer and Director	2018-04-30
0001710332-18-000004	1	Bryce Fisher	CEO	2018-04-30
0001710332-18-000004	2	Henry Deutsch	Director	2018-04-30
0001710332-18-000004	3	Steven Yue	Director	2018-04-30
0001716791-18-000002	1	Ketan Anjaria	CEO	2018-04-30
0001670254-18-000208	1	Tim St.Martin	CEO	2018-04-30
0001706313-18-000001	1	Dennis Adamo	Acting CEO	2018-04-30
0001670254-18-000207	1	Basil Twist Jr	Director	2018-04-13
0001670254-18-000207	2	Paul Walker	CTO	2018-04-13
0001670254-18-000207	3	Henrik C Rosendahl	Board Director	2018-04-16
0001670254-18-000207	4	James H Bunch	President	2018-04-16
0001670254-18-000207	5	Andrew Wilson	CFO	2018-04-03
0001670254-18-000207	6	Jonathan Budd	CEO	2018-04-03
0001670254-18-000207	7	Rick Hou	CPO	2018-04-03
0001670254-18-000207	8	Robert Smith	Vice President of Sales	2018-04-03
0001670254-18-000207	9	VaNessa Duplessie	VP, Field Operations	2018-04-03
0001670254-18-000207	10	Andrea Budd	VP, Operations	2018-04-04
0001670254-18-000207	11	Richard Hoskins	Board Director	2018-04-11
0001691881-18-000003	1	MJ Cartwright	CEO and President	2018-04-30
0001670254-18-000205	1	Jeanene Morgan	CFO	2018-04-27
0001670254-18-000205	2	klaus moeller	director	2018-04-27
0001670254-18-000205	3	Mike Meader	Co-Founder/President	2018-04-26
0001665160-18-000382	1	Andrew Ochoa	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer	2018-04-30
0001665160-18-000383	1	Christopher D. White	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-30
0001670254-18-000199	1	Ivana Karamitsos	CIO	2018-04-27
0001670254-18-000199	2	Eric J. Lerner	President and Chief Scientist	2018-04-27
0001712565-18-000001	1	Alice Cheng	CEO	2018-04-30
0001668287-18-000034	1	Gordon Woodland	President	2018-04-30
0001664957-18-000002	1	Desiree Vargas Wrigley	Director, Chief Executive Officer, President and Chief Financial Officer	2018-04-30
0001664957-18-000002	2	Sam Yagan	Director and Chairman of the Board	2018-04-30
0001670254-18-000202	1	Nikolay Shkolnik	CTO, Director	2018-04-30
0001670254-18-000202	2	Anthony J Tether	Director	2018-04-30
0001670254-18-000202	3	Alexander Shkolnik	CEO	2018-04-30
0001670254-18-000202	4	Per A. Suneby	Director	2018-04-27
0001670254-18-000202	5	Alexander Shkolnik	CEO	2018-04-26
0001665160-18-000385	1	John Wildman	Chairman & CEO	2018-04-30
0001665160-18-000385	2	Jeff Dowell	President	2018-04-30
0001665160-18-000385	3	Star Faraon	Director	2018-04-30
0001697047-18-000002	1	Michael Mindes	CEO, Co-Founder, Managing Member	2018-04-30
0001690631-18-000002	1	Elliott Johnson	CEO	2018-04-30
0001670254-18-000213	1	Douglas G. Bailey	Director	2018-04-30
0001670254-18-000213	2	Nicole A Stephenson	Secretary	2018-04-30
0001670254-18-000213	3	Bryan A Costantino	Director	2018-04-27
0001670254-18-000213	4	Michael V Seiden	Director	2018-04-27
0001670254-18-000213	5	Tim Coleman	Founder and CEO	2018-04-27
0001665160-18-000389	1	Lisa Machat	Director	2018-04-30
0001665160-18-000389	2	Michael Machat	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-30
0001670254-18-000214	1	Andrey Kolodyuk	Managing partner Aventures	2018-04-28
0001670254-18-000214	2	Ivan Ablamskyi	Founder and CEO	2018-04-27
0001680084-18-000003	1	Chad Newell	CEO	2018-04-30
0001665160-18-000386	1	Amir Amini	Principal Executive Officer and Director, Principal Accounting Officer and Director	2018-04-30
0001679373-18-000002	1	Brandi DeCarli	Founding Partner	2018-04-30
0001706024-18-000001	1	Gary Starr	Director	2018-04-30
0001706024-18-000001	2	Patrick Sherwin	CEO	2018-04-30
0001719882-18-000003	1	Meade Lewis	Founder and Chief Executive Officer	2018-04-30
0001680084-18-000002	1	Bernard Loyd	President	2018-04-28
0001670254-18-000204	1	Dick Moeller	Board Chair	2018-04-28
0001670254-18-000204	2	Char Hu	Director	2018-04-28
0001670254-18-000204	3	Clifton Olle	Director	2018-04-28
0001670254-18-000204	4	Amy L. Everhart	Directoe	2018-04-28
0001670254-18-000204	5	Elena White	Director	2018-04-28
0001670254-18-000204	6	Jonathon Gins	Co-founder	2018-04-28
0001670254-18-000204	7	Ian Davis	Co-Founder and CEO	2018-04-28
0001670254-18-000212	1	Geoffrey Libby	Managing Producer	2018-04-20
0001670254-18-000212	2	Nicholas A. Olivero	Managing Producer	2018-04-20
0001670254-18-000212	3	David Gluck	Producer & General Manager	2018-04-19
0001670254-18-000210	1	David Willis	Director / Writer / Producer	2018-04-29
0001713167-18-000004	1	/s/Emmanuel Saint-Martin	CEO	2018-04-30
0001640709-18-000001	1	Payam Safa	Director and CEO	2018-04-30
0001670254-18-000203	1	Andreas Haas	CEO & Lead Engineer	2018-04-24
0001691881-18-000001	1	MJ Cartwright	CEO, President	2018-04-30
0001665160-18-000384	1	Anup Yogesh Desai	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-30
0001670254-18-000200	1	Herbert Magbanua	Country Manager	2018-04-30
0001670254-18-000200	2	Alan Safahi	CEO	2018-04-30
0001644600-18-000016	1	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer	2018-04-30
0001724740-18-000002	1	YouNow, Inc.	Managing Member	2018-04-30
0001724740-18-000002	2	Crowd Include LLC	Securities Member	2018-04-30
0001687516-18-000001	1	Jonathan (Yoni) Ofir	CEO, Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer, and Director	2018-04-30
0001665160-18-000380	1	Jon Bottorff	CFO	2018-04-30
0001665160-18-000380	3	Jessica Hoyt	VP Program Acquisitions	2018-04-30
0001665160-18-000380	4	Dan Zifkin	President and CEO	2018-04-30
0001665160-18-000380	5	Tim Larson	SVP - Distribution	2018-04-30
0001665160-18-000380	2	James Betesh	SVP - Operations	2018-04-30
0001670254-18-000197	5	Douglas Nguyen	Vice President	2018-04-20
0001670254-18-000197	6	Tanya Flynn	Product Development Director	2018-04-20
0001670254-18-000197	4	Kiet Lu	Secretary & Vice President	2018-04-20
0001670254-18-000197	3	Darren (Dat) Lu	CEO	2018-04-20
0001670254-18-000197	2	Kevin Tran	IT Director	2018-04-30
0001670254-18-000197	1	Michael Tran	Marketing Director	2018-04-30
0001602930-18-000009	1	Andrew Beall	CEO and CTO	2018-04-30
0001602930-18-000009	4	Phil Schlageter	CFO	2018-04-30
0001602930-18-000009	3	Matthias Pusch	VP of Sales	2018-04-30
0001602930-18-000009	2	Peter Schlueer	President	2018-04-30
0001680729-18-000001	2	Greg DiNardo	Co-Founder and COO	2017-07-31
0001680729-18-000001	1	Alex Bullington	Co-Founder and CEO	2017-07-31
0001711429-18-000001	1	/s/ Earl Benjamin	President and CEO of C3 Entertainment Inc., the Managing Member of Three Little Stooges Productions LLC	2018-04-30
0001690042-18-000004	2	David McDonald	CTO, Board Member	2018-04-30
0001690042-18-000004	1	Thomas Steckbeck	CEO	2018-04-30
0001690042-18-000004	3	Stephen Balog	Board Member	2018-04-30
0001670254-18-000195	1	Brian Van Flandern	Board Memeber	2018-04-30
0001670254-18-000195	3	Steven Relis	CFO	2018-04-27
0001670254-18-000195	2	Steven Heller	Secretary	2018-04-30
0001670254-18-000195	7	Steve Vanechanos	Executive Chairman of the Board	2018-04-25
0001670254-18-000195	6	Glenn Pohs	Director	2018-04-25
0001670254-18-000195	5	James R Hyde	VC	2018-04-25
0001670254-18-000195	4	Ronald H. Miller	Co Vice Chairman, President, CEO	2018-04-25
0001670254-18-000194	1	Gabriel R Weinberg	Director	2018-04-26
0001670254-18-000194	3	Chris Stanchak	Cofounder & CEO	2018-04-26
0001670254-18-000194	2	Jenny Stanchak	Cofounder & CTO	2018-04-26
0001670254-18-000193	2	Marta Mendizabal	VP & COO	2018-04-25
0001670254-18-000193	1	Michael J. Rosenberg	President	2018-04-25
0001691935-18-000002	1	/s/Michael Pelland	CEO	2018-04-30
0001690042-18-000003	1	Michael McCoy	Director, Chief Executive Officer, Chief Financial Officer, Secretary	2018-04-30
0001670254-18-000192	1	Arthur Moye	CEO	2018-04-28
0001670254-18-000192	3	Arthur Moye	CEO	2018-04-27
0001670254-18-000192	2	Jacob Iest	CFO	2018-04-27
0001670254-18-000191	1	David Nikzad	Founder	2018-04-29
0001670254-18-000191	2	Jason A. Hobson	Co-Founder	2018-04-29
0001670254-18-000191	3	Helene Servillon	Director	2018-04-28
0001644600-18-000014	1	Michael Burtov	Chief Executive Officer, director, principal financial officer, principal accounting officer.	2018-04-30
0001670254-18-000190	2	Randall Chung	CEO/Co-Founder	2018-04-27
0001670254-18-000190	1	Robert Chung	Director	2018-04-27
0001665160-18-000379	1	Mark Lyle	CEO, CTO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-30
0001665160-18-000379	2	Chris Ladwig	Chief Design Officer and Director	2018-04-30
0001665160-18-000378	1	Emmanuele Spera	CEO	2018-04-30
0001665160-18-000378	2	Tommaso Gecchelin	CTO	2018-04-30
0001690909-18-000003	1	/s/ Aristotle Loumis	Chief Executive Officer	2018-04-30
0001665160-18-000377	1	Tim Bradford	CTO/Director	2018-04-30
0001664526-18-000001	1	/s/Brian Monnin	Chief Executive Officer and Director	2018-04-30
0001664526-18-000001	2	/s/Gadi Amit	Chief Creative Officer and Director	2018-04-30
0001665160-18-000376	1	Michelle Taylor	President & Creative Director	2018-04-30
0001665160-18-000376	2	Rick Lilley	Chief Operations Officer	2018-04-30
0001665160-18-000376	3	Navi Singh	Chief Financial Officer	2018-04-30
0001665160-18-000376	5	Brig Taylor	CEO	2018-04-30
0001665160-18-000376	4	Cameron Diegle	Financial Controller	2018-04-30
0001690042-18-000002	1	Joseph E. Shatara	CCO/Acting CFO	2018-04-30
0001690042-18-000002	2	Ibrahim S. Batshon	CEO	2018-04-30
0001705954-18-000002	1	Martha Hernandez	Founder and CEO	2018-04-30
0001735360-18-000001	1	Keith Frankel	Director	2018-04-30
0001735360-18-000001	2	Jason Zopf	Director	2018-04-30
0001690909-18-000002	1	/s/Robert Laing	CEO	2018-04-30
0001690165-18-000008	2	/s/Daniel Kurzrock	Chief Executive Officer and Director	2018-04-30
0001690165-18-000008	1	/s/Jordan Schwartz	Chief Operating Officer and Director	2018-04-30
0001665160-18-000375	1	Friso Schmid	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-30
0001665160-18-000375	2	Aike Muller	Principal Executive Officer and President	2018-04-30
0001674421-18-000002	1	Linda Losey	Member, LLC	2018-04-30
0001665160-18-000374	1	Steve Salani	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-30
0001493152-18-005955	1	/s/ Ajay Yadav	Director, Chief Executive Officer (Principal Executive Officer)	2018-04-30
0001493152-18-005955	2	/s/ Alex Larsen	Chief Operating Officer (Principal Financial Officer and Principal Accounting Officer)	2018-04-30
0001493152-18-005955	3	/s/ Brian Epp	Director	2018-04-30
0001493152-18-005955	4	/s/ Kevin Quinn	Director	2018-04-30
0001665160-18-000373	1	Helena Fogarty	CEO and Founder	2018-04-30
0001522456-18-000002	2	Mrinali Vaswani	Principal Accounting Officer, Principal Financial Officer	2018-04-30
0001522456-18-000002	1	Edward B. Hopper, III	CEO	2018-04-30
0001522456-18-000002	3	Todd Horowitz	Director	2018-04-30
0001674632-18-000001	2	Edward B. Raskin	Board Member	2018-04-30
0001674632-18-000001	3	Jeff Hitchcock	Board Member	2018-04-30
0001674632-18-000001	1	Tom Fitzgerald	VP of Financial	2018-04-30
0001522456-18-000001	5	Starr Long	Director	2018-04-30
0001522456-18-000001	3	Hull Youngblood	Director	2018-04-30
0001522456-18-000001	2	Dallas Snell	Principal Accounting Officer, Principal Financial Officer	2018-04-30
0001522456-18-000001	1	Richard Garriott de Cayeux	Director	2018-04-30
0001522456-18-000001	4	Brad Harrison	Director	2018-04-30
0001669191-18-000243	1	Wallace Santos	Principal Executive Officer	2018-03-16
0001669191-18-000243	2	Wallace Santos	Principal Financial Officer	2018-03-16
0001669191-18-000243	3	Wallace Santos	Principal Accounting Officer	2018-03-16
0001670254-18-000189	1	Josh Morton	CEO	2018-04-30
0001669191-18-000241	2	Adam  Lopez	Principal Financial Officer	2018-03-17
0001669191-18-000241	3	Adam  Lopez	Principal Accounting Officer	2018-03-17
0001669191-18-000241	1	Adam  Lopez	Principal Executive Officer	2018-03-17
0001723146-18-000002	1	J. Noland	Chief Executive Officer	2018-04-30
0001669191-18-000239	3	Rena  Andrews	Principal Accounting Officer	2018-04-23
0001669191-18-000239	4	Rena  Andrews	Board Member	2018-04-23
0001669191-18-000239	1	Rena  Andrews	Principal Executive Officer	2018-04-23
0001669191-18-000239	2	Rena  Andrews	Principal Financial Officer	2018-04-23
0001670254-18-000188	4	Jerry Ropelato	Chief Executive Officer	2018-04-24
0001670254-18-000188	3	Joey Lee Skinner	COO	2018-04-24
0001670254-18-000188	2	Lesa May	Controller	2018-04-24
0001670254-18-000188	1	David Forsberg	CRO	2018-04-30
0001709539-18-000004	1	/s/ Zack Fleishman	COO	2018-04-30
0001665160-18-000372	1	Pez Zarifian	Pez Zarifian	2018-04-30
0001686552-18-000001	1	/s/Wade Keech	President	2018-04-30
0001668287-18-000031	1	Michael Ray Eamotte	President	2018-04-30
0001703835-18-000002	1	Andrew Austin	Co-Founder & Treasurer	2018-04-30
0001674199-18-000003	1	Robert Nathanson	CEO	2018-04-30
0001670254-18-000186	1	Steven Easter	Co-founder/Vice President	2018-04-27
0001670254-18-000186	2	Dave Needham	Founder	2018-04-26
0001670254-18-000186	3	Dave Needham	Co-Founder	2018-04-18
0001665160-18-000371	1	Ryan Oliges	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-30
0001665160-18-000370	2	Brent Teal	Co-President, director	2018-04-30
0001665160-18-000370	1	Bryan Pate	Co-President, principal financial officer, principal accounting officer, director	2018-04-30
0001695847-18-000001	3	Christopher Brock Agee	DIrector	2018-04-30
0001695847-18-000001	2	Lori Patterson	Director	2018-04-30
0001695847-18-000001	1	Carla Harmon	Director	2018-04-30
0001695847-18-000001	4	Lanae Agee	Director	2018-04-30
0001706256-18-000001	1	Jean Borno	President	2018-04-29
0001702419-18-000001	1	Jamasen Rodriguez	Director	2018-04-30
0001702419-18-000001	2	Sinan Ozdemir	Chief Technology Officer	2018-04-30
0001702939-18-000001	2	Mark Hadfield	CEO	2018-04-30
0001702939-18-000001	1	Patrick Barry	Director	2018-04-30
0001720880-18-000003	1	Melissa Jane Stapley	Director	2018-04-30
0000950123-18-003920	1	J. Todd Coleman	Chief Executive Officer & Secretary	2018-04-30
0001716174-18-000001	1	Anand Pandharikar	CEO	2018-04-30
0001665160-18-000369	1	Adrian Ceron	CEO, Principal Executive Officer, Principal Financial Officer, Principal Accounting Officer	2018-04-30
0001710903-18-000001	1	Kaiwei Tang	CEO, Co-Founder	2018-04-30
0001718528-18-000001	1	Robert Steele	Managing Member	2018-04-30
0001718528-18-000001	2	Kevin Chow	Managing Member	2018-04-30
0001644600-18-000012	1	Eloy Lopez	COO and President	2018-04-30
0001644600-18-000012	2	Gregory Shohat	Founder and CEO	2018-04-30
0001644600-18-000010	1	Eloy Lopez	COO and President	2018-04-30
0001644600-18-000010	2	Gregory Shohat	Founder and CEO	2018-04-30
0001726531-18-000010	1	/s/ Shaun Masavage	CEO	2018-04-30
0001715813-18-000002	1	Cheryl Clements	CEO	2018-04-30
0001700829-18-000001	1	Orion Parrott	CEO	2018-04-30
0001715749-18-000002	3	Daniel Arroyo	CTO, President, Treasurer	2017-09-09
0001715749-18-000002	1	Andrew Taylor	CEO	2017-09-09
0001715749-18-000002	2	Joshua White	CDO, Secretary	2017-09-09
0001724714-18-000005	1	John Wu	CEO	2018-04-28
0001724714-18-000005	2	Arup Bhattacharya	CTO	2018-04-30
0001726531-18-000008	1	/s/Easton LaChappelle	CEO	2018-04-30
0001669654-18-000002	1	Gabe Zichermann	CEO	2018-02-05
0001669654-18-000002	2	Adam Singer	CTO	2018-02-05
0001669191-18-000236	2	John Fanning Jr	Director	2018-04-30
0001669191-18-000236	1	John Fanning Jr.	Principal Executive Officer, Prinicipal Financial Officer, Principal Accounting Officer or Controller	2018-04-30
0001669191-18-000235	4	Sonny Tahiliani	Director	2018-04-24
0001669191-18-000235	1	Eric Janzen	Principal Executive Officer, Principal Financial Officer, Principal Accounting Officer or Controller	2018-04-24
0001669191-18-000235	2	Eric Janzen	Director	2018-04-24
0001669191-18-000235	3	Eric Malafeew	Director	2018-04-24
0001669191-18-000233	2	Joseph La Torre	Director	2018-04-17
0001669191-18-000233	1	Joseph La Torre	Principal Executive Officer, Principal Financial Officer, Principal Accounting Officer or Controller	2018-04-17
0001669191-18-000231	2	Andy Fox	Director	2018-04-25
0001669191-18-000231	1	Andy Fox	Principal Executive Officer, Principal Financial Officer, Principal Accounting Officer or Controller	2018-04-25
0001477932-18-002103	1	/s/ Timmu Toke	Chief Executive Officer	2018-04-30
0001712071-18-000001	1	Richard Burton	CEO	2018-04-30
0001712071-18-000001	3	Ben Baron	CTO	2018-04-30
0001712071-18-000001	2	Christian Baroni	Design	2018-04-30
0001144204-18-023401	2	/s/ Sumeet Sheokand	Director	2018-04-30
0001144204-18-023401	1	/s/ Cary Breese	Chief Executive Officer, Principal Financial Officer, Principal Accounting Officer and Director	2018-04-30
0001144204-18-023401	3	/s/ Barry Karlin	Director	2018-04-30
0001665160-18-000367	2	S.K Chan	Principal Financial Officer and Principal Accounting Officer	2018-04-27
0001665160-18-000367	3	Robert L. Kent	Director	2018-04-27
0001670254-18-000180	1	Robert Levy	Vice President Sales	2018-04-27
0001670254-18-000180	2	Raymond Moss	Trainer	2018-04-27
0001670254-18-000180	3	Gabe Terreson	COO	2018-04-22
0001670254-18-000180	4	Todd C. O'Halloran	Secretary	2018-04-22
0001670254-18-000180	5	Michael P. Moormeier	CEO	2018-04-22
0001665160-18-000366	1	Joshua W. Sims	Managing Partner	2018-04-27
0001665160-18-000366	2	Jon Graham	CEO and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-27
0001665160-18-000361	1	Michael McKeon	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-27
0001665160-18-000361	2	Daniel Sills	Director	2018-04-27
0001670254-18-000178	1	Julia Knight	CEO & Founder	2018-04-27
0001665160-18-000364	1	Rick Medlen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-04-27
0001665160-18-000365	1	Alice Crisci	Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer	2018-04-27
