ACCESSION_NUMBER	COMPENSATIONAMOUNT	FINANCIALINTEREST	SECURITYOFFEREDTYPE	SECURITYOFFEREDOTHERDESC	NOOFSECURITYOFFERED	PRICE	PRICEDETERMINATIONMETHOD	OFFERINGAMOUNT	OVERSUBSCRIPTIONACCEPTED	OVERSUBSCRIPTIONALLOCATIONTYPE	DESCOVERSUBSCRIPTION	MAXIMUMOFFERINGAMOUNT	DEADLINEDATE	CURRENTEMPLOYEES	TOTALASSETMOSTRECENTFISCALYEAR	TOTALASSETPRIORFISCALYEAR	CASHEQUIMOSTRECENTFISCALYEAR	CASHEQUIPRIORFISCALYEAR	ACTRECEIVEDRECENTFISCALYEAR	ACTRECEIVEDPRIORFISCALYEAR	SHORTTERMDEBTMRECENTFISCALYEAR	SHORTTERMDEBTPRIORFISCALYEAR	LONGTERMDEBTRECENTFISCALYEAR	LONGTERMDEBTPRIORFISCALYEAR	REVENUEMOSTRECENTFISCALYEAR	REVENUEPRIORFISCALYEAR	COSTGOODSSOLDRECENTFISCALYEAR	COSTGOODSSOLDPRIORFISCALYEAR	TAXPAIDMOSTRECENTFISCALYEAR	TAXPAIDPRIORFISCALYEAR	NETINCOMEMOSTRECENTFISCALYEAR	NETINCOMEPRIORFISCALYEAR
0001665160-18-000435	6 percent	N/A	Common Stock		4000	2.5	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-02-15	10	3157967	448	3038451	448	0	0	9000	9000	0	0	0	0	0	0	0	0	-2213623	-6125
0001700426-18-000001														10	107350	54212	106910	14620	0	39152	99848	53056	177448	15600	600544	384231	239689	98613	0	0	-176351	-71391
0001670254-18-000244	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Revenue Participation Rights	65000	1.0	Pro-rated portion of the total principal value of $65,000; interests will be sold in increments of $1.	65000.0	Y	Other	As determined by the issuer	100000.0	2018-10-05	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-215	-215
0001644600-18-000026														5	659291	1244012	103311	407725	0	0	1006606	159315	805838	170000	2078928	36764	2050681	27902	0	0	-865160	-453656
0001736304-18-000001	The issuer shall pay to the intermediary at the conclusion of the offering a fee consisting of 7.0% (seven percent) commission based on the amount of investments raised in the offering and paid upon disbursement of funds from escrow at the time of closing.	The intermediary will receive a number of Crowd Notes of the issuer that is equal to 2.0% (two percent) of the total number of Crowd Notes sold by the issuer in the Offering.	Other	Crowd Note	50000	1.0		50000.0	Y	Other	At the Company's discretion	500000.0	2018-07-16	5	206572	63161	21209	184	77400	0	393777	139193	0	0	114405	7400	181370	27575	0	0	-843673	-636157
0001665160-18-000432	6 percent	N/A	Common Stock		33333	0.3	N/A	9999.9	Y	Other	At issuer's discretion	106999.8	2018-05-29	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001644600-18-000024														5	1154234	694289	611755	638309	58131	1000	0	8374	0	0	415372	23096	257156	16684	0	0	-1922699	-1272622
0001739206-18-000001	The intermediary will get paid a 5% success fee	None	Common Stock		200	50.0	Equidam.com	10000.0	Y	First-come, first-served basis		107000.0	2018-08-31	1	17604	4685	17604	4685	0	0	0	0	0	0	111520	80028	63153	16752	3756	7491	30255	44196
0001681334-18-000001														1	224941.65	0.09	220678.2	0	0	0	7934	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000242	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to shares of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1070000.0	2018-05-08	12	1260864	717892	826113	422137	103639	0	1732084	427488	0	0	149349	0	253282	45000	1600	0	-964770	-565149
0001701184-18-000001														0	1262254.73	695544	58400	51399	0	0	293014.47000000003	1227	154540	50000	0	0	0	0	0	0	-114115.74	-273004
0001669191-18-000257	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		100	100.0	Based upon an assessment of our core market; total size and expected growth, comparable companies and their revenue structures and the target customer's average spend on goods, we believe our valuation is almost $4 million.	10000.0	Y	First-come, first-served basis		1070000.0	2018-06-14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000431	6 percent	N/A	Other	Convertible Note	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-08-03	3	3455	0	666	0	0	0	645254	350264	0	0	0	0	0	0	0	0	-519736	-457234
0001716298-18-000003														1	167300.1	41564	91310.38	19303	5415.37	257	6281.24	0	250000	40000	73532.72	4984	24108.82	430	290.6	255	-141366.28	1019
0001723477-18-000002	5% of Amount Raised	2% of the Securities being issued in this Offering	Other	Simple Agreement for Future Equity	50000		Future Priced Equity	50000.0	Y	First-come, first-served basis		107000.0	2018-04-29	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669753-18-000004	5.0% of the amount raised	A commission equivalent to 2% of the Securities being issued in the Offering	Other	Units of SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		535000.0	2018-04-29	3	7826	16989	7426	16989	0	0	213561	9252	0	0	10397	20347	0	0	0	0	-215815	-31815
0001726537-18-000004	5.0% of the amount raised	A commission equal to 2% of the total Securities issued as part of such successful Offering	Other	Units of SAFE (Simple Agreement for Future Equity)	25000	1.0		25000.0	Y	Other	Other: at the company's discretion.	1070000.0	2018-04-30	2	517643	0	517643	0	0	0	2780	0	0	0	13021	0	2249	0	0	0	-312196	0
0001739109-18-000002	$5,000 plus 6% of amounts raised in offering.	None.	Preferred Stock		200000	5.3500000000000005		14980.0	Y	First-come, first-served basis		1070000.0	2018-08-06	7	321563	0	200063	0	0	0	126653	0	0	0	0	0	0	0	0	0	-5090	0
0001724091-18-000005	NextSeed charges a % of the total raised (10% for $250,000 or less, 9% for $250,000 - $500,000, 8% for $500,000 - $750,000 and 7% for more than $750,000), but only 5% for amounts raised from investors referred by the issuer	None	Debt				Face value of security	200000.0	Y	First-come, first-served basis		1000000.0	2018-04-30	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000240	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1070000.0	2018-11-07	4	11132	2128	11132	2128	0	0	4860	127	457472	259114	0	0	0	0	800	800	-194571	-154002
0001665160-18-000429	6 percent	N/A	Other	Revenue Participation Rights	1070000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-07-10	2	10291	0	10291	0	0	0	9426	0	18844	0	0	0	0	0	0	0	-18079	0
0001725458-18-000004	NextSeed charges the Issuer 10% of the total offering amount as compensation for its services provided in connection with the offering, provided that NextSeed will only charge 5% for funds raised from investors referred by the Issuer.	N/A	Debt				The value of the security is the face value of the note purchased by the investor.	100000.0	Y	First-come, first-served basis		125000.0	2018-04-30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000430	6 percent	N/A	Common Stock		4000	2.5	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-04-30	6	208540	154660	1639	54262	0	0	28139	7405	50000	37257	0	0	0	0	0	0	-605324	-225727
0001669191-18-000253	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		5989	1.67	Issuer used the Gust Launch valuation tool.	10001.630000000001	Y	First-come, first-served basis		106998.57	2018-07-10	1	1500	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	-59064	0
0001725124-18-000005	A fee to the Intermediary consisting of a 5.0% (five percent) commission based on the amount of investments raised in the Offering.	The intermediary will receive a number of Crowd SAFE Units of the issuer that is equal to 2.0% (two percent) of the total number of Crowd SAFE Units sold by the issuer in the Offering.	Other	Crowd SAFE (Simple Agreement for Future Equity) Units	25000	1.0		25000.0	Y	First-come, first-served basis		107000.0	2018-04-30	0	258	96	258	96	0	0	6326	1129	0	0	0	0	0	0	0	0	-5929	-1129
0001716298-18-000002	A 5.0% (five percent) commission based on the amount of investments raised in the offering.	The intermediary will receive a number of Crowd SAFE Units of the issuer that is equal to 2.0% (two percent) of the total number of Crowd SAFE Units sold by the issuer in the Offering.	Other	Crowd SAFE (Simple Agreement for Future Equity) Units	50000	1.0		25000.0	Y	First-come, first-served basis		500000.0	2018-03-31	1	41564	0	19303	0	257	0	0	0	40000	0	4984	0	430	0	255	0	1019	0
0001704090-18-000004	The company will pay the funding portal a success fee of 6.5%, of which $3,500 were paid upfront.	None	Other	SAFE+REV (Simple Agreement for Future Equity AND Revenue Participation)	4000	5.0	Arbitrary	20000.0	Y	First-come, first-served basis		1070000.0	2018-04-30	0	0	0	0	0	0	0	135847	0	0	0	0	0	0	0	0	0	0	0
0001717904-18-000002	5.0% of the amount raised	2.0% of same securities	Other	SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		1070000.0	2017-12-31	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001705359-18-000004														1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-18-000249	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		11364	0.88	At issuer's discretion.	10000.32	Y	First-come, first-served basis		106999.2	2018-07-10	12	77304	197331	57059	186526	4000	0	0	0	1254639	965000	60668	1149	0	0	0	0	-395438	-766267
0001669191-18-000246	Up to 4.9% of amount raised for a successful offering	None.	Common Stock		13699	0.73	The company determined the valuation based on the convertible note cap for existing notes.	10000.27	Y	First-come, first-served basis		106999.75	2018-05-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000234	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Preferred Stock		25000	2.0	The price per share of Seed Preferred was not established by a competitive market, but was determined by our Board using assumptions and projections for the industry.  Such price may not bear any relation to the actual valuation of our company.	50000.0	Y	Other	As determined by the issuer	1000000.0	2018-06-30	0	168415	124711	2749	2	12870	0	220375	107441	69630	56026	47730	68062	38724	49675	0	0	-64743	-135221
0001670254-18-000236	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Revenue Participation Rights	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1.	100000.0	Y	Other	As determined by the issuer	1070000.0	2018-10-31	1	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000428	6 percent	N/A	Common Stock		90	110.0	N/A	9900.0	Y	Other	At issuer's discretion	106920.0	2018-05-28	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-18-000238	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Debt			1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1.	50000.0	Y	Other	As determined by the issuer	107000.0	2018-10-31	2	250676	303484	30086	78453	1182	1199	25407	33245	225269	270239	349804	374463	195979	206738	355	480	-44970	-32876
0001665160-18-000426	6 percent	N/A	Other	Revenue Participation Rights	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-08-03	5	29600	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001737933-18-000001	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Debt				Determined in conjunction with a broker-dealer.	25000.0	Y	First-come, first-served basis		1000000.0	2018-07-06	3	93870	340478	38185	314269	46971	26209	286044	69871	27553	0	355011	188558	577793	342178	0	0	-490334	-327470
0001669191-18-000244														4	165484.98	0	165484.98	0	0	0	3262.06	0	0	0	0	0	422863.28	0	0	0	-422863.28	0
0001644600-18-000021	5%	N/A	Debt			1.0	par value	300000.0	Y	Other	As determined by company.	1070000.0	2018-07-04	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001493152-18-006229																																
0001730905-18-000005	7.0%	The intermediary will receive a number of Crowd Notes of the issuer that is equal to 2.0% (two percent) of the total number of Crowd Notes sold by the issuer in in the Offering.	Other	Crowd Note	50000	1.0		50000.0	Y	Other	At the Company's discretion	1070000.0	2018-06-04	5	168545	139050	4847	10921	5944	4903	8558	9862	586262	393677	131328	94494	107520	85589	6366.03	7819.18	-161785	-160842
0001730905-18-000004	7.0%	The intermediary will receive a number of Crowd Notes of the issuer that is equal to 2.0% (two percent) of the total number of Crowd Notes sold by the issuer in in the Offering.	Other	Crowd Note	50000	1.0		50000.0	Y	Other	At the Company's discretion	1070000.0	2018-06-04	5	168545	139050	4847	10921	5944	4903	8558	9862	586262	393677	131328	94494	107520	85589	6366.03	7819.18	-161785	-160842
0001665160-18-000423	6 percent	N/A	Other	Common Stock and the right to receive JWL Coins	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-08-03	4	66061	0	36743	0	0	0	1950	0	101068	0	0	0	0	0	0	0	-43066	0
0001735180-18-000001	NextSeed charges 8% of the total Offering Amount; provided NextSeed will only charge 5% of amount raised from investors that were introduced by the Issuer	None	Debt				Face value of the note	200000.0	Y	First-come, first-served basis		700000.0	2018-09-06	3	103950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000416	6 percent	N/A	Other	Class B Common Units	1044	9.57	N/A	9991.08	Y	Other	At issuer's discretion	106992.6	2018-07-02	4	198953	230859.89	1783	7617.25	0	23199.66	159391	213147.59	3024616	2771254.79	104330	237896.48	76515	124007.15000000001	0	0	-230344	-133511.87
0001665160-18-000420	6 percent	N/A	Common Stock		5000	2.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-08-02	5	7021266	6813530	90000	20000	45000	15000	109137	199345	0	0	171243	30450	50922	4720	0	0	-483679	-309270
0001670254-18-000230	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	250000	1.0	Pro-rated portion of the total principal value of $250,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	250000.0	Y	Other	As determined by the issuer	1070000.0	2018-10-29	2	1611	0	1611	0	0	0	500	0	8450	0	0	0	0	0	0	0	-8646	0
0001670254-18-000233														1	625000	0	110000	0	0	0	0	0	1000000	0	0	0	0	0	0	0	0	0
0001670254-18-000232														3	51743	41696	18530	9297	0	846	17572	24323	0	0	77490	89107	50103	51724	1342	1633	-111809	-21131
0001670254-18-000228	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	50000.0	Y	Other	As determined by the issuer	107000.0	2018-10-30	1	66913.24	116117.98	16335.970000000001	60036.6	0	2200	240	815	150944.59	136636.92	316006.36	79104.02	0	0	0	0	-62937.41	-21333.94
0001638829-18-000002														3	140076.13	234336	40	75967	56014.06	0	116161.34	5835	166335.34	30987	376824.13	168991	249440.55000000002	104905	10326.710000000001	0	-336838.51	-90050
0001737490-18-000002	5% of the amount raised		Debt				Discount of 20% to the price in the Qualified Equity Financing (QEF), subject to a $6M valuation cap, if conversion happens after QEF, the greater of twice the outstanding principal of the SAFEs, or the amount of stock the SAFEs would convert into.	25000.0	Y	First-come, first-served basis		100000.0	2018-06-30	2	3608	74303	3608	74303	0	0	0	0	30292	0	0	0	0	0	0	0	-94130	-52219
0001665160-18-000414	6 percent	N/A	Common Stock		40000	0.25	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-07-31	2	3237.32	3970.07	1828.3	3970.07	0	0	11109.65	9872.78	99674.91	30740.170000000002	11136.300000000001	31163.46	72590	363921	0	0	-73175	-334484
0001602930-18-000010	7.5% of the amount raised.	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Preferred Stock		3433	7.2816		25000.0	Y	First-come, first-served basis		1070000.0	2018-04-27	30	2500492	3393413	133775	101270	1034336	2029261	1892717	1647562	1051036	395418	4545479	4483135	2325450	2031742	0	800	-1809022	-2021935
0001739408-18-000001	2.0% of total offering upon a successful fundraise + 2.85% transaction costs per investment (capped at $21.76).	No	Debt			1.0	Pro-rated portion of the total principal value of $50,000.	30000.0	Y	First-come, first-served basis		50000.0	2018-06-21	4	27530	15556	292	1145	0	0	34664	32368	0	0	231409	119942	229986	154719	0	0	-34777	1423
0001665160-18-000411	6 percent	N/A	Other	Convertible Note	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-08-03	3	3455	0	666	0	0	0	645254	350264	0	0	0	0	0	0	0	0	-519736	-457234
0001723146-18-000004														2	920580.6	119100.49	205989.9	119100.49	0	0	0	0	500000	0	1403246.57	53927	538141.73	24160	0	0	68087.11	-82800
0001703835-18-000004														7	274153	46062	262019	30792	12135	12270	12297	12451	775000	100000	361885	31134	302604	21136	456	0	-597657	-66389
0001723146-18-000003	One percent (1%) of the gross amount raised.	No.	Other	Membership Units	37500	4.0		150000.0	Y	First-come, first-served basis		1000000.0	2018-07-31	2	119100.49	0	119100.49	0	0	0	0	0	0	0	53927	0	24160	0	0	0	-82800	0
0001706950-18-000002														10	280832.88	0	186263.05000000002	0	94569.83	0	10000	0	394629.38	0	1500	0	1000	0	0	0	-131583.1	0
0001670254-18-000225														4	532667	931925	38383	284868	47116	93980	229311	516996	653832	513320	2920478	3892062	1492862	2339786	17049	15490	-241974	-359517
0001665160-18-000409														2	97528	0	97528	0	0	0	360810	0	39980	0	0	0	0	0	0	0	-303262	0
0001670254-18-000226	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	107000.0	2018-10-10	1	149310.55000000002	0	20926.55	0	0	0	500	0	0	0	40000	0	0	0	0	0	-118769.45	0
0001718518-18-000003														3	44366.770000000004	0	16472.99	0	0	0	0	0	81567.74	0	80000	0	0	0	0	0	-37200.97	0
0001670254-18-000222														3	570545	448357	9880	5684	9710	16875	924767	433098	1345156	1536274	1418955	858293	463422	398742	0	0	-676746	-382964
0001670254-18-000227	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	1070000.0	2018-10-08	20	444910	636001	375921	630576	1159	1159	4600	7609	70000	70000	933695	421569	344555	278343	0	0	-1008002	-474464
0001644600-18-000019	<p>4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.</p>	<p>Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.</p>	Common Stock		134	7.47	N/A	1000.0	Y	Other	As determined by the issuer	250000.0	2017-09-05	5	694289	0	638309	0	1000	0	108455	0	0	0	23096	0	16684	0	0	0	-1272622	0
0001670254-18-000221														6	1288685	615015	39482	37738	0	0	66943	11597	938800	119118	928537	282158	511355	147935	0	0	-374640	-287077
0001668287-18-000040	5% of total amount raised		Other	Units in CAFES (Contract and Future Equity Stake)	90000	1.0		90000.0	Y	Pro-rata basis		107000.0	2018-08-15	4	1273	1061	1273	1061	0	0	0	0	0	0	0	0	0	0	0	0	-88	-993
0001665160-18-000408	6 percent	N/A	Other	Convertible Note	10000	1.0	N/A	9999.0	Y	Other	At issuer's discretion	106998.0	2018-07-02	10	47558.56	16641.72	47558.56	16641.72	0	0	0	0	0	0	277.89	0	0	0	0	0	-71377.16	0
0001665160-18-000406	6 percent	N/A	Other	Convertible Note	10000	1.0	N/A	9999.0	Y	Other	At issuer's discretion	106998.0	2018-07-02	10	47558.56	16641.72	47558.56	16641.72	0	0	0	0	0	0	277.89	0	0	0	0	0	-71377.16	0
0001710332-18-000005	7.5% of the amount raised	SI Securities will receive equity compensation equal to 5% of the number of securities sold.	Preferred Stock		25235	0.9907		25000.32	Y	First-come, first-served basis		526805.7	2018-05-02	4	1246901	1033136	817297	803906	0	0	1185060	961835	272330	0	1887394	1312635	-1243729	-859807	0	0	-309211	63045
0001692309-18-000001														2	44415.39	61773.61	44415.39	61773.61	27212.47	0	254000	50000	0	0	14153.380000000001	0	179561.65	73051	0	0	-165408.27	-73051
0001593780-18-000002														14	1189524	310565	689212	231027	410969	0	1243461	766462	0	0	1481808	52024	1257617	0	0	0	-3387866	-3393590
0001708151-18-000002														20	117797.74	154272	26654.16	25127	10331.62	35290	30000	30000	0	0	952619.78	706330	254425.57	239713	187453.62	94862	-83429.68000000001	3956
0001695244-18-000001														2	816	15150	816	15150	0	0	6168	572	0	0	72	0	0	0	763	0	-25066	14428
0001670254-18-000219														289	18037433	3459469	6727716	586013	0	0	3850000	144560	8107667	2772526	9226550	5517309	717224	401305	748796	128198	-7700618	39344
0001670254-18-000220	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	250000	1.0	Pro-rated portion of the total principal value of $250,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	250000.0	Y	Other	As determined by the issuer	1070000.0	2018-06-30	12	64669	13350	10100	10100	0	0	742964	0	375072	815409	0	0	0	0	0	0	-283753	-439748
0001665160-18-000401	6 percent	N/A	Common Stock		90	110.0	N/A	9900.0	Y	Other	At issuer's discretion	106920.0	2018-05-28	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001716906-18-000001														7	0	0	900000	34000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000402														10	160803	268526	160803	0	0	18526	288240	306788.01	0	0	0	0	0	0	0	0	-1068268	-63262.090000000004
0001670254-18-000218														5	445447	319860	33759	16394	47229	94287	312151	224466	69836	93133	1207460	1468956	673672	826747	0	0	-13329	40259
0001665160-18-000400														2	97528	0	97528	0	0	0	360810	0	39980	0	0	0	0	0	0	0	-303262	0
0001670254-18-000217	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Membership Interest	500	100.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $100.	50000.0	Y	Other	As determined by the issuer	107000.0	2018-08-30	9	400083	334998	1630	9782	17575	18161	82845	58727	124449	158684	620989	302460	159255	101934	0	0	-140847	-77875
0001717904-18-000001														1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000399	6 percent	N/A	Other	Convertible Note	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-04-30	10	143686	39	47489	39	3208	0	20973	0	115028	0	5293	0	24188	0	0	0	-142657	0
0001665160-18-000398	6% + $4,000 service fee paid to StartEngine Crowdfunding	N/A	Other	Convertible Note	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	308000.0	2018-04-30	1	329742	409150	2961	4906	23308	0	221274	122653	0	0	30747	0	221252	141042	0	0	-419129	-379592
0001665160-18-000397	6 percent	N/A	Other	Units	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-04-30	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001734991-18-000005	2.0% of total offering upon a successful fundraise	No	Debt			1.0	Pro-rated portion of the total principal value of $25,000.	10000.0	Y	First-come, first-served basis		25000.0	2018-04-30	6	83968	90929	48053	37928	15740	15245	1848	1447	160437	181639	1388239	1128768	1037233	820096	6161	6077	67216	23269
0001665160-18-000396	6 percent	N/A	Common Stock		8403	1.19	N/A	9999.57	Y	Other	At issuer's discretion	1069999.21	2018-04-30	12	505216	647022	123781	321191	27564	1085	2714018	1307752	51433	0	695820	54475	862898	97570	0	0	-1978635	-4308233
0001665160-18-000395	6 percent	N/A	Common Stock		386	25.88	N/A	9989.68	Y	Other	At issuer's discretion	164208.6	2018-04-30	15	22573	0	22573	0	0	0	0	0	89900	0	0	0	0	0	0	0	-67327	0
0001665160-18-000394	6 percent	N/A	Other	Class B Member Units	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2018-04-30	5	59805	112545	15000	90000	0	0	39300	0	18585	0	949032	248515	207609	210907	3801	0	23088	-217
0001670254-18-000216	5.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	107000.0	2018-08-31	2	51147.8	38857.520000000004	1118.07	1575.82	0	0	32828.74	22333.3	136760	55000	1029.97	0	0	0	0	0	-79965.16	-70166.98
0001665160-18-000393	6 percent	N/A	Common Stock		18181	0.55	N/A	9999.550000000001	Y	Other	At issuer's discretion	275000.0	2018-04-30	4	111687.97	44069.32	100537.97	25686.5	8450	14000	337924.21	288816.74	416587.19	411236.09	982347.72	966907.42	0	0	0	0	-130536.83	-278655.68
0001722182-18-000001														5	186305	88895	125445	63961	0	0	320795	988	0	85748	730	0	29	0	0	0	-136340	-2479
0001665160-18-000392	6 percent	N/A	Common Stock		5000	2.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-04-30	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-18-000391	6 percent	N/A	Other	Common Stock with SAFT	10000	2.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2018-04-30	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001721124-18-000001														6	596733	668570	128040	178973	215848	11097	72000	0	75000	0	2093034	470257	769866	183051	0	0	-396799	-637934
