ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001811967-20-000001	1	Trident Shield LLC	Jason Perry	CEO
0001665160-20-000593	1	Mamie's Pies, Inc.	Kara Romanik	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001799973-20-000002	1	Dispatch Goods, Inc.	Lindsey Hoell	CEO, Director
0001810810-20-000001	1	Peer Pantry LLC	Sharon Murray	Co-Owner
0001669191-20-000251	1	PromoShare, Inc.	Ernesto Pedroza	Principal Executive Officer
0001669191-20-000250	1	Demand Derivatives Corp.	Robert Krause	Principal Executive Officer
0001794603-20-000003	1	YEII Inc.	/s/ Erik Alvarez Ortegon	CEO, Director
0001783347-20-000001	1	Jetson AI Inc.	Peter Peng	CEO/Director
0001752964-20-000005	1	Axle AI, Inc.	/s/ Samuel W. Bogoch	CEO, Director
0001797010-20-000002	1	Animal Life Sciences, Inc.	D. Hughes Watler, Jr.	Director and Chief Financial Officer
0001665160-20-000590	1	Fruit Street Health, Public Benefit Corporation	Laurence Girard	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000137	1	MONKEY WRENCH BREWING COMPANY, LLC	David Wayne Baxter	Owner and Founder
0001808830-20-000008	1	Snowball Finance, Inc.	/s/ Parul Gujral	Chief Executive Officer
0001793655-20-000003	1	Flexable LLC	Priya Amin	CEO and Manager
0001793655-20-000002	1	Flexable LLC	Priya Amin	CEO and Manager
0001722969-20-000008	1	Atlis Motor Vehicles Inc	Mark Hanchett	Chief Executive Officer
0001669191-20-000247	1	Impact X Partners , LLC	Frank  Santoni	Principal Executive Officer
0001810621-20-000001	1	Minus G LLC	Katherine Krage	Owner
0001669191-20-000245	1	Neurotez Inc.	Nikolaos Tezapsidis	Principal Executive Officer
0001736664-20-000002	1	Locking Line Barriers Corporation	Joe Daniluk	CEO and Director
0001793460-20-000004	1	SongVest Records Inc.	Sean Peace	CEO
0001669191-20-000243	1	Acquire Skills and Knowledge Education Inc.	Ruth Nemire	Principal Executive Officer
0001811541-20-000001	1	Skidmark Garage LLC	Brian Schaffran	Owner
0001665160-20-000587	1	El Tinieblo International, Inc.	Alessandro Rush Santarelli	CEO, Principal Executive Officer and Director
0001670254-20-000351	1	Rentberry, Inc.	Oleskiy Lyubynskyy	CEO
0001803912-20-000002	1	CADRAFTTECH LLC	Oscar Delgado	Co-Owner
0001670254-20-000353	1	Payroll4Free.com, Inc.	Michael Roseneberg	Preseident & CEO
0001783698-20-000001	1	BERNAL CUTLERY INC.	Kelly Kozak	Co-Owner
0001689683-20-000003	1	Our Life Foods, Inc	Chris Fontenot	CEO/Founder
0001670254-20-000349	1	Fuego Fino, Inc.	Jessica Contreras	Founder/CEO
0001665160-20-000585	1	Alfadan, Inc.	Alberto Francisco Araujo	CEO,Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001789878-20-000002	1	Giant Leap Coffee, LLC	Logan Beck	President
0001669191-20-000240	1	Puro Trader, Inc dba Yahyn	Pierre  Rogers	Principal Executive Officer
0001665160-20-000582	1	Phormed Inc	McCoy Moretz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000347	1	nedl.com Inc.	Ayinde Alakoye	Founder, CEO
0001808830-20-000007	1	Snowball Finance, Inc.	/s/ Parul Gujral	Chief Executive Officer
0001669191-20-000238	1	Puro Trader, Inc dba Yahyn	Pierre  Rogers	Principal Executive Officer
0001665160-20-000581	1	VLISO Inc.	David Obasiolu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001808580-20-000004	1	CellarStash Wine Marketplace, Inc.	Rob Imeson	Director/CEO, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer
0001805273-20-000004	1	Sagelink Inc.	Pranav Sachdev	Chief Executive Officer
0001799600-20-000004	1	Los Redondos, Inc.	Nicolas Botti Salici	CEO
0001797667-20-000005	1	Degrees Plato LLC	Richard Allen	Co-Owner
0001807812-20-000002	1	Livie & Luca, LLC	Amie Garcia	Co-Owner
0001808580-20-000003	1	CellarStash Wine Marketplace, Inc.	Rob Imeson	Director/CEO, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer
0001783015-20-000005	1	Jar Goods, LLC	/s/ Melissa Vitelli	CEO
0001780909-20-000003	1	Guru.Club LLC	Sam Malone	CEO
0001783015-20-000004	1	Soar Robotics Inc.	/s/Kerem Ozkan	CEO, Secretary, Treasurer
0001749621-20-000003	1	Southeastern Roast & Brewery L.L.C.	Candice Schibli	Sole Member
0001746059-20-000136	1	Brato Brewhouse & Kitchen LLC	Jonathan Gilman	Owner and CoFounder
0001665160-20-000579	1	Metai Knights Media Inc	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001808830-20-000006	1	Snowball Finance, Inc.	/s/ Parul Gujral	Chief Executive Officer
0001804402-20-000001	1	IGROW SYSTEMS INC	Itay Zamir by Sean Fuellhart POA	CEO
0001715704-20-000002	1	CrediBLL, Inc.	Neeraj Sharma	CEO, Comptroller, and Chief Financial Officer
0001665160-20-000577	1	EvolveHer, Inc	Alicia Kreisman	CEO and Founder, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer, EvolveHer
0001742010-20-000004	1	Absinthia's Bottled Spirits, LLC	Jennifer Absinthia Vermut	Founder & CEO
0001665160-20-000574	1	Alelo Inc.	W. Lewis Johnson	President, CEO, Chief Financial Officer, and Chairman of the Board
0001740075-20-000002	1	Ecoventz Inc.	Andreas Roussos	CEO
0001669191-20-000233	1	Avail Productivity Systems, Inc., d/b/a SNAPSHYFT	Thor Wood	Principal Executive Officer
0001669191-20-000232	1	Avail Productivity Systems, Inc., d/b/a SNAPSHYFT	Thor Wood	Principal Executive Officer
0001743949-20-000003	1	Jar Goods	/s/ Melissa Vitelli	CEO
0001665160-20-000572	1	Atlis Motor Vehicles Inc	Mark Hanchett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001743949-20-000002	1	Jar Goods	/s/ Melissa Vitelli	CEO
0001811371-20-000002	1	Common Oven LLC	Ian Herrington	Owner
0001811371-20-000001	1	Strong II Dry Cleaners LLC	Justin Strong	Owner/President
0001746059-20-000135	1	SERVE FOOD LLC	Matthew Lillibridge	Owner and Founder
0001793349-20-000003	1	Growing Talent LLC	/s/ Rashaan Everett	Manager
0001742010-20-000003	1	Absinthia's Bottled Spirits, LLC	Jennifer Absinthia Vermut	Founder & CEO
0001665160-20-000571	1	WinSanTor	Stanley Kim	CEO
0001782188-20-000002	1	Memorial Trail Ice House, LLC	Edward John Shaeffer	Manager
0001665160-20-000570	1	Phillips Entertainment Group Inc	Ray Phillips	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001773260-20-000002	1	Rockridge International Corp	David Roche	President
0001665160-20-000569	1	Eight Bridges Brewing, Inc.	George Beardsley	CEO, Principal Executive Officer and Director
0001705975-20-000003	1	Pitch 25, LLC	Brian Ching	Manager
0001773138-20-000002	1	EADO BC Bar LLC	Brian Ching	Manager
0001785236-20-000003	1	Texas Karne, LLC	Jason Cho	Member
0001737485-20-000002	1	Urban Putt Denver LLC	Steve Fox	President
0001665160-20-000568	1	Dapper Boi, inc.	Victoria Pasche	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001790658-20-000003	1	Apex Memorial, LP	Jeremy Sanders	Manager of its General Partner, Triumph Franchise Management, LLC
0001665160-20-000567	1	81-c, Inc.	Dan Abbate	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001790657-20-000003	1	Apex Tex-Katy, LP	Jeremy Sanders	Manager of its General Partner, Triumph Franchise Management, LLC
0001665160-20-000566	1	AkibaH Health Corp	Fathi Abdelsalam	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000565	1	Eclipse Diagnostics Inc	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000230	1	Demand Derivatives Corp.	Robert Krause	Principal Executive Officer
0001790689-20-000002	1	Another Round LLC	Gary Kendall Spence	Manager
0001665160-20-000564	1	HARA Flow Inc.	Brody Shemansky	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000563	1	Karaganda, LLC	Max Weissberg	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000562	1	PlantSnap, Inc.	Eric Ralls	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000561	1	Toy Overlord, Inc.	Matt Westover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000560	1	WaterRR, Inc	Bruce Kania	Chief Executive Officer, Principal Executive Officer, Director
0001665160-20-000559	1	Thoughtfull Toys, Inc.	David Silverglate	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000558	1	Sondors Electric Car Co	Storm Sondors	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000557	1	Chicas Tacos Holdings, Inc	Chris Blanchard	CEO, Principal Executive Officer
0001780439-20-000020	1	CarStart, Inc.	Kyle Jameson Patton	Chief Executive Officer
0001713167-20-000001	1	French Morning Media Group, Inc.	Emmanuel Saint-Martin	CEO
0001754123-20-000002	1	Future Mobility Co Holdings, Inc.	Ryan Gee	Chief Executive Officer
0001665160-20-000556	1	Phormed Inc	McCoy Moretz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000134	1	Naturel Juicing, LLC	Nagelore Jean-Caidor	Owner and Founder
0001213900-20-010927	1	Work Hard Play Hard Train Hard, Inc.	/s/ William Zanker	Chief Executive Officer and President
0001764730-20-000004	1	Sweetberry Holdings LLC	Desi Saran	CEO
0001715007-20-000002	1	FreshMynd Inc.	Devesh Sharma	President and CFO
0001808580-20-000002	1	CellarStash Wine Marketplace, Inc.	Rob Imeson	Director/CEO, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer
0001683168-20-001384	1	Hylete, Inc.	/s/ James Caccavo	Interim Chief Executive Officer
0001746059-20-000133	1	STONE HOUSE PRODUCTS LLC	Eric Sheffield	Owner and Founder
0001746059-20-000132	1	SALEM GNU KITCHEN INC.	Roy Bene	Owner and Founder
0001666102-20-000019	1	Coinseed, Inc.	Sukhbat Lkhagvadorj	Founder, CFO
0001665160-20-000554	1	Divinia Water, INC.	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer
0001670254-20-000346	1	Amnion Life LLC	Amir Fassihi	Founder and CEO
0001805525-20-000004	1	KapitalWise, Inc.	Sajil Koroth	Chief Executive Officer
0001665160-20-000548	1	R3 Printing, Inc.	Paul Sieradzki	Director; Treasurer; Head of Product; Chief Executive Officer; President of R3 Printing, Inc.
0001793460-20-000003	1	SongVest Records Inc.	Sean Peace	CEO
0001665160-20-000545	1	Adventure 2 Learning, Inc.	Michael Rhattigan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001718528-20-000001	1	World's Best Enterprises LLC	Kevin Chow	CEO
0001665160-20-000542	1	Fluz App Inc.	Maurice Harary	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000225	1	Watch Party LLC	Chelinde Edouard	Principal Executive Officer
0001665160-20-000540	1	Currency Tracking Technologies LLC	Keith F. Duffy	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000539	1	Stella Carakasi DTC, Inc.	Steven Boutrous	Chief Executive Officer, Chief Financial Officer, Chief Accounting Officer, and Director
0001670254-20-000344	1	Creator Films Inc	David D. Dietrich	Founder / President
0001746059-20-000131	1	Naturel Juicing, LLC	Nagelore Jean-Caidor	Owner and Founder
0001708142-20-000002	1	Ironclad Distillery, Inc.	Stephen King	President
0001685453-20-000001	1	Lawrence Hunt Fashion, Inc.	Jeffrey Schattner	CEO
0001666102-20-000017	1	Social5, LLC	Judson Smedley	Chief Financial Officer
0001669191-20-000222	1	Domestic Brands Inc	Lawrence Charles	Principal Executive Officer
0001669191-20-000221	1	Domestic Brands Inc	Lawrence Charles	Principal Executive Officer
0001743181-20-000001	1	BANDWAGONFANCLUB INC.	Harold Hughes	Chief Executive Officer
0001666102-20-000016	1	Coinseed, Inc.	Sukhbat Lkhagvadorj	Founder, CFO
0001670254-20-000342	1	Vansanity, Inc.	Ignacio Fanlo	Founder
0001746059-20-000130	1	Chivanada, LLC	Daniel Yarzagaray	Owner and CoFounder
0001669191-20-000219	1	College Coaching Network Inc.	Claude Harris	Principal Executive Officer
0001669191-20-000217	1	Thinker-Tinker, Inc	Yuting Su	Principal Executive Officer
0001665160-20-000536	1	Boku International, Inc.	Lynn Rolle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000534	1	Waverly Labs Inc.	Andrew Ochoa	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001785626-20-000009	1	Zanbazan, LLC	Nargis Mougey	Member
0001728560-20-000005	1	SynTouch, Inc.	Richard Koffler	CEO
0001771075-20-000001	1	Ogden's Own Distillery, Inc.	Steve Conlin	CEO
0001750795-20-000001	1	Aphios Pharma LLC	/Trevor P. Castor/	President and CEO
0001791223-20-000004	1	Renu Robotics Corp	Jeff Dayov	Chief Financial Officer
0001787645-20-000001	1	Gleantap, Inc.	Sagar Babber	CEO
0001595734-20-000005	1	Hawk Networks, inc.	Jehan Tremback	Chief Executive Officer
0001739119-20-000001	1	YOURVIRTUALSIM INC	Alexandre Botteri	President
0001774156-20-000001	1	GiveXist, Inc.	Peter Ghiorse	Co-Founder & CEO
0001784191-20-000003	1	Bounty0x Inc.	Angelo Adam	CEO, Principal Financial/Accounting Officer
0001792115-20-000004	1	Sprout CF Fund, Inc.	Joshua Carr	President
0001783580-20-000006	1	Ember Fund Inc	Alex Wang	Chief Executive Officer
0001793344-20-000012	1	Vivosens Inc.	Miray Tayfun	CEO
0001062993-20-002051	1	Tap Systems Inc.	Dovid Schick	Chief Executive Officer
0001773260-20-000001	1	Rockridge International Corp	David Roche	President
0001595734-20-000004	1	1World Online, Inc.	Alex Fedosseev	CEO
0001726537-20-000004	1	Pistil & Pollen, LLC	Amy Dannemiller	Chief Executive Officer
0001784191-20-000002	1	Avenify Corp	Justin Potts	Chief Executive Officer
0001720035-20-000003	1	ArtistWorks	Richard Lang	Director of Finance
0001104659-20-054505	1	STARTENGINE CROWDFUNDING, INC.	/s/ Howard Marks	CEO
0001790042-20-000004	1	Thuzio, Inc.	Jared Augustine	Chief Executive Officer
0001665160-20-000527	1	BIONICLOGIC INC	Joshua Goldstein	President and CEO, Principal Executive Officer and Director
0001790042-20-000003	1	Lieu Ltd	Rebecca Lima	Chief Executive Officer
0001743467-20-000001	1	PropertyClub, Inc.	Andrew Weinberger	President and CEO
0001750337-20-000004	1	Bakery on the Square	Viki Allin	Partner
0001794484-20-000003	1	Alpha'a, Inc.	Manuela Seve	Chief Executive Officer
0001790657-20-000002	1	Apex Tex-Katy, LP	Jeremy Sanders	Manager of its General Partner, Triumph Franchise Management, LLC
0001790658-20-000002	1	Apex Memorial, LP	Jeremy Sanders	Manager of its General Partner, Triumph Franchise Management, LLC
0001706937-20-000011	1	WhereBy.Us Enterprises, Inc	Christopher Sopher	CEO, President, Director
0001690631-20-000001	1	Niveau Brands, Inc.	Elliott Johnson	CEO
0001746386-20-000001	1	Esembly Inc.	Sarah Edwards	CFO
0001782188-20-000001	1	Memorial Trail Ice House, LLC	Edward John Shaeffer	Manager
0001669191-20-000215	1	THB Holdco, LLC	Christopher Darnell	Principal Executive Officer
0001716974-20-000003	1	WitFoo, Inc.	Tim Bradford	CEO
0001785236-20-000002	1	Texas Karne, LLC	Jason Cho	Member
0001807549-20-000001	1	New Mellow Co	Vanessa Dominguez	CEO
0001705975-20-000001	1	Pitch 25, LLC	Brian Ching	Manager
0001750337-20-000003	1	Iron Born, LLC	Peter Tolman	Owner
0001750337-20-000002	1	County Route Catering, Inc.	Mark Ganem	Owner
0001730100-20-000001	1	Witnet Foundation	Daniele Levi	President, Treasurer
0001729668-20-000006	1	Locai Solutions, Inc.	Michael Demko	CEO
0001737485-20-000001	1	Urban Putt Denver LLC	Steve Fox	President
0001750337-20-000001	1	Remember When Ice Cream Inc	Debra Spotts	Owner
0001746059-20-000129	1	ROOM & BOARDS LLC	Scott Pepper	Owner and Manager
0001746059-20-000128	1	LITTLE RADISH PROVISIONS LLC	Courtney West	Owner and Founder
0001742055-20-000002	1	SapientX Inc.	David Colleen	CEO
0001640709-20-000005	1	DIGITAL DREAM LABS, LLC	/s/ H. Jacob Hanchar	Chief Executive Officer
0001703538-20-000001	1	Ocean Renewable Power Company, Inc.	Abbey Manders	Chief Financial Officer
0001640709-20-000004	1	Bellhop Technologies Inc.	/s/ Payam Safa	CEO
0001739408-20-000008	1	JWJTWO LLC	William Patterson	Co-Owner
0001739408-20-000007	1	Millie's Ice Cream Truck, LLC	Charles Townsend	Co-Owner
0001739408-20-000006	1	5 Generation Bakers, LLC	Scott Baker	Owner
0001739408-20-000005	1	Abeille Beaute LLC	Alyssa Fine	Owner
0001739408-20-000004	1	DHG Partners, LLC	Sherree Goldstein	Co-Owner
0001780439-20-000019	1	Ancient Essentials Inc.	Thomas Eugene Taylor	Owner
0001739408-20-000003	1	Pittsburgh Juice Co	Naomi Homison	Owner
0001739408-20-000002	1	Local X Change, LLC	Zebulon Bartels	Owner
0001665160-20-000524	1	Zeehaus Inc.	Justin Lee	CEO
0001739408-20-000001	1	Tall Pines Distillery LLC	Lisa Welch	Co-Owner
0001726531-20-000004	1	Unlimited Tomorrow, Inc.	Easton LaChappelle	CEO
0001805122-20-000003	1	Big Kahuna Pineapple Drink Co LLC	Jeremy Petway	Owner
0001666102-20-000015	1	Lucas & Friend Land Holdings, LLC	Nathan Jenkins	CEO
0001794960-20-000003	1	Fashwire Inc.	/s/ Kimberly Carney	CEO, Director
0001773138-20-000001	1	EADO BC Bar LLC	Brian Ching	Manager
0001730741-20-000002	1	When it Changed Inc.	Charles Broskoski	Chief Executive Officer
0001722137-20-000005	1	Upshift Inc.	Ezra Goldman	Chief Executive Officer, President
0001725941-20-000001	1	Mugatunes Inc.	Andrew Meagher	CEO
0001617797-20-000002	1	Story2 LLC	Carol Barash, PhD	CEO
0001774041-20-000001	1	JUMPSTART INSURANCE SOLUTIONS, INC.	Katherine Stillwell	CEO
0001670254-20-000340	1	LiquidPiston, Inc.	Alexander Shkolnik	CEO
0001758649-20-000002	1	Caddell Prep Inc.	Glyn Caddell	CEO
0001808606-20-000003	1	Modtempo LLC	David Reamensnyder	Owner
0001670254-20-000334	1	Homefree, LLC	Jill Robbins	Founder/President
0001785716-20-000001	1	Adv3nture, Inc.	Zane Lamprey	CEO
0001670254-20-000335	1	Heroin Film LLC	Spencer T Folmar	Director, Writer, and Producer
0001736283-20-000005	1	Ample Foods, Inc.	Connor Young	Chief Executive Officer
0001670254-20-000341	1	SFBC Pittsburgh, LLC	John Giannopoulos	Owner, Managing Director
0001784089-20-000001	1	OpenAVN Inc	Harish Prasanna Neelamegamdamotharan	CEO
0001794960-20-000004	1	Sunu, Inc.	/s/ Marco Antonio Trujillo Tejada	CEO, Director
0001595734-20-000003	1	1World Online, Inc.	Alex Fedosseev	CEO
0001793349-20-000002	1	Growing Talent LLC	/s/ Rashaan Everett	Manager
0001665160-20-000518	1	BIONICLOGIC INC	Joshua Goldstein	President and CEO, Principal Executive Officer and Director
0001649856-20-000001	1	Greensbury Market Corp.	Edward B. Hopper, III	CEO
0001758964-20-000001	1	Up Sonder, LLC	DEREK WALEKO	CEO
0001736655-20-000001	1	Erndo Inc.	Christopher Betzing	CFO
0001722137-20-000003	1	Sapient Industries, Inc.	/s/ Martin Koch	Co-Chief Executive Officer
0001670254-20-000338	1	Caribu Inc.	Maxeme Tuchman	CEO + Co-Founder
0001580960-20-000001	1	Pigeonly, Inc.	Frederick Hutson	Chief Executive Officer
0001665160-20-000521	1	Solutions Vending International, Inc.	Dawn Dickson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001755490-20-000001	1	Benmelos, LLC	Benjamin Berg	President
0001722137-20-000004	1	Sapient Industries, Inc.	/s/ Martin Koch	Co-Chief Executive Officer
0001581437-20-000002	1	DIGITAL DREAM LABS, LLC	/s/ Jacob Hanchar	Chief Executive Officer
0001477932-20-002283	1	WORLD TREE USA, LLC	/s/ Douglas Willmore	Chief Executive Officer
0001788691-20-000007	1	BioLargo Water Investment Group, Inc.	Dennis Calvert	President and CEO
0001683168-20-001329	1	CLOUDASTRUCTURE, INC.	/s/ Rick Bentley	Chief Executive Officer
0001755391-20-000003	1	Boku International, Inc.	Lynn Rolle	CEO
0001669191-20-000213	1	Mercurius Biorefining, Inc	Karl Seck	CEO
0001665160-20-000516	1	IBTY LLC	Krishna Ramnath	Chief Executive Manager, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000332	1	Vela Motor Company LLC	William Marsh	Cofounder and CEO
0001767272-20-000001	1	WIN-WIN APP,INC.	/s/ Michael Brown	Chief Executive Officer
0001665160-20-000513	1	GroundSwell SPC	Daniel Rubano	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000330	1	The OmniPad Company, LLC	Neil Epstein	CEO / President
0001104659-20-053420	1	Blue World Voyages, LLC	/s/ Eugene Meehan	President
0001774981-20-000001	1	Abjuration Brewing LLC	David Hallam	Co-Owner
0001783015-20-000003	1	Soar Robotics Inc.	/s/ Kerem Ozkan	CEO, Secretary, Treasurer
0001445866-20-000495	1	Baqua Inc.	/s/Sandra W. Marlowe	Chief Executive Officer
0001104659-20-053385	1	Beta Bionics, Inc	/s/ Serafina Raskin	VP, General Counsel and Corporate Secretary
0001670254-20-000329	1	LIFOGRAPH, INC.	Dea Wilson	CEO and Founder
0001797650-20-000002	1	Woofy, Inc.	Arjun Rai	President, Director
0001706939-20-000002	1	kulaBrands, Inc.	Peter Ganter	Chief Executive Officer
0001665160-20-000510	1	STARTENGINE CROWDFUNDING, INC.	Howard Marks	Chief Executive Officer, Chief Financial Officer, Chief Accounting Officer and Director
0001702784-20-000001	1	CHRGR Inc.	John Mullin	CEO
0001758135-20-000001	1	Jubel, Inc.	Jose Pablo Toscano	CEO
0001778006-20-000003	1	Weeds Never Sleep LLC	Michael Peterson	Manager
0001670254-20-000328	1	Stealth Machine Company	Gerrit Coetzee	Founder at Stealth Machine Company
0001665160-20-000509	1	Timeburst	Chris La Cross	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000508	1	Monte Cristo Productions, LLC	Avi Bernard	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000506	1	Baqua	Sandra W. Marlowe	Chairman & CEO
0001670254-20-000327	1	Bee Consultants dba HiveMind LLC	Joseph Kelly	Director
0001665160-20-000504	1	Monetran, LLC	Don Bielak	CEO, Principal Executive Officer and Manager,Principal Financial Officer and Principal Accounting Officer
0001104659-20-053234	1	Jet Token Inc.	/s/ George Murnane	By George Murnane, Chief Executive Officer
0001665160-20-000503	1	GRACEDBYGRIT	Kimberly Caccavo	Founder and CEO
0001665160-20-000502	1	microsurgeonbot Inc.	microsurgeonbot Inc	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000501	1	BluCollr, LLC	Christoper R. Lawrence	CEO, Manager, Head of Business Development and Marketing
0001665160-20-000498	1	Personal Airline Exchange, Inc.	Mike Azzarello	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001805273-20-000003	1	Sagelink Inc.	Pranav Sachdev	Chief Executive Officer
0001741274-20-000002	1	Hera Health Solutions, Inc.	Idicula Mathew	CEO
0001716822-20-000007	1	Growing Talent LLC	Rashaan Everett	Manager
0001716822-20-000006	1	Stareable, Inc.	Ajay Kishore	Director, CEO
0001193125-20-125712	1	Art Craft Entertainment, Inc	J. Todd Coleman	Chief Executive Officer & Secretary
0001659586-20-000002	1	Citiesense Inc.	Starling Childs	Chief Executive Officer
0001665160-20-000497	1	Leagueswype LLC	Darius Grandberry	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000495	1	STARTENGINE CROWDFUNDING, INC.	Howard Marks	Chief Executive Officer, Chief Financial Officer, Chief Accounting Officer and Director
0001731813-20-000001	1	Sweat Cosmetics Inc	Emily Hines	CFO, Founder, Board Member
0001716822-20-000005	1	70 Million Resources, Inc.	Richard Bronson	CEO
0001665160-20-000494	1	Rayton Solar Inc.	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001810632-20-000001	1	StarkFresh	Thomas Phillips	Executive Director
0001728559-20-000001	1	Totle Inc.	David Bleznak	Chief Executive Officer
0001638829-20-000001	1	MANCAN Wine, LLC	Graham Veysey	CEO
0001665160-20-000492	1	Hitch Hotel, Inc.	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer
0001787023-20-000003	1	LEAF & ASH LLC	Stephanie Bryan	Owner
0001721303-20-000003	1	Ceres Greens LLC	Jacob Isham	CEO
0001669191-20-000212	1	Puro Trader, Inc	Pierre  Rogers	Principal Executive Officer
0001787023-20-000002	1	LEAF & ASH LLC	Stephanie Bryan	Owner
0001669191-20-000211	1	Infinovate LLC	Jason Ozur	Principal Executive Officer
0001665160-20-000490	1	PAYGEVITY, INC.	Neil H. Rothenberg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000488	1	ArtMap, Inc	David Smooke	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001780439-20-000015	1	Ancient Essentials	Thomas Eugene Taylor	President and Owner
0001723082-20-000003	1	Farm.One, Inc.	Robert Laing	CEO
0001665160-20-000485	1	Locking Line Barriers Corporation dba WaterBlocks	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer
0001665160-20-000484	1	Gradys Cold Brew, Inc.	Grayson M. Laird	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001743482-20-000003	1	Polymath Labs, Inc.	Matthew Wilkerson	CEO and Director
0001770587-20-000002	1	Coursalytics Inc	Ilya Breyman	CEO
0001665160-20-000476	1	BioHealthonomics	Cristian Arnou	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001792508-20-000001	1	Linen Mobile, Inc.	/s/Vitaly Bahachuk	Director, President, Chief Executive Officer
0001669191-20-000208	1	SelenBio, Inc.	Kenny Gallagher	Principal Executive Officer
0001666102-20-000014	1	Vendaval Corp	Nick Saifan	President
0001666102-20-000013	1	Vendaval Corp	Nick Saifan	President
0001670254-20-000324	1	Active Faith Inc.	Lanny Smith	CEO
0001792121-20-000003	1	Event Hollow, Inc.	/s/ Jennifer Edmon	Chief Executive Officer
0001670254-20-000325	1	Apotheka Systems Inc.	Dennis Maliani	CEO
0001664957-20-000001	1	Pearachute Inc.	Desiree Vargas Wrigley	Chief Executive Officer and President
0001726531-20-000003	1	Unlimited Tomorrow, Inc.	Easton LaChappelle	CEO
0001808606-20-000001	1	Modtempo LLC	David Reamensnyder	Owner
0001670254-20-000320	1	F/V San Giovanni LLC	Jiri Nozicka	CEO
0001670254-20-000321	1	Amnion Life LLC	Amir Fassihi	Founder and CEO
0001670254-20-000322	1	Take Me to Tarzana LLC	Maceo Greenberg	CEO
