ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001736664-20-000002	1	Joseph Daniluk	CEO	2020-05-05
0001793460-20-000004	1	Sean Peace	CEO	2020-05-11
0001669191-20-000243	6	Brad  Nemire	Board Member	2020-05-11
0001669191-20-000243	3	Ruth Nemire	Principal Accounting Officer	2020-05-11
0001669191-20-000243	2	John Rigoli	Principal Financial Officer	2020-05-11
0001669191-20-000243	1	Ruth Nemire	Principal Executive Officer	2020-05-11
0001669191-20-000243	5	John Rigoli	Board Member	2020-05-11
0001669191-20-000243	4	Ruth Nemire	Board Member	2020-05-11
0001811541-20-000001	1	Brian Schaffran	Owner	2020-05-11
0001670254-20-000351	2	Oleskiy Lyubynskyy	CEO	2020-05-07
0001670254-20-000351	3	Alex Lubinsky	CEO	2020-05-07
0001665160-20-000587	1	Alessandro Rush Santarelli	CEO, Principal Executive Officer and Director	2020-05-08
0001665160-20-000587	2	Edgar D. McKean III	Director	2020-05-08
0001803912-20-000002	1	Oscar Delgado	Co-Owner	2020-05-08
0001670254-20-000353	1	Marta Mendizabal	COO & VP	2020-05-08
0001670254-20-000353	2	John Presti	VP Client Services	2020-05-08
0001670254-20-000353	3	Michael Roseneberg	Preseident & CEO	2020-05-08
0001670254-20-000351	1	Oleksandr Kotovskov	Head of Design, Board Director	2020-05-07
0001665160-20-000587	3	Cynthia P. Baron	Principal Financial Officer and Principal Accounting Officer	2020-05-08
0001783698-20-000001	1	Kelly Kozak	Co-Owner	2020-05-08
0001689683-20-000003	1	/s/ Chris Fontenot	CEO/Founder	2020-05-08
0001670254-20-000349	1	Barbara Bickham	Director	2020-05-08
0001670254-20-000349	3	Jessica Contreras	Founder/CEO	2020-05-08
0001670254-20-000349	2	Shahid Chishty	Director	2020-05-08
0001665160-20-000585	1	Alberto Francisco Araujo	CEO,Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-08
0001789878-20-000002	2	Lauren Ferrante	Vice President	2020-04-30
0001789878-20-000002	1	Logan Beck	President	2020-04-30
0001789878-20-000002	4	Troy Stanley	Vice President	2020-04-30
0001789878-20-000002	3	Eric Hester	Vice President	2020-04-30
0001669191-20-000240	1	Pierre  Rogers	Principal Executive Officer	2020-05-08
0001669191-20-000240	6	Pierre  Rogers	Board Member	2020-05-08
0001669191-20-000240	5	Jonathan Cooper	Board Member	2020-05-08
0001669191-20-000240	4	Joshua  Leavitt	Board Member	2020-05-08
0001669191-20-000240	2	Joshua  Leavitt	Principal Financial Officer	2020-05-08
0001669191-20-000240	3	Joshua  Leavitt	Principal Accounting Officer	2020-05-08
0001665160-20-000582	1	McCoy Moretz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-08
0001670254-20-000347	1	Ayinde Alakoye	Founder, CEO	2020-05-07
0001808830-20-000007	1	/s/ Parul Gujral	Chief Executive Officer, Director	2020-05-08
0001669191-20-000238	6	Pierre  Rogers	Board Member	2020-05-08
0001669191-20-000238	5	Jonathan Cooper	Board Member	2020-05-08
0001669191-20-000238	4	Joshua  Leavitt	Board Member	2020-05-08
0001669191-20-000238	3	Joshua  Leavitt	Principal Accounting Officer	2020-05-08
0001669191-20-000238	2	Joshua  Leavitt	Principal Financial Officer	2020-05-08
0001669191-20-000238	1	Pierre  Rogers	Principal Executive Officer	2020-05-08
0001665160-20-000581	1	David Obasiolu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-08
0001808580-20-000004	7	Trevor Pettennude	Board Member, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-08
0001808580-20-000004	2	Bruce Cunningham	Director/President, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-08
0001808580-20-000004	1	Rob Imeson	Director/CEO, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-08
0001808580-20-000004	3	Jessica Dyer	CFO/Secretary, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-08
0001808580-20-000004	4	Garrett Imeson	CMO, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-08
0001808580-20-000004	5	Parker Imeson	COO, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-08
0001808580-20-000004	6	Patrick Imeson	Board Member, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-08
0001808580-20-000003	2	Bruce Cunningham	Director/President, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-07
0001808580-20-000003	1	Rob Imeson	Director/CEO, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-07
0001797667-20-000005	1	Richard Allen	Co-Owner	2020-05-07
0001799600-20-000004	1	Nicolas Botti Salici	CEO	2020-05-07
0001805273-20-000004	2	Alan Lau	Chief Operating Officer, Director	2020-05-07
0001807812-20-000002	1	Amie Garcia	Co-Owner	2020-05-07
0001808580-20-000003	3	Jessica Dyer	CFO/Secretary, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-07
0001808580-20-000003	4	Garrett Imeson	CMO, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-07
0001808580-20-000003	5	Parker Imeson	COO, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-07
0001808580-20-000003	6	Patrick Imeson	Board Member, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-07
0001808580-20-000003	7	Trevor Pettennude	Board Member, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-07
0001805273-20-000004	1	Pranav Sachdev	Chief Executive Officer, Director	2020-05-07
0001783015-20-000005	1	/s/ Melissa Vitelli	Manager	2020-05-07
0001783015-20-000005	3	/s/ Laura Vitelli	Manager	2020-05-07
0001783015-20-000005	2	/s/ John Vitelli	Manager	2020-05-07
0001780909-20-000003	1	Sam Malone	CEO	2020-05-07
0001783015-20-000004	1	/s/Kerem Ozkan	CEO, Secretary, Treasurer	2020-05-07
0001749621-20-000003	1	Candice Schibli	Sole Member	2020-05-06
0001746059-20-000136	1	Jonathan Gilman	Owner and CoFounder	2020-05-07
0001746059-20-000136	2	Alexander Corona	Owner and CoFounder	2020-05-07
0001665160-20-000579	1	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-06
0001804402-20-000001	1	Itay Zamir by Sean Fuellhart POA	CEO	2020-05-06
0001715704-20-000002	1	Neeraj Sharma	CEO, Comptroller, and Chief Financial Officer	2020-05-06
0001715704-20-000002	2	Varun Singh	Director	2020-05-06
0001715704-20-000002	3	Deep Shikha Vashisth	Director	2020-05-06
0001808830-20-000006	1	/s/ Parul Gujral	Chief Executive Officer, Director	2020-05-06
0001665160-20-000577	1	Alicia Kreisman	CEO and Founder, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer, EvolveHer	2020-05-06
0001742010-20-000004	1	Jennifer Absinthia Vermut	Founder & CEO	2020-05-06
0001665160-20-000574	1	W. Lewis Johnson	President, CEO, Chief Financial Officer, and Chairman of the Board	2020-05-05
0001740075-20-000002	1	Andreas Roussos	CEO	2020-05-06
0001669191-20-000233	1	Thor Wood	Principal Executive Officer	2020-05-06
0001669191-20-000233	2	Stephanie Corliss	Principal Financial Officer	2020-05-06
0001669191-20-000233	3	Stephanie Corliss	Principal Accounting Officer	2020-05-06
0001669191-20-000233	5	Mark Prifogle	Board Member	2020-05-06
0001669191-20-000233	4	Thor Wood	Board Member	2020-05-06
0001669191-20-000232	5	Mark Prifogle	Board Member	2020-05-06
0001669191-20-000232	4	Thor Wood	Board Member	2020-05-06
0001669191-20-000232	3	Stephanie Corliss	Principal Accounting Officer	2020-05-06
0001669191-20-000232	1	Thor Wood	Principal Executive Officer	2020-05-06
0001669191-20-000232	2	Stephanie Corliss	Principal Financial Officer	2020-05-06
0001743949-20-000003	2	/s/Laura Vitelli	Manager	2020-05-06
0001743949-20-000003	1	/s/ Melissa Vitelli	Manager	2020-05-06
0001743949-20-000003	3	/s/ John Vitelli	Manager	2020-05-06
0001665160-20-000572	1	Mark Hanchett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-06
0001743949-20-000002	1	/s/ Melissa Vitelli	Manager	2020-05-06
0001743949-20-000002	2	/s/ Laura Vitelli	Manager	2020-05-06
0001743949-20-000002	3	/s/ John Vitelli	Manager	2020-05-06
0001811371-20-000002	1	Ian Herrington	Owner	2020-05-06
0001811371-20-000001	1	Justin Strong	Owner/President	2020-05-06
0001746059-20-000135	1	Matthew Lillibridge	Owner and Founder	2020-05-06
0001793349-20-000003	1	/s/ Rashaan Everett	Manager	2020-05-05
0001742010-20-000003	1	Jennifer Absinthia Vermut	Founder & CEO	2020-05-05
0001665160-20-000571	3	Paul Fernyhough	Professor	2020-05-05
0001665160-20-000571	1	Stanley Kim	CEO	2020-05-05
0001665160-20-000571	2	Lakshmi P Kotra	Director	2020-05-05
0001782188-20-000002	2	Ashley McKenney	Manager	2020-04-30
0001782188-20-000002	1	Edward John Shaeffer	Manager	2020-04-30
0001782188-20-000002	3	William Bell	Manager	2020-04-30
0001665160-20-000570	1	Ray Phillips	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-05
0001773260-20-000002	1	David Roche	President	2020-04-30
0001665160-20-000569	2	Deborah Beardsley	Principal Financial Officer, Principal Accounting Officer and Director	2020-05-05
0001665160-20-000569	1	George Beardsley	CEO, Principal Executive Officer and Director	2020-05-05
0001705975-20-000003	1	Brian Ching	Manager	2020-05-05
0001773138-20-000002	1	Brian Ching	Manager	2020-04-30
0001785236-20-000003	1	Jason Cho	Member	2020-04-30
0001737485-20-000002	1	Steve Fox	President	2020-04-30
0001665160-20-000568	2	Charisse Pasche	President, Secretary and Director	2020-05-05
0001665160-20-000568	1	Victoria Pasche	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-05
0001790658-20-000003	2	Kenneth Owen	Manager	2020-04-30
0001790658-20-000003	1	Jeremy Sanders	Manager	2020-04-30
0001665160-20-000567	1	Dan Abbate	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-05
0001790657-20-000003	2	Kenneth Owen	Manager	2020-04-30
0001790657-20-000003	1	Jeremy Sanders	Manager	2020-04-30
0001665160-20-000566	1	Fathi Abdelsalam	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-05
0001665160-20-000565	1	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-05
0001665160-20-000565	2	Robert S Marks	Director and Secretary	2020-05-05
0001669191-20-000230	6	Robert Krause	Board Member	2020-05-05
0001669191-20-000230	3	Robert Krause	Principal Accounting Officer	2020-05-05
0001669191-20-000230	5	Jeromee Johnson	Board Member	2020-05-05
0001669191-20-000230	4	Richard Heckinger	Board Member	2020-05-05
0001669191-20-000230	2	Robert Krause	Principal Financial Officer	2020-05-05
0001669191-20-000230	1	Robert Krause	Principal Executive Officer	2020-05-05
0001790689-20-000002	1	Gary Kendall Spence	Manager	2020-04-27
0001665160-20-000564	1	Brody Shemansky	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-05
0001665160-20-000563	1	Max Weissberg	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-05-05
0001665160-20-000562	1	Eric Ralls	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-05
0001665160-20-000561	1	Matt Westover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-05
0001665160-20-000560	3	Anne Kania	Executive Vice President, Director, Treasurer, Principal Accounting Officer, and Principal Financial Officer	2020-05-05
0001665160-20-000560	2	Alicia Pettys	Director	2020-05-05
0001665160-20-000560	1	Bruce Kania	Chief Executive Officer, Principal Executive Officer, Director	2020-05-05
0001665160-20-000559	2	Brian Gulassa	Director	2020-05-05
0001665160-20-000559	1	David Silverglate	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-05
0001665160-20-000558	1	Storm Sondors	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-05
0001665160-20-000557	2	Nicolo Rusconi	Director, Principal Financial Officer and Principal Accounting Officer of Chicas Tacos Holdings Inc.	2020-05-05
0001665160-20-000557	1	Chris Blanchard	CEO, Principal Executive Officer	2020-05-05
0001780439-20-000020	3	Oscar Gage Espinosa	President	2020-05-01
0001780439-20-000020	1	Kyle Jameson Patton	Chief Executive Officer	2020-05-01
0001780439-20-000020	2	Phillip Clayton Whiteaker	Vice President	2020-05-04
0001746059-20-000134	1	Nagelore Jean-Caidor	Owner and Founder	2020-05-04
0001665160-20-000556	1	McCoy Moretz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-04
0001754123-20-000002	1	Ryan Gee	Chief Executive Officer	2020-04-30
0001713167-20-000001	1	Emmanuel Sant-Martin	CEO	2020-04-30
0001213900-20-010927	1	/s/ William Zanker	Chief Executive Officer and Chairman	2020-05-04
0001213900-20-010927	2	/s/ Christopher Murray	Chief Operating Officer and Chairman	2020-05-04
0001213900-20-010927	3	/s/ Samantha Delcanto	Director of Retail and Director	2020-05-04
0001764730-20-000004	1	Desi Saran	CEO, Manager	2020-05-04
0001764730-20-000004	2	Ryan Quiros	CFO	2020-05-04
0001715007-20-000002	1	Devesh Sharma	President and CFO	2020-04-30
0001715007-20-000002	2	Seema Lindskog	Chief Executive Officer	2020-04-30
0001808580-20-000002	6	Patrick Imeson	Board Member, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-04
0001808580-20-000002	5	Parker Imeson	COO, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-04
0001808580-20-000002	4	Garrett Imeson	CMO, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-04
0001808580-20-000002	3	Jessica Dyer	CFO/Secretary, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-04
0001808580-20-000002	2	Bruce Cunningham	Director/President, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-04
0001808580-20-000002	1	Rob Imeson	Director/CEO, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-04
0001808580-20-000002	7	Trevor Pettennude	Board Member, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-05-04
0001683168-20-001384	1	/s/ Adam Colton	Principal Financial Officer, Principal Accounting Officer	2020-05-04
0001683168-20-001384	2	/s/ Matthew Paulsonor	Director	2020-05-04
0001683168-20-001384	3	/s/ Kevin Park	Director	2020-05-04
0001683168-20-001384	4	/s/ Darren Yager	Director	2020-05-04
0001683168-20-001384	5	/s/ Tracy Tuens	Director	2020-05-04
0001746059-20-000133	1	Eric Sheffield	Owner and Founder	2020-05-04
0001746059-20-000132	1	Roy Bene	Owner and Founder	2020-05-04
0001666102-20-000019	1	Sukhbat Lkhagvadorj	Founder, CFO	2020-05-03
0001665160-20-000554	1	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer	2020-05-01
0001793460-20-000003	1	Sean Peace	CEO	2020-05-01
0001665160-20-000548	1	Petra Wood	Director; Vice President; Head of Growth; Chief Operating Officer; Secretary of R3 Printing, Inc.	2020-05-01
0001805525-20-000004	1	/s/ Sajil Koroth	Chief Executive Officer	2020-05-01
0001670254-20-000346	1	Amir Fassihi	Founder and CEO	2020-05-01
0001665160-20-000554	2	Remy J Sedlmayr	Principal Accounting Officer	2020-05-01
0001665160-20-000545	1	Michael Rhattigan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-01
0001718528-20-000001	1	Kevin Chow	CEO	2020-05-01
0001665160-20-000542	1	Maurice Harary	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-01
0001669191-20-000225	1	Chelinde Edouard	Principal Executive Officer	2020-05-01
0001669191-20-000225	3	Chelinde Edouard	Board Member	2020-05-01
0001669191-20-000225	2	John Fanning, Jr	Board Member	2020-05-01
0001665160-20-000540	1	Keith F. Duffy	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-05-01
0001665160-20-000539	2	Allan Boutrous	Director	2020-05-01
0001665160-20-000539	1	Steven Boutrous	Chief Executive Officer, Chief Financial Officer, Chief Accounting Officer, and Director	2020-05-01
0001665160-20-000539	3	Stella Carakasi	Director	2020-05-01
0001670254-20-000344	1	Michael Klein	Treasurer	2020-05-01
0001670254-20-000344	2	Mark Daniels	Board Member	2020-04-30
0001670254-20-000344	3	Cynthia L. Monroe	Board Member	2020-04-30
0001670254-20-000344	4	Brad Pettijohn	Chairman	2020-04-30
0001670254-20-000344	5	David D. Dietrich	Founder / President	2020-04-30
0001746059-20-000131	1	Nagelore Jean-Caidor	Owner and Founder	2020-05-01
0001708142-20-000002	1	Stephen King	President	2020-04-30
0001685453-20-000001	1	Jeffrey Schattner	CEO	2020-05-01
0001666102-20-000017	1	Judson Smedley	Chief Financial Officer	2020-05-01
0001669191-20-000222	4	Lawrence Charles	Board Member	2020-05-01
0001669191-20-000222	3	Lawrence Charles	Principal Accounting Officer	2020-05-01
0001669191-20-000222	2	Lawrence Charles	Principal Financial Officer	2020-05-01
0001669191-20-000222	1	Lawrence Charles	Principal Executive Officer	2020-05-01
0001669191-20-000222	5	Scott Huthmacher	Board Member	2020-05-01
0001669191-20-000221	4	Lawrence Charles	Board Member	2020-05-01
0001669191-20-000221	3	Lawrence Charles	Principal Accounting Officer	2020-05-01
0001669191-20-000221	2	Lawrence Charles	Principal Financial Officer	2020-05-01
0001669191-20-000221	1	Lawrence Charles	Principal Executive Officer	2020-05-01
0001669191-20-000221	5	Scott Huthmacher	Board Member	2020-05-01
0001743181-20-000001	1	Harold Hughes	Director	2020-05-01
0001743181-20-000001	2	Kwame Anku	Director	2020-05-01
0001743181-20-000001	3	Greg Smith	Director	2020-05-01
0001666102-20-000016	1	Sukhbat Lkhagvadorj	Founder, CFO	2020-05-01
0001670254-20-000342	3	Ignacio Fanlo	Founder	2020-04-30
0001670254-20-000342	2	Blake Moser	CMO	2020-04-30
0001670254-20-000342	1	Daniel DeMarco	CoFounder	2020-04-30
0001746059-20-000130	1	Daniel Yarzagaray	Owner and CoFounder	2020-05-01
0001746059-20-000130	2	Kai Yarzagaray	Owner and CoFounder	2020-05-01
0001669191-20-000219	3	Claude Harris	Principal Accounting Officer	2020-05-01
0001669191-20-000219	4	Claude Harris	Board Member	2020-05-01
0001669191-20-000219	2	Claude Harris	Principal Financial Officer	2020-05-01
0001669191-20-000219	1	Claude Harris	Principal Executive Officer	2020-05-01
0001669191-20-000217	1	Yuting Su	Principal Executive Officer	2020-05-01
0001669191-20-000217	2	Yuting Su	Principal Financial Officer	2020-05-01
0001669191-20-000217	3	Yuting Su	Principal Accounting Officer	2020-05-01
0001669191-20-000217	4	Yuting Su	Board Member	2020-05-01
0001665160-20-000536	1	Lynn Rolle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-30
0001665160-20-000534	1	Andrew Ochoa	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-01
0001785626-20-000009	1	Nargis Mougey	Member	2020-04-30
0001728560-20-000005	1	Richard Koffler	CEO	2020-05-01
0001771075-20-000001	1	Steve Conlin	CEO	2020-04-30
0001771075-20-000001	3	Andy Jorgenson	CFO	2020-04-30
0001771075-20-000001	2	Tim Smith	Production Manager	2020-04-30
0001720035-20-000003	1	David Butler	Chairman and Manager	2019-12-14
0001062993-20-002051	4	/s/ Eli Schick	Director	2020-04-30
0001773260-20-000001	1	David Roche	President	2020-04-27
0001773260-20-000001	2	Peter Kingston	Vice President	2020-04-27
0001595734-20-000004	1	Alex Fedosseev	CEO & Board Member	2020-04-30
0001595734-20-000004	2	Kyoko Watanabe	Board Member	2020-04-30
0001595734-20-000004	3	Vladimir Tyurenkov	Board Member	2020-04-30
0001595734-20-000004	4	Neil Devlin	Board Member	2020-04-30
0001595734-20-000004	5	David Schlesinger	Board Member	2020-04-30
0001726537-20-000004	1	Frank Borger-Gilligan	Attorney	2020-04-30
0001784191-20-000002	1	Justin Potts	Director	2020-04-30
0001784191-20-000002	2	Timothy Sheridan	Director	2020-04-30
0001784191-20-000003	1	Angelo Adam	Sole Director, CEO, Principal	2020-04-30
0001774156-20-000001	1	/s/ Peter Ghiorse	Co-Founder & CEO	2019-07-31
0001739119-20-000001	1	Alexandre Botteri	President	2020-04-30
0001595734-20-000005	1	Jehan Tremback	Chief Executive Officer	2020-04-30
0001595734-20-000005	2	Justin Kilpatrick	Chief Technology Officer	2020-04-30
0001595734-20-000005	3	Deborah Simpier	Chief Operating Officer	2020-04-30
0001787645-20-000001	1	Sagar Babber	CEO	2020-04-29
0001791223-20-000004	1	Tim Matus	President	2020-04-27
0001791223-20-000004	2	Jeff Dayov	Chief Financial Officer	2020-04-27
0001791223-20-000004	3	Michael Eyman	Chief Executive Officer	2020-04-27
0001791223-20-000004	4	Tony Padgett	Chief Operating Officer	2020-04-27
0001750795-20-000001	1	/Trevor P. Castor/	President and CEO	2020-04-30
0001792115-20-000004	1	Joshua Carr	President	2020-04-30
0001783580-20-000006	1	Alex Wang	Director	2020-04-30
0001783580-20-000006	2	Guillaume Torche	Director	2020-04-30
0001783580-20-000006	3	Mario Lazaro	Director	2020-04-30
0001793344-20-000012	1	Miray Tayfun	CEO	2020-04-30
0001062993-20-002051	1	/s/ Dovid Schick	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-04-30
0001062993-20-002051	2	/s/ Sabrina Kemeny	President and Director	2020-04-30
0001062993-20-002051	3	/s/ Alec Marshall	Director	2020-04-30
0001720035-20-000003	2	Patricia Butler	Manager, CEO, Treasurer & Secretary	2019-12-14
0001104659-20-054505	1	/s/ Howard Marks	Chief Executive Officer, Chief Financial Officer, Chief Accounting Officer and Director	2020-04-30
0001104659-20-054505	2	/s/ Ronald Miller	Director and Chairman	2020-04-30
0001790042-20-000004	3	Tiki Barber	Director	2020-04-30
0001790042-20-000004	2	Mark Gerson	Director	2020-04-30
0001790042-20-000004	1	Jared Augustine	Director	2020-04-30
0001790042-20-000004	4	Heath Freeman	Director	2020-04-30
0001665160-20-000527	1	Joshua Goldstein	President and CEO, Principal Executive Officer and Director	2020-04-30
0001665160-20-000527	2	Susannah Thorarinsson	Treasurer and Finance Controller, Principal Finance Officer and Principal Accounting Officer	2020-04-30
0001790042-20-000003	1	Rebecca Lima	Chief Executive Officer, Director	2020-04-30
0001790042-20-000003	2	Domonique Sims	Chief Operating Officer, Director	2020-04-30
0001743467-20-000001	1	Andrew Weinberger	President and CEO	2020-04-30
0001750337-20-000004	1	Viki Allin	Partner	2020-04-30
0001794484-20-000003	2	Renata Thome	Chief Operating Officer, Director, Treasurer and Secretary	2020-04-30
0001794484-20-000003	1	Manuela Seve	Chief Executive Officer, Director, Chairman of the Board and President	2020-04-30
0001790657-20-000002	2	Kenneth Owen	Manager	2020-04-28
0001790657-20-000002	1	Jeremy Sanders	Manager	2020-04-28
0001790658-20-000002	1	Jeremy Sanders	Manager	2020-04-28
0001790658-20-000002	2	Kenneth Owen	Manager	2020-04-28
0001706937-20-000011	2	Rebekah Monson	COO, Treasurer, Director	2020-04-30
0001706937-20-000011	1	Christopher Sopher	CEO, President, Director	2020-04-30
0001706937-20-000011	3	Bruce Pinchbeck	Chief Creative Officer, Secretary, Director	2020-04-30
0001690631-20-000001	1	Elliott Johnson	CEO	2020-04-30
0001746386-20-000001	3	Marta Baumann	Vice President	2020-04-30
0001746386-20-000001	1	Sarah Edwards	CFO	2020-04-30
0001746386-20-000001	2	Elizabeth Turrigiano	President	2020-04-30
0001782188-20-000001	2	Ashley McKenney	Manager	2020-04-28
0001782188-20-000001	1	Edward John Shaeffer	Manager	2020-04-28
0001782188-20-000001	3	William Bell	Manager	2020-04-28
0001669191-20-000215	2	Stev Stephens	Principal Financial Officer	2020-04-30
0001669191-20-000215	3	Stev Stephens	Principal Accounting Officer	2020-04-30
0001669191-20-000215	4	Stev Stephens	Board Member	2020-04-30
0001669191-20-000215	5	Phillip Carrington	Board Member	2020-04-30
0001669191-20-000215	6	Christopher Darnell	Board Member	2020-04-30
0001669191-20-000215	7	Jozef Wallis	Board Member	2020-04-30
0001669191-20-000215	1	Christopher Darnell	Principal Executive Officer	2020-04-30
0001716974-20-000003	1	Tim Bradford	CEO	2020-04-30
0001785236-20-000002	5	Michael Chen	Member	2020-04-28
0001785236-20-000002	2	Moul Kim	Member	2020-04-28
0001785236-20-000002	1	Jason Cho	Member	2020-04-28
0001785236-20-000002	3	Lawrence Wai	Member	2020-04-28
0001785236-20-000002	4	Clinton Oh	Member	2020-04-28
0001807549-20-000001	1	Vanessa Dominguez	CEO	2020-04-30
0001807549-20-000001	2	Zalmi Duchman	President	2020-04-30
0001705975-20-000001	2	Andy Aweida	Partner	2020-04-29
0001705975-20-000001	1	Brian Ching	Manager	2020-04-29
0001705975-20-000001	3	Mohammad Baratizadeh	Partner	2020-04-29
0001750337-20-000003	1	Peter Tolman	Owner	2020-04-30
0001750337-20-000002	1	Mark Ganem	Owner	2020-04-30
0001730100-20-000001	2	Daniele Levi	President, Treasurer	2020-04-30
0001730100-20-000001	1	Adan Sanchez De Pedro Crespo	Secretary, Vice-President	2020-04-30
0001729668-20-000006	2	Kristin Demko	Director and General Counsel	2020-04-29
0001729668-20-000006	3	Scott DeGraeve	COO	2020-04-29
0001729668-20-000006	1	Michael Demko	CEO	2020-04-29
0001737485-20-000001	1	Steve Fox	President	2020-04-24
0001750337-20-000001	1	Debra Spotts	Owner	2020-04-30
0001746059-20-000129	1	Scott Pepper	Owner and Manager	2020-04-30
0001746059-20-000128	1	Courtney West	Owner and Founder	2020-04-30
0001742055-20-000002	1	David Colleen	CEO	2020-04-30
0001640709-20-000005	1	/s/ H. Jacob Hanchar	Chief Executive Officer, Managing Member	2020-04-30
0001703538-20-000001	1	Abbey Manders	Chief Financial Officer	2020-04-30
0001640709-20-000004	1	/s/ Payam Safa	Director	2020-04-29
0001640709-20-000004	2	/s/ Norm Rose	Director	2020-04-29
0001640709-20-000004	3	/s/ Daniel Gohari	Director	2020-04-29
0001739408-20-000008	1	William Patterson	Co-Owner	2020-04-30
0001739408-20-000007	1	Charles Townsend	Co-Owner	2020-04-30
0001739408-20-000006	1	Scott Baker	Owner	2020-04-30
0001739408-20-000005	1	Alyssa Fine	Owner	2020-04-30
0001739408-20-000004	1	Sherree Goldstein	Co-Owner	2020-04-30
0001780439-20-000019	1	Thomas Eugene Taylor	Owner	2020-04-30
0001780439-20-000019	2	Amy Elizabeth Taylor	Director of Sales and Marketing	2020-04-30
0001739408-20-000003	1	Naomi Homison	Owner	2020-04-30
0001739408-20-000002	1	Zebulon Bartels	Owner	2020-04-30
0001665160-20-000524	1	Justin Lee	CEO	2020-04-30
0001739408-20-000001	1	Lisa Welch	Co-Owner	2020-04-30
0001726531-20-000004	1	Easton LaChappelle	CEO	2020-04-30
0001805122-20-000003	1	Jeremy Petway	Owner	2020-04-30
0001666102-20-000015	1	Nathan Jenkins	CEO	2020-04-30
0001670254-20-000340	2	Per Suneby	Managing Director	2020-04-24
0001670254-20-000335	1	Spencer T Folmar	Director, Writer, and Producer	2020-03-17
0001736283-20-000005	1	Connor Young	Director	2020-04-29
0001670254-20-000341	1	Peter R. Giannopoulos	Managing Partner	2020-04-20
0001670254-20-000341	2	John Giannopoulos	Owner, Managing Director	2020-04-20
