ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001669191-20-000750	3	John Fanning, Jr	Board Member	2020-12-01
0001669191-20-000750	1	Chelinde Edouard	Principal Executive Officer	2020-12-01
0001669191-20-000750	2	Rob  Maiello	Principal Financial Officer	2020-12-01
0001670254-20-001094	1	Jason Michael Feucht	Co-owner	2020-11-30
0001751606-20-000007	1	Brandon Towner	Chief Executive Officer	2020-11-30
0001670254-20-001094	2	Erica L Feucht	CEO	2020-11-30
0001620704-20-000007	1	Ronald J. Tchorzewski by Sean Fuellhart, POA	CFO	2020-11-30
0001746059-20-000411	1	Caitlin Olsen	Owner and Founder	2020-11-30
0001765252-20-000006	1	Neil Biafore	CEO	2020-11-30
0001817571-20-000006	1	/s/ SaLisa Berrien	CEO & Director	2020-11-30
0001746059-20-000410	1	Christopher Perron	Owner and Founder	2020-11-30
0001665160-20-001496	1	Kurt Charron	CEO, President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-30
0001665160-20-001495	1	Chloe Sledd	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-30
0001669191-20-000748	4	Benjamin White	Board Member	2020-11-30
0001669191-20-000748	3	Benjamin White	Principal Accounting Officer	2020-11-30
0001669191-20-000748	2	Benjamin White	Principal Financial Officer	2020-11-30
0001669191-20-000748	1	Benjamin White	Principal Executive Officer	2020-11-30
0001804624-20-000001	1	David Wayne Baxter	CEO	2020-11-30
0001669191-20-000746	3	Carrie Fair	Principal Accounting Officer	2020-11-30
0001669191-20-000746	4	Normand Rheault	Board Member	2020-11-30
0001669191-20-000746	5	John McMillian	Board Member	2020-11-30
0001669191-20-000746	6	Carrie Fair	Board Member	2020-11-30
0001669191-20-000746	1	John McMillian	Principal Executive Officer	2020-11-30
0001669191-20-000746	2	Normand Rheault	Principal Financial Officer	2020-11-30
0001669191-20-000744	2	Lawrence Charles	Principal Financial Officer	2020-11-30
0001669191-20-000744	3	Lawrence Charles	Principal Accounting Officer	2020-11-30
0001669191-20-000744	4	Lawrence Charles	Board Member	2020-11-30
0001669191-20-000744	5	Scott Huthmacher	Board Member	2020-11-30
0001669191-20-000744	1	Lawrence Charles	Principal Executive Officer	2020-11-30
0001665160-20-001494	3	Dan Coffman	Chairman of the Board	2020-11-30
0001665160-20-001494	2	Tom Kraatz	Principal Financial Officer and Principal Accounting Officer	2020-11-30
0001665160-20-001494	1	Harry R. Kraatz	CEO, Principal Executive Officer and Director	2020-11-30
0001746059-20-000409	1	Steven Fuller	Owner and Founder	2020-11-30
0001746059-20-000408	1	Justin Korby	Owner and Founder	2020-11-30
0001665160-20-001493	1	Joanne Rodriguez	CEO, Principal Executive Officer and Director, President ,Principal Financial Officer, Principal Accounting Officer, Secretary and Treasurer	2020-11-30
0001830593-20-000005	1	Matt Corman	CEO	2020-11-27
0001830593-20-000003	1	Matt Corman	CEO	2020-11-27
0001829247-20-000005	1	William Hirschman	BOD	2020-11-27
0001829247-20-000005	3	Vininder Singh	Chairman and CEO	2020-11-27
0001829247-20-000005	2	Robert Alan Richardson	BOD	2020-11-27
0001665160-20-001490	1	Andrew Lorig	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-27
0001665160-20-001488	1	Harrison Gross	CEO, Principal Executive Officer, Director	2020-11-27
0001665160-20-001488	2	Konrad Dabrowski	CFO, Principal Financial Officer, Principal Accounting Officer	2020-11-27
0001669191-20-000742	2	Seymour Segnit	Principal Financial Officer	2020-11-27
0001669191-20-000742	3	Seymour Segnit	Principal Accounting Officer	2020-11-27
0001669191-20-000742	5	Amy Rau Segnit	Board Member	2020-11-27
0001669191-20-000742	4	Seymour Segnit	Board Member	2020-11-27
0001669191-20-000742	1	Seymour Segnit	Principal Executive Officer	2020-11-27
0001665160-20-001486	1	Joseph Tota	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-27
0001669191-20-000740	2	Archil Cheishvili	Board Member	2020-11-27
0001669191-20-000740	1	Archil Cheishvili	Principal Executive Officer	2020-11-27
0001669191-20-000738	7	Jozef Wallis	Board Member	2020-11-27
0001669191-20-000738	5	Phillip Carrington	Board Member	2020-11-27
0001669191-20-000738	6	Christopher Darnell	Board Member	2020-11-27
0001669191-20-000738	4	Stev Stephens	Board Member	2020-11-27
0001669191-20-000738	3	Stev Stephens	Principal Accounting Officer	2020-11-27
0001669191-20-000738	2	Stev Stephens	Principal Financial Officer	2020-11-27
0001669191-20-000738	1	Christopher Darnell	Principal Executive Officer	2020-11-27
0001665160-20-001483	1	Laura Boccanfuso	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-27
0001665160-20-001482	1	Ryan Fisher	COO, Director, Principal Financial Officer and Principal Accounting Officer	2020-11-27
0001665160-20-001482	2	Paul LaPorte	CEO, Principal Executive Officer and Director	2020-11-27
0001666102-20-000028	1	chun hin leung	Founder & CEO	2020-11-26
0001669191-20-000735	2	Joshua  Leavitt	Principal Financial Officer	2020-11-27
0001669191-20-000735	6	Jonathan Cooper	Board Member	2020-11-27
0001669191-20-000735	5	Pierre  Rogers	Board Member	2020-11-27
0001669191-20-000735	4	Joshua  Leavitt	Board Member	2020-11-27
0001669191-20-000735	3	Joshua  Leavitt	Principal Accounting Officer	2020-11-27
0001669191-20-000735	1	Joshua  Leavitt	Principal Executive Officer	2020-11-27
0001670254-20-001092	1	Wanda Witoslawski	CFO	2020-11-24
0001670254-20-001092	2	MICHAEL A MASON	Director	2020-11-24
0001830593-20-000001	1	Matt Corman	CEO	2020-11-25
0001670254-20-001092	4	Michael Barron	CEO	2020-11-24
0001670254-20-001092	3	Dianne David	President	2020-11-24
0001665160-20-001478	1	Jamin Finlaw	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-25
0001665160-20-001477	1	William Howes	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-24
0001801613-20-000002	1	/s/John Green	Chief Executive Officer, Director	2020-11-25
0001801613-20-000002	2	/s/Mauricio Delgado	Chief Strategy Officer, Director	2020-11-25
0001801613-20-000002	3	/s/Nick Dembla	Director	2020-11-25
0001665160-20-001474	2	Scott Hansen	COO, CFO, Principal Financial Officer, Principal Accounting Officer and Director	2020-11-25
0001665160-20-001474	1	Brandon Perry	CEO, Principal Executive Officer and Director	2020-11-25
0001792116-20-000003	1	Joseph Jonna	Co-Manager	2020-11-25
0001792116-20-000003	2	Matthew Grocoff	Co-Manager	2020-11-25
0001792116-20-000003	3	David Eifrid	Co-Manager	2020-11-25
0001827501-20-000003	1	Aamar Khwaja	President CEO	2020-11-25
0001830708-20-000002	1	Mark A. Jones by Sean Fuellhart POA	Chief Visionary Officer	2020-11-25
0001746059-20-000406	1	Amy Collado	Owner and Founder	2020-11-25
0001740075-20-000003	1	Andreas Roussos	CEO	2020-11-25
0001665160-20-001472	1	Tina Cheng	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-25
0001669191-20-000733	1	Seymour Segnit	Principal Executive Officer	2020-11-25
0001669191-20-000733	2	Seymour Segnit	Principal Financial Officer	2020-11-25
0001669191-20-000733	4	Seymour Segnit	Board Member	2020-11-25
0001669191-20-000733	3	Seymour Segnit	Principal Accounting Officer	2020-11-25
0001669191-20-000733	5	Amy Rau Segnit	Board Member	2020-11-25
0001669191-20-000731	3	Seymour Segnit	Principal Accounting Officer	2020-11-25
0001669191-20-000731	2	Seymour Segnit	Principal Financial Officer	2020-11-25
0001669191-20-000731	1	Seymour Segnit	Principal Executive Officer	2020-11-25
0001669191-20-000731	4	Seymour Segnit	Board Member	2020-11-25
0001669191-20-000731	5	Amy Rau Segnit	Board Member	2020-11-25
0001669191-20-000729	5	Dwi Sutandar	Board Member	2020-11-25
0001669191-20-000729	4	Alec Jansen	Board Member	2020-11-25
0001669191-20-000729	3	Dwi Sutandar	Principal Accounting Officer	2020-11-25
0001669191-20-000729	1	Dwi Sutandar	Principal Executive Officer	2020-11-25
0001669191-20-000729	2	Dwi Sutandar	Principal Financial Officer	2020-11-25
0001665160-20-001471	1	Stephen Heckeroth	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-25
0001670254-20-001090	4	Reese Edwards	Chief Financial Officer	2020-11-19
0001670254-20-001090	3	Donald Coffey	Chief Science Officer	2020-11-19
0001670254-20-001090	2	Tom Lix	CEO	2020-11-19
0001670254-20-001090	1	Kevin L. Cash	Board Member	2020-11-20
0001670254-20-001088	1	Adrian Deasy	Founder and CEO	2020-11-24
0001746059-20-000405	1	Andrew Faris	President	2020-11-24
0001665160-20-001466	1	Maurice Harary	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-24
0001665160-20-001465	1	Solo Avital	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-24
0001665160-20-001464	1	Wayne Weber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-24
0001669191-20-000727	2	Don Bielak	Board Member	2020-11-24
0001669191-20-000727	1	Don Bielak	Principal Executive Officer	2020-11-24
0001669191-20-000725	2	Jason Hebert	Principal Financial Officer	2020-11-24
0001669191-20-000725	3	Jason Hebert	Principal Accounting Officer	2020-11-24
0001669191-20-000725	4	Jason Hebert	Board Member	2020-11-24
0001669191-20-000725	1	Jason Hebert	Principal Executive Officer	2020-11-24
0001669191-20-000723	2	Eric Weaver	Board Member	2020-11-24
0001669191-20-000723	3	Mark Kammerer	Board Member	2020-11-24
0001669191-20-000723	1	Eric Weaver	Principal Executive Officer	2020-11-24
0001670254-20-001087	2	Ting Zhu	Co-Founder & Vice President	2020-09-30
0001670254-20-001087	1	Patricia Swenton-Wall	Board Member	2020-10-02
0001670254-20-001087	3	Howard Shyng	Co-Founder & President	2020-09-30
0001669191-20-000720	1	Mike Ghodoosian	Principal Executive Officer	2020-11-24
0001669191-20-000720	2	Mike Ghodoosian	Board Member	2020-11-24
0001670254-20-001084	1	Yousef Abdulhassan	Founder	2020-10-22
0001827386-20-000002	3	/s/Maxwell Bastien	Director	2020-11-24
0001827386-20-000002	2	/s/Felipe Heiderich	Director	2020-11-24
0001827386-20-000002	1	/s/Jason Sherman	CEO, Director	2020-11-24
0001820285-20-000004	1	Joseph Yuyi	Founder & CEO	2020-11-24
0001746059-20-000403	1	Walter Loos	Owner and CoFounder	2020-11-24
0001830792-20-000003	2	Ken Hwang	CLO, Chairman	2020-11-24
0001830792-20-000003	1	James Shih	CEO, Director	2020-11-24
0001669191-20-000718	1	Ryan Gresh	Principal Executive Officer	2020-11-24
0001669191-20-000718	2	Ryan Gresh	Principal Financial Officer	2020-11-24
0001669191-20-000718	3	Ryan Gresh	Principal Accounting Officer	2020-11-24
0001669191-20-000718	4	Ryan Gresh	Board Member	2020-11-24
0001669191-20-000718	5	CJ Forse	Board Member	2020-11-24
0001746059-20-000401	1	Steven Lowe	Owner and Founder	2020-11-24
0001822064-20-000005	1	Kay Henderson	Owner	2020-11-24
0001822064-20-000004	1	Dillon Farrell	Owner	2020-11-24
0001831343-20-000002	1	Elizabeth Hartzell	Manager	2020-11-24
0001670254-20-001082	1	Mucjon Demiraj	Cofounder	2020-11-16
0001670254-20-001082	2	Nicolas Simon	CEO	2020-11-16
0001665160-20-001462	1	Pete Budlong	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-23
0001776715-20-000002	1	/s/ Adam Carolla	Manager	2020-11-23
0001669191-20-000711	1	Chelinde Edouard	Principal Executive Officer	2020-11-23
0001669191-20-000711	3	Chelinde Edouard	Board Member	2020-11-23
0001669191-20-000711	2	John Fanning, Jr	Board Member	2020-11-23
0001670254-20-001081	2	Elliott Goodman	Co-founder	2020-11-17
0001670254-20-001081	1	Brian A. Carroll	Co-founder	2020-11-17
0001665160-20-001460	3	Cynthia P. Baron	Principal Financial Officer and Principal Accounting Officer	2020-11-23
0001665160-20-001460	1	Brian Gale	CEO, Principal Executive Officer and Director	2020-11-23
0001665160-20-001460	2	Edgar D. McKean III	Director	2020-11-23
0001669191-20-000709	6	Gerald Mills	Board Member	2020-11-23
0001669191-20-000709	7	David Bartlett	Board Member	2020-11-23
0001669191-20-000709	5	Stephen Lehman	Board Member	2020-11-23
0001669191-20-000709	4	Cynthia Winning	Board Member	2020-11-23
0001669191-20-000709	3	Lee Peterson	Principal Accounting Officer	2020-11-23
0001669191-20-000709	2	Lee Peterson	Principal Financial Officer	2020-11-23
0001669191-20-000709	1	Cynthia Winning	Principal Executive Officer	2020-11-23
0001665160-20-001458	1	Mark Lyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-23
0001665160-20-001456	1	Sandra W. Marlowe	Chief Executive Officer	2020-11-23
0001665160-20-001455	1	Brett Jacobson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-23
0001665160-20-001454	1	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-23
0001670254-20-001080	1	Jill Schriefer	Chief Customer Officer	2020-08-30
0001670254-20-001080	2	Tavis Schriefer	Founding CEO	2020-08-30
0001665160-20-001452	1	Joshua Goldstein	President and CEO, Principal Executive Officer and Director	2020-11-23
0001812932-20-000004	1	Srivatsava Gorthy	Founder and CEO	2020-11-23
0001670254-20-001079	1	Jacqueline Lovern	President	2020-11-23
0001670254-20-001079	2	John Griveas	Vice President	2020-11-23
0001670254-20-001077	2	Enoch Ko	Founder/CEO	2020-07-24
0001670254-20-001077	1	Enoch Ko	Founder/CEO	2020-11-20
0001816601-20-000007	1	/s/ Ethan Baehrend	Founder & CEO	2020-11-23
0001670254-20-001074	3	Curtis Wood	Co-founder & CEO	2020-11-18
0001670254-20-001074	1	Matthew James Offers	Co-founder & VP of Products	2020-11-18
0001670254-20-001076	5	Matthew Armandi	Chief Financial Officer	2020-11-20
0001670254-20-001076	4	Ian Michael Baxter	Director	2020-11-20
0001670254-20-001076	3	Craig Lewis Bond	Mr	2020-11-20
0001670254-20-001074	2	Cynthia Wood	COO	2020-11-18
0001670254-20-001076	1	Theodore Hill	Envel Board Member	2020-11-20
0001670254-20-001076	2	Stephen Le Roux	CEO	2020-11-20
0001670254-20-001073	1	Peter J Goodman	Chief Executive Officer	2020-11-20
0001669191-20-000707	4	John Fanning Jr	Board Member	2020-11-20
0001669191-20-000707	3	John Fanning Jr	Principal Accounting Officer	2020-11-20
0001669191-20-000707	2	John Fanning Jr	Principal Financial Officer	2020-11-20
0001669191-20-000707	1	John Fanning Jr	Principal Executive Officer	2020-11-20
0001669191-20-000706	8	George Perry	Board Member	2020-11-20
0001669191-20-000706	7	Thomas Humphries	Board Member	2020-11-20
0001669191-20-000706	6	Bob Oliver	Board Member	2020-11-20
0001669191-20-000706	5	James Harris	Board Member	2020-11-20
0001669191-20-000706	4	Nikolaos Tezapsidis	Board Member	2020-11-20
0001669191-20-000706	3	James Harris	Principal Accounting Officer	2020-11-20
0001669191-20-000706	2	James Harris	Principal Financial Officer	2020-11-20
0001669191-20-000706	1	Nikolaos Tezapsidis	Principal Executive Officer	2020-11-20
0001669191-20-000705	3	Rhett Ross	Principal Accounting Officer	2020-11-20
0001669191-20-000705	1	Rhett Ross	Principal Executive Officer	2020-11-20
0001669191-20-000705	2	Rhett Ross	Principal Financial Officer	2020-11-20
0001669191-20-000705	4	Philip Burton	Board Member	2020-11-20
0001669191-20-000705	5	Rhett Ross	Board Member	2020-11-20
0001670254-20-001071	1	Jason Lewiston	President	2020-11-19
0001746059-20-000399	2	Timothy Price	Owner and CoFounder	2020-11-20
0001746059-20-000399	1	Nicolas J York	Owner and CoFounder	2020-11-20
0001767357-20-000003	1	Ed Glicken by Sean Fuellhart POA	CEO	2020-11-20
0001670254-20-001069	1	Delana Winston	CMO	2020-11-19
0001670254-20-001069	2	Kevin Winston	Founder	2020-11-19
0001665160-20-001451	1	Thomas DeVesto	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-20
0001665160-20-001450	3	Matt Shubeck	COO	2020-11-20
0001665160-20-001450	2	David Lentz	Accounting Manager/Controller	2020-11-20
0001665160-20-001450	1	Brent Zimmerman	CEO, Principal Executive Officer and Director/Manager	2020-11-20
0001796295-20-000005	1	Noelle Randall by Sean Fuellhart POA	CEO	2020-11-20
0001816293-20-000003	1	Alexander Taylor	Founder/CEO	2020-11-20
0001665160-20-001448	1	Derek Waleko	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-20
0001670254-20-001067	1	Kimberley McCann	Co-Founder | COO	2020-11-19
0001670254-20-001067	2	Celeste Rajczi	Co-Founder | CEO	2020-11-19
0001780439-20-000069	1	Curtis Richard Wood	CEO	2020-11-20
0001780439-20-000069	2	Cynthia Maylon Wood	COO	2020-11-20
0001780439-20-000069	4	Dwight Andrew Skyers	Director, EVP	2020-11-20
0001780439-20-000069	5	Holly Davis	Director, CTO	2020-11-20
0001780439-20-000069	6	Kristin Marie Scheurer	Director, CMO	2020-11-20
0001780439-20-000069	7	Matthew James Offers	Director, EVP	2020-11-20
0001780439-20-000069	3	David Charles Braun	Director, GC	2020-11-20
0001780439-20-000069	8	Munir Ramzam Valiani	Director, VP of Originations	2020-11-20
0001780439-20-000069	10	Carlton Lamar Robinson	Director, Board Member	2020-11-20
0001780439-20-000069	9	Suzanne Marie Bearry	Director, EVP Channel Partners	2020-11-20
0001665160-20-001444	1	Sean Clarke	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-16
0001808208-20-000002	1	Brad Wilson	Principal Executive Officer, Principal Financial Officer, Principal Accounting Officer and sole manager	2020-11-20
0001822801-20-000002	1	Louis M. Soto by Sean Fuellhart POA	CEO	2020-11-20
0001746059-20-000397	1	Nikia Brown Sweeney	Owner	2020-11-20
0001746059-20-000395	1	Bonnie Corso	President	2020-11-20
0001669191-20-000700	1	Chelinde Edouard	Principal Executive Officer	2020-11-20
0001669191-20-000700	2	John Fanning, Jr	Board Member	2020-11-20
0001669191-20-000700	3	Chelinde Edouard	Board Member	2020-11-20
0001533849-20-000006	1	/s/ Balakrishnan Nair	President & CTO	2020-11-19
0001833081-20-000001	1	Monique Figueiredo	CEO	2020-11-19
0001823421-20-000001	1	Jason Burstein	Chief Executive Officer	2020-11-19
0001830909-20-000005	3	Vipin Jain	Co-Founder & CEO	2020-11-19
0001830909-20-000005	1	Venki Ayalur	Co-Founder & CTO	2020-11-19
0001830909-20-000005	2	Eric Benhamou	Director	2020-11-19
0001669191-20-000698	7	David Bartlett	Board Member	2020-11-19
0001669191-20-000698	5	Stephen Lehman	Board Member	2020-11-19
0001669191-20-000698	6	Gerald Mills	Board Member	2020-11-19
0001669191-20-000698	4	Cynthia Winning	Board Member	2020-11-19
0001669191-20-000698	3	Lee Peterson	Principal Accounting Officer	2020-11-19
0001669191-20-000698	2	Lee Peterson	Principal Financial Officer	2020-11-19
0001669191-20-000698	1	Cynthia Winning	Principal Executive Officer	2020-11-19
0001833050-20-000001	1	Jonathan Hartzell	Managing Member	2020-11-19
0001665160-20-001440	1	Tamar Lucien Blue	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-19
0001665160-20-001437	1	Chris Bridges	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-19
0001669191-20-000696	4	Seymour Segnit	Board Member	2020-11-19
0001669191-20-000696	3	Seymour Segnit	Principal Accounting Officer	2020-11-19
0001669191-20-000696	2	Seymour Segnit	Principal Financial Officer	2020-11-19
0001669191-20-000696	5	Amy Rau Segnit	Board Member	2020-11-19
0001669191-20-000696	1	Seymour Segnit	Principal Executive Officer	2020-11-19
0001669191-20-000694	5	Amy Rau Segnit	Board Member	2020-11-19
0001669191-20-000694	4	Seymour Segnit	Board Member	2020-11-19
0001669191-20-000694	2	Seymour Segnit	Principal Financial Officer	2020-11-19
0001669191-20-000694	3	Seymour Segnit	Principal Accounting Officer	2020-11-19
0001669191-20-000694	1	Seymour Segnit	Principal Executive Officer	2020-11-19
0001665160-20-001435	1	Ashi Jelinek	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-19
0001746059-20-000394	1	David Goodell	CEO	2020-11-19
0001830452-20-000002	1	Noelani Maglinti	President	2020-11-19
0001670254-20-001066	1	Nicholas Spindel	Founder & CEO of Where's The Foodtruck	2020-11-17
0001746059-20-000393	1	Lindsey Bradshaw	Owner and Founder	2020-11-19
0001746059-20-000392	1	Dakotah-Rae Mick	Owner and Founder	2020-11-19
0001669191-20-000690	4	Ernesto Pedroza	Board Member	2020-11-19
0001669191-20-000690	2	Ernesto Pedroza	Principal Financial Officer	2020-11-19
0001669191-20-000690	3	Ernesto Pedroza	Principal Accounting Officer	2020-11-19
0001669191-20-000690	1	Ernesto Pedroza	Principal Executive Officer	2020-11-19
0001669191-20-000688	2	Rhett Ross	Principal Financial Officer	2020-11-19
0001669191-20-000688	1	Rhett Ross	Principal Executive Officer	2020-11-19
0001669191-20-000688	3	Rhett Ross	Principal Accounting Officer	2020-11-19
0001669191-20-000688	4	Philip Burton	Board Member	2020-11-19
0001669191-20-000688	5	Rhett Ross	Board Member	2020-11-19
0001665160-20-001430	2	Alma E Lebron	Principal Financial Officer and Principal Accounting Officer	2020-11-18
0001665160-20-001430	1	Wolf Shlagman	CEO, Principal Executive Officer and Director.	2020-11-18
0001665160-20-001433	1	Chris James Morgans	CEO, Principal Executive Officer, and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-18
0001830829-20-000001	3	Patrick Fry	Board Member	2020-11-18
0001830829-20-000001	1	Elizabeth Cooper	Co - Chief Executive Officer	2020-11-18
0001830829-20-000001	2	Dave McLean	Co - Chief Executive Officer	2020-11-18
0001696945-20-000009	1	Christian Okonsky	Executive Director	2020-11-18
0001780439-20-000068	1	Gopi Kantamneni	CEO & Founder	2020-11-18
0001780439-20-000068	2	Asha Chowdary Kantamneni	Chief Kitchen Officer & Co-Founder	2020-11-18
0001780439-20-000068	3	Aishwarya Lakshmi Kantamneni	CFO & Co-Founder	2020-11-18
0001811508-20-000003	1	/s/ Nathan Franco	CEO, Director	2020-11-18
0001811508-20-000003	2	/s/Efrayim Ahdut	Director	2020-11-18
0001669191-20-000685	6	Brad  Nemire	Board Member	2020-11-18
0001669191-20-000685	5	John Rigoli	Board Member	2020-11-18
0001669191-20-000685	4	Ruth Nemire	Board Member	2020-11-18
0001669191-20-000685	3	Ruth Nemire	Principal Accounting Officer	2020-11-18
0001669191-20-000685	2	John Rigoli	Principal Financial Officer	2020-11-18
0001669191-20-000685	1	Ruth Nemire	Principal Executive Officer	2020-11-18
0001746059-20-000391	1	Jashua Rinier	CMO	2020-11-18
0001670254-20-001065	1	Manu Stephen	Co-founder & CEO	2020-11-17
0001669191-20-000681	3	James Harris	Principal Accounting Officer	2020-11-18
0001669191-20-000681	2	James Harris	Principal Financial Officer	2020-11-18
0001669191-20-000681	6	Bob Oliver	Board Member	2020-11-18
0001669191-20-000681	8	George Perry	Board Member	2020-11-18
0001669191-20-000681	7	Thomas Humphries	Board Member	2020-11-18
0001669191-20-000681	4	Nikolaos Tezapsidis	Board Member	2020-11-18
0001669191-20-000681	5	James Harris	Board Member	2020-11-18
0001669191-20-000681	1	Nikolaos Tezapsidis	Principal Executive Officer	2020-11-18
0001670254-20-001061	2	Chris Wright	CoFounder	2020-11-16
0001670254-20-001061	3	Bryan Brown	Partner	2020-11-16
0001670254-20-001061	4	Markus Engelke	Founder	2020-11-16
0001670254-20-001061	5	Tracy Poole	Vice President	2020-11-16
0001670254-20-001061	6	Brett Williams	President/Cofounder	2020-11-15
0001821982-20-000001	1	Megan Leccese	Owner	2020-11-17
0001746059-20-000389	1	Steven Lowe	Owner and Founder	2020-11-17
0001670254-20-001061	1	Jim Barsness	CFO	2020-11-16
0001670254-20-001063	1	John Zdanowski	CFO	2020-11-17
0001670254-20-001063	2	John McIntyre	CEO	2020-11-17
0001665160-20-001428	1	Carman Cook	CEO, Principal Executive Officer and Director	2020-11-17
0001665160-20-001428	2	Paula DOnofrio	Principal Financial Officer and Principal Accounting Officer	2020-11-17
0001670254-20-001060	1	Roslynn Steiner	President	2020-11-17
0001670254-20-001060	2	Roslynn Lilian Steiner	President	2020-11-17
0001670254-20-001060	3	Gregory Steiner	CEO SteinerBio and OsNovum	2020-11-17
0001670254-20-001059	3	Robert Nathanson	CEO	2020-11-12
0001670254-20-001059	1	Lawrence A Epstein MD	Director	2020-11-16
0001670254-20-001059	2	David W Epstein	Chairman of the Board of Directors	2020-11-16
0001665160-20-001426	1	John Wildman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-17
0001665160-20-001425	1	Sener Korkusuz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-17
0001780439-20-000067	1	Nicholas Joseph Klimas	Owner and Co-CEO	2020-11-17
0001780439-20-000067	2	Steven Daniel Silva Jr.	Owner and Co-CEO	2020-11-12
0001669191-20-000679	3	John Fanning Jr	Principal Accounting Officer	2020-11-17
0001669191-20-000679	4	John Fanning Jr	Board Member	2020-11-17
0001669191-20-000679	2	John Fanning Jr	Principal Financial Officer	2020-11-17
0001669191-20-000679	1	John Fanning Jr	Principal Executive Officer	2020-11-17
0001669191-20-000677	4	Ted Darr	Board Member	2020-11-17
0001669191-20-000677	3	Ted Darr	Principal Accounting Officer	2020-11-17
0001669191-20-000677	1	Ted Darr	Principal Executive Officer	2020-11-17
0001669191-20-000677	2	Ted Darr	Principal Financial Officer	2020-11-17
0001669191-20-000675	6	Jackey  Lee	Board Member	2020-11-17
0001669191-20-000675	5	Jack McDaniel	Board Member	2020-11-17
0001669191-20-000675	4	Kevin Donahue	Board Member	2020-11-17
0001669191-20-000675	2	Jack McDaniel	Principal Financial Officer	2020-11-17
0001669191-20-000675	3	Jack McDaniel	Principal Accounting Officer	2020-11-17
0001669191-20-000675	1	Jack McDaniel	Principal Executive Officer	2020-11-17
0001665160-20-001424	1	J. Garrett Green	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-16
0001670254-20-001056	1	Wyatt Geist	Chairman	2020-11-16
0001670254-20-001056	2	Raymond B Johnson	CFO	2020-11-16
0001670254-20-001056	4	Richard Carrier	CEO	2020-11-16
0001670254-20-001056	3	Jaime Borras	CTO	2020-11-16
0001821328-20-000003	1	/s/ Michael Benatar	CEO, Director	2020-11-16
0001821328-20-000003	2	/s/ Erin Mastopietro	COO, Director	2020-11-16
0001665160-20-001423	1	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-16
0001669191-20-000673	5	Dwi Sutandar	Board Member	2020-11-16
0001669191-20-000673	4	Alec Jansen	Board Member	2020-11-16
0001669191-20-000673	3	Dwi Sutandar	Principal Accounting Officer	2020-11-16
0001669191-20-000673	1	Dwi Sutandar	Principal Executive Officer	2020-11-16
0001669191-20-000673	2	Dwi Sutandar	Principal Financial Officer	2020-11-16
0001806951-20-000003	1	Francis Cid	CEO	2020-05-21
0001644600-20-000028	1	Michael Golomb	Founder and CEO	2020-11-16
0001665160-20-001421	1	Dan Soviero	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-16
0001829628-20-000001	1	Megan Blu	Manager	2020-11-16
0001665160-20-001420	1	Andrew Fitzgerald	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-11-16
0001746059-20-000388	1	Steven Preece	CEO	2020-11-16
