ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001665160-20-001403	1	Eli Electric Vehicles, Inc.	Binhan Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001402	1	Archibald & Wens Inc.	Maxwell Fine	CEO, Principal Executive Officer and Director
0001665160-20-001401	1	Clearwater Distilling Co LLC	Matt Eau Claire	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001827897-20-000002	1	Freeman Berkshires, LLC	Daniel Dus	Managing Partner of Shared Estates Asset Fund, GP, the Manager of, Shared Estates Fund 1, LLC
0001683168-20-003775	1	Hemp CR Inc.	/s/ Timothy Morales	Chief Executive Officer
0001670254-20-001026	1	AppleSeed Capital, Inc. d/b/a AppleSeed Companies, Inc.	Aaron Jay Ripin	Chief Strategy Officer & Treasurer
0001831180-20-000001	1	Quesadilla Gorilla, Inc	Miguel Reyes	PRESIDENT
0001670254-20-001025	1	KarbonPay, LLC	Brad Price	Founder & CEO
0001779569-20-000004	1	Aapoon, Inc	Srinivasa Katta	Founder & CEO
0001665160-20-001400	1	GoBQ Grills, Inc.	Todd Zaroban	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001829993-20-000002	1	Smart Vylon LLC	Victor Hugo Rosales	Sole Member of Vylon Balance Solutions LLC, Its Manager
0001788434-20-000010	1	Edly Inc.	Chris Ricciardi	CEO
0001670254-20-001024	1	GoodMatch Inc.	Emily Rasmussen	Co-founder & CEO
0001670254-20-001022	1	DRONEDEK Corporation	Dan O'Toole	Chairman and CEO at DRONEDEK Corporation
0001665160-20-001398	1	ALFADAN INC.	Alberto Francisco Araujo	CEO,Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer
0001665160-20-001397	1	Hitch Hotel, Inc.	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer
0001665160-20-001395	1	Phormed Inc	McCoy Moretz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000374	1	Coliseum Dreams, LLC	Ranada Riley	Owner and Founder
0001670254-20-001021	1	HEREYOUGO TECHNOLOGIES INC.	Konstantin Maslennikov	CEO
0001670254-20-001019	1	Black Sands Entertainment Inc.	Manuel Godoy	CEO
0001670254-20-001018	1	Hobbydb Corp	Christian Braun	Collector of Collectors & CEO
0001670254-20-001016	1	Olly Awake, LLC	Kevin Terry Smith	President & Founder
0001811504-20-000002	1	Tomo Technologies, Inc.	Joseph Blanch	CEO & Director
0001670254-20-001015	1	Black Sands Entertainment Inc.	Manuel Godoy	CEO
0001670254-20-001008	1	Hobbydb Corp	Christian Braun	Collector of Collectors & CEO
0001665160-20-001393	1	Fanbase Social Media, Inc.	Isaac Hayes III	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-001010	1	HEREYOUGO TECHNOLOGIES INC.	Konstantin Maslennikov	CEO
0001670254-20-001012	1	Azzida, LLC	Lawrence Bunnell	CEO
0001665160-20-001391	1	Bolt Mobility Corporation	Ignacio Tzoumas	CEO, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001390	1	Bolt Mobility Corporation	Ignacio Tzoumas	CEO, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001388	1	Bolt Mobility Corporation	Ignacio Tzoumas	CEO, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001386	1	Pacific Integrated Energy, Inc.	Phil Layton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000646	1	Puro Trader, Inc dba Yahyn	Joshua  Leavitt	Principal Executive Officer
0001830990-20-000001	1	VINCHI LLC	Joseph Mohney	Manager
0001670254-20-001007	1	Hobbydb Corp	Christian Braun	CEO
0001805831-20-000003	1	Prazo, Inc.	Rodrigo de Guzman	CEO and Director
0001831343-20-000001	1	LBBC Holdings LLC	Elizabeth Hartzell	Managing Member
0001670254-20-001006	1	N&L Work App LLC	Landy Abreus	CEO
0001830852-20-000001	1	Respect The Writer 2 LLC	Curtis McKinnon	Director
0001669191-20-000644	1	Northstar Technologies Group, Inc.	Paul Inglese	Principal Executive Officer
0001669191-20-000642	1	SampleServe, Inc.	Russell Schindler	Principal Executive Officer
0001670254-20-001003	1	One Biosciences, Inc.	Ty Burgess	Founder & CEO
0001670254-20-001002	1	Critical Mass Applications LLC	Rachel Abady	Co-Founder, CMO
0001830541-20-000002	1	WS West LLC	/s/ Cassandra Troy Walker	CEO, Managing Member
0001665160-20-001385	1	IX Power Clean Water, Inc.	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director
0001789369-20-000004	1	Clee Wellness LLC	Carroll Lee	Manager
0001780439-20-000065	1	Goodwood Brewing Company, LLC	Theodore King Mitzlaff	Chief Executive Officer
0001665160-20-001382	1	SoloQi Corp	Solo Avital	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001830455-20-000001	1	Booxby Inc.	Holly Payne	Founder & Chief Executive Officer
0001829993-20-000001	1	Smart Vylon LLC	Victor Hugo Rosales	Sole Member of Vylon Balance Solutions LLC, Its Manager
0001826237-20-000003	1	SLN Management, LLC	Bernardo Hasbach	CFO/COO
0001830365-20-000001	1	VerseBooks Inc.	DELENCE A. SHEARES SR. By Sean Fuellhart POA	Chairmain
0001665160-20-001379	1	Flower Turbines, Inc.	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001826909-20-000002	1	CULMINATION BREWING Co	Tomas Sluiter	Chief Executive Officer
0001830917-20-000001	1	HighRes Labs, Inc.	Qiliang Wang by Sean Fuellhart POA	CEO
0001746059-20-000373	1	DEBELLATION BREWING CO.	David Goodell	CEO
0001826436-20-000002	1	Manta Biofuel, Inc.	/s/ Ryan Powell	CEO, Director
0001799343-20-000003	1	Go Buddha LLC	Joshua Ingraham	Owner
0001665160-20-001377	1	MojiLala, Inc.	Dana Loberg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001817190-20-000004	1	Livewell Assisted Living, Inc	Justin Beckett by Sean Fuellhart POA	CEO
0001670254-20-001001	1	Moonshot Junior, Inc	Alok Jain	Co-founder, CEO
0001746059-20-000372	1	2 PIECES OF BREAD LLC	Brandon Johnson	Owner and Founder
0001746059-20-000371	1	PORTICO BREWING Co LLC	Alex Zielke	Owner and CoFounder
0001746059-20-000370	1	LOCHIEL BREWING LLC	Ian Cameron	Owner and Founder
0001746059-20-000369	1	Fenwick Farms Brewing Co, LLC	Kenneth VanHouten	Owner and CoFounder
0001716906-20-000009	1	Martell Broadcasting Systems, Inc.	Carey Ray Martell	President, CEO, Secretary and Chairman of the Board
0001746059-20-000368	1	Brubakers Cafe & Bakery, LLC	Jacob Mullikin	Owner and CoFounder
0001665160-20-001375	1	2XL Swagger Brands, INC	Robert J. Tushinsky	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001753754-20-000002	1	Tendedbar LLC	Justin Honeysuckle	COO
0001828741-20-000002	1	Bao Brewhouse LLC	Michael Swift	Owner
0001822923-20-000012	1	ORION Electronics Co Inc.	Paul Perkins	CEO
0001799689-20-000008	1	Insense Ads, Inc	Danil Saliukov	CEO & Director
0001799689-20-000007	1	Gesture US, Inc.	Benito Labra	CEO and Director
0001746059-20-000367	1	Ferndale Project LLC	Dayne Bartscht	Owner and Manager
0001669191-20-000640	1	Zelgor Inc	John Fanning Jr	Principal Executive Officer
0001799689-20-000006	1	Neighbor, Inc.	Carl Turner	President
0001830570-20-000001	1	Otto Connect, Inc.	James R Varner	President and CEO
0001827897-20-000001	1	Freeman Berkshires, LLC	Daniel Dus	Managing Partner of Shared Estates Asset Fund, GP, the Manager of, Shared Estates Fund 1, LLC
0001620704-20-000006	1	MED-X, INC.	Ronald J. Tchorzewski by Sean Fuellhart, POA	CFO
0001746059-20-000365	1	Ferndale Project LLC	Dayne Bartscht	Owner and Manager
0001765252-20-000005	1	QWIKLEAF LLC	Neil Biafore	CEO
0001665160-20-001374	1	Macro Snacks, Inc	Justin Wiesehan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001372	1	Fanbase Social Media, Inc.	Isaac Hayes III	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000364	1	LOCHIEL BREWING LLC	Ian Cameron	Owner and Founder
0001746059-20-000363	1	CGK ON NEWBURY LLC	Jose DeSouza	Owner and CoFounder
0001665160-20-001368	1	Honeyfund.com, Inc.	Sara Margulis	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000362	1	Chowderquake, LLC	Carl Lavin	Owner and Founder
0001665160-20-001366	1	Hundy, Inc.	Pete Budlong	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000999	1	Vibetech Enterprises, LLC	Edward MORGAN	CFO, BOD
0001790424-20-000005	1	GreenZone Pharms	Daniel Marlow by Sean Fuellhart POA	CEO
0001670254-20-000997	1	Natural Solutions Direct, Inc.	Michael Sciucco	Founder and CEO
0001670254-20-000995	1	Odyssey Science, Inc.	Michael Brower	Co-Founder, CFO and COO
0001746059-20-000361	1	NA Brews Corp.	Ezra Bleau	Owner and Founder
0001811444-20-000003	1	Brass Clothing LLC	/s/ Katelyn Demo	Manager
0001825788-20-000002	1	Bonsai Village, LLC	Joseph Callantine	CEO
0001782185-20-000008	1	Frame Media Inc.	Benjamin Moe	Founder, CEO
0001782185-20-000007	1	Frame Media Inc.	Benjamin Moe	Founder, CEO
0001820003-20-000008	1	Airo Capital Management, Inc.	Frederic Richardson	Chairman President
0001669191-20-000638	1	Mini City, Inc	India  Hayes	Principal Executive Officer
0001670254-20-000993	1	Scrap Film LLC	Vivian Kerr	Director / Writer
0001670254-20-000991	1	Vuba Corp	Peter Muller	CTO
0001746059-20-000360	1	Coolship.IO, LLC	Benjamin Holmes	Owner and Founder
0001665160-20-001364	1	No H2O USA Inc	Emmet O'Brien	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000635	1	PromoShare, Inc.	Ernesto Pedroza	Principal Executive Officer
0001669191-20-000633	1	Impact X Partners , LLC	Frank  Santoni	Principal Executive Officer
0001665160-20-001362	1	Veriglif, Inc.	James Wilson	CEO, Principal Executive Officer and Director
0001669191-20-000631	1	GenesisAI Corporation	Archil Cheishvili	Principal Executive Officer
0001809750-20-000001	1	Edible Garden Inc	/s/ James Kras	Chief Executive Officer
0001669191-20-000629	1	Vymedic Inc.	Cynthia Winning	Principal Executive Officer
0001790166-20-000017	1	Compound Projects, LLC	Janine Yorio	Chief Executive Officer
0001746059-20-000359	1	Chowderquake, LLC	Carl Lavin	Owner and Founder
0001830452-20-000001	1	Noe Jr LLC	Noelani Maglinti	President
0001829951-20-000001	1	Swedesboro Brewing Co LLC	Kevin Bain	Officer/Member
0001719369-20-000006	1	ALTO SOLUTIONS, INC.	Eric Satz	CEO, President & Director
0001746059-20-000358	1	Penokee Skiing Group LLC	David Dziuban	Owner and Manager
0001746059-20-000357	1	Fit Wellness, LLC	Greg Chickneas	Owner and CoFounder
0001821926-20-000002	1	Common Bond OTG Garden Oaks, LLC	George Joseph	President
0001669191-20-000627	1	Watch Party LLC	Chelinde Edouard	Principal Executive Officer
0001746059-20-000355	1	SPORKconcepts LLC	Jeffrey Olsen	Owner and Founder
0001670254-20-000985	1	eCarra, LLC	Rock Robinson	CEO
0001670254-20-000987	1	Shark Wheel, Inc.	Zack Fleishman	Chief Operating Officer
0001670254-20-000989	1	Luxury Camping Inc.	Robert Frisch	Co-Founder and CEO
0001670254-20-000984	1	eCarra, LLC	Rock Robinson	CEO
0001811855-20-000008	1	goDeskless Inc.	Ashish Joshi	CEO
0001669191-20-000625	1	Maingear, Inc.	Wallace Santos	CEO
0001830255-20-000001	1	2Sisters2Sons Co	Michael Brown	Partner
0001822923-20-000010	1	ORION Electronics Co Inc.	Paul Perkins	CEO
0001780439-20-000064	1	Crypto Asset Rating Inc.	Pramod Attarde	Co-Founder & CEO
0001665160-20-001358	1	Boku International Inc	Lynn Rolle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001357	1	Rumble Motors, Inc.	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000980	1	DCFC Holdings, LLC	Sean C Mann	CEO/Board of Managers
0001669191-20-000623	1	FinTron, LLC	Wilder  Rumpf	Principal Executive Officer
0001670254-20-000979	1	DGN Pharmacy, Inc.	Lawrence Margolis	Founder/CEO
0001669191-20-000621	1	SampleServe, Inc.	Russell Schindler	Principal Executive Officer
0001670254-20-000977	1	Pinhook Thoroughbreds Inc.	George Hall	Board Member
0001669191-20-000619	1	Shockwave Motors, Inc.	John McMillian	Principal Executive Officer
0001780439-20-000062	1	MobileyMe, Inc. /FL	Mahira Durrani	Chief Executive Officer
0001746059-20-000353	1	N & M Coach Lines LLC	Noreago Drumgoole	Owner and Founder
0001665160-20-001356	1	MF Fire, Inc.	Paul LaPorte	CEO, Principal Executive Officer and Director
0001687278-20-000005	1	Vital Leaf, Inc	Christina Sasser	CEO
0001665160-20-001354	1	Capsul Inc.	Tina Cheng	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001814684-20-000005	1	Lend Grow Inc.	/s/ Nishith Krishna	Chief Executive Officer, Director
0001819232-20-000003	1	WizHero LLC	Viorel Emilian Teodorescu by Sean Fuellhart POA	CEO
0001687278-20-000004	1	Vital Leaf, Inc	Christina Sasser	CEO
0001819232-20-000002	1	WizHero LLC	Viorel Emilian Teodorescu by Sean Fuellhart POA	CEO
0001788434-20-000009	1	Edly Inc.	Chris Ricciardi	CEO
0001502880-20-000004	1	Virtual World Computing, LLC	Jeffrey Bermant	CEO
0001665160-20-001352	1	Ryca Motors, Inc.	Casey Stevenson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000617	1	Avail Productivity Systems, Inc., d/b/a SNAPSHYFT	Thor Wood	Principal Executive Officer
0001669191-20-000615	1	ChipBrain LLC	Lisa Vo	Principal Executive Officer
0001669191-20-000613	1	Atmospheric Water Solutions, LLC	Doug Marcille	Principal Executive Officer
0001615727-20-000004	1	2124 Brewing Co LLC	Ryan Bove	President
0001665160-20-001350	1	Mamie's Pies, Inc.	Kara Romanik	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001349	1	COMSERO, INC.	Anthony Franco	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000611	1	Dome Audio Inc.	Benjamin White	Principal Executive Officer
0001828669-20-000002	1	ChaseArt LLC	Jose Nicomedes Moreira	CEO
0001746059-20-000351	1	Welserv Industries, Inc	Steven Welser	Owner
0001829247-20-000004	1	BullFrog AI Holdings, Inc.	Vininder Singh	CEO and Chairman
0001670254-20-000976	1	Atom Limbs Inc	Tyler Hayes	CEO
0001820003-20-000007	1	Airo Capital Management, Inc.	Frederic Richardson	Chairman President
0001669191-20-000608	1	Puro Trader, Inc dba Yahyn	Joshua  Leavitt	Principal Executive Officer
0001828208-20-000004	1	South Central Bungalow Gardens, LLC	John Perfitt	Ex Director of Restore Neighborhoods LA, inc., the Manager
0001670254-20-000975	1	Atom Limbs Inc	Tyler Hayes	CEO
0001828208-20-000003	1	South Central Bungalow Gardens, LLC	John Perfitt	Ex Director of Restore Neighborhoods LA, inc., the Manager
0001665160-20-001348	1	Airgility, inc.	Pramod Raheja	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001828208-20-000002	1	Dweller Affordable ADU Portfolio, LLC	Patrick Quinton	President of the manager, Dweller, Inc
0001665160-20-001347	1	SONDORS Electric Car Company	Storm Sondors	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000349	1	Green Grass Acres LLC	James Ridgley Jr.	Owner and Founder
0001669191-20-000606	1	Monetran, LLC	Don Bielak	Principal Executive Officer
0001665160-20-001344	1	Open Box Buy Corporation	Open Box Buy Corporation	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001343	1	Liberty PlugIns, Inc.	Chris Outwater	CEO, Principal Executive Officer and Director
0001665160-20-001340	1	Battle Approved Motors Inc.	Chris James Morgans	CEO, Principal Executive Officer, and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001338	1	Reset IV, Inc.	Daniel Rubenstein	CEO, Principal Executive Officer and Director
0001782819-20-000002	1	Little Dreams LLC	Marie Miller	CEO
0001746059-20-000347	1	Perillas Food LLC	James Choi	Owner and Founder
0001665160-20-001337	1	HyperSciences, Inc	Mark Russell	CEO, Principal Executive Officer and Director
0001793460-20-000005	1	SongVest Records Inc.	Sean Peace	CEO
0001793460-20-000006	1	SongVest Records Inc.	Sean Peace	CEO
0001817144-20-000002	1	Service Write, Inc.	/s/David  Marcus Aman	CEO, Director
0001746059-20-000346	1	Oak & Main, LLC	Kara Hoagland	Owner and Founder
0001665160-20-001336	1	Zeehaus Inc.	Justin Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001335	1	HyperSciences, Inc	Mark Russell	CEO, Principal Executive Officer and Director
0001670254-20-000973	1	Volcon, Inc.	Andy Leisner	CEO
0001665160-20-001333	1	HyperSciences, Inc	Mark Russell	CEO, Principal Executive Officer and Director
0001670254-20-000972	1	Apotheka Systems Inc.	Dennis Maliani	CEO
0001665160-20-001332	1	Clear Genius Inc.	Harry R. Kraatz	CEO, Principal Executive Officer and Director
0001727194-20-000003	1	Jassby, Inc.	Benjamin Nachman	Founder, President, & CEO
0001665160-20-001331	1	Life Imaging Fla, Inc.	J. Thomas Graham	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000344	1	Anas Norwegian Bakeri LLC	Anne-Marie Godfrey	Owner and Founder
0001665160-20-001330	1	Franny's Manufacturing Inc	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001329	1	Solectrac, Inc.	Stephen Heckeroth	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001788691-20-000008	1	BioLargo Water Investment Group, Inc.	Dennis Calvert	President and CEO
0001665160-20-001325	1	Trashless, Inc.	Yogesh Sharma	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001323	1	Franny's Manufacturing Inc	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000969	1	Toffee, Inc.	Yousef Abdulhassan	Founder
0001826909-20-000001	1	CULMINATION BREWING Co	Tomas Sluiter	Chief Executive Officer
0001665160-20-001321	1	El Tinieblo International, Inc.	Brian Gale	CEO, Principal Executive Officer and Director
0001665160-20-001322	1	Sun Brothers, LLC	Emerson Carnavale	CEO, Principal Executive Officer and Director
0001805160-20-000002	1	Van Zant House Inc.	Todd Smith	CEO
0001665160-20-001319	1	Kebapolis LLC	Grayson M. Laird	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001318	1	Prime Lightworks Inc.	Kyle Flanagan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001317	1	Thalia Brands, Inc.	Chris Bradley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001316	1	Carnot Compression Inc.	Todd Thompson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001315	1	BIOCURITY PHARMACEUTICALS INC.	MerchantCass Advisors, LLC Nancy Cass	Principal Executive Officer
0001665160-20-001314	1	Fantasy Network Corp	Ronald B Newcomb	CEO, Principal Executive Officer and Director
0001819232-20-000001	1	WizHero LLC	Viorel Emilian Teodorescu by Sean Fuellhart POA	CEO
0001665160-20-001313	1	Dan Clark Audio, Inc	Dan Clark	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001312	1	Learnt, Inc.	Andrew Nimmich	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001311	1	Locking Line Barriers Corp	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer
0001670254-20-000967	1	Yoga Ed. Inc.	Diana Hahn	Managing Director
0001824547-20-000001	1	ABR First Capital LLC	Frank Bashore	CEO
0001799979-20-000004	1	Urban Wag, LLC	/s/ Minchul An	Chief Executive Officer
0001746059-20-000343	1	Trader's Cache, LLC	Nathaniel Morsches	Owner and CoFounder
0001823850-20-000002	1	619 Sombrero, LLC	Robert Stephens	Managing Partner
0001666102-20-000027	1	Lucas & Friend Land Holdings, LLC	Nathan Jenkins	CEO
0001670254-20-000966	1	FuelGems Inc.	Kirill Gichunts	CEO
0001670254-20-000965	1	Kidd & Truvillion-Kemp Inc	Alicia Kidd	Co-Founder
0001670254-20-000964	1	The Astrid Experience, LLC	Cal Barnes	Writer/ Director/ Producer
0001746059-20-000342	1	1487 Brewpub I, LLC	Benjamin King	Owner and Founder
0001746059-20-000341	1	Village Box Cafe, LLC	Oliver Mitchell	President
0001746059-20-000340	1	vault virtual reality LLC	Griselda Champagne	Founder & CEO
0001828208-20-000001	1	Dweller Affordable ADU Portfolio, LLC	Patrick Quinton	President of the manager, Dweller, Inc
0001829247-20-000002	1	BullFrog AI Holdings, Inc.	Vininder Singh	CEO and Chairman
0001670254-20-000960	1	GETJOBZZ LLC	Harsh Vardhan Singh	Co-founder and CEO
0001670254-20-000962	1	American Ultimate Disc League, LLC	Andrew S Lloyd	Chief Financial Officer
0001746059-20-000338	1	Trader's Cache, LLC	Nathaniel Morsches	Owner and CoFounder
0001787138-20-000006	1	Backyard Soda Co, Inc.	Jonathan Schultz	CEO & Director
0001669191-20-000604	1	Atmospheric Water Solutions, LLC	Doug Marcille	Principal Executive Officer
0001665160-20-001310	1	Adventure 2 Learning, Inc.	Michael Rhattigan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001309	1	Hitch Hotel, Inc.	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer
0001665160-20-001307	1	Full Circle Brewing Co. Ltd., LLC	Arthur Moye	CEO and Managing Member, Principal Financial Officer, and Principal Accounting Officer
0001670254-20-000959	1	Isegoria, Inc	Benjamin Swann	CEO
0001821120-20-000002	1	Temple I, LLC	Philip Michael	CEO of NYCE Companies, Inc. (the Manager)
0001670254-20-000958	1	Pendram Inc.	Mary June Makoul	CEO and Founder
0001644600-20-000025	1	EdenLedger, Inc.	Michael Golomb	Founder and CEO
0001670254-20-000956	1	CLICS, LLC	Charles Brown	CEO
0001814787-20-000001	1	Doorage, Inc.	/s/ Sean Sandona	CEO, Director
0001778787-20-000003	1	Hidrent Inc.	/s/David Heimbuch	CEO, Director
0001818834-20-000004	1	1491 Atlantic Partners, LLC	Scott Choppin	Manager
0001665160-20-001303	1	MedVector Corp.	Scott Stout	Co-Founder and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001301	1	Strengths, Inc.	Paul Allen	CEO, Principal Executive Officer and Director
0001670254-20-000955	1	CLASSIFIED FILMS LLC	Dani Barker	Writer/Producer/Actor in Follow Her
0001816536-20-000002	1	IPD Products, Inc.	Howard Nelson	President, CEO
0001670254-20-000954	1	Sircles Media Inc.	Danny Hinkle	Chief Operating Officer
0001669191-20-000601	1	Northstar Technologies Group, Inc.	Paul Inglese	Principal Executive Officer
0001669191-20-000598	1	Vymedic Inc.	Cynthia Winning	Principal Executive Officer
0001650200-20-000008	1	ALPHAFLOW, INC.	Ray Sturm	CEO & Director
0001746059-20-000337	1	Seven Sisters Brewery LLC	Dale Clark	Owner and CoFounder
0001670254-20-000952	1	Climate Action Now	Brett Walter	Founder & CEO
0001665160-20-001300	1	Noble Naturals	David Allred	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000596	1	IoTeedom Inc.	Brianna Cook	Principal Executive Officer
0001669191-20-000595	1	Acquire Skills and Knowledge Education Inc.	Ruth Nemire	Principal Executive Officer
0001665160-20-001299	1	Veriglif Inc.	James Wilson	CEO
0001828903-20-000004	1	SHADOW ACCELERATOR LLC	Pramod Reddy	CEO/Chairman
0001780439-20-000060	1	Crypto Asset Rating Inc.	Pramod Attarde	Co-Founder & CEO
0001669191-20-000592	1	Forever Young Technologies, INC	Juan  Young	Principal Executive Officer
0001669191-20-000591	1	Forever Young Technologies, INC	Juan  Young	Principal Executive Officer
0001669191-20-000590	1	Deuce Drone LLC	Rhett Ross	Principal Executive Officer
0001670254-20-000950	1	Immortal Studios, Inc	Peter Shiao	Founder & CEO
0001665160-20-001298	1	KapitalWise, Inc.	Sajil Koroth	CEO, Principal Executive Officer, and Director, Principal Financial Officer, and Principal Accounting Officer
0001828603-20-000001	1	Red Feather LLC	Brad Bernstein	Owner
0001670254-20-000946	1	Sunken Stone Inc.	Adam Weiler	Founder & CEO
0001670254-20-000948	1	33 Days LLC	Edward James Portillo	Producer/founder
0001670254-20-000944	1	Wear Your Voice Inc.	Ravneet VOHRA	Founder & CEO
0001670254-20-000942	1	CLASSIFIED FILMS LLC	Dani Barker	Writer/Producer/Actor in Follow Her
0001670254-20-000940	1	Booster TV, Inc.	Michael Stevens	CEO
0001791747-20-000003	1	Oomi Inc.	/s/ Obi Onyejekwe	CEO
0001670254-20-000938	1	FLORASCENTIALS, INC.	Randy Weiss	CEO, President & Chief Scientific Officer
0001828741-20-000001	1	Bao Brewhouse LLC	Michael Swift	Owner
0001799979-20-000003	1	Urban Wag, LLC	/s/ Minchul An	Chief Executive Officer
0001746059-20-000336	1	Tiny Restaurant Group LLC	Adam Willoughby	Owner and Founder
0001746059-20-000335	1	Daughter Food Group LLC	Adam Keita	Owner and Founder
0001746059-20-000334	1	Grind Cafe & Eatery LLC	Ronald Besse	Owner and Founder
0001746059-20-000333	1	La Tia Pepa LLC	Luis Lezama	President
0001746059-20-000332	1	I EAZE EATS - EXPRESS WRAPS & SMOOTHIES	Christian Cameron-Haskins	Owner and Founder
0001665160-20-001296	1	IX Power Clean Water, Inc.	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director
0001670254-20-000936	1	HotelierCo Retail LLC	Nathan Kivi	Founder & CEO
0001793079-20-000003	1	PiQPiQ, Inc.	/s/ Edward Lerner	CEO, Director
0001665160-20-001292	1	Gift of College, Inc.	Wayne Weber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001290	1	An Angry Boy Inc.	Andrew Fitzgerald	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001812172-20-000006	1	ADAMS FOURTH HOLDINGS, LLC	Anthony V Caccomo	PRESIDENT,NEW HEARTLAND VENTURES, LTD Managing Member
0001670254-20-000934	1	Veriglif Inc.	James Wilson	CEO
0001746059-20-000330	1	Dumbdumb Food Truck LLC	Jennifer Walker	Owner and Founder
0001665160-20-001288	1	Real McCoy Tea Company	Chris McCoy	CEO, Principal Executive Officer and Director
0001665160-20-001286	1	XTI Aircraft Company	Robert LaBelle	CEO, Principal Executive Officer and Director
0001818758-20-000003	1	Ace Care Pharmacy Management and Consulting, Inc.	Wenbo Liu	CEO
0001696945-20-000008	1	Jauvtis Engineering, Inc.	Christian Okonsky	Executive Director
0001669191-20-000585	1	Northstar Technologies Group, Inc.	Paul Inglese	Principal Executive Officer
